Data Format: 
  dateTimeDelimiter: " "
  decimalSeparator: "."
  dataDelimiter: ","
  dateFormat: M/d/yy
  timeFormat: HH:mm:ss
  gmtOffset: "6"
  daylightSavings: false

Logger Info: 
  - &1
    launchDescription: "THSS"
    model: U30
    vendor: Onset Computer Corporation
    serialNumber: 10364429
    memorySize: 0
    firmwareVersion: 2.006
    firmwareVersionRaw: 0
    deploymentNumber: 4209
Series Info: 
  - name: "Temp"
    type: value
    unitName: ""
    OMClassName: OMTemp12bit_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 1
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "RH"
    type: value
    unitName: ""
    OMClassName: OMRH_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 2
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "DewPt"
    type: value
    unitName: ""
    OMClassName: OMDewPoint_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 6
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "Wind Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Gust Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Wind Dir"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-WDA-XXXX
    OMUnitIndex: 0
    OMChannelType: 20
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "PAR"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-LIA-XXXX
    OMUnitIndex: 0
    OMChannelType: 22
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "Rain"
    type: value
    unitName: ""
    OMClassName: OMRain_HWS
    OMPartNumber: S-RGB-M002
    OMUnitIndex: 0
    OMChannelType: 17
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Batt"
    type: value
    unitName: ""
    OMClassName: OMVoltage_PipeBattery
    OMPartNumber: U30 Battery
    OMUnitIndex: 0
    OMChannelType: 5
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
------------
"#","Time, Bangladesh Time","Temp, *C","RH, %","DewPt, *C","Wind Speed, m/s","Gust Speed, m/s","Wind Dir, *","PAR, uE","Rain, mm","Batt, V"
1,4/9/15 09:50:00,22.70,73.90,17.83,1.5,3.3,220,1271,0.0,4.25
2,4/9/15 10:00:00,22.94,75.30,18.36,1.3,3.8,226,1264,0.0,4.26
3,4/9/15 10:10:00,23.23,73.10,18.17,1.0,3.0,220,1319,0.0,4.26
4,4/9/15 10:20:00,23.30,72.10,18.02,1.5,4.0,213,1371,0.0,4.27
5,4/9/15 10:30:00,23.91,67.60,17.57,1.5,4.0,212,1411,0.0,4.27
6,4/9/15 10:40:00,23.91,62.40,16.30,1.3,4.3,212,1386,0.0,4.27
7,4/9/15 10:50:00,25.16,60.70,17.05,1.0,3.0,213,1539,0.0,4.26
8,4/9/15 11:00:00,25.36,57.20,16.30,1.3,3.8,212,1606,0.0,4.26
9,4/9/15 11:10:00,24.39,57.50,15.48,1.5,4.8,213,1071,0.0,4.26
10,4/9/15 11:20:00,22.56,59.40,14.27,1.0,3.8,208,406,0.0,4.27
11,4/9/15 11:30:00,22.32,62.60,14.86,1.0,2.8,188,466,0.0,4.27
12,4/9/15 11:40:00,25.04,60.70,16.94,0.8,3.3,188,1631,0.0,4.27
13,4/9/15 11:50:00,25.53,54.80,15.78,1.0,2.8,202,1446,0.0,4.26
14,4/9/15 12:00:00,24.27,54.80,14.61,1.0,3.5,197,824,0.0,4.26
15,4/9/15 12:10:00,23.83,57.40,14.93,1.0,4.3,191,799,0.0,4.27
16,4/9/15 12:20:00,25.28,59.40,16.82,1.0,2.8,188,1451,0.0,4.27
17,4/9/15 12:30:00,25.09,57.40,16.10,1.0,3.8,202,1276,0.0,4.27
18,4/9/15 12:40:00,25.99,59.00,17.38,0.8,2.5,199,1421,0.0,4.27
19,4/9/15 12:50:00,25.67,56.30,16.34,1.3,4.0,190,1414,0.0,4.25
20,4/9/15 13:00:00,23.21,58.80,14.72,1.0,4.0,190,406,0.0,4.26
21,4/9/15 13:10:00,24.87,61.40,16.96,0.5,2.3,205,646,0.0,4.27
22,4/9/15 13:20:00,23.93,62.30,16.30,0.8,3.5,206,564,0.0,4.27
23,4/9/15 13:30:00,22.68,63.00,15.30,0.5,2.3,234,241,0.0,4.27
24,4/9/15 13:40:00,21.96,66.50,15.46,0.3,2.5,18,106,0.0,4.25
25,4/9/15 13:50:00,21.87,67.60,15.62,0.3,2.3,350,54,0.0,4.27
26,4/9/15 14:00:00,19.96,73.60,15.12,0.0,1.3,128,26,0.2,4.27
27,4/9/15 14:10:00,15.46,78.40,11.74,3.3,10.3,13,14,0.2,4.27
28,4/9/15 14:20:00,16.30,84.50,13.70,2.3,5.3,20,74,0.0,4.27
29,4/9/15 14:30:00,16.20,87.10,14.07,0.0,1.0,150,179,0.0,4.27
30,4/9/15 14:40:00,16.37,87.80,14.36,0.0,0.5,143,186,0.0,4.26
31,4/9/15 14:50:00,16.58,87.90,14.59,0.0,1.0,70,86,0.0,4.27
32,4/9/15 15:00:00,16.44,87.20,14.32,0.3,1.5,22,41,0.0,4.28
33,4/9/15 15:10:00,16.44,87.20,14.32,0.8,2.3,86,46,0.0,4.29
34,4/9/15 15:20:00,16.37,88.30,14.45,0.0,1.0,178,59,0.0,4.32
35,4/9/15 15:30:00,16.49,90.40,14.93,0.3,1.5,140,51,0.0,4.29
36,4/9/15 15:40:00,15.80,91.60,14.45,0.5,3.0,201,46,0.0,4.26
37,4/9/15 15:50:00,15.96,91.10,14.53,0.0,1.3,246,54,0.0,4.27
38,4/9/15 16:00:00,15.82,92.40,14.61,0.0,1.3,219,66,0.0,4.27
39,4/9/15 16:10:00,16.13,93.50,15.10,0.3,1.0,77,61,0.0,4.27
40,4/9/15 16:20:00,16.03,92.60,14.85,0.3,2.0,10,49,0.0,4.27
41,4/9/15 16:30:00,15.87,92.00,14.59,0.0,1.0,34,36,0.0,4.27
42,4/9/15 16:40:00,15.94,91.50,14.57,0.3,2.8,67,21,0.0,4.26
43,4/9/15 16:50:00,16.03,91.80,14.72,0.3,1.8,6,26,0.0,4.27
44,4/9/15 17:00:00,16.08,91.40,14.70,0.3,1.5,355,26,0.0,4.27
45,4/9/15 17:10:00,16.30,89.70,14.62,0.3,1.5,15,29,0.0,4.27
46,4/9/15 17:20:00,16.20,90.10,14.59,0.3,1.8,44,44,0.0,4.27
47,4/9/15 17:30:00,16.39,89.70,14.71,0.0,0.0,69,34,0.0,4.27
48,4/9/15 17:40:00,16.80,86.80,14.60,0.3,1.8,66,26,0.0,4.26
49,4/9/15 17:50:00,16.82,84.40,14.19,0.3,2.0,15,16,0.0,4.27
50,4/9/15 18:00:00,16.65,86.70,14.45,0.0,0.8,63,14,0.0,4.27
51,4/9/15 18:10:00,16.80,86.90,14.62,0.0,0.5,79,9,0.0,4.27
52,4/9/15 18:20:00,17.13,85.80,14.75,0.0,0.8,70,4,0.0,4.27
53,4/9/15 18:30:00,17.08,85.30,14.61,0.0,0.3,66,1,0.0,4.27
54,4/9/15 18:40:00,17.25,83.70,14.48,0.0,0.0,66,1,0.0,4.26
55,4/9/15 18:50:00,17.80,82.00,14.70,0.0,1.0,52,1,0.0,4.27
56,4/9/15 19:00:00,17.63,79.70,14.10,0.0,1.3,1,1,0.0,4.27
57,4/9/15 19:10:00,17.49,80.60,14.13,0.0,1.0,355,1,0.0,4.27
58,4/9/15 19:20:00,17.80,79.00,14.12,0.3,1.5,6,1,0.0,4.27
59,4/9/15 19:30:00,17.96,76.20,13.73,0.3,1.8,354,1,0.0,4.25
60,4/9/15 19:40:00,18.60,77.10,14.53,0.0,2.0,6,1,0.0,4.25
61,4/9/15 19:50:00,18.27,74.00,13.58,0.3,1.8,10,1,0.0,4.26
62,4/9/15 20:00:00,18.72,72.50,13.70,0.0,1.0,39,1,0.0,4.25
63,4/9/15 20:10:00,18.39,71.90,13.25,0.0,1.3,28,1,0.0,4.26
64,4/9/15 20:20:00,18.39,73.80,13.65,0.3,1.8,355,1,0.0,4.27
65,4/9/15 20:30:00,18.84,70.70,13.43,0.3,2.0,13,1,0.0,4.27
66,4/9/15 20:40:00,18.60,69.80,13.00,0.0,0.5,347,1,0.0,4.25
67,4/9/15 20:50:00,18.79,69.40,13.09,0.0,1.3,11,1,0.0,4.26
68,4/9/15 21:00:00,18.68,67.10,12.47,0.0,1.5,38,1,0.0,4.27
69,4/9/15 21:10:00,18.49,68.90,12.69,0.0,0.5,62,1,0.0,4.27
70,4/9/15 21:20:00,18.22,68.40,12.33,0.0,0.8,8,1,0.0,4.27
71,4/9/15 21:30:00,18.18,69.40,12.50,0.0,0.3,1,1,0.0,4.27
72,4/9/15 21:40:00,18.25,69.60,12.62,0.0,0.5,1,1,0.0,4.27
73,4/9/15 21:50:00,18.32,67.70,12.26,0.0,1.5,350,1,0.0,4.27
74,4/9/15 22:00:00,17.80,69.20,12.09,0.0,0.8,347,1,0.0,4.29
75,4/9/15 22:10:00,18.63,64.90,11.91,0.3,2.3,7,1,0.0,4.27
76,4/9/15 22:20:00,18.32,65.90,11.85,0.0,1.0,355,1,0.0,4.27
77,4/9/15 22:30:00,17.51,68.70,11.71,0.0,0.3,333,1,0.0,4.27
78,4/9/15 22:40:00,17.61,69.40,11.96,0.0,0.8,352,1,0.0,4.27
79,4/9/15 22:50:00,17.89,67.70,11.85,0.0,1.3,25,1,0.0,4.27
80,4/9/15 23:00:00,18.01,67.90,12.01,0.0,1.3,18,1,0.0,4.27
81,4/9/15 23:10:00,17.75,67.40,11.65,0.3,1.5,21,1,0.0,4.27
82,4/9/15 23:20:00,18.03,65.60,11.51,0.0,1.3,6,1,0.0,4.27
83,4/9/15 23:30:00,17.51,65.20,10.92,0.3,1.8,0,1,0.0,4.27
84,4/9/15 23:40:00,17.30,66.30,10.97,0.0,1.0,7,1,0.0,4.27
85,4/9/15 23:50:00,17.77,65.90,11.33,0.0,1.0,17,1,0.0,4.27
86,4/10/15 00:00:00,17.32,65.00,10.69,0.0,1.5,350,1,0.0,4.26
87,4/10/15 00:10:00,17.27,65.60,10.79,0.0,0.5,14,1,0.0,4.27
88,4/10/15 00:20:00,16.99,66.80,10.79,0.0,1.0,45,1,0.0,4.27
89,4/10/15 00:30:00,16.87,66.90,10.70,0.0,0.5,55,1,0.0,4.27
90,4/10/15 00:40:00,17.37,65.30,10.81,0.0,1.5,4,1,0.0,4.27
91,4/10/15 00:50:00,17.34,64.40,10.58,0.3,2.3,11,1,0.0,4.27
92,4/10/15 01:00:00,16.92,65.40,10.40,0.0,0.3,14,1,0.0,4.27
93,4/10/15 01:10:00,17.53,64.50,10.78,0.0,0.5,34,1,0.0,4.27
94,4/10/15 01:20:00,17.03,63.60,10.10,0.0,1.0,333,1,0.0,4.27
95,4/10/15 01:30:00,16.80,65.20,10.24,0.0,0.8,354,1,0.0,4.27
96,4/10/15 01:40:00,16.99,64.90,10.36,0.0,0.8,60,1,0.0,4.27
97,4/10/15 01:50:00,17.22,62.10,9.92,0.0,1.0,139,1,0.0,4.27
98,4/10/15 02:00:00,17.20,62.60,10.02,0.0,1.0,87,1,0.0,4.26
99,4/10/15 02:10:00,16.72,63.80,9.85,0.3,1.8,13,1,0.0,4.27
100,4/10/15 02:20:00,17.34,63.50,10.37,0.3,1.5,13,1,0.0,4.27
101,4/10/15 02:30:00,16.77,64.30,10.01,0.0,1.5,21,1,0.0,4.27
102,4/10/15 02:40:00,17.11,64.80,10.44,0.3,2.0,21,1,0.0,4.27
103,4/10/15 02:50:00,16.77,63.20,9.75,0.3,1.8,8,1,0.0,4.27
104,4/10/15 03:00:00,16.18,65.90,9.81,0.0,0.5,8,1,0.0,4.27
105,4/10/15 03:10:00,16.58,66.10,10.24,0.0,0.0,8,1,0.0,4.27
106,4/10/15 03:20:00,16.46,65.90,10.09,0.0,0.8,7,1,0.0,4.27
107,4/10/15 03:30:00,16.32,66.10,10.00,0.0,0.5,0,1,0.0,4.27
108,4/10/15 03:40:00,16.42,66.60,10.20,0.0,0.5,7,1,0.0,4.27
109,4/10/15 03:50:00,16.30,66.00,9.95,0.0,0.5,14,1,0.0,4.27
110,4/10/15 04:00:00,16.42,66.20,10.11,0.0,0.3,14,1,0.0,4.26
111,4/10/15 04:10:00,16.89,65.20,10.33,0.3,2.0,15,1,0.0,4.26
112,4/10/15 04:20:00,16.84,64.90,10.22,0.0,0.5,24,1,0.0,4.27
113,4/10/15 04:30:00,17.01,63.20,9.98,0.0,0.3,24,1,0.0,4.27
114,4/10/15 04:40:00,16.63,62.90,9.55,0.0,0.5,24,1,0.0,4.27
115,4/10/15 04:50:00,16.34,66.50,10.11,0.0,0.3,24,1,0.0,4.27
116,4/10/15 05:00:00,16.84,64.60,10.15,0.3,1.3,351,1,0.0,4.27
117,4/10/15 05:10:00,16.56,65.70,10.13,0.0,0.0,345,1,0.0,4.27
118,4/10/15 05:20:00,17.13,65.40,10.61,0.0,0.8,345,1,0.0,4.27
119,4/10/15 05:30:00,17.25,64.10,10.42,0.0,0.5,347,1,0.0,4.27
120,4/10/15 05:40:00,16.87,64.70,10.20,0.0,1.0,38,1,0.0,4.27
121,4/10/15 05:50:00,16.87,64.60,10.17,0.0,0.3,42,4,0.0,4.25
122,4/10/15 06:00:00,16.92,66.00,10.54,0.0,0.0,42,11,0.0,4.26
123,4/10/15 06:10:00,17.06,65.50,10.56,0.0,0.3,42,26,0.0,4.27
124,4/10/15 06:20:00,17.42,64.90,10.76,0.0,0.3,42,51,0.0,4.27
125,4/10/15 06:30:00,17.77,63.30,10.72,0.0,0.5,87,76,0.0,4.27
126,4/10/15 06:40:00,17.80,64.10,10.94,0.0,0.0,118,114,0.0,4.27
127,4/10/15 06:50:00,18.58,62.80,11.37,0.0,0.0,118,174,0.0,4.27
