Data Format: 
  dateTimeDelimiter: " "
  decimalSeparator: "."
  dataDelimiter: ","
  dateFormat: M/d/yy
  timeFormat: HH:mm:ss
  gmtOffset: "6"
  daylightSavings: false

Logger Info: 
  - &1
    launchDescription: "THSS"
    model: U30
    vendor: Onset Computer Corporation
    serialNumber: 10364429
    memorySize: 0
    firmwareVersion: 2.006
    firmwareVersionRaw: 0
    deploymentNumber: 4209
Series Info: 
  - name: "Temp"
    type: value
    unitName: ""
    OMClassName: OMTemp12bit_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 1
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "RH"
    type: value
    unitName: ""
    OMClassName: OMRH_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 2
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "DewPt"
    type: value
    unitName: ""
    OMClassName: OMDewPoint_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 6
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "Wind Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Gust Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Wind Dir"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-WDA-XXXX
    OMUnitIndex: 0
    OMChannelType: 20
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "PAR"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-LIA-XXXX
    OMUnitIndex: 0
    OMChannelType: 22
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "Rain"
    type: value
    unitName: ""
    OMClassName: OMRain_HWS
    OMPartNumber: S-RGB-M002
    OMUnitIndex: 0
    OMChannelType: 17
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Batt"
    type: value
    unitName: ""
    OMClassName: OMVoltage_PipeBattery
    OMPartNumber: U30 Battery
    OMUnitIndex: 0
    OMChannelType: 5
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
------------
"#","Time, Bangladesh Time","Temp, *C","RH, %","DewPt, *C","Wind Speed, m/s","Gust Speed, m/s","Wind Dir, *","PAR, uE","Rain, mm","Batt, V"
1,5/6/15 12:00:00,24.34,75.10,19.67,1.3,3.3,199,739,0.0,4.22
2,5/6/15 12:10:00,24.87,76.00,20.37,1.3,4.3,197,824,0.0,4.22
3,5/6/15 12:20:00,24.97,76.10,20.49,0.8,2.8,197,874,0.0,4.25
4,5/6/15 12:30:00,23.76,77.10,19.53,1.0,2.8,192,479,0.0,4.27
5,5/6/15 12:40:00,22.90,81.30,19.55,0.8,3.5,201,424,0.0,4.22
6,5/6/15 12:50:00,22.78,82.70,19.71,0.3,2.0,170,381,0.0,4.25
7,5/6/15 13:00:00,22.87,82.10,19.68,0.5,2.5,204,326,0.0,4.22
8,5/6/15 13:10:00,22.75,83.70,19.88,0.3,2.0,208,261,0.0,4.22
9,5/6/15 13:20:00,22.25,85.10,19.65,0.8,2.5,7,206,0.0,4.22
10,5/6/15 13:30:00,21.96,86.40,19.61,1.0,2.8,13,259,0.0,4.22
11,5/6/15 13:40:00,22.13,86.60,19.82,0.8,2.5,29,174,0.0,4.22
12,5/6/15 13:50:00,21.94,86.20,19.55,0.3,1.8,7,219,0.0,4.22
13,5/6/15 14:00:00,21.94,87.90,19.87,0.3,1.8,11,226,0.0,4.22
14,5/6/15 14:10:00,22.68,87.90,20.60,0.0,0.0,13,359,0.0,4.22
15,5/6/15 14:20:00,22.54,87.60,20.40,0.0,0.8,326,346,0.0,4.22
16,5/6/15 14:30:00,22.85,87.00,20.60,0.0,0.3,284,406,0.0,4.22
17,5/6/15 14:40:00,22.94,85.50,20.41,0.0,0.8,321,326,0.0,4.22
18,5/6/15 14:50:00,22.99,85.40,20.44,0.0,1.3,355,244,0.0,4.22
19,5/6/15 15:00:00,22.87,86.50,20.53,0.0,0.8,344,221,0.0,4.22
20,5/6/15 15:10:00,22.06,88.70,20.13,0.8,1.8,0,129,0.0,4.22
21,5/6/15 15:20:00,21.94,90.70,20.38,0.8,2.8,17,141,0.0,4.22
22,5/6/15 15:30:00,20.86,87.50,18.74,1.5,3.5,6,136,0.0,4.22
23,5/6/15 15:40:00,20.20,85.20,17.66,1.5,2.8,7,216,0.0,4.22
24,5/6/15 15:50:00,20.44,84.60,17.78,1.0,3.5,10,329,0.0,4.22
25,5/6/15 16:00:00,21.17,80.10,17.63,1.8,4.0,8,496,0.0,4.22
26,5/6/15 16:10:00,22.92,78.70,19.05,0.8,2.8,31,799,0.0,4.22
27,5/6/15 16:20:00,21.44,79.20,17.71,1.8,4.3,355,379,0.0,4.22
28,5/6/15 16:30:00,21.27,81.90,18.08,1.0,2.5,18,271,0.0,4.22
29,5/6/15 16:40:00,21.70,79.60,18.04,1.5,3.5,17,376,0.0,4.22
30,5/6/15 16:50:00,22.44,77.00,18.23,1.0,2.8,8,439,0.0,4.22
31,5/6/15 17:00:00,21.53,78.00,17.56,1.3,2.8,6,234,0.0,4.22
32,5/6/15 17:10:00,21.60,78.10,17.65,1.0,2.5,10,169,0.0,4.22
33,5/6/15 17:20:00,21.17,80.50,17.71,1.0,2.8,10,106,0.0,4.22
34,5/6/15 17:30:00,21.15,78.00,17.19,1.3,3.3,7,74,0.0,4.22
35,5/6/15 17:40:00,21.27,77.90,17.28,0.3,2.3,13,59,0.0,4.22
36,5/6/15 17:50:00,21.06,79.90,17.47,0.5,1.8,32,34,0.0,4.22
37,5/6/15 18:00:00,21.15,81.10,17.80,0.5,2.0,39,36,0.0,4.22
38,5/6/15 18:10:00,21.01,84.10,18.24,0.5,2.5,87,26,0.0,4.22
39,5/6/15 18:20:00,20.70,77.40,16.62,2.0,3.8,0,11,0.0,4.22
40,5/6/15 18:30:00,21.53,74.10,16.75,0.5,3.0,66,6,0.0,4.22
41,5/6/15 18:40:00,20.91,77.10,16.77,0.3,2.0,44,4,0.0,4.22
42,5/6/15 18:50:00,20.27,73.90,15.48,1.0,3.5,24,1,0.0,4.22
43,5/6/15 19:00:00,20.17,72.10,15.01,0.5,2.0,10,1,0.0,4.22
44,5/6/15 19:10:00,19.96,73.10,15.02,1.0,4.0,20,1,0.0,4.22
45,5/6/15 19:20:00,19.17,74.40,14.53,1.3,3.5,20,1,0.0,4.22
46,5/6/15 19:30:00,19.06,79.00,15.35,0.0,1.5,37,1,0.0,4.22
47,5/6/15 19:40:00,19.51,82.30,16.43,0.5,2.0,97,1,0.0,4.22
48,5/6/15 19:50:00,19.63,78.80,15.87,0.3,2.0,45,1,0.0,4.22
49,5/6/15 20:00:00,19.86,74.90,15.30,0.5,2.0,17,1,0.0,4.22
50,5/6/15 20:10:00,19.94,75.00,15.39,0.5,2.0,31,1,0.4,4.22
51,5/6/15 20:20:00,19.72,75.80,15.35,0.8,3.0,25,1,0.2,4.22
52,5/6/15 20:30:00,19.46,74.70,14.87,1.0,3.5,22,1,0.0,4.22
53,5/6/15 20:40:00,19.44,76.40,15.20,0.5,2.3,17,1,0.0,4.21
54,5/6/15 20:50:00,17.94,79.30,14.32,0.8,3.0,18,1,0.0,4.22
55,5/6/15 21:00:00,18.27,82.20,15.20,0.5,3.3,34,1,0.0,4.22
56,5/6/15 21:10:00,17.87,82.20,14.81,1.5,3.8,3,1,0.0,4.22
57,5/6/15 21:20:00,18.25,80.70,14.89,0.3,2.3,15,1,0.0,4.22
58,5/6/15 21:30:00,18.15,82.80,15.20,0.5,2.3,49,1,0.0,4.22
59,5/6/15 21:40:00,18.37,85.80,15.97,0.5,2.3,94,1,0.0,4.22
60,5/6/15 21:50:00,18.44,83.10,15.54,0.5,2.0,34,1,0.0,4.22
61,5/6/15 22:00:00,18.37,82.70,15.39,1.3,4.3,1,1,0.0,4.22
62,5/6/15 22:10:00,18.53,80.50,15.13,2.0,4.0,3,1,0.0,4.22
63,5/6/15 22:20:00,18.91,80.90,15.58,0.5,2.8,38,1,0.0,4.22
64,5/6/15 22:30:00,19.22,80.90,15.88,0.5,2.0,38,1,0.0,4.22
65,5/6/15 22:40:00,19.15,77.30,15.10,0.8,4.3,334,1,0.0,4.22
66,5/6/15 22:50:00,19.34,76.70,15.17,1.3,3.0,13,1,0.0,4.22
67,5/6/15 23:00:00,19.17,76.10,14.88,0.0,1.8,13,1,0.0,4.22
68,5/6/15 23:10:00,19.41,75.80,15.05,0.5,2.0,8,1,0.0,4.22
69,5/6/15 23:20:00,19.25,73.20,14.35,0.8,2.5,347,1,0.0,4.22
70,5/6/15 23:30:00,19.32,75.80,14.96,0.5,2.3,4,1,0.0,4.22
71,5/6/15 23:40:00,18.91,75.40,14.49,0.0,1.3,65,1,0.0,4.24
72,5/6/15 23:50:00,18.58,78.20,14.73,0.0,0.3,122,1,0.0,4.22
73,5/7/15 00:00:00,19.10,78.70,15.34,0.5,2.0,67,1,0.0,4.22
74,5/7/15 00:10:00,20.15,72.60,15.09,1.0,4.3,41,1,0.0,4.22
75,5/7/15 00:20:00,19.32,71.40,14.03,0.8,2.8,27,1,0.0,4.22
76,5/7/15 00:30:00,19.48,72.80,14.49,0.5,2.3,41,1,0.0,4.27
77,5/7/15 00:40:00,18.89,73.30,14.03,0.5,2.3,4,1,0.0,4.22
78,5/7/15 00:50:00,18.56,75.40,14.14,0.3,1.8,22,1,0.0,4.22
79,5/7/15 01:00:00,19.25,73.60,14.43,0.3,2.0,350,1,0.0,4.22
80,5/7/15 01:10:00,18.68,73.20,13.80,0.0,1.3,24,1,0.0,4.22
81,5/7/15 01:20:00,18.91,74.40,14.28,0.0,1.0,39,1,0.0,4.22
82,5/7/15 01:30:00,18.87,74.80,14.32,0.0,1.0,44,1,0.0,4.22
83,5/7/15 01:40:00,19.96,70.30,14.41,0.8,2.8,32,1,0.0,4.22
84,5/7/15 01:50:00,19.25,69.80,13.62,0.5,2.5,355,1,0.0,4.22
85,5/7/15 02:00:00,19.37,69.80,13.73,0.5,2.3,354,1,0.0,4.22
86,5/7/15 02:10:00,19.17,69.50,13.48,0.3,3.0,355,1,0.0,4.22
87,5/7/15 02:20:00,18.65,71.50,13.42,0.0,1.5,18,1,0.0,4.22
88,5/7/15 02:30:00,18.56,71.60,13.35,0.3,2.5,24,1,0.0,4.22
89,5/7/15 02:40:00,18.89,70.50,13.43,0.3,1.8,51,1,0.0,4.22
90,5/7/15 02:50:00,19.08,70.80,13.68,0.8,3.0,11,1,0.0,4.22
91,5/7/15 03:00:00,18.91,69.60,13.25,0.3,2.0,25,1,0.0,4.22
92,5/7/15 03:10:00,19.13,69.60,13.46,0.0,0.5,37,1,0.0,4.22
93,5/7/15 03:20:00,18.96,70.00,13.39,0.5,2.5,355,1,0.0,4.22
94,5/7/15 03:30:00,19.27,68.20,13.28,0.5,3.8,49,1,0.0,4.22
95,5/7/15 03:40:00,19.77,67.20,13.53,0.5,2.8,13,1,0.0,4.22
96,5/7/15 03:50:00,19.34,66.80,13.03,0.0,1.5,1,1,0.0,4.22
97,5/7/15 04:00:00,19.17,69.00,13.37,0.5,2.8,4,1,0.0,4.23
98,5/7/15 04:10:00,19.63,68.40,13.67,0.5,2.8,27,1,0.0,4.22
99,5/7/15 04:20:00,19.77,65.00,13.02,0.3,1.5,10,1,0.0,4.22
100,5/7/15 04:30:00,19.51,67.00,13.24,0.3,1.8,4,1,0.0,4.22
101,5/7/15 04:40:00,19.67,67.20,13.44,0.0,0.8,0,1,0.0,4.22
102,5/7/15 04:50:00,19.58,67.40,13.40,0.0,1.0,352,1,0.0,4.22
103,5/7/15 05:00:00,19.48,67.50,13.33,0.0,0.0,337,1,0.0,4.22
104,5/7/15 05:10:00,19.10,69.10,13.32,0.0,0.8,337,1,0.0,4.22
105,5/7/15 05:20:00,18.72,70.40,13.25,0.0,0.0,338,1,0.0,4.22
106,5/7/15 05:30:00,19.32,70.40,13.82,0.0,0.3,355,4,0.0,4.22
107,5/7/15 05:40:00,19.34,69.40,13.62,0.5,2.3,6,9,0.0,4.22
108,5/7/15 05:50:00,19.65,68.30,13.67,0.8,2.0,7,24,0.0,4.22
109,5/7/15 06:00:00,19.39,68.50,13.46,0.0,2.3,48,46,0.0,4.21
110,5/7/15 06:10:00,19.98,67.10,13.71,0.3,2.3,8,71,0.0,4.22
111,5/7/15 06:20:00,19.79,68.70,13.89,0.0,2.0,18,134,0.0,4.22
112,5/7/15 06:30:00,20.10,67.80,13.99,0.5,2.3,8,164,0.0,4.22
113,5/7/15 06:40:00,20.77,66.00,14.21,0.5,2.8,31,199,0.0,4.22
114,5/7/15 06:50:00,20.36,67.60,14.19,0.0,0.0,34,154,0.0,4.22
115,5/7/15 07:00:00,20.51,68.50,14.53,0.0,1.0,32,174,0.0,4.22
116,5/7/15 07:10:00,20.96,67.70,14.78,0.0,0.8,18,274,0.0,4.22
117,5/7/15 07:20:00,22.20,64.90,15.31,0.3,2.0,90,409,0.0,4.22
118,5/7/15 07:30:00,22.61,62.50,15.10,0.0,1.5,52,494,0.0,4.22
119,5/7/15 07:40:00,21.77,63.80,14.63,0.3,1.5,4,356,0.0,4.22
120,5/7/15 07:50:00,22.63,63.70,15.42,0.0,0.5,0,496,0.0,4.25
121,5/7/15 08:00:00,23.28,62.80,15.81,0.0,0.3,0,589,0.0,4.22
122,5/7/15 08:10:00,23.76,65.10,16.83,0.0,0.8,29,734,0.0,4.22
123,5/7/15 08:20:00,24.05,61.70,16.26,0.0,1.0,52,816,0.0,4.22
124,5/7/15 08:30:00,24.44,61.10,16.47,0.0,1.0,35,876,0.0,4.22
125,5/7/15 08:40:00,25.04,59.70,16.68,0.3,1.3,34,964,0.0,4.22
126,5/7/15 08:50:00,24.63,57.80,15.78,0.3,1.3,4,841,0.0,4.22
127,5/7/15 09:00:00,24.53,59.00,16.01,0.8,2.0,3,946,0.0,4.22
