Data Format: 
128,4/22/16 15:00:00,22.18,94.00,21.19,1.0,3.8,190,464,0.0,4.22
129,4/22/16 15:10:00,22.54,92.90,21.36,1.0,3.8,185,591,0.0,4.22
130,4/22/16 15:20:00,22.70,91.90,21.35,0.8,4.0,181,544,0.0,4.22
131,4/22/16 15:30:00,23.18,90.00,21.48,0.8,2.8,194,624,0.0,4.22
132,4/22/16 15:40:00,22.18,90.60,20.59,1.3,3.5,204,369,0.0,4.25
133,4/22/16 15:50:00,22.54,91.50,21.11,0.8,2.3,199,334,0.0,4.25
134,4/22/16 16:00:00,22.63,90.30,20.99,0.3,1.5,216,286,0.0,4.24
135,4/22/16 16:10:00,22.82,89.50,21.03,0.3,2.3,188,231,0.0,4.25
136,4/22/16 16:20:00,22.18,89.90,20.47,0.3,2.3,310,144,0.0,4.22
137,4/22/16 16:30:00,21.91,90.80,20.37,0.5,2.3,211,139,0.0,4.22
138,4/22/16 16:40:00,21.63,91.90,20.28,0.0,2.0,223,39,0.0,4.22
139,4/22/16 16:50:00,21.08,93.00,19.93,0.3,1.8,218,41,0.0,4.22
140,4/22/16 17:00:00,21.10,94.00,20.13,0.0,1.8,233,34,0.0,4.22
141,4/22/16 17:10:00,20.98,94.90,20.16,0.3,1.3,278,16,0.0,4.22
142,4/22/16 17:20:00,20.98,96.00,20.35,0.5,2.5,331,11,0.0,4.22
143,4/22/16 17:30:00,20.96,96.50,20.41,0.3,2.0,257,9,0.0,4.22
144,4/22/16 17:40:00,20.94,97.10,20.49,0.0,1.0,260,6,0.0,4.22
145,4/22/16 17:50:00,20.94,97.00,20.47,0.3,1.5,309,4,0.0,4.22
146,4/22/16 18:00:00,21.08,95.50,20.36,0.5,1.5,7,1,0.0,4.22
147,4/22/16 18:10:00,21.17,94.20,20.23,0.0,1.3,225,1,0.0,4.22
148,4/22/16 18:20:00,20.96,94.70,20.10,0.0,1.3,209,1,0.0,4.22
149,4/22/16 18:30:00,20.70,96.20,20.10,0.0,0.8,313,1,0.0,4.22
150,4/22/16 18:40:00,20.67,97.10,20.22,0.3,1.0,6,1,0.0,4.22
151,4/22/16 18:50:00,20.75,97.40,20.35,0.0,1.5,18,1,0.0,4.22
152,4/22/16 19:00:00,20.67,97.80,20.34,0.0,1.3,7,1,0.0,4.22
153,4/22/16 19:10:00,20.77,97.40,20.37,0.0,0.5,6,1,0.0,4.22
154,4/22/16 19:20:00,20.96,96.60,20.43,0.0,0.5,46,1,0.0,4.22
155,4/22/16 19:30:00,20.58,95.90,19.93,0.5,2.3,355,1,0.0,4.22
156,4/22/16 19:40:00,20.56,93.70,19.53,0.5,2.0,10,1,0.0,4.22
157,4/22/16 19:50:00,20.65,93.70,19.62,0.3,1.5,0,1,0.0,4.22
158,4/22/16 20:00:00,20.27,92.30,19.00,0.8,3.0,354,1,0.0,4.22
159,4/22/16 20:10:00,19.96,89.80,18.26,1.3,3.0,355,1,0.0,4.22
160,4/22/16 20:20:00,20.22,86.40,17.90,0.5,2.8,0,1,0.0,4.22
161,4/22/16 20:30:00,20.01,87.60,17.91,0.0,0.3,35,1,0.0,4.22
162,4/22/16 20:40:00,20.20,90.90,18.69,0.0,1.0,35,1,0.0,4.22
163,4/22/16 20:50:00,20.39,90.40,18.79,0.5,1.5,29,1,0.0,4.22
164,4/22/16 21:00:00,20.86,86.20,18.50,0.3,1.3,38,1,0.0,4.22
165,4/22/16 21:10:00,20.51,86.60,18.22,0.3,1.8,45,1,0.0,4.22
166,4/22/16 21:20:00,20.27,85.70,17.82,0.3,1.3,34,1,0.0,4.22
167,4/22/16 21:30:00,20.63,85.70,18.17,0.0,1.3,29,1,0.0,4.22
168,4/22/16 21:40:00,20.46,84.30,17.74,0.3,1.5,21,1,0.0,4.22
169,4/22/16 21:50:00,20.44,83.50,17.57,0.0,1.8,25,1,0.0,4.22
170,4/22/16 22:00:00,21.44,80.90,18.04,0.5,4.0,29,1,0.0,4.22
171,4/22/16 22:10:00,20.03,81.90,16.87,0.5,2.5,20,1,0.0,4.22
172,4/22/16 22:20:00,20.15,82.50,17.10,0.5,2.3,11,1,0.0,4.22
173,4/22/16 22:30:00,20.27,81.30,16.98,0.5,2.0,0,1,0.0,4.22
174,4/22/16 22:40:00,19.60,82.70,16.60,0.0,0.8,355,1,0.0,4.22
175,4/22/16 22:50:00,19.94,83.10,17.00,0.0,1.0,29,1,0.0,4.22
176,4/22/16 23:00:00,19.72,81.30,16.45,0.0,0.3,100,1,0.0,4.22
177,4/22/16 23:10:00,19.96,81.70,16.76,0.0,1.5,72,1,0.0,4.22
178,4/22/16 23:20:00,19.51,82.60,16.49,0.0,0.5,341,1,0.0,4.22
179,4/22/16 23:30:00,19.77,80.80,16.40,0.0,0.5,341,1,0.0,4.22
180,4/22/16 23:40:00,19.15,82.30,16.08,0.0,0.3,341,1,0.0,4.22
181,4/22/16 23:50:00,19.13,83.50,16.29,0.0,1.8,3,1,0.0,4.22
182,4/23/16 00:00:00,19.17,83.00,16.24,0.0,0.0,29,1,0.0,4.22
183,4/23/16 00:10:00,19.29,81.80,16.13,0.0,0.5,29,1,0.0,4.22
184,4/23/16 00:20:00,19.53,81.10,16.22,0.0,1.5,25,1,0.0,4.22
185,4/23/16 00:30:00,19.22,80.50,15.81,0.0,0.0,21,1,0.0,4.22
186,4/23/16 00:40:00,19.25,81.30,15.98,0.0,0.3,21,1,0.0,4.22
187,4/23/16 00:50:00,18.98,80.20,15.52,0.0,0.5,21,1,0.0,4.22
188,4/23/16 01:00:00,19.56,78.00,15.64,0.0,1.5,11,1,0.0,4.22
189,4/23/16 01:10:00,19.13,78.70,15.36,0.0,0.3,355,1,0.0,4.22
190,4/23/16 01:20:00,18.98,79.60,15.40,0.0,1.8,354,1,0.0,4.22
191,4/23/16 01:30:00,19.46,77.70,15.48,0.0,0.8,191,1,0.0,4.22
192,4/23/16 01:40:00,18.84,76.70,14.68,0.0,1.3,225,1,0.0,4.22
193,4/23/16 01:50:00,18.49,79.90,14.97,0.0,0.3,42,1,0.0,4.22
194,4/23/16 02:00:00,18.49,80.90,15.16,0.0,0.3,42,1,0.0,4.22
195,4/23/16 02:10:00,18.20,81.80,15.06,0.0,0.0,42,1,0.0,4.22
196,4/23/16 02:20:00,18.03,81.70,14.88,0.0,0.0,42,1,0.0,4.22
197,4/23/16 02:30:00,19.08,77.30,15.03,0.0,1.5,41,1,0.0,4.22
198,4/23/16 02:40:00,18.79,76.40,14.58,0.0,0.8,28,1,0.0,4.22
199,4/23/16 02:50:00,18.79,76.80,14.66,0.0,0.0,22,1,0.0,4.22
200,4/23/16 03:00:00,18.51,76.70,14.36,0.0,0.8,45,1,0.0,4.22
201,4/23/16 03:10:00,18.27,79.10,14.61,0.3,1.3,35,1,0.0,4.22
202,4/23/16 03:20:00,18.60,78.10,14.73,0.0,0.5,38,1,0.0,4.22
203,4/23/16 03:30:00,18.41,78.00,14.53,0.0,0.3,38,1,0.0,4.22
204,4/23/16 03:40:00,18.68,76.60,14.50,0.0,0.8,37,1,0.0,4.22
205,4/23/16 03:50:00,18.77,76.50,14.57,0.0,0.5,49,1,0.0,4.22
206,4/23/16 04:00:00,19.17,73.40,14.32,0.0,1.3,115,1,0.0,4.22
207,4/23/16 04:10:00,18.10,77.30,14.09,0.0,1.0,13,1,0.0,4.22
208,4/23/16 04:20:00,17.96,78.70,14.23,0.0,0.5,10,1,0.0,4.22
209,4/23/16 04:30:00,17.99,78.80,14.27,0.0,0.3,10,1,0.0,4.22
210,4/23/16 04:40:00,18.75,75.00,14.24,0.0,1.0,11,1,0.0,4.22
211,4/23/16 04:50:00,18.13,76.10,13.87,0.0,0.0,8,1,0.0,4.22
212,4/23/16 05:00:00,18.01,77.30,14.00,0.0,0.8,70,1,0.0,4.22
213,4/23/16 05:10:00,18.51,76.00,14.22,0.0,0.5,24,1,0.0,4.22
214,4/23/16 05:20:00,18.10,76.90,14.01,0.0,0.5,25,1,0.0,4.22
215,4/23/16 05:30:00,18.82,73.60,14.02,0.5,1.8,93,1,0.0,4.22
216,4/23/16 05:40:00,18.06,76.70,13.92,0.3,1.3,7,6,0.0,4.22
217,4/23/16 05:50:00,18.20,76.90,14.10,0.0,0.8,24,16,0.0,4.22
218,4/23/16 06:00:00,18.30,75.90,13.99,0.0,0.5,22,31,0.0,4.22
219,4/23/16 06:10:00,18.44,76.10,14.17,0.0,0.8,22,51,0.0,4.22
220,4/23/16 06:20:00,18.46,75.00,13.97,0.0,0.8,38,74,0.0,4.22
221,4/23/16 06:30:00,18.65,76.30,14.42,0.0,0.3,37,99,0.0,4.22
222,4/23/16 06:40:00,19.17,73.70,14.39,0.0,0.5,37,124,0.0,4.22
223,4/23/16 06:50:00,19.56,73.40,14.69,0.0,0.0,37,149,0.0,4.22
224,4/23/16 07:00:00,19.89,72.30,14.78,0.0,1.0,31,186,0.0,4.22
225,4/23/16 07:10:00,20.22,69.70,14.53,0.3,2.3,21,204,0.0,4.22
226,4/23/16 07:20:00,21.03,67.20,14.74,0.0,1.0,55,251,0.0,4.22
227,4/23/16 07:30:00,21.56,67.70,15.35,0.0,1.5,21,299,0.0,4.22
228,4/23/16 07:40:00,21.58,67.80,15.40,0.0,0.5,46,329,0.0,4.22
229,4/23/16 07:50:00,21.96,67.60,15.72,0.0,0.8,55,349,0.0,4.22
230,4/23/16 08:00:00,22.06,64.30,15.03,0.0,0.8,288,351,0.0,4.22
231,4/23/16 08:10:00,22.61,63.30,15.30,0.0,0.3,230,369,0.0,4.22
232,4/23/16 08:20:00,22.78,64.10,15.66,0.0,0.5,230,389,0.0,4.22
233,4/23/16 08:30:00,23.06,65.10,16.17,0.0,1.3,232,539,0.0,4.22
234,4/23/16 08:40:00,23.64,65.10,16.72,0.3,1.8,234,749,0.0,4.22
235,4/23/16 08:50:00,23.76,68.60,17.66,0.8,3.0,220,814,0.0,4.21
236,4/23/16 09:00:00,24.22,68.30,18.03,0.3,1.5,216,876,0.0,4.22
237,4/23/16 09:10:00,24.27,71.20,18.74,0.3,1.5,251,936,0.0,4.22
238,4/23/16 09:20:00,24.03,74.30,19.19,0.8,2.5,226,979,0.0,4.22
239,4/23/16 09:30:00,24.19,76.90,19.91,0.5,2.3,222,1026,0.0,4.22
240,4/23/16 09:40:00,24.34,77.70,20.22,0.8,2.5,230,1071,0.0,4.22
241,4/23/16 09:50:00,24.80,75.90,20.28,0.5,3.0,244,1146,0.0,4.21
242,4/23/16 10:00:00,24.90,76.30,20.46,1.0,2.0,236,1196,0.0,4.21
243,4/23/16 10:10:00,25.26,77.00,20.96,1.0,2.8,213,1246,0.0,4.21
244,4/23/16 10:20:00,24.44,76.90,20.14,0.8,3.3,216,1249,0.0,4.22
245,4/23/16 10:30:00,24.87,78.60,20.92,1.3,3.8,220,1291,0.0,4.22
246,4/23/16 10:40:00,24.53,78.90,20.66,1.0,3.5,211,1334,0.0,4.22
247,4/23/16 10:50:00,24.46,78.90,20.58,1.3,4.3,213,1366,0.0,4.21
248,4/23/16 11:00:00,24.68,79.40,20.90,1.5,4.5,230,1359,0.0,4.21
249,4/23/16 11:10:00,25.09,77.70,20.95,1.0,4.3,218,1406,0.0,4.21
250,4/23/16 11:20:00,25.48,77.40,21.26,1.3,3.0,213,1426,0.0,4.22
251,4/23/16 11:30:00,25.43,77.00,21.13,1.3,3.5,212,1464,0.0,4.22
252,4/23/16 11:40:00,25.45,76.90,21.13,1.3,3.5,211,1469,0.0,4.21
253,4/23/16 11:50:00,25.11,76.60,20.74,1.3,3.3,211,1474,0.0,4.21
254,4/23/16 12:00:00,25.57,76.80,21.23,0.8,3.5,209,1481,0.0,4.21
255,4/23/16 12:10:00,26.13,77.40,21.90,0.8,2.8,187,1496,0.0,4.21
256,4/23/16 12:20:00,25.36,76.40,20.93,1.0,3.8,222,1344,0.0,4.21
257,4/23/16 12:30:00,25.40,77.00,21.10,1.5,4.5,219,1471,0.0,4.21
258,4/23/16 12:40:00,26.35,76.60,21.94,0.8,3.8,211,1371,0.0,4.21
259,4/23/16 12:50:00,26.13,75.10,21.40,0.8,2.5,211,1319,0.0,4.21
260,4/23/16 13:00:00,25.94,75.90,21.39,0.8,3.0,192,1284,0.0,4.21
261,4/23/16 13:10:00,26.43,75.20,21.71,0.8,2.5,197,1309,0.0,4.21
262,4/23/16 13:20:00,26.11,74.70,21.29,0.8,2.5,201,1254,0.0,4.21
263,4/23/16 13:30:00,25.53,75.10,20.81,1.0,3.0,220,991,0.0,4.21
264,4/23/16 13:40:00,25.60,78.30,21.57,0.8,3.5,213,639,0.0,4.21
265,4/23/16 13:50:00,25.55,78.10,21.48,0.5,2.3,208,701,0.0,4.21
266,4/23/16 14:00:00,26.06,78.00,21.95,1.0,3.5,223,1096,0.0,4.21
267,4/23/16 14:10:00,25.38,78.30,21.35,1.0,3.0,212,759,0.0,4.21
268,4/23/16 14:20:00,25.02,79.90,21.33,0.8,2.8,222,791,0.0,4.21
269,4/23/16 14:30:00,24.75,81.00,21.29,0.8,3.0,219,624,0.0,4.21
270,4/23/16 14:40:00,24.44,82.80,21.35,0.8,3.0,208,506,0.0,4.21
271,4/23/16 14:50:00,24.34,84.90,21.66,0.8,4.5,209,444,0.0,4.21
272,4/23/16 15:00:00,23.91,86.00,21.45,1.0,3.0,212,424,0.0,4.21
273,4/23/16 15:10:00,24.48,87.10,22.23,1.3,4.3,198,651,0.0,4.21
