Data Format: 
  dateTimeDelimiter: " "
  decimalSeparator: "."
  dataDelimiter: ","
  dateFormat: M/d/yy
  timeFormat: HH:mm:ss
  gmtOffset: "6"
  daylightSavings: false

Logger Info: 
  - &1
    launchDescription: "Phuntsholing HSS"
    model: U30
    vendor: Onset Computer Corporation
    serialNumber: 10364423
    memorySize: 0
    firmwareVersion: 2.006
    firmwareVersionRaw: 0
    deploymentNumber: 4203
Series Info: 
  - name: "Temp"
    type: value
    unitName: ""
    OMClassName: OMTemp12bit_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 1
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "RH"
    type: value
    unitName: ""
    OMClassName: OMRH_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 2
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "DewPt"
    type: value
    unitName: ""
    OMClassName: OMDewPoint_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 6
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "Water Cont"
    type: value
    unitName: ""
    OMClassName: OMWaterContent2_HWS
    OMPartNumber: S-SMD-M005
    OMUnitIndex: 0
    OMChannelType: 4
    OMValuePattern: "#,##0.0000;-#,##0.0000"
    logger: *1
  - name: "PAR"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-LIA-XXXX
    OMUnitIndex: 0
    OMChannelType: 22
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "Rain"
    type: value
    unitName: ""
    OMClassName: OMRain_HWS
    OMPartNumber: S-RGB-M002
    OMUnitIndex: 0
    OMChannelType: 17
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Batt"
    type: value
    unitName: ""
    OMClassName: OMVoltage_PipeBattery
    OMPartNumber: U30 Battery
    OMUnitIndex: 0
    OMChannelType: 5
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
------------
"#","Time, Bangladesh Time","Temp, *C","RH, %","DewPt, *C","Water Cont, m^3/m^3","PAR, uE","Rain, mm","Batt, V"
1,3/5/15 17:50:00,23.74,47.90,12.06,-0.1484,16,0.0,4.06
2,3/5/15 18:00:00,23.50,48.30,11.97,-0.1484,9,0.0,4.06
3,3/5/15 18:10:00,23.40,48.60,11.97,-0.1473,1,0.0,4.06
4,3/5/15 18:20:00,23.26,49.20,12.03,-0.1463,1,0.0,4.07
5,3/5/15 18:30:00,22.68,52.30,12.43,-0.1473,1,0.0,4.07
6,3/5/15 18:40:00,22.39,55.50,13.07,-0.1463,1,0.0,4.07
7,3/5/15 18:50:00,22.03,57.60,13.30,-0.1463,1,0.0,4.06
8,3/5/15 19:00:00,21.94,58.80,13.53,-0.1452,1,0.0,4.09
9,3/5/15 19:10:00,21.84,59.20,13.54,-0.1452,1,0.0,4.07
10,3/5/15 19:20:00,21.82,59.30,13.55,-0.1441,1,0.0,4.07
11,3/5/15 19:30:00,21.96,58.50,13.47,-0.1441,1,0.0,4.07
12,3/5/15 19:40:00,22.13,57.30,13.31,-0.1441,1,0.0,4.07
13,3/5/15 19:50:00,21.80,59.30,13.53,-0.1420,1,0.0,4.07
14,3/5/15 20:00:00,21.58,60.90,13.73,-0.1420,1,0.0,4.06
15,3/5/15 20:10:00,21.44,61.90,13.85,-0.1420,1,0.0,4.07
16,3/5/15 20:20:00,21.37,62.40,13.91,-0.1410,1,0.0,4.06
17,3/5/15 20:30:00,21.25,62.60,13.84,-0.1410,1,0.0,4.06
18,3/5/15 20:40:00,21.08,63.90,14.00,-0.1410,1,0.0,4.07
19,3/5/15 20:50:00,20.96,64.90,14.13,-0.1410,1,0.0,4.07
20,3/5/15 21:00:00,20.72,65.60,14.07,-0.1410,1,0.0,4.07
21,3/5/15 21:10:00,20.39,67.20,14.12,-0.1410,1,0.0,4.07
22,3/5/15 21:20:00,20.20,68.00,14.12,-0.1399,1,0.0,4.07
23,3/5/15 21:30:00,19.91,68.20,13.90,-0.1410,1,0.0,4.09
24,3/5/15 21:40:00,19.56,70.10,13.98,-0.1410,1,0.0,4.07
25,3/5/15 21:50:00,19.37,71.70,14.14,-0.1399,1,0.0,4.07
26,3/5/15 22:00:00,19.08,73.10,14.17,-0.1399,1,0.0,4.07
27,3/5/15 22:10:00,18.82,73.90,14.08,-0.1399,1,0.0,4.07
28,3/5/15 22:20:00,18.60,75.10,14.13,-0.1389,1,0.0,4.07
29,3/5/15 22:30:00,18.53,75.40,14.12,-0.1389,1,0.0,4.07
30,3/5/15 22:40:00,18.30,76.20,14.05,-0.1389,1,0.0,4.07
31,3/5/15 22:50:00,18.18,76.80,14.06,-0.1379,1,0.0,4.07
32,3/5/15 23:00:00,18.30,76.40,14.09,-0.1379,1,0.0,4.07
33,3/5/15 23:10:00,18.22,76.10,13.96,-0.1379,1,0.0,4.07
34,3/5/15 23:20:00,18.13,76.40,13.93,-0.1358,1,0.0,4.07
35,3/5/15 23:30:00,18.46,75.20,14.01,-0.1358,1,0.0,4.07
36,3/5/15 23:40:00,18.13,75.70,13.79,-0.1358,1,0.0,4.07
37,3/5/15 23:50:00,18.20,75.90,13.90,-0.1358,1,0.0,4.07
38,3/6/15 00:00:00,18.15,76.00,13.87,-0.1379,1,0.0,4.07
39,3/6/15 00:10:00,18.44,74.50,13.84,-0.1379,1,0.0,4.06
40,3/6/15 00:20:00,18.03,74.50,13.45,-0.1358,1,0.0,4.07
41,3/6/15 00:30:00,17.56,76.00,13.30,-0.1379,1,0.0,4.07
42,3/6/15 00:40:00,17.51,77.80,13.61,-0.1358,1,0.0,4.07
43,3/6/15 00:50:00,17.56,77.50,13.60,-0.1358,1,0.0,4.11
44,3/6/15 01:00:00,17.56,77.00,13.50,-0.1358,1,0.0,4.07
45,3/6/15 01:10:00,17.46,77.40,13.49,-0.1358,1,0.0,4.07
46,3/6/15 01:20:00,17.44,77.40,13.46,-0.1348,1,0.0,4.07
47,3/6/15 01:30:00,17.11,77.90,13.24,-0.1348,1,0.0,4.07
48,3/6/15 01:40:00,17.06,79.10,13.43,-0.1348,1,0.0,4.09
49,3/6/15 01:50:00,16.96,78.80,13.28,-0.1379,1,0.0,4.07
50,3/6/15 02:00:00,17.01,79.30,13.42,-0.1379,1,0.0,4.07
51,3/6/15 02:10:00,16.53,80.60,13.20,-0.1379,1,0.0,4.06
52,3/6/15 02:20:00,16.39,81.50,13.24,-0.1379,1,0.0,4.07
53,3/6/15 02:30:00,16.63,81.20,13.41,-0.1379,1,0.0,4.07
54,3/6/15 02:40:00,17.13,77.90,13.26,-0.1379,1,0.0,4.07
55,3/6/15 02:50:00,17.08,76.70,12.98,-0.1358,1,0.0,4.07
56,3/6/15 03:00:00,17.18,76.20,12.97,-0.1379,1,0.0,4.07
57,3/6/15 03:10:00,17.27,74.00,12.61,-0.1358,1,0.0,4.07
58,3/6/15 03:20:00,17.06,74.90,12.59,-0.1358,1,0.0,4.07
59,3/6/15 03:30:00,16.75,77.20,12.75,-0.1358,1,0.0,4.10
60,3/6/15 03:40:00,17.11,74.90,12.64,-0.1358,1,0.0,4.07
61,3/6/15 03:50:00,17.56,70.40,12.13,-0.1358,1,0.0,4.07
62,3/6/15 04:00:00,17.77,68.60,11.94,-0.1358,1,0.0,4.07
63,3/6/15 04:10:00,17.70,68.10,11.76,-0.1348,1,0.0,4.06
64,3/6/15 04:20:00,17.72,68.30,11.83,-0.1348,1,0.0,4.06
65,3/6/15 04:30:00,18.06,67.10,11.88,-0.1348,1,0.0,4.07
66,3/6/15 04:40:00,18.15,65.00,11.49,-0.1348,1,0.0,4.07
67,3/6/15 04:50:00,17.77,64.90,11.10,-0.1348,1,0.0,4.07
68,3/6/15 05:00:00,17.32,67.90,11.35,-0.1348,1,0.0,4.07
69,3/6/15 05:10:00,17.27,69.60,11.68,-0.1348,1,0.0,4.07
70,3/6/15 05:20:00,17.27,69.60,11.68,-0.1348,1,0.0,4.07
71,3/6/15 05:30:00,17.11,69.50,11.50,-0.1348,1,0.0,4.07
72,3/6/15 05:40:00,17.11,71.40,11.91,-0.1348,1,0.0,4.07
73,3/6/15 05:50:00,17.18,70.20,11.72,-0.1358,1,0.0,4.07
74,3/6/15 06:00:00,17.13,69.10,11.44,-0.1358,1,0.0,4.07
75,3/6/15 06:10:00,16.53,72.50,11.59,-0.1358,1,0.0,4.06
76,3/6/15 06:20:00,17.15,71.80,12.04,-0.1348,1,0.0,4.06
77,3/6/15 06:30:00,17.46,68.50,11.62,-0.1358,9,0.0,4.06
78,3/6/15 06:40:00,17.63,67.70,11.60,-0.1348,21,0.0,4.07
79,3/6/15 06:50:00,17.53,68.00,11.58,-0.1348,39,0.0,4.07
80,3/6/15 07:00:00,17.77,67.30,11.65,-0.1348,59,0.0,4.06
81,3/6/15 07:10:00,17.89,67.00,11.70,-0.1337,79,0.0,4.07
82,3/6/15 07:20:00,18.15,66.00,11.72,-0.1337,116,0.0,4.07
83,3/6/15 07:30:00,18.44,65.20,11.80,-0.1337,159,0.0,4.07
84,3/6/15 07:40:00,18.70,64.20,11.82,-0.1337,181,0.0,4.06
85,3/6/15 07:50:00,18.89,62.90,11.69,-0.1337,184,0.0,4.06
86,3/6/15 08:00:00,19.06,62.30,11.70,-0.1337,204,0.0,4.06
87,3/6/15 08:10:00,19.34,61.80,11.85,-0.1337,271,0.0,4.06
88,3/6/15 08:20:00,19.67,60.70,11.89,-0.1337,336,0.0,4.06
89,3/6/15 08:30:00,20.03,59.80,12.00,-0.1337,386,0.0,4.06
90,3/6/15 08:40:00,20.94,58.20,12.43,-0.1317,531,0.0,4.06
91,3/6/15 08:50:00,21.68,56.70,12.73,-0.1287,609,0.0,4.06
92,3/6/15 09:00:00,22.39,53.50,12.51,-0.1287,689,0.0,4.06
93,3/6/15 09:10:00,22.35,52.40,12.15,-0.1327,719,0.0,4.06
94,3/6/15 09:20:00,23.21,50.60,12.41,-0.1287,846,0.0,4.06
95,3/6/15 09:30:00,23.50,49.70,12.40,-0.1287,899,0.0,4.06
96,3/6/15 09:40:00,23.86,48.40,12.33,-0.1277,939,0.0,4.06
97,3/6/15 09:50:00,23.69,47.90,12.02,-0.1267,1016,0.0,4.06
98,3/6/15 10:00:00,24.19,49.20,12.89,-0.1287,1071,0.0,4.05
99,3/6/15 10:10:00,24.44,48.80,12.98,-0.1287,1119,0.0,4.06
100,3/6/15 10:20:00,24.87,48.00,13.13,-0.1297,1169,0.0,4.06
101,3/6/15 10:30:00,24.07,49.10,12.75,-0.1337,1196,0.0,4.06
102,3/6/15 10:40:00,24.77,49.60,13.54,-0.1327,1244,0.0,4.06
103,3/6/15 10:50:00,25.67,48.90,14.15,-0.1348,1289,0.0,4.06
104,3/6/15 11:00:00,24.85,48.80,13.36,-0.1358,1299,0.0,4.06
105,3/6/15 11:10:00,24.82,49.60,13.59,-0.1410,1314,0.0,4.06
106,3/6/15 11:20:00,25.02,49.20,13.64,-0.1441,1331,0.0,4.06
107,3/6/15 11:30:00,25.11,49.10,13.70,-0.1452,1144,0.0,4.06
108,3/6/15 11:40:00,24.63,48.20,12.97,-0.1452,911,0.0,4.06
109,3/6/15 11:50:00,25.43,46.40,13.12,-0.1410,1469,0.0,4.06
110,3/6/15 12:00:00,25.96,44.30,12.89,-0.1410,1479,0.0,4.06
111,3/6/15 12:10:00,26.01,44.30,12.94,-0.1410,1481,0.0,4.06
112,3/6/15 12:20:00,26.72,44.20,13.54,-0.1441,1504,0.0,4.06
113,3/6/15 12:30:00,25.94,43.80,12.70,-0.1463,1511,0.0,4.06
114,3/6/15 12:40:00,26.16,43.70,12.86,-0.1484,1506,0.0,4.06
115,3/6/15 12:50:00,25.96,44.60,13.00,-0.1484,1171,0.0,4.06
116,3/6/15 13:00:00,26.79,44.60,13.75,-0.1517,1454,0.0,4.06
117,3/6/15 13:10:00,25.96,43.60,12.65,-0.1484,1429,0.0,4.11
118,3/6/15 13:20:00,26.96,44.00,13.69,-0.1495,1421,0.0,4.06
119,3/6/15 13:30:00,26.30,43.20,12.82,-0.1528,1351,0.0,4.06
120,3/6/15 13:40:00,25.48,43.20,12.07,-0.1561,1076,0.0,4.06
121,3/6/15 13:50:00,26.38,43.20,12.88,-0.1549,1106,0.0,4.06
122,3/6/15 14:00:00,25.53,42.50,11.87,-0.1594,654,0.0,4.06
123,3/6/15 14:10:00,25.94,43.50,12.59,-0.1594,671,0.0,4.06
124,3/6/15 14:20:00,25.84,43.20,12.40,-0.1594,706,0.0,4.06
125,3/6/15 14:30:00,25.40,44.90,12.59,-0.1628,444,0.0,4.06
126,3/6/15 14:40:00,25.55,44.80,12.69,-0.1616,581,0.0,4.06
127,3/6/15 14:50:00,25.77,45.10,12.99,-0.1616,471,0.0,4.06
128,3/6/15 15:00:00,25.89,44.40,12.86,-0.1616,576,0.0,4.06
129,3/6/15 15:10:00,25.38,44.90,12.57,-0.1616,401,0.0,4.06
130,3/6/15 15:20:00,25.57,45.00,12.78,-0.1616,439,0.0,4.06
131,3/6/15 15:30:00,25.26,45.20,12.56,-0.1628,264,0.0,4.06
132,3/6/15 15:40:00,25.28,44.90,12.48,-0.1628,341,0.0,4.06
133,3/6/15 15:50:00,25.16,44.90,12.37,-0.1628,329,0.0,4.06
134,3/6/15 16:00:00,25.11,45.80,12.63,-0.1639,231,0.0,4.06
135,3/6/15 16:10:00,24.90,46.80,12.76,-0.1639,144,0.0,4.06
136,3/6/15 16:20:00,24.75,47.00,12.70,-0.1639,124,0.0,4.06
137,3/6/15 16:30:00,24.75,47.50,12.86,-0.1639,109,0.0,4.06
138,3/6/15 16:40:00,24.65,47.30,12.71,-0.1639,74,0.0,4.06
139,3/6/15 16:50:00,24.46,48.60,12.94,-0.1639,64,0.0,4.09
140,3/6/15 17:00:00,24.46,48.10,12.78,-0.1650,69,0.0,4.06
141,3/6/15 17:10:00,24.27,48.30,12.67,-0.1639,36,0.0,4.06
142,3/6/15 17:20:00,24.27,49.00,12.89,-0.1639,31,0.0,4.06
143,3/6/15 17:30:00,23.66,53.10,13.57,-0.1639,19,0.0,4.06
144,3/6/15 17:40:00,23.33,56.10,14.10,-0.1639,9,0.0,4.06
145,3/6/15 17:50:00,23.04,57.40,14.19,-0.1639,6,0.0,4.06
