Data Format: 
150,4/23/16 06:00:00,21.53,96.80,21.03,0.0509,36,0.0,4.17
151,4/23/16 06:05:00,21.58,96.90,21.10,0.0509,44,0.0,4.17
152,4/23/16 06:10:00,21.56,97.10,21.11,0.0509,51,0.0,4.17
153,4/23/16 06:15:00,21.49,97.40,21.08,0.0517,49,0.0,4.17
154,4/23/16 06:20:00,21.53,97.60,21.17,0.0517,59,0.0,4.17
155,4/23/16 06:25:00,21.60,97.70,21.25,0.0521,69,0.0,4.17
156,4/23/16 06:30:00,21.65,97.70,21.30,0.0517,86,0.0,4.17
157,4/23/16 06:35:00,21.63,97.50,21.24,0.0501,116,0.0,4.17
158,4/23/16 06:40:00,21.65,97.50,21.27,0.0501,131,0.0,4.17
159,4/23/16 06:45:00,21.70,97.50,21.32,0.0509,154,0.0,4.17
160,4/23/16 06:50:00,21.75,97.30,21.33,0.0509,161,0.0,4.16
161,4/23/16 06:55:00,21.82,97.20,21.38,0.0509,176,0.0,4.16
162,4/23/16 07:00:00,21.84,96.70,21.32,0.0501,204,0.0,4.16
163,4/23/16 07:05:00,21.87,96.60,21.33,0.0501,201,0.0,4.17
164,4/23/16 07:10:00,21.94,96.60,21.40,0.0501,186,0.0,4.17
165,4/23/16 07:15:00,22.01,96.20,21.41,0.0521,179,0.0,4.17
166,4/23/16 07:20:00,22.01,96.10,21.39,0.0521,174,0.0,4.17
167,4/23/16 07:25:00,22.06,96.00,21.42,0.0509,151,0.0,4.17
168,4/23/16 07:30:00,22.06,95.80,21.39,0.0501,121,0.0,4.17
169,4/23/16 07:35:00,22.11,95.90,21.45,0.0509,104,0.0,4.17
170,4/23/16 07:40:00,22.15,95.60,21.45,0.0501,99,0.0,4.17
171,4/23/16 07:45:00,22.11,95.70,21.42,0.0501,111,0.0,4.17
172,4/23/16 07:50:00,22.23,95.90,21.57,0.0501,139,0.0,4.17
173,4/23/16 07:55:00,22.18,95.50,21.45,0.0517,164,0.0,4.17
174,4/23/16 08:00:00,22.30,94.90,21.47,0.0517,219,0.0,4.17
175,4/23/16 08:05:00,22.54,94.30,21.60,0.0517,289,0.0,4.17
176,4/23/16 08:10:00,22.80,93.10,21.66,0.0517,321,0.0,4.17
177,4/23/16 08:15:00,23.38,91.80,22.00,0.0517,389,0.0,4.17
178,4/23/16 08:20:00,23.64,90.60,22.04,0.0509,434,0.0,4.17
179,4/23/16 08:25:00,23.54,89.20,21.69,0.0509,501,0.0,4.17
180,4/23/16 08:30:00,24.15,88.50,22.15,0.0501,511,0.0,4.17
181,4/23/16 08:35:00,24.22,86.10,21.77,0.0494,491,0.0,4.17
182,4/23/16 08:40:00,23.98,85.80,21.48,0.0482,344,0.0,4.17
183,4/23/16 08:45:00,23.93,86.40,21.55,0.0474,314,0.0,4.17
184,4/23/16 08:50:00,23.95,84.30,21.17,0.0474,344,0.0,4.16
185,4/23/16 08:55:00,24.07,84.20,21.27,0.0470,269,0.0,4.16
186,4/23/16 09:00:00,24.00,83.90,21.14,0.0462,266,0.0,4.16
187,4/23/16 09:05:00,24.27,83.80,21.38,0.0462,354,0.0,4.16
188,4/23/16 09:10:00,24.51,83.50,21.56,0.0470,379,0.0,4.16
189,4/23/16 09:15:00,24.80,83.00,21.74,0.0474,491,0.0,4.17
190,4/23/16 09:20:00,25.60,81.30,22.18,0.0482,781,0.0,4.17
191,4/23/16 09:25:00,25.70,79.50,21.91,0.0490,884,0.0,4.17
192,4/23/16 09:30:00,25.43,80.50,21.85,0.0482,784,0.0,4.17
193,4/23/16 09:35:00,26.21,78.00,22.09,0.0474,834,0.0,4.16
194,4/23/16 09:40:00,25.65,79.70,21.90,0.0474,879,0.0,4.17
195,4/23/16 09:45:00,26.23,79.10,22.35,0.0470,781,0.0,4.16
196,4/23/16 09:50:00,26.33,77.40,22.08,0.0474,884,0.0,4.16
197,4/23/16 09:55:00,26.11,78.40,22.08,0.0470,724,0.0,4.17
198,4/23/16 10:00:00,26.01,77.30,21.76,0.0462,624,0.0,4.17
199,4/23/16 10:05:00,26.40,76.90,22.05,0.0462,664,0.0,4.16
200,4/23/16 10:10:00,26.62,76.90,22.26,0.0470,919,0.0,4.17
201,4/23/16 10:15:00,27.58,71.80,22.06,0.0490,1266,0.0,4.17
202,4/23/16 10:20:00,26.96,74.10,21.98,0.0482,794,0.0,4.17
203,4/23/16 10:25:00,27.14,73.90,22.10,0.0474,756,0.0,4.17
204,4/23/16 10:30:00,27.16,73.00,21.93,0.0474,1119,0.0,4.17
205,4/23/16 10:35:00,27.95,70.30,22.06,0.0470,1074,0.0,4.16
206,4/23/16 10:40:00,28.44,68.40,22.09,0.0482,1211,0.0,4.16
