Data Format: 
149,7/7/15 22:10:00,0.2698,1,15.99,97.40,15.59,0.0,4.10
150,7/7/15 22:20:00,0.2677,1,16.01,97.70,15.67,0.0,4.11
151,7/7/15 22:30:00,0.2660,1,16.03,97.90,15.72,0.0,4.10
152,7/7/15 22:40:00,0.2650,1,16.01,98.00,15.71,0.0,4.10
153,7/7/15 22:50:00,0.2639,1,15.94,98.20,15.67,0.2,4.10
154,7/7/15 23:00:00,0.2632,1,15.96,98.30,15.71,0.0,4.10
155,7/7/15 23:10:00,0.2632,1,16.13,98.60,15.93,0.0,4.10
156,7/7/15 23:20:00,0.2618,1,15.99,98.60,15.79,0.0,4.10
157,7/7/15 23:30:00,0.2624,1,16.03,98.60,15.83,0.0,4.10
158,7/7/15 23:40:00,0.2624,1,16.08,98.70,15.90,0.0,4.10
159,7/7/15 23:50:00,0.2624,1,16.06,98.80,15.89,0.0,4.10
160,7/8/15 00:00:00,0.2618,1,16.01,98.90,15.86,0.2,4.10
161,7/8/15 00:10:00,0.2618,1,16.01,98.90,15.86,0.0,4.10
162,7/8/15 00:20:00,0.2615,1,16.11,99.10,15.98,0.0,4.14
163,7/8/15 00:30:00,0.2589,1,16.03,99.10,15.91,0.0,4.10
164,7/8/15 00:40:00,0.2589,1,15.99,99.10,15.87,0.0,4.10
165,7/8/15 00:50:00,0.2592,1,15.82,99.10,15.70,0.0,4.10
166,7/8/15 01:00:00,0.2585,1,15.87,99.20,15.76,0.0,4.10
167,7/8/15 01:10:00,0.2589,1,16.03,99.30,15.94,0.0,4.11
168,7/8/15 01:20:00,0.2600,1,15.87,99.20,15.76,0.0,4.10
169,7/8/15 01:30:00,0.2604,1,15.82,99.30,15.73,0.0,4.10
170,7/8/15 01:40:00,0.2615,1,15.87,99.40,15.79,0.0,4.10
171,7/8/15 01:50:00,0.2615,1,15.84,99.40,15.77,0.0,4.10
172,7/8/15 02:00:00,0.2618,1,15.80,99.40,15.72,0.0,4.10
173,7/8/15 02:10:00,0.2618,1,15.80,99.60,15.75,0.0,4.10
174,7/8/15 02:20:00,0.2621,1,15.84,99.60,15.80,0.0,4.10
175,7/8/15 02:30:00,0.2618,1,15.82,99.60,15.78,0.0,4.10
176,7/8/15 02:40:00,0.2621,1,15.82,99.60,15.78,0.0,4.10
177,7/8/15 02:50:00,0.2618,1,15.82,99.60,15.78,0.0,4.10
178,7/8/15 03:00:00,0.2621,1,15.82,99.60,15.78,0.0,4.10
179,7/8/15 03:10:00,0.2624,1,15.70,99.60,15.66,0.0,4.10
180,7/8/15 03:20:00,0.2618,1,15.68,99.50,15.62,0.0,4.10
181,7/8/15 03:30:00,0.2621,1,15.60,99.50,15.55,0.0,4.10
182,7/8/15 03:40:00,0.2621,1,15.58,99.50,15.52,0.0,4.15
183,7/8/15 03:50:00,0.2624,1,15.46,99.60,15.42,0.0,4.12
184,7/8/15 04:00:00,0.2624,1,15.51,99.70,15.48,0.0,4.10
185,7/8/15 04:10:00,0.2628,1,15.39,99.70,15.36,0.0,4.10
186,7/8/15 04:20:00,0.2607,1,15.51,99.70,15.48,0.0,4.10
187,7/8/15 04:30:00,0.2604,1,15.37,99.70,15.34,0.0,4.10
188,7/8/15 04:40:00,0.2607,1,15.25,99.60,15.20,0.0,4.10
189,7/8/15 04:50:00,0.2611,1,15.29,99.50,15.24,0.0,4.10
190,7/8/15 05:00:00,0.2611,1,15.20,99.50,15.14,0.0,4.10
191,7/8/15 05:10:00,0.2615,1,15.22,99.50,15.16,0.0,4.10
192,7/8/15 05:20:00,0.2618,1,15.10,99.30,15.01,0.0,4.10
193,7/8/15 05:30:00,0.2618,6,15.08,99.50,15.02,0.0,4.10
194,7/8/15 05:40:00,0.2618,16,15.17,99.60,15.13,0.0,4.10
195,7/8/15 05:50:00,0.2618,24,15.17,99.70,15.15,0.0,4.10
196,7/8/15 06:00:00,0.2621,26,15.29,99.60,15.25,0.0,4.10
197,7/8/15 06:10:00,0.2621,41,15.37,99.60,15.32,0.0,4.10
198,7/8/15 06:20:00,0.2621,54,15.51,99.60,15.47,0.0,4.10
199,7/8/15 06:30:00,0.2624,71,15.65,99.50,15.59,0.0,4.10
200,7/8/15 06:40:00,0.2628,104,15.80,99.00,15.66,0.0,4.10
201,7/8/15 06:50:00,0.2628,141,16.13,98.50,15.91,0.0,4.10
202,7/8/15 07:00:00,0.2635,214,16.56,98.30,16.31,0.0,4.10
203,7/8/15 07:10:00,0.2639,369,16.89,96.70,16.38,0.0,4.13
204,7/8/15 07:20:00,0.2646,504,17.51,93.40,16.45,0.0,4.10
205,7/8/15 07:30:00,0.2642,579,18.25,90.50,16.69,0.0,4.10
206,7/8/15 07:40:00,0.2639,809,18.89,87.70,16.83,0.0,4.10
207,7/8/15 07:50:00,0.2642,721,18.94,84.40,16.27,0.0,4.10
208,7/8/15 08:00:00,0.2639,634,18.98,84.00,16.24,0.0,4.10
209,7/8/15 08:10:00,0.2639,766,19.13,82.00,16.00,0.0,4.10
210,7/8/15 08:20:00,0.2639,784,19.67,81.70,16.48,0.0,4.10
211,7/8/15 08:30:00,0.2628,936,19.89,79.70,16.30,0.0,4.10
212,7/8/15 08:40:00,0.2628,866,20.36,79.00,16.62,0.0,4.10
213,7/8/15 08:50:00,0.2628,839,20.39,76.80,16.20,0.0,4.10
214,7/8/15 09:00:00,0.2621,916,21.22,75.50,16.74,0.0,4.10
215,7/8/15 09:10:00,0.2621,784,21.34,74.70,16.69,0.0,4.10
216,7/8/15 09:20:00,0.2621,734,20.82,74.60,16.16,0.0,4.10
217,7/8/15 09:30:00,0.2618,744,21.17,74.00,16.38,0.0,4.10
218,7/8/15 09:40:00,0.2611,754,21.37,73.70,16.50,0.0,4.10
219,7/8/15 09:50:00,0.2607,769,21.29,73.50,16.39,0.0,4.10
220,7/8/15 10:00:00,0.2604,751,21.53,74.20,16.77,0.0,4.10
221,7/8/15 10:10:00,0.2604,751,21.77,73.70,16.89,0.0,4.10
222,7/8/15 10:20:00,0.2600,814,22.11,71.40,16.71,0.0,4.10
223,7/8/15 10:30:00,0.2596,789,22.18,69.90,16.45,0.0,4.10
224,7/8/15 10:40:00,0.2592,761,22.47,68.50,16.40,0.0,4.10
225,7/8/15 10:50:00,0.2589,784,22.32,71.30,16.90,0.0,4.10
226,7/8/15 11:00:00,0.2585,781,21.96,71.90,16.68,0.0,4.10
227,7/8/15 11:10:00,0.2585,841,21.60,71.60,16.27,0.0,4.10
228,7/8/15 11:20:00,0.2579,1049,21.94,73.50,17.01,0.0,4.10
229,7/8/15 11:30:00,0.2571,1169,22.73,69.90,16.97,0.0,4.10
230,7/8/15 11:40:00,0.2550,1874,23.59,67.60,17.27,0.0,4.10
231,7/8/15 11:50:00,0.2546,1634,23.38,66.80,16.88,0.0,4.12
232,7/8/15 12:00:00,0.2546,1381,23.18,66.20,16.55,0.0,4.10
233,7/8/15 12:10:00,0.2550,1051,22.70,66.60,16.19,0.0,4.10
234,7/8/15 12:20:00,0.2550,1004,22.92,66.20,16.30,0.0,4.10
235,7/8/15 12:30:00,0.2546,1094,23.18,66.70,16.67,0.0,4.10
236,7/8/15 12:40:00,0.2542,1194,23.38,65.80,16.64,0.0,4.10
237,7/8/15 12:50:00,0.2538,1101,23.40,65.10,16.49,0.0,4.10
238,7/8/15 13:00:00,0.2538,924,23.21,64.80,16.24,0.0,4.10
239,7/8/15 13:10:00,0.2542,916,23.26,64.50,16.21,0.0,4.10
240,7/8/15 13:20:00,0.2538,921,23.64,64.50,16.57,0.0,4.10
241,7/8/15 13:30:00,0.2534,859,23.57,63.40,16.24,0.0,4.10
242,7/8/15 13:40:00,0.2534,876,23.83,64.40,16.73,0.0,4.10
243,7/8/15 13:50:00,0.2532,869,23.93,63.50,16.60,0.0,4.10
244,7/8/15 14:00:00,0.2532,834,23.23,65.90,16.52,0.0,4.10
245,7/8/15 14:10:00,0.2528,944,22.47,70.70,16.90,0.0,4.10
246,7/8/15 14:20:00,0.2524,1121,22.56,73.50,17.61,0.0,4.10
247,7/8/15 14:30:00,0.2512,1621,22.87,73.70,17.95,0.0,4.10
248,7/8/15 14:40:00,0.2498,1976,23.02,73.00,17.94,0.0,4.10
249,7/8/15 14:50:00,0.2498,1616,22.82,71.60,17.45,0.0,4.10
250,7/8/15 15:00:00,0.2509,1041,22.42,71.70,17.08,0.0,4.10
251,7/8/15 15:10:00,0.2509,971,22.85,70.20,17.16,0.0,4.10
252,7/8/15 15:20:00,0.2512,774,22.54,69.20,16.63,0.0,4.10
253,7/8/15 15:30:00,0.2505,909,23.18,70.00,17.43,0.0,4.10
254,7/8/15 15:40:00,0.2509,694,22.92,69.30,17.02,0.0,4.10
255,7/8/15 15:50:00,0.2509,839,22.85,69.00,16.88,0.0,4.10
256,7/8/15 16:00:00,0.2516,599,21.80,74.40,17.06,0.0,4.10
257,7/8/15 16:10:00,0.2520,561,21.80,76.50,17.50,0.0,4.10
258,7/8/15 16:20:00,0.2524,511,21.60,75.70,17.15,0.0,4.10
259,7/8/15 16:30:00,0.2524,591,21.94,76.70,17.68,0.0,4.10
260,7/8/15 16:40:00,0.2524,679,22.61,73.80,17.72,0.0,4.10
261,7/8/15 16:50:00,0.2528,284,22.06,73.40,17.10,0.0,4.10
262,7/8/15 17:00:00,0.2528,224,21.60,74.30,16.86,0.0,4.10
263,7/8/15 17:10:00,0.2532,201,21.53,75.20,16.98,0.0,4.10
264,7/8/15 17:20:00,0.2534,164,20.79,78.70,16.98,0.0,4.10
265,7/8/15 17:30:00,0.2534,141,20.56,80.40,17.09,0.0,4.10
266,7/8/15 17:40:00,0.2534,149,20.39,80.70,16.98,0.0,4.10
267,7/8/15 17:50:00,0.2542,154,20.44,80.60,17.01,0.0,4.10
268,7/8/15 18:00:00,0.2538,136,20.25,81.50,17.00,0.0,4.10
269,7/8/15 18:10:00,0.2542,106,20.03,83.60,17.19,0.0,4.10
270,7/8/15 18:20:00,0.2542,84,19.91,83.50,17.06,0.0,4.13
271,7/8/15 18:30:00,0.2542,51,19.48,86.00,17.10,0.0,4.10
272,7/8/15 18:40:00,0.2546,34,19.37,87.90,17.33,0.0,4.10
273,7/8/15 18:50:00,0.2546,21,19.06,89.60,17.33,0.0,4.10
274,7/8/15 19:00:00,0.2546,6,18.65,91.40,17.24,0.0,4.10
275,7/8/15 19:10:00,0.2550,1,18.58,92.40,17.35,0.0,4.10
276,7/8/15 19:20:00,0.2550,1,18.70,92.50,17.48,0.0,4.10
277,7/8/15 19:30:00,0.2550,1,18.63,92.20,17.36,0.0,4.10
278,7/8/15 19:40:00,0.2550,1,18.49,93.50,17.44,0.0,4.10
279,7/8/15 19:50:00,0.2553,1,18.34,94.10,17.40,0.0,4.10
280,7/8/15 20:00:00,0.2553,1,18.41,93.70,17.40,0.0,4.10
281,7/8/15 20:10:00,0.2553,1,18.08,94.40,17.19,0.0,4.10
282,7/8/15 20:20:00,0.2553,1,18.01,94.70,17.17,0.0,4.10
283,7/8/15 20:30:00,0.2550,1,17.77,95.30,17.03,0.0,4.10
284,7/8/15 20:40:00,0.2550,1,17.72,95.90,17.08,0.0,4.10
285,7/8/15 20:50:00,0.2542,1,17.72,95.90,17.08,0.0,4.10
286,7/8/15 21:00:00,0.2542,1,17.70,95.80,17.04,0.0,4.10
287,7/8/15 21:10:00,0.2542,1,17.72,95.10,16.95,0.0,4.10
288,7/8/15 21:20:00,0.2542,1,17.65,95.50,16.95,0.0,4.10
289,7/8/15 21:30:00,0.2542,1,17.51,95.90,16.87,0.0,4.10
290,7/8/15 21:40:00,0.2542,1,17.56,96.10,16.95,0.0,4.10
291,7/8/15 21:50:00,0.2542,1,17.56,96.00,16.93,0.0,4.10
292,7/8/15 22:00:00,0.2542,1,17.70,95.50,16.99,0.0,4.10
293,7/8/15 22:10:00,0.2542,1,17.70,95.00,16.91,0.0,4.10
294,7/8/15 22:20:00,0.2542,1,17.72,95.30,16.98,0.0,4.10
295,7/8/15 22:30:00,0.2542,1,17.65,95.00,16.86,0.0,4.10
296,7/8/15 22:40:00,0.2542,1,17.49,95.60,16.80,0.0,4.10
297,7/8/15 22:50:00,0.2542,1,17.58,95.20,16.83,0.0,4.10
298,7/8/15 23:00:00,0.2542,1,17.51,94.40,16.62,0.0,4.10
299,7/8/15 23:10:00,0.2542,1,17.46,94.80,16.64,0.0,4.10
300,7/8/15 23:20:00,0.2542,1,17.51,94.70,16.67,0.0,4.10
301,7/8/15 23:30:00,0.2542,1,17.53,95.30,16.80,0.0,4.10
302,7/8/15 23:40:00,0.2542,1,17.44,95.80,16.78,0.0,4.10
303,7/8/15 23:50:00,0.2542,1,17.37,96.30,16.79,0.0,4.10
304,7/9/15 00:00:00,0.2538,1,17.22,96.60,16.70,0.0,4.10
305,7/9/15 00:10:00,0.2542,1,17.11,97.00,16.65,0.0,4.10
306,7/9/15 00:20:00,0.2542,1,17.11,97.20,16.68,0.0,4.10
307,7/9/15 00:30:00,0.2542,1,17.08,97.20,16.66,0.0,4.10
308,7/9/15 00:40:00,0.2542,1,17.15,97.40,16.76,0.0,4.10
309,7/9/15 00:50:00,0.2542,1,17.08,97.30,16.67,0.0,4.10
310,7/9/15 01:00:00,0.2538,1,17.08,97.50,16.70,0.0,4.10
311,7/9/15 01:10:00,0.2538,1,17.13,97.40,16.74,0.0,4.10
312,7/9/15 01:20:00,0.2542,1,17.08,97.40,16.69,0.0,4.10
313,7/9/15 01:30:00,0.2538,1,16.96,97.40,16.57,0.0,4.10
