Data Format: 
  dateTimeDelimiter: " "
  decimalSeparator: "."
  dataDelimiter: ","
  dateFormat: M/d/yy
  timeFormat: HH:mm:ss
  gmtOffset: "6"
  daylightSavings: false

Logger Info: 
  - &1
    launchDescription: "KMSS"
    model: U30
    vendor: Onset Computer Corporation
    serialNumber: 10364424
    memorySize: 0
    firmwareVersion: 2.006
    firmwareVersionRaw: 0
    deploymentNumber: 4204
Series Info: 
  - name: "Water Cont"
    type: value
    unitName: ""
    OMClassName: OMWaterContent2_HWS
    OMPartNumber: S-SMD-M005
    OMUnitIndex: 0
    OMChannelType: 4
    OMValuePattern: "#,##0.0000;-#,##0.0000"
    logger: *1
  - name: "PAR"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-LIA-XXXX
    OMUnitIndex: 0
    OMChannelType: 22
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "Temp"
    type: value
    unitName: ""
    OMClassName: OMTemp12bit_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 1
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "RH"
    type: value
    unitName: ""
    OMClassName: OMRH_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 2
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "DewPt"
    type: value
    unitName: ""
    OMClassName: OMDewPoint_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 6
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "Rain"
    type: value
    unitName: ""
    OMClassName: OMRain_HWS
    OMPartNumber: S-RGB-M002
    OMUnitIndex: 0
    OMChannelType: 17
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Batt"
    type: value
    unitName: ""
    OMClassName: OMVoltage_PipeBattery
    OMPartNumber: U30 Battery
    OMUnitIndex: 0
    OMChannelType: 5
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
------------
"#","Time, Bangladesh Time","Water Cont, m^3/m^3","PAR, uE","Temp, *C","RH, %","DewPt, *C","Rain, mm","Batt, V"
1,3/9/15 13:20:00,0.0822,1416,21.08,17.60,-4.44,0.0,3.84
2,3/9/15 13:30:00,0.0797,1244,20.67,18.00,-4.47,0.0,3.85
3,3/9/15 13:40:00,0.0797,1629,20.96,18.00,-4.24,0.0,3.85
4,3/9/15 13:50:00,0.0794,1536,21.08,18.10,-4.07,0.0,3.85
5,3/9/15 14:00:00,0.0781,1439,21.13,18.10,-4.03,0.0,3.86
6,3/9/15 14:10:00,0.0775,1536,21.41,16.80,-4.78,0.0,3.85
7,3/9/15 14:20:00,0.0758,1431,21.13,17.60,-4.40,0.0,3.85
8,3/9/15 14:30:00,0.0732,1251,21.22,17.20,-4.63,0.0,3.85
9,3/9/15 14:40:00,0.0715,1224,20.63,18.80,-3.93,0.0,3.86
10,3/9/15 14:50:00,0.0708,1356,21.06,18.40,-3.87,0.0,3.86
11,3/9/15 15:00:00,0.0702,1281,21.44,18.20,-3.70,0.0,3.85
12,3/9/15 15:10:00,0.0691,1214,20.96,19.40,-3.24,0.0,3.86
13,3/9/15 15:20:00,0.0691,1144,21.08,20.10,-2.67,0.0,3.86
14,3/9/15 15:30:00,0.0671,1051,20.08,21.80,-2.40,0.0,3.86
15,3/9/15 15:40:00,0.0660,976,19.72,24.10,-1.34,0.0,3.86
16,3/9/15 15:50:00,0.0653,894,19.58,25.70,-0.59,0.0,3.86
17,3/9/15 16:00:00,0.0639,801,18.63,29.00,0.26,0.0,3.86
18,3/9/15 16:10:00,0.0628,709,18.44,32.20,1.54,0.0,3.86
19,3/9/15 16:20:00,0.0621,586,18.06,34.20,2.05,0.0,3.86
20,3/9/15 16:30:00,0.0614,569,17.70,35.10,2.10,0.0,3.86
21,3/9/15 16:40:00,0.0607,321,16.58,37.20,1.92,0.0,3.86
22,3/9/15 16:50:00,0.0599,129,16.18,39.70,2.47,0.0,3.86
23,3/9/15 17:00:00,0.0607,111,15.70,41.50,2.67,0.0,3.86
24,3/9/15 17:10:00,0.0614,96,15.17,43.80,2.96,0.0,3.86
25,3/9/15 17:20:00,0.0621,84,14.84,45.50,3.19,0.0,3.86
26,3/9/15 17:30:00,0.0628,69,14.65,46.60,3.35,0.0,3.86
27,3/9/15 17:40:00,0.0632,54,14.53,47.20,3.42,0.0,3.86
28,3/9/15 17:50:00,0.0639,36,14.17,48.30,3.42,0.0,3.87
29,3/9/15 18:00:00,0.0646,19,13.98,48.20,3.22,0.0,3.86
30,3/9/15 18:10:00,0.0653,6,13.83,48.50,3.17,0.0,3.87
31,3/9/15 18:20:00,0.0660,1,13.59,49.20,3.15,0.0,3.86
32,3/9/15 18:30:00,0.0660,1,13.40,50.90,3.46,0.0,3.86
33,3/9/15 18:40:00,0.0664,1,13.26,51.30,3.43,0.0,3.86
34,3/9/15 18:50:00,0.0664,1,13.14,50.50,3.10,0.0,3.87
35,3/9/15 19:00:00,0.0671,1,13.11,50.50,3.08,0.0,3.87
36,3/9/15 19:10:00,0.0671,1,12.00,52.30,2.54,0.0,3.87
37,3/9/15 19:20:00,0.0678,1,11.52,53.40,2.38,0.0,3.86
38,3/9/15 19:30:00,0.0684,1,11.35,47.40,0.57,0.0,3.86
39,3/9/15 19:40:00,0.0684,1,10.69,46.20,-0.39,0.0,3.87
40,3/9/15 19:50:00,0.0684,1,10.30,47.90,-0.25,0.0,3.87
41,3/9/15 20:00:00,0.0691,1,10.15,47.60,-0.47,0.0,3.87
42,3/9/15 20:10:00,0.0691,1,9.66,47.60,-0.92,0.0,3.87
43,3/9/15 20:20:00,0.0695,1,9.26,48.80,-0.95,0.0,3.86
44,3/9/15 20:30:00,0.0695,1,9.19,49.00,-0.96,0.0,3.86
45,3/9/15 20:40:00,0.0702,1,8.79,49.80,-1.10,0.0,3.86
46,3/9/15 20:50:00,0.0702,1,8.07,52.20,-1.13,0.0,3.86
47,3/9/15 21:00:00,0.0702,1,8.22,51.80,-1.10,0.0,3.86
48,3/9/15 21:10:00,0.0708,1,6.99,55.40,-1.32,0.0,3.87
49,3/9/15 21:20:00,0.0708,1,6.66,57.60,-1.10,0.0,3.86
50,3/9/15 21:30:00,0.0708,1,6.38,59.80,-0.85,0.0,3.86
51,3/9/15 21:40:00,0.0715,1,6.13,60.50,-0.93,0.0,3.89
52,3/9/15 21:50:00,0.0715,1,5.62,61.70,-1.15,0.0,3.90
53,3/9/15 22:00:00,0.0722,1,5.39,63.40,-1.00,0.0,3.87
54,3/9/15 22:10:00,0.0722,1,5.00,64.90,-1.05,0.0,3.87
55,3/9/15 22:20:00,0.0725,1,4.84,66.00,-0.97,0.0,3.87
56,3/9/15 22:30:00,0.0725,1,4.61,66.10,-1.17,0.0,3.87
57,3/9/15 22:40:00,0.0725,1,4.51,68.10,-0.86,0.0,3.87
58,3/9/15 22:50:00,0.0725,1,4.06,68.50,-1.20,0.0,3.87
59,3/9/15 23:00:00,0.0732,1,3.91,69.50,-1.16,0.0,3.87
60,3/9/15 23:10:00,0.0732,1,3.67,71.40,-1.02,0.0,3.87
61,3/9/15 23:20:00,0.0738,1,3.62,70.50,-1.24,0.0,3.87
62,3/9/15 23:30:00,0.0738,1,3.43,72.20,-1.09,0.0,3.87
63,3/9/15 23:40:00,0.0745,1,3.35,72.40,-1.13,0.0,3.87
64,3/9/15 23:50:00,0.0745,1,3.19,72.30,-1.30,0.0,3.87
65,3/10/15 00:00:00,0.0745,1,2.93,73.90,-1.26,0.0,3.87
66,3/10/15 00:10:00,0.0752,1,2.64,74.30,-1.47,0.0,3.91
