Data Format: 
  dateTimeDelimiter: " "
  decimalSeparator: "."
  dataDelimiter: ","
  dateFormat: M/d/yy
  timeFormat: HH:mm:ss
  gmtOffset: "6"
  daylightSavings: false

Logger Info: 
  - &1
    launchDescription: "KMSS"
    model: U30
    vendor: Onset Computer Corporation
    serialNumber: 10364424
    memorySize: 0
    firmwareVersion: 2.006
    firmwareVersionRaw: 0
    deploymentNumber: 4204
Series Info: 
  - name: "Water Cont"
    type: value
    unitName: ""
    OMClassName: OMWaterContent2_HWS
    OMPartNumber: S-SMD-M005
    OMUnitIndex: 0
    OMChannelType: 18
    OMValuePattern: "#,##0.0000;-#,##0.0000"
    logger: *1
  - name: "PAR"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-LIA-XXXX
    OMUnitIndex: 0
    OMChannelType: 22
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "Temp"
    type: value
    unitName: ""
    OMClassName: OMTemp12bit_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 1
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "RH"
    type: value
    unitName: ""
    OMClassName: OMRH_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 2
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "DewPt"
    type: value
    unitName: ""
    OMClassName: OMDewPoint_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 6
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "Rain"
    type: value
    unitName: ""
    OMClassName: OMRain_HWS
    OMPartNumber: S-RGB-M002
    OMUnitIndex: 0
    OMChannelType: 17
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Batt"
    type: value
    unitName: ""
    OMClassName: OMVoltage_PipeBattery
    OMPartNumber: U30 Battery
    OMUnitIndex: 0
    OMChannelType: 5
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
------------
"#","Time, Bangladesh Time","Water Cont, m^3/m^3","PAR, uE","Temp, *C","RH, %","DewPt, *C","Rain, mm","Batt, V"
1,3/15/16 09:30:00,0.0013,1316,10.69,62.80,3.90,0.0,4.07
2,3/15/16 09:40:00,0.0013,1346,12.36,61.20,5.12,0.0,4.09
3,3/15/16 09:50:00,0.0013,1414,13.64,59.00,5.79,0.0,4.09
4,3/15/16 10:00:00,0.0013,1504,14.19,55.20,5.35,0.0,4.09
5,3/15/16 10:10:00,-0.0003,1534,14.60,51.80,4.81,0.0,4.09
6,3/15/16 10:20:00,-0.0019,1581,15.60,47.10,4.38,0.0,4.10
7,3/15/16 10:30:00,-0.0008,1639,16.18,38.60,2.08,0.0,4.09
8,3/15/16 10:40:00,-0.0003,1699,16.63,36.10,1.55,0.0,4.10
9,3/15/16 10:50:00,-0.0003,1729,17.51,33.50,1.28,0.0,4.10
10,3/15/16 11:00:00,0.0024,1811,17.20,33.20,0.89,0.0,4.10
11,3/15/16 11:10:00,0.0050,1886,17.61,32.40,0.90,0.0,4.10
12,3/15/16 11:20:00,0.0056,1734,18.18,31.30,0.92,0.0,4.10
13,3/15/16 11:30:00,0.0050,1989,18.87,30.70,1.25,0.0,4.10
14,3/15/16 11:40:00,0.0008,1931,18.75,29.90,0.78,0.0,4.10
15,3/15/16 11:50:00,0.0013,1961,18.46,30.40,0.77,0.0,4.10
16,3/15/16 12:00:00,0.0040,2006,19.25,30.30,1.40,0.0,4.10
17,3/15/16 12:10:00,0.0066,1999,19.56,29.20,1.15,0.0,4.10
18,3/15/16 12:20:00,0.0066,2099,19.01,29.10,0.63,0.0,4.10
19,3/15/16 12:30:00,0.0040,1726,19.27,28.70,0.67,0.0,4.10
20,3/15/16 12:40:00,0.0040,1836,19.53,29.00,1.04,0.0,4.10
21,3/15/16 12:50:00,-0.0008,1326,18.72,27.90,-0.19,0.0,4.10
22,3/15/16 13:00:00,0.0024,1736,19.72,29.70,1.53,0.0,4.10
23,3/15/16 13:10:00,0.0029,2009,19.13,28.90,0.64,0.0,4.10
24,3/15/16 13:20:00,0.0029,1906,19.32,28.10,0.42,0.0,4.10
25,3/15/16 13:30:00,-0.0003,1589,19.01,29.90,1.01,0.0,4.10
26,3/15/16 13:40:00,-0.0052,786,18.03,30.60,0.48,0.0,4.10
27,3/15/16 13:50:00,-0.0069,579,18.30,31.30,1.03,0.0,4.10
28,3/15/16 14:00:00,-0.0019,1729,19.65,31.70,2.38,0.0,4.10
29,3/15/16 14:10:00,-0.0063,984,18.34,30.80,0.84,0.0,4.13
30,3/15/16 14:20:00,-0.0115,696,17.37,32.30,0.65,0.0,4.10
31,3/15/16 14:30:00,-0.0086,1276,18.01,34.30,2.05,0.0,4.10
32,3/15/16 14:40:00,-0.0086,949,16.82,35.60,1.52,0.0,4.10
33,3/15/16 14:50:00,-0.0063,1359,17.80,37.00,2.93,0.0,4.10
34,3/15/16 15:00:00,-0.0080,1289,17.99,37.60,3.32,0.0,4.10
35,3/15/16 15:10:00,-0.0086,1151,17.68,37.30,2.94,0.0,4.10
36,3/15/16 15:20:00,-0.0086,1134,17.87,36.50,2.80,0.0,4.10
37,3/15/16 15:30:00,-0.0097,1091,18.39,37.40,3.61,0.0,4.10
38,3/15/16 15:40:00,-0.0115,974,17.96,37.10,3.11,0.0,4.10
39,3/15/16 15:50:00,-0.0173,504,16.61,37.30,1.98,0.0,4.10
40,3/15/16 16:00:00,-0.0228,209,15.49,40.90,2.27,0.0,4.10
41,3/15/16 16:10:00,-0.0247,206,15.17,42.70,2.60,0.0,4.10
42,3/15/16 16:20:00,-0.0265,199,14.91,44.30,2.88,0.0,4.10
43,3/15/16 16:30:00,-0.0265,239,14.91,44.80,3.03,0.0,4.10
44,3/15/16 16:40:00,-0.0278,181,14.36,47.50,3.36,0.0,4.10
45,3/15/16 16:50:00,-0.0297,134,14.19,42.40,1.61,0.0,4.11
46,3/15/16 17:00:00,-0.0297,111,13.91,45.40,2.31,0.0,4.11
47,3/15/16 17:10:00,-0.0297,86,13.40,49.90,3.17,0.0,4.11
48,3/15/16 17:20:00,-0.0303,79,11.81,57.00,3.58,0.0,4.11
49,3/15/16 17:30:00,-0.0316,64,10.76,62.00,3.79,0.0,4.10
50,3/15/16 17:40:00,-0.0316,49,10.61,63.10,3.90,0.0,4.10
51,3/15/16 17:50:00,-0.0316,46,10.57,63.80,4.01,0.0,4.11
52,3/15/16 18:00:00,-0.0316,24,10.34,64.30,3.91,0.0,4.11
53,3/15/16 18:10:00,-0.0303,9,10.12,65.40,3.94,0.0,4.11
54,3/15/16 18:20:00,-0.0303,1,10.05,66.20,4.04,0.0,4.11
55,3/15/16 18:30:00,-0.0303,1,9.90,68.30,4.35,0.0,4.10
56,3/15/16 18:40:00,-0.0284,1,9.63,70.20,4.48,0.0,4.10
57,3/15/16 18:50:00,-0.0278,1,9.36,72.60,4.70,0.0,4.10
58,3/15/16 19:00:00,-0.0265,1,9.16,73.90,4.76,0.0,4.10
59,3/15/16 19:10:00,-0.0278,1,9.01,75.30,4.89,0.0,4.11
60,3/15/16 19:20:00,-0.0278,1,9.11,74.60,4.85,0.0,4.10
61,3/15/16 19:30:00,-0.0278,1,9.01,74.10,4.66,0.0,4.10
62,3/15/16 19:40:00,-0.0278,1,8.79,74.20,4.46,0.0,4.10
63,3/15/16 19:50:00,-0.0278,1,8.52,74.30,4.22,0.0,4.10
64,3/15/16 20:00:00,-0.0278,1,8.54,74.80,4.34,0.0,4.10
65,3/15/16 20:10:00,-0.0278,1,8.84,74.10,4.49,0.0,4.10
66,3/15/16 20:20:00,-0.0265,1,8.59,74.40,4.31,0.0,4.10
67,3/15/16 20:30:00,-0.0191,1,8.64,75.00,4.47,0.0,4.10
68,3/15/16 20:40:00,-0.0203,1,8.72,75.00,4.54,0.0,4.10
69,3/15/16 20:50:00,-0.0228,1,8.59,75.10,4.44,0.0,4.13
70,3/15/16 21:00:00,-0.0228,1,8.47,75.20,4.34,0.0,4.10
71,3/15/16 21:10:00,-0.0222,1,8.27,75.70,4.24,0.0,4.10
72,3/15/16 21:20:00,-0.0228,1,8.32,76.60,4.46,0.0,4.10
73,3/15/16 21:30:00,-0.0228,1,8.14,76.70,4.31,0.0,4.10
74,3/15/16 21:40:00,-0.0228,1,7.95,76.80,4.13,0.0,4.10
75,3/15/16 21:50:00,-0.0203,1,7.82,77.90,4.21,0.0,4.10
76,3/15/16 22:00:00,-0.0203,1,7.59,79.00,4.19,0.0,4.10
77,3/15/16 22:10:00,-0.0203,1,7.54,79.70,4.27,0.0,4.10
78,3/15/16 22:20:00,-0.0203,1,7.74,79.50,4.43,0.0,4.10
79,3/15/16 22:30:00,-0.0203,1,7.62,79.10,4.24,0.0,4.10
80,3/15/16 22:40:00,-0.0228,1,7.22,80.50,4.09,0.0,4.10
81,3/15/16 22:50:00,-0.0240,1,6.66,82.60,3.92,0.0,4.10
82,3/15/16 23:00:00,-0.0228,1,6.56,83.90,4.04,0.0,4.10
83,3/15/16 23:10:00,-0.0228,1,5.87,85.50,3.63,0.0,4.10
84,3/15/16 23:20:00,-0.0222,1,5.69,86.50,3.62,0.0,4.10
85,3/15/16 23:30:00,-0.0222,1,5.31,87.50,3.41,0.0,4.10
86,3/15/16 23:40:00,-0.0222,1,5.15,88.30,3.38,0.0,4.10
87,3/15/16 23:50:00,-0.0222,1,5.05,89.00,3.39,0.0,4.10
88,3/16/16 00:00:00,-0.0222,1,4.95,89.60,3.39,0.0,4.10
89,3/16/16 00:10:00,-0.0210,1,4.66,89.50,3.09,0.0,4.10
90,3/16/16 00:20:00,-0.0222,1,4.64,88.50,2.90,0.0,4.10
91,3/16/16 00:30:00,-0.0228,1,4.14,87.90,2.32,0.0,4.10
92,3/16/16 00:40:00,-0.0228,1,3.83,87.40,1.93,0.0,4.10
93,3/16/16 00:50:00,-0.0247,1,3.67,88.30,1.92,0.0,4.10
94,3/16/16 01:00:00,-0.0247,1,3.49,89.40,1.91,0.0,4.10
95,3/16/16 01:10:00,-0.0247,1,3.38,90.20,1.93,0.0,4.10
96,3/16/16 01:20:00,-0.0247,1,3.30,90.90,1.96,0.0,4.10
97,3/16/16 01:30:00,-0.0278,1,2.93,90.60,1.55,0.0,4.10
98,3/16/16 01:40:00,-0.0265,1,3.12,90.20,1.67,0.0,4.10
99,3/16/16 01:50:00,-0.0278,1,2.72,90.50,1.32,0.0,4.10
100,3/16/16 02:00:00,-0.0278,1,2.61,91.20,1.32,0.0,4.10
101,3/16/16 02:10:00,-0.0265,1,2.88,91.80,1.68,0.0,4.10
102,3/16/16 02:20:00,-0.0265,1,3.09,91.50,1.84,0.0,4.10
103,3/16/16 02:30:00,-0.0259,1,2.98,90.70,1.61,0.0,4.10
104,3/16/16 02:40:00,-0.0247,1,3.19,89.70,1.67,0.0,4.10
105,3/16/16 02:50:00,-0.0259,1,3.30,89.20,1.69,0.0,4.10
106,3/16/16 03:00:00,-0.0259,1,3.38,88.30,1.63,0.0,4.10
107,3/16/16 03:10:00,-0.0247,1,3.49,88.20,1.72,0.0,4.10
108,3/16/16 03:20:00,-0.0210,1,3.85,87.20,1.92,0.0,4.10
109,3/16/16 03:30:00,-0.0210,1,3.93,86.90,1.95,0.0,4.10
110,3/16/16 03:40:00,-0.0222,1,4.40,84.20,1.97,0.0,4.10
111,3/16/16 03:50:00,-0.0228,1,4.30,86.30,2.22,0.0,4.10
112,3/16/16 04:00:00,-0.0228,1,4.38,87.40,2.47,0.0,4.10
113,3/16/16 04:10:00,-0.0228,1,4.51,88.80,2.82,0.0,4.10
114,3/16/16 04:20:00,-0.0203,1,4.32,90.30,2.88,0.0,4.10
115,3/16/16 04:30:00,-0.0210,1,4.14,90.70,2.76,0.0,4.10
116,3/16/16 04:40:00,-0.0210,1,3.93,91.30,2.65,0.0,4.10
117,3/16/16 04:50:00,-0.0210,1,4.06,92.10,2.90,0.0,4.10
118,3/16/16 05:00:00,-0.0210,1,3.75,92.40,2.63,0.0,4.13
119,3/16/16 05:10:00,-0.0203,1,3.70,92.10,2.53,0.0,4.10
120,3/16/16 05:20:00,-0.0203,1,4.17,87.60,2.30,0.0,4.10
121,3/16/16 05:30:00,-0.0203,1,4.19,88.50,2.47,0.0,4.10
122,3/16/16 05:40:00,-0.0222,1,4.30,89.80,2.77,0.0,4.10
123,3/16/16 05:50:00,-0.0240,1,4.43,90.20,2.97,0.0,4.10
124,3/16/16 06:00:00,-0.0240,1,4.43,86.00,2.30,0.0,4.10
125,3/16/16 06:10:00,-0.0222,1,4.66,83.60,2.13,0.0,4.10
126,3/16/16 06:20:00,-0.0228,6,4.71,82.70,2.03,0.0,4.10
127,3/16/16 06:30:00,-0.0228,14,4.71,82.80,2.04,0.0,4.10
128,3/16/16 06:40:00,-0.0222,34,4.95,82.00,2.14,0.0,4.10
129,3/16/16 06:50:00,-0.0228,49,5.10,80.30,1.99,0.0,4.10
130,3/16/16 07:00:00,-0.0228,84,5.33,78.90,1.97,0.0,4.10
131,3/16/16 07:10:00,-0.0222,119,5.49,79.50,2.23,0.0,4.10
132,3/16/16 07:20:00,-0.0222,196,5.74,82.90,3.07,0.0,4.10
133,3/16/16 07:30:00,-0.0210,231,5.97,85.00,3.65,0.0,4.10
134,3/16/16 07:40:00,-0.0203,286,6.36,84.50,3.94,0.0,4.10
135,3/16/16 07:50:00,-0.0203,466,7.17,82.20,4.34,0.0,4.10
136,3/16/16 08:00:00,-0.0210,549,7.84,78.60,4.37,0.0,4.10
137,3/16/16 08:10:00,-0.0191,604,8.54,75.10,4.39,0.0,4.10
138,3/16/16 08:20:00,-0.0203,819,9.21,71.40,4.32,0.0,4.10
139,3/16/16 08:30:00,-0.0203,829,10.22,67.20,4.42,0.0,4.09
140,3/16/16 08:40:00,-0.0191,926,10.91,63.60,4.29,0.0,4.10
141,3/16/16 08:50:00,-0.0191,999,10.05,64.10,3.59,0.0,4.10
142,3/16/16 09:00:00,-0.0167,1076,11.71,61.30,4.52,0.0,4.09
143,3/16/16 09:10:00,-0.0156,1149,11.61,57.60,3.54,0.0,4.09
144,3/16/16 09:20:00,-0.0156,1211,12.15,57.70,4.07,0.0,4.09
145,3/16/16 09:30:00,-0.0132,1279,12.22,55.20,3.51,0.0,4.09
