Data Format: 
149,6/19/15 12:20:00,20.44,64.50,13.54,0.2441,944,0.0,4.25
150,6/19/15 12:30:00,20.41,62.80,13.10,0.2437,939,0.0,4.25
151,6/19/15 12:40:00,21.41,60.10,13.37,0.2434,879,0.0,4.25
152,6/19/15 12:50:00,21.17,57.60,12.50,0.2434,819,0.0,4.25
153,6/19/15 13:00:00,19.22,67.50,13.08,0.2437,861,0.2,4.25
154,6/19/15 13:10:00,18.06,71.80,12.91,0.2445,961,0.0,4.25
155,6/19/15 13:20:00,18.53,72.90,13.60,0.2437,1019,0.0,4.25
156,6/19/15 13:30:00,19.01,72.80,14.04,0.2434,921,0.0,4.25
157,6/19/15 13:40:00,19.08,72.20,13.98,0.2430,894,0.0,4.25
158,6/19/15 13:50:00,19.29,71.80,14.10,0.2425,1006,0.0,4.25
159,6/19/15 14:00:00,19.06,71.50,13.80,0.2425,841,0.0,4.25
160,6/19/15 14:10:00,19.13,72.10,14.00,0.2421,806,0.0,4.25
161,6/19/15 14:20:00,19.25,72.70,14.24,0.2421,801,0.0,4.25
162,6/19/15 14:30:00,18.72,73.70,13.95,0.2421,919,0.0,4.25
163,6/19/15 14:40:00,18.13,75.80,13.81,0.2421,696,0.0,4.25
164,6/19/15 14:50:00,18.01,76.90,13.92,0.2421,686,0.0,4.25
165,6/19/15 15:00:00,18.58,77.50,14.59,0.2425,736,0.0,4.25
166,6/19/15 15:10:00,18.15,77.60,14.19,0.2414,704,0.0,4.25
167,6/19/15 15:20:00,18.22,78.00,14.34,0.2418,616,0.0,4.25
168,6/19/15 15:30:00,18.63,77.70,14.68,0.2421,581,0.0,4.25
169,6/19/15 15:40:00,17.94,77.80,14.03,0.2414,514,0.0,4.25
170,6/19/15 15:50:00,17.75,79.00,14.08,0.2414,476,0.0,4.24
171,6/19/15 16:00:00,17.61,80.30,14.19,0.2418,491,0.0,4.25
172,6/19/15 16:10:00,17.68,80.70,14.34,0.2410,519,0.0,4.25
173,6/19/15 16:20:00,17.53,81.60,14.37,0.2406,496,0.0,4.25
174,6/19/15 16:30:00,17.32,82.80,14.39,0.2410,519,0.0,4.25
175,6/19/15 16:40:00,16.96,84.10,14.28,0.2410,381,0.0,4.25
176,6/19/15 16:50:00,17.20,84.40,14.57,0.2410,379,0.0,4.24
177,6/19/15 17:00:00,17.15,84.00,14.45,0.2410,281,0.0,4.24
178,6/19/15 17:10:00,16.84,84.30,14.20,0.2406,191,0.0,4.24
179,6/19/15 17:20:00,16.68,85.10,14.18,0.2410,204,0.0,4.24
180,6/19/15 17:30:00,16.51,85.50,14.09,0.2418,206,0.0,4.25
181,6/19/15 17:40:00,16.30,86.60,14.08,0.2410,141,0.0,4.24
182,6/19/15 17:50:00,16.18,87.80,14.17,0.2410,146,0.0,4.24
183,6/19/15 18:00:00,16.01,88.20,14.08,0.2418,131,0.0,4.24
184,6/19/15 18:10:00,15.82,88.80,13.99,0.2406,106,0.0,4.24
185,6/19/15 18:20:00,15.77,89.30,14.03,0.2414,86,0.0,4.24
186,6/19/15 18:30:00,15.65,89.60,13.97,0.2418,64,0.0,4.24
187,6/19/15 18:40:00,15.53,90.40,13.99,0.2414,39,0.0,4.24
188,6/19/15 18:50:00,15.37,90.70,13.87,0.2414,14,0.0,4.24
189,6/19/15 19:00:00,15.39,90.90,13.93,0.2418,4,0.0,4.24
190,6/19/15 19:10:00,15.06,91.40,13.68,0.2418,1,0.0,4.24
191,6/19/15 19:20:00,15.01,92.50,13.82,0.2418,1,0.0,4.25
192,6/19/15 19:30:00,15.15,92.40,13.94,0.2421,1,0.0,4.24
193,6/19/15 19:40:00,14.98,92.60,13.81,0.2414,1,0.0,4.24
194,6/19/15 19:50:00,14.79,93.30,13.74,0.2418,1,0.0,4.24
195,6/19/15 20:00:00,14.91,93.40,13.87,0.2418,1,0.0,4.24
196,6/19/15 20:10:00,14.39,92.80,13.25,0.2414,1,0.0,4.24
197,6/19/15 20:20:00,14.98,93.30,13.93,0.2421,1,0.0,4.24
198,6/19/15 20:30:00,14.89,93.70,13.90,0.2425,1,0.0,4.24
199,6/19/15 20:40:00,14.89,93.90,13.93,0.2421,1,0.0,4.24
200,6/19/15 20:50:00,14.89,94.00,13.95,0.2425,1,0.0,4.24
201,6/19/15 21:00:00,14.84,94.10,13.92,0.2421,1,0.0,4.24
202,6/19/15 21:10:00,14.84,94.10,13.92,0.2418,1,0.0,4.24
203,6/19/15 21:20:00,14.96,94.00,14.02,0.2421,1,0.0,4.24
204,6/19/15 21:30:00,15.01,94.10,14.08,0.2418,1,0.0,4.24
205,6/19/15 21:40:00,14.65,94.90,13.86,0.2418,1,0.0,4.24
206,6/19/15 21:50:00,14.65,95.70,13.99,0.2421,1,0.0,4.24
207,6/19/15 22:00:00,14.62,95.90,14.00,0.2425,1,0.0,4.24
208,6/19/15 22:10:00,14.70,96.00,14.08,0.2421,1,0.0,4.24
209,6/19/15 22:20:00,14.65,96.00,14.04,0.2434,1,0.2,4.24
210,6/19/15 22:30:00,14.62,96.50,14.09,0.2449,1,0.2,4.24
211,6/19/15 22:40:00,14.51,97.00,14.05,0.2483,1,0.4,4.24
212,6/19/15 22:50:00,14.36,97.30,13.96,0.2524,1,0.4,4.23
213,6/19/15 23:00:00,14.36,97.60,14.00,0.2575,1,1.2,4.24
214,6/19/15 23:10:00,14.39,97.80,14.06,0.2600,1,1.0,4.24
215,6/19/15 23:20:00,14.27,98.10,13.99,0.2624,1,0.2,4.24
216,6/19/15 23:30:00,14.17,98.30,13.92,0.2632,1,0.0,4.24
217,6/19/15 23:40:00,14.05,98.40,13.82,0.2642,1,0.0,4.24
218,6/19/15 23:50:00,14.15,98.40,13.91,0.2646,1,0.0,4.23
219,6/20/15 00:00:00,14.00,98.40,13.77,0.2653,1,0.0,4.24
220,6/20/15 00:10:00,13.88,98.50,13.67,0.2642,1,0.0,4.24
221,6/20/15 00:20:00,13.83,98.30,13.59,0.2642,1,0.0,4.24
222,6/20/15 00:30:00,13.81,98.10,13.53,0.2650,1,0.0,4.24
223,6/20/15 00:40:00,13.52,98.00,13.23,0.2653,1,0.0,4.24
224,6/20/15 00:50:00,13.09,97.90,12.78,0.2653,1,0.2,4.23
225,6/20/15 01:00:00,13.02,97.90,12.71,0.2664,1,0.0,4.24
226,6/20/15 01:10:00,12.85,97.90,12.54,0.2664,1,0.0,4.24
227,6/20/15 01:20:00,12.94,97.60,12.59,0.2666,1,0.0,4.24
228,6/20/15 01:30:00,12.92,97.60,12.56,0.2673,1,0.0,4.24
229,6/20/15 01:40:00,12.77,97.80,12.45,0.2673,1,0.0,4.24
230,6/20/15 01:50:00,12.90,97.50,12.52,0.2680,1,0.0,4.23
231,6/20/15 02:00:00,12.90,97.40,12.51,0.2684,1,0.0,4.25
232,6/20/15 02:10:00,12.99,97.30,12.59,0.2677,1,0.0,4.23
233,6/20/15 02:20:00,12.85,97.30,12.44,0.2677,1,0.0,4.22
234,6/20/15 02:30:00,12.92,97.10,12.49,0.2684,1,0.0,4.24
235,6/20/15 02:40:00,12.82,97.20,12.41,0.2684,1,0.0,4.23
236,6/20/15 02:50:00,12.85,97.20,12.43,0.2687,1,0.0,4.22
237,6/20/15 03:00:00,12.87,97.40,12.48,0.2691,1,0.0,4.23
238,6/20/15 03:10:00,12.92,97.20,12.50,0.2691,1,0.0,4.23
239,6/20/15 03:20:00,12.92,97.40,12.53,0.2694,1,0.0,4.23
240,6/20/15 03:30:00,12.92,97.40,12.53,0.2698,1,0.0,4.24
241,6/20/15 03:40:00,12.94,97.60,12.59,0.2694,1,0.0,4.23
242,6/20/15 03:50:00,13.04,97.70,12.70,0.2694,1,0.0,4.22
243,6/20/15 04:00:00,12.92,97.80,12.60,0.2701,1,0.0,4.22
244,6/20/15 04:10:00,12.87,97.80,12.55,0.2698,1,0.0,4.23
245,6/20/15 04:20:00,13.04,97.80,12.72,0.2698,1,0.0,4.23
246,6/20/15 04:30:00,12.85,97.90,12.54,0.2701,1,0.0,4.23
247,6/20/15 04:40:00,12.90,97.80,12.57,0.2698,1,0.0,4.22
248,6/20/15 04:50:00,12.77,97.80,12.45,0.2701,1,0.0,4.22
249,6/20/15 05:00:00,12.92,97.60,12.56,0.2705,1,0.0,4.22
250,6/20/15 05:10:00,12.85,97.70,12.51,0.2701,6,0.0,4.23
251,6/20/15 05:20:00,12.82,97.60,12.47,0.2705,14,0.0,4.22
252,6/20/15 05:30:00,12.80,97.40,12.41,0.2712,26,0.0,4.23
253,6/20/15 05:40:00,12.77,97.50,12.40,0.2708,51,0.0,4.23
254,6/20/15 05:50:00,13.04,97.40,12.65,0.2715,99,0.0,4.22
255,6/20/15 06:00:00,13.26,95.90,12.63,0.2701,181,0.0,4.22
256,6/20/15 06:10:00,13.52,95.80,12.88,0.2694,169,0.0,4.22
257,6/20/15 06:20:00,13.57,95.40,12.86,0.2698,259,0.0,4.23
258,6/20/15 06:30:00,16.15,92.00,14.87,0.2684,616,0.0,4.22
259,6/20/15 06:40:00,15.82,88.30,13.91,0.2653,721,0.0,4.22
260,6/20/15 06:50:00,16.18,88.60,14.31,0.2639,759,0.0,4.22
261,6/20/15 07:00:00,15.91,91.10,14.48,0.2642,691,0.0,4.22
262,6/20/15 07:10:00,16.46,87.80,14.45,0.2642,891,0.0,4.22
263,6/20/15 07:20:00,17.58,86.40,15.30,0.2646,1016,0.0,4.22
264,6/20/15 07:30:00,17.11,81.80,13.99,0.2653,986,0.0,4.22
265,6/20/15 07:40:00,17.39,82.80,14.46,0.2650,1141,0.0,4.22
266,6/20/15 07:50:00,18.06,80.70,14.71,0.2646,1299,0.0,4.22
267,6/20/15 08:00:00,17.70,75.90,13.42,0.2653,1159,0.0,4.25
268,6/20/15 08:10:00,18.34,74.50,13.75,0.2646,979,0.0,4.25
269,6/20/15 08:20:00,19.86,71.50,14.58,0.2646,1574,0.0,4.22
270,6/20/15 08:30:00,19.65,68.20,13.65,0.2646,1636,0.0,4.25
271,6/20/15 08:40:00,18.77,70.00,13.20,0.2639,1474,0.0,4.22
272,6/20/15 08:50:00,19.34,70.30,13.82,0.2642,1174,0.0,4.22
273,6/20/15 09:00:00,20.41,65.10,13.66,0.2635,1569,0.0,4.22
274,6/20/15 09:10:00,21.01,61.90,13.44,0.2632,1799,0.0,4.22
275,6/20/15 09:20:00,21.63,61.10,13.83,0.2621,1826,0.0,4.22
276,6/20/15 09:30:00,22.27,57.50,13.50,0.2621,1979,0.0,4.22
277,6/20/15 09:40:00,21.01,57.20,12.24,0.2621,1829,0.0,4.22
278,6/20/15 09:50:00,21.01,58.10,12.47,0.2621,1251,0.0,4.22
279,6/20/15 10:00:00,20.46,58.50,12.07,0.2621,821,0.0,4.22
280,6/20/15 10:10:00,22.66,57.30,13.80,0.2611,2101,0.0,4.22
281,6/20/15 10:20:00,20.34,61.30,12.67,0.2615,1606,0.0,4.22
282,6/20/15 10:30:00,20.67,61.30,12.98,0.2607,2246,0.0,4.22
283,6/20/15 10:40:00,20.84,58.80,12.50,0.2600,2336,0.0,4.22
284,6/20/15 10:50:00,20.79,60.10,12.79,0.2600,1149,0.0,4.22
285,6/20/15 11:00:00,20.44,61.90,12.90,0.2604,946,0.0,4.22
286,6/20/15 11:10:00,20.08,63.60,12.98,0.2604,1091,0.0,4.22
287,6/20/15 11:20:00,21.87,62.50,14.40,0.2585,2404,0.0,4.22
288,6/20/15 11:30:00,22.39,60.40,14.37,0.2585,2544,0.0,4.22
289,6/20/15 11:40:00,20.98,63.20,13.74,0.2589,1376,0.8,4.22
290,6/20/15 11:50:00,21.13,66.00,14.55,0.2582,2189,0.6,4.22
291,6/20/15 12:00:00,21.08,65.60,14.41,0.2579,2554,0.0,4.22
292,6/20/15 12:10:00,20.79,66.50,14.35,0.2582,1924,0.0,4.22
293,6/20/15 12:20:00,22.06,65.30,15.27,0.2567,1971,0.4,4.22
294,6/20/15 12:30:00,23.21,63.00,15.80,0.2564,2524,0.0,4.22
295,6/20/15 12:40:00,22.47,59.50,14.21,0.2575,2151,0.0,4.22
296,6/20/15 12:50:00,21.51,60.60,13.59,0.2557,1424,0.0,4.22
297,6/20/15 13:00:00,21.56,62.30,14.06,0.2557,1456,0.0,4.22
298,6/20/15 13:10:00,21.08,62.70,13.71,0.2550,1494,0.0,4.22
299,6/20/15 13:20:00,21.10,63.60,13.95,0.2550,1226,0.0,4.22
300,6/20/15 13:30:00,21.22,63.90,14.14,0.2546,1409,0.0,4.22
301,6/20/15 13:40:00,21.75,64.00,14.66,0.2542,1356,0.0,4.22
302,6/20/15 13:50:00,20.91,64.40,13.96,0.2542,789,0.0,4.22
303,6/20/15 14:00:00,21.63,63.20,14.35,0.2553,1759,0.0,4.22
304,6/20/15 14:10:00,20.75,65.00,13.95,0.2538,1071,0.0,4.22
305,6/20/15 14:20:00,21.63,64.50,14.67,0.2553,1841,0.0,4.22
306,6/20/15 14:30:00,20.20,65.60,13.57,0.2528,829,0.0,4.22
307,6/20/15 14:40:00,20.75,68.50,14.76,0.2532,1721,0.0,4.22
308,6/20/15 14:50:00,19.84,70.20,14.27,0.2528,1366,0.0,4.21
309,6/20/15 15:00:00,19.25,72.90,14.29,0.2532,1414,0.0,4.22
310,6/20/15 15:10:00,18.82,74.90,14.29,0.2534,1331,0.0,4.22
311,6/20/15 15:20:00,18.51,76.80,14.38,0.2516,759,0.0,4.22
312,6/20/15 15:30:00,19.13,75.30,14.67,0.2512,926,0.0,4.22
