Data Format: 
124,11/19/15 08:40:00,4.95,80.20,1.83,0.2153,844,0.3,1.3,7,4.08
125,11/19/15 08:50:00,5.57,78.70,2.16,0.2153,919,0.3,2.0,282,4.08
126,11/19/15 09:00:00,6.56,74.90,2.44,0.2143,971,0.3,1.5,279,4.06
127,11/19/15 09:10:00,7.79,73.00,3.27,0.2143,1029,0.3,1.8,263,4.07
128,11/19/15 09:20:00,7.74,68.30,2.28,0.2143,1086,0.3,1.3,265,4.08
129,11/19/15 09:30:00,8.07,66.90,2.30,0.2131,816,0.3,1.8,263,4.08
130,11/19/15 09:40:00,9.16,64.60,2.85,0.2126,211,0.3,2.0,258,4.08
131,11/19/15 09:50:00,10.20,60.70,2.95,0.2122,1184,0.3,1.8,267,4.08
132,11/19/15 10:00:00,11.61,58.50,3.76,0.2117,1286,0.3,1.8,289,4.07
133,11/19/15 10:10:00,10.22,55.30,1.67,0.2117,1254,0.5,2.0,309,4.08
134,11/19/15 10:20:00,12.03,52.50,2.62,0.2117,176,0.3,1.5,310,4.09
135,11/19/15 10:30:00,12.68,49.00,2.25,0.2112,131,0.3,1.8,310,4.07
136,11/19/15 10:40:00,12.27,44.80,0.63,0.2109,449,0.5,2.3,293,4.08
137,11/19/15 10:50:00,13.67,43.00,1.33,0.2109,779,0.3,1.5,277,4.08
138,11/19/15 11:00:00,13.98,38.00,-0.10,0.2100,969,0.3,1.5,279,4.07
139,11/19/15 11:10:00,15.06,35.50,-0.08,0.2109,1506,0.3,2.0,284,4.07
140,11/19/15 11:20:00,15.32,33.80,-0.52,0.2104,1519,0.3,2.3,286,4.08
141,11/19/15 11:30:00,16.77,26.00,-2.82,0.2100,1529,0.3,1.8,303,4.08
142,11/19/15 11:40:00,15.75,27.80,-2.80,0.2104,1531,0.5,2.0,291,4.08
143,11/19/15 11:50:00,16.61,30.80,-0.67,0.2104,1536,0.5,2.3,265,4.08
