Data Format: 
  dateTimeDelimiter: " "
  decimalSeparator: "."
  dataDelimiter: ","
  dateFormat: M/d/yy
  timeFormat: HH:mm:ss
  gmtOffset: "6"
  daylightSavings: false

Logger Info: 
  - &1
    launchDescription: "JHSS"
    model: U30
    vendor: Onset Computer Corporation
    serialNumber: 10364425
    memorySize: 0
    firmwareVersion: 2.006
    firmwareVersionRaw: 0
    deploymentNumber: 4205
Series Info: 
  - name: "Temp"
    type: value
    unitName: ""
    OMClassName: OMTemp12bit_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 1
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "RH"
    type: value
    unitName: ""
    OMClassName: OMRH_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 2
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "DewPt"
    type: value
    unitName: ""
    OMClassName: OMDewPoint_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 6
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "Water Cont"
    type: value
    unitName: ""
    OMClassName: OMWaterContent2_HWS
    OMPartNumber: S-SMD-M005
    OMUnitIndex: 0
    OMChannelType: 4
    OMValuePattern: "#,##0.0000;-#,##0.0000"
    logger: *1
  - name: "PAR"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-LIA-XXXX
    OMUnitIndex: 0
    OMChannelType: 22
    OMValuePattern: "#,##0.;-#,##0."
    logger: *1
  - name: "Rain"
    type: value
    unitName: ""
    OMClassName: OMRain_HWS
    OMPartNumber: S-RGB-M002
    OMUnitIndex: 0
    OMChannelType: 17
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Batt"
    type: value
    unitName: ""
    OMClassName: OMVoltage_PipeBattery
    OMPartNumber: U30 BATTERY
    OMUnitIndex: 0
    OMChannelType: 5
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
------------
"#","Time, Bangladesh Time","Temp, *C","RH, %","DewPt, *C","Water Cont, m^3/m^3","PAR, uE","Rain, mm","Batt, V"
1,10/22/14 11:40:00,16.42,29.2,-1.56,0.2358,1831.,1.6,4.07
2,10/22/14 11:50:00,16.32,30.4,-1.09,0.2363,1826.,0.0,4.08
3,10/22/14 12:00:00,16.68,31.6,-0.25,0.2355,1821.,0.0,4.09
4,10/22/14 12:10:00,16.89,31.8,0.02,0.2335,1814.,0.0,4.09
5,10/22/14 12:20:00,16.96,33.2,0.68,0.2323,1806.,0.0,4.09
6,10/22/14 12:30:00,16.89,33.2,0.61,0.2318,1799.,0.0,4.09
7,10/22/14 12:40:00,16.99,33.5,0.83,0.2315,1779.,0.0,4.09
8,10/22/14 12:50:00,16.30,34.5,0.63,0.2311,1756.,0.0,4.09
9,10/22/14 13:00:00,15.68,35.9,0.63,0.2318,1726.,0.0,4.09
10,10/22/14 13:10:00,15.68,38.1,1.45,0.2311,1696.,0.0,4.09
11,10/22/14 13:20:00,15.49,40.5,2.14,0.2303,1664.,0.0,4.09
12,10/22/14 13:30:00,15.41,41.6,2.44,0.2306,1626.,0.0,4.09
13,10/22/14 13:40:00,15.46,43.8,3.21,0.2303,1576.,0.0,4.09
14,10/22/14 13:50:00,15.37,44.2,3.26,0.2303,1531.,0.0,4.09
15,10/22/14 14:00:00,14.41,44.9,2.61,0.2311,1474.,0.0,4.09
16,10/22/14 14:10:00,14.39,47.4,3.36,0.2315,1429.,0.0,4.09
17,10/22/14 14:20:00,14.60,48.0,3.73,0.2318,1366.,0.0,4.09
18,10/22/14 14:30:00,14.43,48.6,3.75,0.2327,1309.,0.0,4.09
19,10/22/14 14:40:00,14.70,48.0,3.82,0.2315,1244.,0.0,4.09
20,10/22/14 14:50:00,14.67,48.4,3.91,0.2311,1174.,0.0,4.09
21,10/22/14 15:00:00,14.65,48.6,3.95,0.2315,1104.,0.0,4.09
22,10/22/14 15:10:00,14.24,49.9,3.95,0.2318,1031.,0.0,4.09
23,10/22/14 15:20:00,13.74,50.6,3.68,0.2318,954.,0.0,4.09
24,10/22/14 15:30:00,13.83,50.2,3.65,0.2327,876.,0.0,4.09
25,10/22/14 15:40:00,13.26,51.6,3.52,0.2335,799.,0.0,4.09
26,10/22/14 15:50:00,13.26,53.6,4.06,0.2330,714.,0.0,4.09
27,10/22/14 16:00:00,12.63,56.1,4.12,0.2335,629.,0.0,4.09
28,10/22/14 16:10:00,12.29,57.3,4.10,0.2339,539.,0.0,4.10
29,10/22/14 16:20:00,11.32,59.2,3.66,0.2344,291.,0.0,4.10
30,10/22/14 16:30:00,10.25,67.2,4.45,0.2347,89.,0.0,4.09
31,10/22/14 16:40:00,9.90,70.5,4.80,0.2351,76.,0.0,4.10
32,10/22/14 16:50:00,9.76,73.5,5.26,0.2351,66.,0.0,4.10
33,10/22/14 17:00:00,9.14,75.9,5.12,0.2355,51.,0.0,4.10
34,10/22/14 17:10:00,8.24,77.5,4.55,0.2358,36.,0.0,4.10
35,10/22/14 17:20:00,7.59,80.5,4.46,0.2358,19.,0.0,4.10
36,10/22/14 17:30:00,6.69,82.3,3.89,0.2363,6.,1.8,4.11
37,10/22/14 17:40:00,6.46,84.0,3.96,0.2367,1.,0.0,4.10
38,10/22/14 17:50:00,5.92,85.5,3.68,0.2363,1.,0.0,4.10
39,10/22/14 18:00:00,5.82,86.1,3.68,0.2367,1.,0.0,4.10
40,10/22/14 18:10:00,5.57,86.6,3.52,0.2371,1.,0.0,4.10
41,10/22/14 18:20:00,5.28,86.8,3.26,0.2371,1.,0.0,4.10
42,10/22/14 18:30:00,5.26,86.9,3.26,0.2374,1.,0.0,4.09
43,10/22/14 18:40:00,5.13,86.3,3.04,0.2379,1.,0.0,4.10
44,10/22/14 18:50:00,4.84,86.3,2.75,0.2374,1.,0.0,4.10
45,10/22/14 19:00:00,4.38,86.8,2.38,0.2379,1.,0.0,4.10
46,10/22/14 19:10:00,4.51,87.1,2.55,0.2383,1.,0.2,4.10
47,10/22/14 19:20:00,4.66,87.6,2.78,0.2383,1.,1.8,4.10
48,10/22/14 19:30:00,4.48,87.1,2.52,0.2383,1.,2.4,4.09
49,10/22/14 19:40:00,4.14,88.1,2.35,0.2387,1.,4.4,4.09
50,10/22/14 19:50:00,4.45,87.9,2.62,0.2383,1.,8.4,4.09
51,10/22/14 20:00:00,4.17,87.8,2.33,0.2387,1.,0.8,4.10
52,10/22/14 20:10:00,4.09,88.0,2.28,0.2390,1.,4.2,4.10
53,10/22/14 20:20:00,4.01,88.9,2.35,0.2390,1.,0.8,4.09
54,10/22/14 20:30:00,3.70,88.7,2.01,0.2390,1.,0.0,4.09
55,10/22/14 20:40:00,3.75,89.5,2.19,0.2394,1.,0.2,4.09
56,10/22/14 20:50:00,3.72,89.5,2.16,0.2390,1.,0.2,4.10
57,10/22/14 21:00:00,3.51,90.4,2.09,0.2394,1.,0.0,4.09
58,10/22/14 21:10:00,3.59,90.2,2.14,0.2399,1.,0.0,4.09
59,10/22/14 21:20:00,3.46,90.6,2.07,0.2394,1.,0.0,4.09
60,10/22/14 21:30:00,3.25,92.3,2.12,0.2403,1.,0.0,4.09
61,10/22/14 21:40:00,3.17,91.8,1.97,0.2403,1.,0.0,4.09
62,10/22/14 21:50:00,2.88,93.3,1.91,0.2399,1.,0.0,4.09
63,10/22/14 22:00:00,3.25,93.5,2.30,0.2399,1.,0.0,4.09
64,10/22/14 22:10:00,3.27,93.3,2.29,0.2406,1.,0.0,4.09
65,10/22/14 22:20:00,2.13,94.0,1.26,0.2403,1.,0.0,4.09
66,10/22/14 22:30:00,2.58,94.4,1.77,0.2403,1.,0.0,4.09
67,10/22/14 22:40:00,2.48,94.9,1.75,0.2403,1.,0.0,4.09
68,10/22/14 22:50:00,2.29,94.3,1.47,0.2394,1.,0.0,4.09
69,10/22/14 23:00:00,2.26,94.9,1.53,0.2399,1.,0.0,4.09
70,10/22/14 23:10:00,2.07,94.9,1.34,0.2403,1.,0.0,4.09
71,10/22/14 23:20:00,2.02,95.2,1.33,0.2399,1.,0.0,4.09
72,10/22/14 23:30:00,2.07,96.0,1.50,0.2403,1.,0.0,4.09
73,10/22/14 23:40:00,1.83,96.0,1.26,0.2406,1.,0.0,4.09
74,10/22/14 23:50:00,1.75,96.2,1.21,0.2399,1.,0.0,4.12
75,10/23/14 00:00:00,1.89,96.1,1.33,0.2403,1.,0.0,4.09
76,10/23/14 00:10:00,1.75,96.3,1.22,0.2406,1.,0.0,4.09
77,10/23/14 00:20:00,1.72,96.3,1.19,0.2399,1.,0.0,4.09
78,10/23/14 00:30:00,1.70,96.6,1.22,0.2403,1.,0.0,4.09
79,10/23/14 00:40:00,1.59,96.5,1.09,0.2406,1.,0.0,4.09
80,10/23/14 00:50:00,1.64,96.6,1.16,0.2403,1.,0.0,4.09
81,10/23/14 01:00:00,1.32,96.6,0.84,0.2406,1.,0.0,4.09
82,10/23/14 01:10:00,1.26,96.7,0.79,0.2410,1.,0.0,4.09
83,10/23/14 01:20:00,0.74,97.1,0.33,0.2403,1.,0.0,4.09
84,10/23/14 01:30:00,1.13,97.1,0.72,0.2406,1.,0.0,4.09
85,10/23/14 01:40:00,1.04,97.3,0.66,0.2410,1.,0.0,4.09
86,10/23/14 01:50:00,0.77,97.3,0.39,0.2406,1.,0.0,4.09
87,10/23/14 02:00:00,0.80,97.6,0.46,0.2410,1.,0.0,4.09
88,10/23/14 02:10:00,0.60,97.6,0.26,0.2414,1.,0.0,4.09
89,10/23/14 02:20:00,0.55,97.7,0.22,0.2406,1.,0.0,4.09
90,10/23/14 02:30:00,0.49,97.7,0.16,0.2410,1.,0.0,4.10
91,10/23/14 02:40:00,0.58,97.6,0.24,0.2414,1.,0.0,4.09
92,10/23/14 02:50:00,0.58,97.5,0.23,0.2406,1.,0.0,4.09
93,10/23/14 03:00:00,0.27,97.5,-0.08,0.2410,1.,0.0,4.09
94,10/23/14 03:10:00,-0.20,97.6,-0.54,0.2414,1.,0.0,4.09
95,10/23/14 03:20:00,-0.12,98.0,-0.40,0.2406,1.,0.0,4.05
96,10/23/14 03:30:00,-0.14,98.1,-0.41,0.2406,1.,0.0,4.09
97,10/23/14 03:40:00,-0.09,98.1,-0.36,0.2410,1.,0.0,4.09
98,10/23/14 03:50:00,-0.26,98.0,-0.54,0.2406,1.,0.0,4.09
99,10/23/14 04:00:00,-0.48,98.0,-0.76,0.2406,1.,0.0,4.09
100,10/23/14 04:10:00,-0.12,98.1,-0.39,0.2414,1.,0.0,4.09
101,10/23/14 04:20:00,-0.40,97.9,-0.70,0.2406,1.,0.0,4.07
102,10/23/14 04:30:00,-0.31,98.1,-0.58,0.2410,1.,0.0,4.09
103,10/23/14 04:40:00,-0.34,98.2,-0.59,0.2414,1.,0.0,4.09
104,10/23/14 04:50:00,-0.23,98.3,-0.47,0.2410,1.,0.0,4.09
105,10/23/14 05:00:00,-0.14,98.2,-0.39,0.2410,1.,0.0,4.09
106,10/23/14 05:10:00,-0.51,97.8,-0.82,0.2418,1.,0.0,4.08
107,10/23/14 05:20:00,-0.79,98.0,-1.07,0.2410,1.,0.0,4.07
108,10/23/14 05:30:00,-0.54,98.3,-0.78,0.2414,1.,0.0,4.08
109,10/23/14 05:40:00,-0.65,98.2,-0.90,0.2418,1.,0.0,4.09
110,10/23/14 05:50:00,-0.34,98.1,-0.61,0.2410,1.,0.0,4.09
111,10/23/14 06:00:00,-0.76,98.0,-1.04,0.2414,4.,0.0,4.09
112,10/23/14 06:10:00,-0.28,98.2,-0.53,0.2418,16.,0.0,4.09
113,10/23/14 06:20:00,-0.65,98.0,-0.93,0.2418,36.,0.0,4.08
114,10/23/14 06:30:00,-0.26,97.9,-0.56,0.2414,69.,0.0,4.09
115,10/23/14 06:40:00,0.33,97.3,-0.05,0.2410,169.,0.0,4.09
116,10/23/14 06:50:00,1.51,94.9,0.78,0.2406,261.,0.0,4.09
117,10/23/14 07:00:00,0.49,92.9,-0.53,0.2410,329.,0.0,4.08
118,10/23/14 07:10:00,0.63,93.9,-0.24,0.2410,401.,0.0,4.09
119,10/23/14 07:20:00,1.64,92.7,0.58,0.2399,496.,0.0,4.07
120,10/23/14 07:30:00,2.58,92.4,1.47,0.2394,569.,0.0,4.08
121,10/23/14 07:40:00,3.41,90.2,1.96,0.2394,641.,0.0,4.08
122,10/23/14 07:50:00,3.33,89.8,1.82,0.2383,709.,0.0,4.08
123,10/23/14 08:00:00,3.12,91.0,1.79,0.2383,771.,0.0,4.08
124,10/23/14 08:10:00,4.56,89.4,2.97,0.2379,849.,0.0,4.08
125,10/23/14 08:20:00,4.77,87.6,2.89,0.2367,929.,0.0,4.07
126,10/23/14 08:30:00,5.90,84.7,3.53,0.2363,1009.,0.0,4.08
127,10/23/14 08:40:00,6.59,82.4,3.81,0.2363,1079.,0.0,4.08
128,10/23/14 08:50:00,6.99,80.2,3.82,0.2351,1154.,0.0,4.08
129,10/23/14 09:00:00,8.17,76.7,4.33,0.2347,1221.,0.0,4.08
130,10/23/14 09:10:00,9.06,73.0,4.49,0.2347,1284.,0.0,4.08
131,10/23/14 09:20:00,9.41,70.0,4.23,0.2344,1344.,0.0,4.07
132,10/23/14 09:30:00,10.44,66.5,4.48,0.2355,1399.,0.0,4.08
133,10/23/14 09:40:00,11.69,62.6,4.80,0.2363,1456.,0.0,4.08
134,10/23/14 09:50:00,12.85,58.9,5.02,0.2339,1501.,0.0,4.08
135,10/23/14 10:00:00,12.53,56.3,4.08,0.2330,1549.,0.0,4.08
136,10/23/14 10:10:00,13.81,55.6,5.09,0.2327,1596.,0.0,4.08
137,10/23/14 10:20:00,13.83,54.4,4.80,0.2318,1636.,0.0,4.08
138,10/23/14 10:30:00,14.48,52.7,4.95,0.2318,1674.,0.0,4.08
139,10/23/14 10:40:00,15.17,50.9,5.09,0.2318,1706.,0.0,4.08
140,10/23/14 10:50:00,16.37,47.4,5.17,0.2311,1734.,0.0,4.08
141,10/23/14 11:00:00,16.58,44.7,4.52,0.2311,1756.,0.0,4.08
142,10/23/14 11:10:00,17.15,43.2,4.55,0.2311,1776.,0.0,4.09
143,10/23/14 11:20:00,16.63,42.8,3.95,0.2303,1791.,0.0,4.08
