Data Format: 
  dateTimeDelimiter: " "
  decimalSeparator: "."
  dataDelimiter: ","
  dateFormat: M/d/yy
  timeFormat: HH:mm:ss
  gmtOffset: "6"
  daylightSavings: false

Logger Info: 
  - &1
    launchDescription: "Gyelpozhing"
    model: U30
    vendor: Onset Computer Corporation
    serialNumber: 10364427
    memorySize: 0
    firmwareVersion: 2.006
    firmwareVersionRaw: 0
    deploymentNumber: 4207
Series Info: 
  - name: "Temp"
    type: value
    unitName: ""
    OMClassName: OMTemp12bit_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 1
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "RH"
    type: value
    unitName: ""
    OMClassName: OMRH_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 2
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "DewPt"
    type: value
    unitName: ""
    OMClassName: OMDewPoint_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 6
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "Wind Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Gust Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Wind Dir"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-WDA-XXXX
    OMUnitIndex: 0
    OMChannelType: 20
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "PAR"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-LIA-XXXX
    OMUnitIndex: 0
    OMChannelType: 22
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "Rain"
    type: value
    unitName: ""
    OMClassName: OMRain_HWS
    OMPartNumber: S-RGB-M002
    OMUnitIndex: 0
    OMChannelType: 17
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Batt"
    type: value
    unitName: ""
    OMClassName: OMVoltage_PipeBattery
    OMPartNumber: U30 Battery
    OMUnitIndex: 0
    OMChannelType: 5
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
------------
"#","Time, Bangladesh Time","Temp, *C","RH, %","DewPt, *C","Wind Speed, m/s","Gust Speed, m/s","Wind Dir, *","PAR, uE","Rain, mm","Batt, V"
1,3/17/16 18:40:00,23.93,47.20,12.01,0.3,2.0,271,1,0.0,4.36
2,3/17/16 18:50:00,23.64,47.50,11.85,0.0,1.0,274,1,0.0,4.36
3,3/17/16 19:00:00,23.57,48.10,11.97,0.0,0.0,265,1,0.0,4.36
4,3/17/16 19:10:00,23.47,48.30,11.95,0.0,0.5,265,1,0.0,4.36
5,3/17/16 19:20:00,23.45,48.40,11.95,0.0,0.8,265,1,0.0,4.36
6,3/17/16 19:30:00,23.16,48.80,11.82,0.0,0.0,265,1,0.0,4.36
7,3/17/16 19:40:00,23.11,49.20,11.90,0.0,1.3,233,1,0.0,4.34
8,3/17/16 19:50:00,22.92,50.00,11.96,0.0,0.0,226,1,0.0,4.35
9,3/17/16 20:00:00,22.35,50.80,11.68,0.0,0.0,226,1,0.0,4.35
10,3/17/16 20:10:00,21.87,52.30,11.68,0.0,0.0,226,1,0.0,4.35
11,3/17/16 20:20:00,21.87,52.50,11.73,0.0,0.0,226,1,0.0,4.35
12,3/17/16 20:30:00,21.39,53.40,11.55,0.0,0.0,226,1,0.0,4.35
13,3/17/16 20:40:00,21.27,54.10,11.64,0.0,0.0,226,1,0.0,4.34
14,3/17/16 20:50:00,20.94,54.70,11.49,0.0,0.0,226,1,0.0,4.34
15,3/17/16 21:00:00,20.60,56.10,11.56,0.0,0.0,226,1,0.0,4.34
16,3/17/16 21:10:00,20.46,57.00,11.67,0.0,0.8,226,1,0.0,4.34
17,3/17/16 21:20:00,20.10,59.10,11.89,0.0,1.8,153,1,0.0,4.34
18,3/17/16 21:30:00,19.70,62.00,12.23,0.0,0.8,55,1,0.0,4.35
19,3/17/16 21:40:00,19.53,63.20,12.37,0.0,1.5,55,1,0.0,4.33
20,3/17/16 21:50:00,19.51,63.70,12.46,0.0,0.5,55,1,0.0,4.34
21,3/17/16 22:00:00,19.08,64.60,12.27,0.0,1.3,55,1,0.0,4.34
22,3/17/16 22:10:00,18.94,66.20,12.51,0.0,1.0,10,1,0.0,4.34
23,3/17/16 22:20:00,18.91,66.80,12.62,0.0,0.0,14,1,0.0,4.34
24,3/17/16 22:30:00,18.72,66.60,12.40,0.0,0.0,14,1,0.0,4.34
25,3/17/16 22:40:00,18.65,67.30,12.49,0.0,0.8,14,1,0.0,4.33
26,3/17/16 22:50:00,18.41,67.80,12.37,0.0,0.8,14,1,0.0,4.34
27,3/17/16 23:00:00,18.18,68.50,12.30,0.0,0.0,14,1,0.0,4.34
28,3/17/16 23:10:00,17.89,70.00,12.36,0.3,1.8,17,1,0.0,4.34
29,3/17/16 23:20:00,17.61,71.60,12.43,0.3,1.8,35,1,0.0,4.34
30,3/17/16 23:30:00,17.72,72.60,12.76,0.3,1.0,48,1,0.0,4.34
31,3/17/16 23:40:00,17.70,72.00,12.61,0.3,1.5,39,1,0.0,4.33
32,3/17/16 23:50:00,17.77,72.40,12.76,0.0,0.5,41,1,0.0,4.33
33,3/18/16 00:00:00,17.80,71.50,12.59,0.0,0.3,41,1,0.0,4.33
34,3/18/16 00:10:00,17.68,71.90,12.56,0.0,0.0,41,1,0.0,4.34
35,3/18/16 00:20:00,17.63,72.70,12.69,0.0,0.3,41,1,0.0,4.34
36,3/18/16 00:30:00,17.75,72.40,12.74,0.0,0.0,41,1,0.0,4.34
37,3/18/16 00:40:00,17.51,72.50,12.53,0.0,0.0,41,1,0.0,4.32
38,3/18/16 00:50:00,17.53,72.80,12.62,0.0,0.0,41,1,0.0,4.33
39,3/18/16 01:00:00,17.46,72.80,12.55,0.0,0.0,41,1,0.0,4.33
40,3/18/16 01:10:00,17.32,73.40,12.53,0.0,0.3,41,1,0.0,4.33
41,3/18/16 01:20:00,16.75,74.10,12.13,0.0,0.0,41,1,0.0,4.33
42,3/18/16 01:30:00,16.63,75.50,12.30,0.0,0.0,41,1,0.0,4.33
43,3/18/16 01:40:00,16.72,77.00,12.69,0.0,0.5,41,1,0.0,4.35
44,3/18/16 01:50:00,16.70,75.90,12.45,0.0,0.8,41,1,0.0,4.33
45,3/18/16 02:00:00,16.51,76.90,12.46,0.0,1.0,39,1,0.0,4.33
46,3/18/16 02:10:00,16.27,78.10,12.47,0.0,1.3,39,1,0.0,4.33
47,3/18/16 02:20:00,16.46,78.80,12.79,0.0,0.8,55,1,0.0,4.33
48,3/18/16 02:30:00,15.87,78.40,12.13,0.0,0.0,73,1,0.0,4.33
49,3/18/16 02:40:00,16.11,79.10,12.50,0.0,0.8,73,1,0.0,4.32
50,3/18/16 02:50:00,15.82,80.20,12.43,0.3,1.3,70,1,0.0,4.35
51,3/18/16 03:00:00,15.70,81.00,12.47,0.0,0.5,69,1,0.0,4.33
52,3/18/16 03:10:00,15.27,81.00,12.05,0.0,0.0,69,1,0.0,4.33
53,3/18/16 03:20:00,15.46,81.20,12.27,0.0,0.0,69,1,0.0,4.33
54,3/18/16 03:30:00,15.44,81.50,12.30,0.0,0.5,69,1,0.0,4.33
55,3/18/16 03:40:00,15.27,82.20,12.27,0.0,0.3,69,1,0.0,4.32
56,3/18/16 03:50:00,14.96,83.50,12.20,0.0,0.0,69,1,0.0,4.32
57,3/18/16 04:00:00,14.91,84.00,12.25,0.0,0.0,69,1,0.0,4.32
58,3/18/16 04:10:00,14.98,83.90,12.30,0.0,0.0,69,1,0.0,4.33
59,3/18/16 04:20:00,14.96,83.70,12.24,0.0,0.0,69,1,0.0,4.33
60,3/18/16 04:30:00,14.86,83.60,12.13,0.0,0.0,69,1,0.0,4.33
61,3/18/16 04:40:00,14.72,84.30,12.12,0.0,0.0,69,1,0.0,4.32
62,3/18/16 04:50:00,14.67,84.80,12.16,0.0,0.0,69,1,0.0,4.32
63,3/18/16 05:00:00,14.53,85.20,12.09,0.0,0.0,69,1,0.0,4.32
64,3/18/16 05:10:00,14.55,85.60,12.18,0.0,0.0,69,1,0.0,4.32
65,3/18/16 05:20:00,14.53,85.50,12.14,0.0,0.0,69,1,0.0,4.33
66,3/18/16 05:30:00,14.41,85.60,12.04,0.0,0.0,69,1,0.0,4.33
67,3/18/16 05:40:00,14.36,86.40,12.14,0.0,0.0,69,1,0.0,4.32
68,3/18/16 05:50:00,14.48,86.40,12.25,0.0,0.3,69,1,0.0,4.32
69,3/18/16 06:00:00,14.41,86.40,12.18,0.0,0.0,69,1,0.0,4.32
70,3/18/16 06:10:00,14.05,87.30,11.99,0.0,0.0,69,9,0.0,4.32
71,3/18/16 06:20:00,14.10,87.90,12.14,0.0,0.0,69,26,0.0,4.32
72,3/18/16 06:30:00,14.53,87.30,12.46,0.0,0.8,69,49,0.0,4.33
73,3/18/16 06:40:00,14.65,86.10,12.37,0.0,0.8,69,74,0.0,4.32
74,3/18/16 06:50:00,14.65,86.00,12.35,0.0,0.0,69,101,0.0,4.32
75,3/18/16 07:00:00,14.91,85.90,12.59,0.0,0.0,69,136,0.0,4.32
76,3/18/16 07:10:00,15.29,85.10,12.82,0.0,0.0,69,169,0.0,4.32
77,3/18/16 07:20:00,15.46,84.10,12.81,0.0,0.0,69,209,0.0,4.32
78,3/18/16 07:30:00,15.99,82.60,13.04,0.0,0.3,69,231,0.0,4.32
79,3/18/16 07:40:00,15.91,81.30,12.73,0.0,0.0,69,234,0.0,4.31
80,3/18/16 07:50:00,16.61,80.50,13.25,0.0,0.0,69,259,0.0,4.32
81,3/18/16 08:00:00,16.77,78.80,13.09,0.0,0.0,69,301,0.0,4.32
82,3/18/16 08:10:00,17.99,76.80,13.87,0.0,0.0,69,486,0.0,4.32
83,3/18/16 08:20:00,18.44,73.70,13.68,0.0,0.0,69,534,0.0,4.32
84,3/18/16 08:30:00,19.22,71.90,14.05,0.0,0.0,69,599,0.0,4.32
85,3/18/16 08:40:00,19.46,69.50,13.75,0.0,0.0,69,666,0.0,4.30
86,3/18/16 08:50:00,19.98,67.40,13.78,0.0,0.0,72,744,0.0,4.32
87,3/18/16 09:00:00,20.72,65.50,14.04,0.0,0.5,55,809,0.0,4.32
88,3/18/16 09:10:00,21.65,63.60,14.47,0.0,1.0,348,874,0.0,4.32
89,3/18/16 09:20:00,22.47,59.90,14.31,0.0,1.0,320,939,0.0,4.32
90,3/18/16 09:30:00,22.61,58.00,13.95,0.0,1.3,306,996,0.0,4.32
91,3/18/16 09:40:00,23.47,55.80,14.16,0.0,1.0,279,1054,0.0,4.30
92,3/18/16 09:50:00,25.36,52.70,15.02,0.0,1.0,279,1129,0.0,4.32
93,3/18/16 10:00:00,26.21,48.10,14.38,0.0,1.0,278,1214,0.0,4.32
94,3/18/16 10:10:00,25.62,46.70,13.39,0.3,1.8,268,1194,0.0,4.32
95,3/18/16 10:20:00,26.67,45.40,13.91,0.0,2.3,243,1196,0.0,4.32
96,3/18/16 10:30:00,26.84,45.00,13.93,0.0,1.5,213,1231,0.0,4.29
97,3/18/16 10:40:00,25.55,44.00,12.42,0.5,2.3,215,949,0.0,4.32
98,3/18/16 10:50:00,26.16,44.60,13.17,0.3,2.3,211,674,0.0,4.32
99,3/18/16 11:00:00,28.39,42.00,14.26,0.3,2.3,243,1571,0.0,4.32
100,3/18/16 11:10:00,27.21,40.20,12.53,0.5,2.8,264,1109,0.0,4.32
101,3/18/16 11:20:00,27.09,40.70,12.61,0.0,1.5,279,591,0.0,4.32
102,3/18/16 11:30:00,27.43,41.00,13.03,0.3,1.8,220,579,0.0,4.30
103,3/18/16 11:40:00,28.37,39.10,13.14,0.0,1.5,263,741,0.0,4.32
104,3/18/16 11:50:00,27.70,38.30,12.23,0.0,3.3,227,541,0.0,4.33
105,3/18/16 12:00:00,27.23,38.80,12.01,0.0,2.0,225,461,0.0,4.32
106,3/18/16 12:10:00,26.87,39.70,12.03,0.3,3.0,204,471,0.0,4.32
107,3/18/16 12:20:00,26.92,39.30,11.92,0.3,2.8,216,596,0.0,4.32
108,3/18/16 12:30:00,27.33,38.30,11.90,0.5,3.0,213,676,0.0,4.30
109,3/18/16 12:40:00,26.62,39.30,11.66,0.8,3.3,218,601,0.0,4.32
110,3/18/16 12:50:00,26.52,39.40,11.61,0.8,3.8,183,569,0.0,4.32
111,3/18/16 13:00:00,26.79,40.40,12.23,1.5,4.5,181,754,0.0,4.32
112,3/18/16 13:10:00,27.70,39.30,12.62,1.3,4.0,168,1344,0.0,4.32
113,3/18/16 13:20:00,27.09,39.30,12.08,1.3,4.3,197,756,0.0,4.32
114,3/18/16 13:30:00,28.02,40.20,13.26,1.3,3.8,201,1119,0.0,4.30
115,3/18/16 13:40:00,27.28,40.00,12.52,0.8,3.3,197,746,0.0,4.32
116,3/18/16 13:50:00,28.79,40.20,13.94,0.8,3.8,175,1039,0.0,4.32
117,3/18/16 14:00:00,27.87,37.90,12.22,1.0,3.8,178,1016,0.0,4.32
118,3/18/16 14:10:00,28.32,38.40,12.82,0.8,3.8,195,1021,0.0,4.32
119,3/18/16 14:20:00,27.14,39.40,12.16,1.3,5.0,161,736,0.0,4.33
120,3/18/16 14:30:00,26.74,41.60,12.64,0.8,4.0,188,496,0.0,4.30
121,3/18/16 14:40:00,26.30,42.30,12.50,0.5,3.0,215,404,0.0,4.32
122,3/18/16 14:50:00,25.89,43.10,12.41,0.5,5.0,241,246,0.0,4.32
123,3/18/16 15:00:00,25.60,44.00,12.46,0.5,2.5,150,184,0.0,4.32
124,3/18/16 15:10:00,25.09,44.90,12.31,0.5,5.3,191,131,0.0,4.32
125,3/18/16 15:20:00,25.11,44.20,12.09,1.3,5.3,170,109,0.0,4.32
126,3/18/16 15:30:00,24.99,44.40,12.05,1.5,4.8,157,89,0.0,4.30
127,3/18/16 15:40:00,24.87,44.70,12.04,1.0,3.3,159,71,0.0,4.32
