Data Format: 
  dateTimeDelimiter: " "
  decimalSeparator: "."
  dataDelimiter: ","
  dateFormat: M/d/yy
  timeFormat: HH:mm:ss
  gmtOffset: "6"
  daylightSavings: false

Logger Info: 
  - &1
    launchDescription: "Gyelpozhing"
    model: U30
    vendor: Onset Computer Corporation
    serialNumber: 10364427
    memorySize: 0
    firmwareVersion: 2.006
    firmwareVersionRaw: 0
    deploymentNumber: 4207
Series Info: 
  - name: "Temp"
    type: value
    unitName: ""
    OMClassName: OMTemp12bit_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 1
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "RH"
    type: value
    unitName: ""
    OMClassName: OMRH_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 2
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "DewPt"
    type: value
    unitName: ""
    OMClassName: OMDewPoint_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 6
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "Wind Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Gust Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Wind Dir"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-WDA-XXXX
    OMUnitIndex: 0
    OMChannelType: 20
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "PAR"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-LIA-XXXX
    OMUnitIndex: 0
    OMChannelType: 22
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "Rain"
    type: value
    unitName: ""
    OMClassName: OMRain_HWS
    OMPartNumber: S-RGB-M002
    OMUnitIndex: 0
    OMChannelType: 17
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Batt"
    type: value
    unitName: ""
    OMClassName: OMVoltage_PipeBattery
    OMPartNumber: U30 Battery
    OMUnitIndex: 0
    OMChannelType: 5
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
------------
"#","Time, Bangladesh Time","Temp, *C","RH, %","DewPt, *C","Wind Speed, m/s","Gust Speed, m/s","Wind Dir, *","PAR, uE","Rain, mm","Batt, V"
1,3/31/16 15:00:00,27.51,58.50,18.66,0.0,1.0,265,976,0.0,4.22
2,3/31/16 15:10:00,27.70,58.70,18.90,0.0,1.3,234,956,0.0,4.24
3,3/31/16 15:20:00,26.65,56.40,17.28,0.0,1.3,233,506,0.0,4.24
4,3/31/16 15:30:00,25.70,57.70,16.75,0.0,1.3,225,384,0.0,4.24
5,3/31/16 15:40:00,25.57,58.50,16.86,0.0,0.8,201,269,0.0,4.25
6,3/31/16 15:50:00,25.31,58.70,16.66,0.0,0.8,201,211,0.0,4.25
7,3/31/16 16:00:00,24.63,60.00,16.37,0.0,1.0,201,99,0.0,4.24
8,3/31/16 16:10:00,23.81,62.30,16.19,0.0,1.0,187,76,0.4,4.24
9,3/31/16 16:20:00,21.32,73.80,16.47,0.3,2.3,202,149,0.2,4.25
10,3/31/16 16:30:00,21.13,78.90,17.34,0.3,2.0,195,169,0.2,4.25
11,3/31/16 16:40:00,21.20,81.10,17.85,0.5,2.0,216,229,0.4,4.25
12,3/31/16 16:50:00,21.46,82.70,18.42,0.0,0.5,219,241,0.0,4.25
13,3/31/16 17:00:00,21.27,81.50,18.00,0.3,1.3,222,179,0.0,4.24
14,3/31/16 17:10:00,21.34,81.60,18.09,0.0,0.5,232,121,0.0,4.25
15,3/31/16 17:20:00,21.08,81.80,17.87,0.3,1.3,216,89,0.0,4.25
16,3/31/16 17:30:00,21.03,81.20,17.71,0.0,0.5,209,69,0.0,4.25
17,3/31/16 17:40:00,20.51,83.50,17.64,0.0,1.0,209,51,0.0,4.25
18,3/31/16 17:50:00,20.60,84.40,17.90,0.0,1.0,209,41,0.0,4.25
19,3/31/16 18:00:00,20.60,85.70,18.15,0.0,0.5,208,26,0.0,4.24
20,3/31/16 18:10:00,20.36,85.00,17.78,0.0,0.8,208,9,0.0,4.25
21,3/31/16 18:20:00,20.39,85.90,17.97,0.0,0.8,208,1,0.0,4.25
22,3/31/16 18:30:00,20.29,85.90,17.88,0.0,0.8,208,1,0.0,4.25
23,3/31/16 18:40:00,20.41,85.00,17.83,0.0,1.0,208,1,0.0,4.25
24,3/31/16 18:50:00,20.29,85.10,17.73,0.0,0.5,208,1,0.0,4.25
25,3/31/16 19:00:00,19.75,87.50,17.63,0.0,0.8,209,1,0.0,4.24
26,3/31/16 19:10:00,19.82,88.00,17.79,0.0,0.5,208,1,0.0,4.24
27,3/31/16 19:20:00,19.94,87.30,17.78,0.0,0.8,131,1,0.0,4.25
28,3/31/16 19:30:00,19.84,87.20,17.67,0.0,0.8,94,1,0.0,4.30
29,3/31/16 19:40:00,19.91,87.40,17.78,0.0,0.3,94,1,0.0,4.25
30,3/31/16 19:50:00,19.94,86.70,17.68,0.0,0.5,94,1,0.0,4.25
31,3/31/16 20:00:00,19.44,86.60,17.17,0.0,0.8,94,1,0.0,4.24
32,3/31/16 20:10:00,19.67,87.80,17.62,0.0,0.8,94,1,0.0,4.24
33,3/31/16 20:20:00,19.32,87.10,17.14,0.3,1.3,38,1,0.0,4.25
34,3/31/16 20:30:00,19.22,88.20,17.24,0.0,1.0,48,1,0.0,4.25
35,3/31/16 20:40:00,19.08,87.60,17.00,0.3,1.5,25,1,0.0,4.25
36,3/31/16 20:50:00,19.01,87.20,16.85,0.0,0.8,25,1,0.0,4.25
37,3/31/16 21:00:00,19.17,88.10,17.18,0.3,1.3,149,1,0.0,4.24
38,3/31/16 21:10:00,18.63,89.00,16.80,0.0,0.0,159,1,0.0,4.24
39,3/31/16 21:20:00,18.96,89.40,17.20,0.3,1.5,170,1,0.0,4.25
40,3/31/16 21:30:00,19.29,88.50,17.37,0.0,1.5,230,1,0.0,4.25
41,3/31/16 21:40:00,19.34,86.80,17.11,0.5,1.3,170,1,0.0,4.25
42,3/31/16 21:50:00,19.29,86.40,16.99,0.0,0.8,153,1,0.0,4.25
43,3/31/16 22:00:00,19.22,86.40,16.92,0.0,0.5,153,1,0.0,4.24
44,3/31/16 22:10:00,19.13,86.80,16.90,0.0,1.3,156,1,0.0,4.22
45,3/31/16 22:20:00,19.10,87.20,16.95,0.0,0.8,160,1,0.0,4.24
46,3/31/16 22:30:00,19.13,87.90,17.10,0.0,1.3,160,1,0.0,4.22
47,3/31/16 22:40:00,18.87,88.70,16.98,0.8,2.8,237,1,0.0,4.24
48,3/31/16 22:50:00,20.75,78.20,16.83,1.5,6.5,330,1,0.0,4.24
49,3/31/16 23:00:00,19.51,71.90,14.32,0.8,4.3,257,1,0.0,4.24
50,3/31/16 23:10:00,19.32,72.50,14.27,0.8,4.0,153,1,0.0,4.23
51,3/31/16 23:20:00,19.15,72.00,14.00,0.5,3.0,216,1,0.0,4.24
52,3/31/16 23:30:00,19.08,72.20,13.98,0.5,1.8,216,1,0.0,4.24
53,3/31/16 23:40:00,19.03,71.70,13.82,0.3,2.8,222,1,0.0,4.24
54,3/31/16 23:50:00,19.20,71.50,13.94,0.0,2.8,206,1,0.0,4.24
55,4/1/16 00:00:00,19.32,70.70,13.88,0.0,1.3,215,1,0.0,4.25
56,4/1/16 00:10:00,19.15,70.30,13.63,0.5,1.5,143,1,0.0,4.25
57,4/1/16 00:20:00,19.13,70.70,13.70,0.0,1.5,124,1,0.0,4.25
58,4/1/16 00:30:00,18.91,71.80,13.73,0.3,2.0,55,1,0.0,4.24
59,4/1/16 00:40:00,18.94,72.50,13.90,0.5,2.3,34,1,0.0,4.24
60,4/1/16 00:50:00,18.49,73.80,13.74,0.0,0.8,11,1,0.0,4.24
61,4/1/16 01:00:00,18.70,74.50,14.09,0.5,2.5,14,1,0.0,4.25
62,4/1/16 01:10:00,18.39,75.80,14.06,0.3,1.8,65,1,0.0,4.25
63,4/1/16 01:20:00,18.44,77.60,14.47,0.5,2.3,63,1,0.0,4.22
64,4/1/16 01:30:00,18.25,77.90,14.35,0.3,1.5,87,1,0.0,4.24
65,4/1/16 01:40:00,17.99,79.90,14.48,0.5,2.0,73,1,0.0,4.24
66,4/1/16 01:50:00,17.77,81.20,14.53,0.5,2.3,66,1,0.0,4.24
67,4/1/16 02:00:00,17.91,82.50,14.91,0.5,2.3,55,1,0.0,4.25
68,4/1/16 02:10:00,17.63,82.10,14.56,0.3,1.8,45,1,0.0,4.25
69,4/1/16 02:20:00,17.61,82.50,14.61,0.0,1.3,3,1,0.0,4.22
70,4/1/16 02:30:00,17.46,83.40,14.64,0.0,1.3,6,1,0.0,4.24
71,4/1/16 02:40:00,17.58,84.60,14.98,0.0,1.5,21,1,0.0,4.24
72,4/1/16 02:50:00,17.34,85.00,14.82,0.3,1.5,46,1,0.0,4.25
73,4/1/16 03:00:00,17.11,86.20,14.80,0.5,2.3,3,1,0.0,4.25
74,4/1/16 03:10:00,17.22,86.10,14.90,0.5,2.5,17,1,0.0,4.25
75,4/1/16 03:20:00,17.39,84.50,14.77,0.5,2.3,53,1,0.0,4.22
76,4/1/16 03:30:00,17.49,84.40,14.85,0.8,3.0,60,1,0.0,4.24
77,4/1/16 03:40:00,16.96,83.90,14.24,0.5,2.0,21,1,0.0,4.24
78,4/1/16 03:50:00,17.01,85.00,14.49,0.3,1.8,3,1,0.0,4.24
79,4/1/16 04:00:00,16.99,85.00,14.47,0.3,1.8,1,1,0.0,4.25
80,4/1/16 04:10:00,17.03,86.10,14.71,0.0,1.0,355,1,0.0,4.25
81,4/1/16 04:20:00,16.70,87.00,14.55,0.0,1.0,0,1,0.0,4.22
82,4/1/16 04:30:00,16.61,88.90,14.79,0.3,1.0,355,1,0.0,4.24
83,4/1/16 04:40:00,16.51,89.30,14.76,0.0,1.0,355,1,0.0,4.24
84,4/1/16 04:50:00,16.44,88.90,14.62,0.0,1.0,355,1,0.0,4.24
85,4/1/16 05:00:00,16.58,88.60,14.71,0.3,2.0,15,1,0.0,4.25
86,4/1/16 05:10:00,16.53,87.10,14.40,0.5,2.0,10,1,0.0,4.25
87,4/1/16 05:20:00,16.51,87.70,14.48,0.0,1.0,0,1,0.0,4.22
88,4/1/16 05:30:00,16.56,87.60,14.51,0.0,0.8,355,1,0.0,4.24
89,4/1/16 05:40:00,16.34,88.20,14.41,0.0,0.5,355,1,0.0,4.24
90,4/1/16 05:50:00,16.30,89.50,14.59,0.3,1.8,1,1,0.0,4.24
91,4/1/16 06:00:00,16.49,89.80,14.83,0.0,1.0,351,9,0.0,4.24
92,4/1/16 06:10:00,16.68,89.10,14.89,0.0,1.0,355,36,0.0,4.24
93,4/1/16 06:20:00,16.61,89.20,14.84,0.0,0.8,355,86,0.0,4.22
94,4/1/16 06:30:00,16.77,89.00,14.97,0.0,0.0,355,116,0.0,4.24
95,4/1/16 06:40:00,16.89,88.70,15.03,0.0,0.3,355,146,0.0,4.24
96,4/1/16 06:50:00,17.08,88.50,15.19,0.0,0.8,355,186,0.0,4.24
97,4/1/16 07:00:00,17.20,88.30,15.27,0.3,1.5,355,221,0.0,4.27
98,4/1/16 07:10:00,17.58,87.50,15.50,0.0,1.8,22,251,0.0,4.24
99,4/1/16 07:20:00,17.72,86.10,15.39,0.0,1.5,25,266,0.0,4.22
100,4/1/16 07:30:00,17.91,85.20,15.41,0.0,1.3,58,309,0.0,4.24
101,4/1/16 07:40:00,18.41,84.30,15.74,0.0,0.5,74,331,0.0,4.24
102,4/1/16 07:50:00,18.60,83.00,15.68,0.0,1.0,76,334,0.0,4.24
103,4/1/16 08:00:00,18.91,81.30,15.66,0.0,0.8,76,426,0.0,4.27
104,4/1/16 08:10:00,19.22,79.70,15.65,0.0,1.0,74,464,0.0,4.24
105,4/1/16 08:20:00,19.94,78.30,16.07,0.0,0.8,83,431,0.0,4.22
106,4/1/16 08:30:00,20.39,76.90,16.22,0.0,0.3,83,479,0.0,4.22
107,4/1/16 08:40:00,20.58,75.60,16.14,0.0,1.0,118,524,0.0,4.23
108,4/1/16 08:50:00,21.34,74.50,16.65,0.0,1.0,194,666,0.0,4.22
109,4/1/16 09:00:00,21.15,72.80,16.10,0.3,1.3,215,726,0.0,4.23
110,4/1/16 09:10:00,22.08,71.50,16.71,0.0,1.3,230,784,0.0,4.24
111,4/1/16 09:20:00,22.39,69.50,16.56,0.0,1.0,230,791,0.0,4.24
112,4/1/16 09:30:00,22.58,68.10,16.42,0.0,1.0,230,809,0.0,4.24
113,4/1/16 09:40:00,23.11,66.80,16.62,0.3,1.8,229,926,0.0,4.24
114,4/1/16 09:50:00,23.23,64.90,16.28,0.3,1.8,246,949,0.0,4.22
115,4/1/16 10:00:00,23.33,63.90,16.13,0.0,1.8,236,906,0.0,4.23
116,4/1/16 10:10:00,24.39,63.10,16.94,0.3,2.0,229,1011,0.0,4.24
117,4/1/16 10:20:00,24.36,59.90,16.09,0.3,2.8,243,1106,0.0,4.24
118,4/1/16 10:30:00,24.82,59.20,16.34,0.3,2.3,237,1151,0.0,4.24
119,4/1/16 10:40:00,25.48,57.40,16.47,0.3,1.5,243,1194,0.0,4.24
120,4/1/16 10:50:00,26.28,54.70,16.46,0.3,1.8,192,1244,0.0,4.22
121,4/1/16 11:00:00,26.43,52.80,16.04,0.3,2.0,222,1234,0.0,4.24
122,4/1/16 11:10:00,26.11,51.70,15.41,0.5,1.8,236,1201,0.0,4.24
123,4/1/16 11:20:00,27.48,50.20,16.21,0.3,2.0,244,1261,0.0,4.24
124,4/1/16 11:30:00,28.44,47.00,16.06,0.3,2.0,250,1349,0.0,4.24
125,4/1/16 11:40:00,29.66,45.70,16.73,0.3,3.3,243,1441,0.0,4.24
126,4/1/16 11:50:00,28.77,44.00,15.32,0.8,4.3,208,1359,0.0,4.23
127,4/1/16 12:00:00,28.49,44.00,15.07,1.0,4.3,191,1316,0.0,4.24
