Data Format: 
  dateTimeDelimiter: " "
  decimalSeparator: "."
  dataDelimiter: ","
  dateFormat: M/d/yy
  timeFormat: HH:mm:ss
  gmtOffset: "6"
  daylightSavings: false

Logger Info: 
  - &1
    launchDescription: "Gyelpozhing"
    model: U30
    vendor: Onset Computer Corporation
    serialNumber: 10364427
    memorySize: 0
    firmwareVersion: 2.006
    firmwareVersionRaw: 0
    deploymentNumber: 4207
Series Info: 
  - name: "Temp"
    type: value
    unitName: ""
    OMClassName: OMTemp12bit_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 1
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "RH"
    type: value
    unitName: ""
    OMClassName: OMRH_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 2
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "DewPt"
    type: value
    unitName: ""
    OMClassName: OMDewPoint_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 6
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "Wind Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Gust Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Wind Dir"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-WDA-XXXX
    OMUnitIndex: 0
    OMChannelType: 20
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "PAR"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-LIA-XXXX
    OMUnitIndex: 0
    OMChannelType: 22
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "Rain"
    type: value
    unitName: ""
    OMClassName: OMRain_HWS
    OMPartNumber: S-RGB-M002
    OMUnitIndex: 0
    OMChannelType: 17
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Batt"
    type: value
    unitName: ""
    OMClassName: OMVoltage_PipeBattery
    OMPartNumber: U30 Battery
    OMUnitIndex: 0
    OMChannelType: 5
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
------------
"#","Time, Bangladesh Time","Temp, *C","RH, %","DewPt, *C","Wind Speed, m/s","Gust Speed, m/s","Wind Dir, *","PAR, uE","Rain, mm","Batt, V"
1,7/18/15 11:20:00,34.89,51.90,23.56,0.3,2.3,260,2264,0.0,4.22
2,7/18/15 11:30:00,35.02,52.70,23.94,0.5,2.3,241,2176,0.0,4.22
3,7/18/15 11:40:00,35.39,51.30,23.83,0.3,1.8,233,2161,0.0,4.23
4,7/18/15 11:50:00,34.52,49.90,22.57,1.0,3.8,173,2149,0.0,4.30
5,7/18/15 12:00:00,34.76,49.50,22.65,0.8,2.5,197,2189,0.0,4.24
6,7/18/15 12:10:00,34.41,51.20,22.90,0.3,2.3,219,1359,0.0,4.22
7,7/18/15 12:20:00,33.78,51.30,22.35,0.5,1.8,225,1431,0.0,4.23
8,7/18/15 12:30:00,35.08,50.40,23.24,0.5,3.3,202,2209,0.0,4.24
9,7/18/15 12:40:00,35.56,48.90,23.18,0.8,4.0,212,2049,0.0,4.24
10,7/18/15 12:50:00,36.20,47.90,23.43,0.5,2.5,208,2039,0.0,4.24
11,7/18/15 13:00:00,35.26,47.40,22.40,1.3,4.5,178,1984,0.0,4.24
12,7/18/15 13:10:00,35.80,47.40,22.89,1.0,3.8,174,1949,0.0,4.22
13,7/18/15 13:20:00,36.55,47.10,23.47,0.8,3.3,173,1946,0.0,4.24
14,7/18/15 13:30:00,36.42,46.70,23.20,0.5,2.3,174,1954,0.0,4.24
15,7/18/15 13:40:00,36.85,46.10,23.38,0.5,2.5,204,1976,0.0,4.24
16,7/18/15 13:50:00,36.85,46.90,23.67,1.0,4.5,204,1839,0.0,4.24
17,7/18/15 14:00:00,33.97,48.50,21.60,1.0,3.5,212,744,0.0,4.24
18,7/18/15 14:10:00,36.07,51.90,24.64,0.3,2.8,226,1674,0.0,4.23
19,7/18/15 14:20:00,36.25,49.80,24.12,0.8,3.8,208,1849,0.0,4.24
20,7/18/15 14:30:00,32.85,51.00,21.39,2.3,6.3,170,909,0.0,4.24
21,7/18/15 14:40:00,33.86,53.10,22.99,1.8,6.3,180,1554,0.0,4.24
22,7/18/15 14:50:00,33.65,51.90,22.42,2.0,6.0,185,1456,0.0,4.24
23,7/18/15 15:00:00,33.52,51.50,22.17,2.3,5.8,187,1516,0.0,4.24
24,7/18/15 15:10:00,34.73,52.80,23.70,1.3,5.5,174,1476,0.0,4.24
25,7/18/15 15:20:00,33.68,50.80,22.09,1.8,5.0,191,1441,0.0,4.24
26,7/18/15 15:30:00,34.44,51.60,23.05,1.5,4.8,205,1406,0.0,4.24
27,7/18/15 15:40:00,34.07,52.10,22.87,1.3,4.5,187,1234,0.0,4.24
28,7/18/15 15:50:00,33.23,53.30,22.48,1.0,3.5,201,811,0.0,4.24
29,7/18/15 16:00:00,32.54,54.20,22.11,1.8,5.3,191,699,0.0,4.24
30,7/18/15 16:10:00,31.84,55.00,21.70,1.8,5.3,199,461,0.0,4.24
31,7/18/15 16:20:00,31.33,57.00,21.81,2.0,5.0,194,224,0.0,4.24
32,7/18/15 16:30:00,31.23,57.10,21.75,1.8,5.3,199,279,0.0,4.24
33,7/18/15 16:40:00,31.08,57.30,21.66,1.8,5.3,181,224,0.0,4.24
34,7/18/15 16:50:00,30.77,58.10,21.61,1.5,5.0,202,206,0.0,4.24
35,7/18/15 17:00:00,30.37,59.60,21.65,0.8,4.3,199,184,0.0,4.22
36,7/18/15 17:10:00,30.22,60.90,21.86,0.5,3.0,233,171,0.0,4.24
37,7/18/15 17:20:00,30.47,60.00,21.85,1.0,4.3,206,186,0.0,4.24
38,7/18/15 17:30:00,30.52,58.00,21.34,1.0,5.0,166,179,0.0,4.24
39,7/18/15 17:40:00,29.84,60.10,21.29,0.5,3.0,240,111,0.0,4.24
40,7/18/15 17:50:00,30.07,59.50,21.34,1.0,3.8,211,81,0.0,4.24
41,7/18/15 18:00:00,29.51,62.50,21.62,0.0,1.0,230,49,0.0,4.23
42,7/18/15 18:10:00,29.41,63.30,21.74,0.3,1.3,202,21,0.0,4.24
43,7/18/15 18:20:00,29.21,63.60,21.62,0.3,1.8,239,14,0.0,4.24
44,7/18/15 18:30:00,28.94,64.70,21.65,0.0,2.0,310,9,0.0,4.24
45,7/18/15 18:40:00,28.97,64.70,21.67,0.0,1.0,215,4,0.0,4.24
46,7/18/15 18:50:00,29.14,63.90,21.63,0.3,1.8,225,1,0.0,4.24
47,7/18/15 19:00:00,29.02,64.10,21.56,0.3,1.8,267,1,0.0,4.22
48,7/18/15 19:10:00,28.97,64.60,21.64,0.0,3.0,226,1,0.0,4.24
49,7/18/15 19:20:00,28.92,64.10,21.47,0.0,1.3,291,1,0.0,4.24
50,7/18/15 19:30:00,28.15,69.10,21.97,0.5,2.0,27,1,0.0,4.25
51,7/18/15 19:40:00,28.47,68.90,22.23,0.5,2.0,60,1,0.0,4.24
52,7/18/15 19:50:00,28.30,69.40,22.18,0.5,2.3,74,1,0.0,4.24
53,7/18/15 20:00:00,27.19,71.80,21.68,0.5,2.5,105,1,0.0,4.23
54,7/18/15 20:10:00,24.39,82.10,21.16,0.0,1.5,227,1,0.6,4.24
55,7/18/15 20:20:00,23.21,89.00,21.32,0.0,1.0,241,1,0.2,4.24
56,7/18/15 20:30:00,23.16,92.00,21.82,0.3,1.5,202,1,0.6,4.24
57,7/18/15 20:40:00,22.90,93.00,21.73,0.0,2.0,237,1,0.0,4.24
58,7/18/15 20:50:00,23.11,94.30,22.18,0.3,1.3,160,1,0.0,4.24
59,7/18/15 21:00:00,23.16,94.30,22.22,0.0,1.3,70,1,0.0,4.24
60,7/18/15 21:10:00,22.90,94.50,22.00,0.0,1.3,69,1,0.0,4.24
61,7/18/15 21:20:00,22.99,94.90,22.16,0.0,0.8,171,1,0.0,4.24
62,7/18/15 21:30:00,23.02,95.10,22.22,0.0,0.0,171,1,0.0,4.24
63,7/18/15 21:40:00,22.99,95.10,22.19,0.0,0.0,171,1,0.0,4.24
64,7/18/15 21:50:00,23.04,95.30,22.28,0.0,0.0,171,1,0.0,4.24
65,7/18/15 22:00:00,22.97,95.40,22.22,0.0,0.0,171,1,0.0,4.23
66,7/18/15 22:10:00,22.97,95.70,22.27,0.0,0.8,171,1,0.0,4.24
67,7/18/15 22:20:00,22.97,95.90,22.31,0.0,0.0,171,1,0.0,4.24
68,7/18/15 22:30:00,23.04,96.00,22.40,0.0,0.0,171,1,0.0,4.24
69,7/18/15 22:40:00,23.14,96.10,22.51,0.0,0.0,171,1,0.0,4.24
70,7/18/15 22:50:00,23.06,96.10,22.44,0.0,0.0,171,1,0.0,4.24
71,7/18/15 23:00:00,23.06,96.20,22.46,0.0,0.0,171,1,0.0,4.24
72,7/18/15 23:10:00,23.30,96.30,22.71,0.0,0.3,171,1,0.0,4.24
73,7/18/15 23:20:00,23.14,96.40,22.56,0.0,0.0,171,1,0.0,4.24
74,7/18/15 23:30:00,23.06,96.50,22.51,0.0,0.5,171,1,0.0,4.24
75,7/18/15 23:40:00,23.14,96.40,22.56,0.0,0.0,171,1,0.0,4.24
76,7/18/15 23:50:00,23.23,96.50,22.67,0.0,0.0,171,1,0.0,4.22
77,7/19/15 00:00:00,23.18,96.50,22.63,0.0,0.0,171,1,0.0,4.24
78,7/19/15 00:10:00,22.99,96.70,22.47,0.0,0.0,171,1,0.0,4.24
79,7/19/15 00:20:00,23.06,97.00,22.59,0.0,0.3,171,1,0.0,4.24
80,7/19/15 00:30:00,22.97,97.10,22.51,0.0,0.0,171,1,0.0,4.24
81,7/19/15 00:40:00,23.04,97.20,22.60,0.0,0.0,171,1,0.0,4.24
82,7/19/15 00:50:00,23.21,97.20,22.77,0.0,0.0,171,1,0.0,4.22
83,7/19/15 01:00:00,23.26,97.20,22.82,0.0,0.0,171,1,0.0,4.24
84,7/19/15 01:10:00,23.09,97.20,22.65,0.0,0.0,171,1,0.0,4.24
85,7/19/15 01:20:00,23.06,97.30,22.64,0.0,0.0,171,1,0.0,4.26
86,7/19/15 01:30:00,23.06,97.40,22.66,0.0,0.0,171,1,0.0,4.24
87,7/19/15 01:40:00,22.94,97.50,22.56,0.0,0.0,171,1,0.0,4.24
88,7/19/15 01:50:00,22.99,97.50,22.61,0.0,0.5,171,1,0.0,4.22
89,7/19/15 02:00:00,23.06,97.60,22.69,0.0,0.0,171,1,0.0,4.23
90,7/19/15 02:10:00,22.80,97.70,22.45,0.0,0.0,171,1,0.0,4.24
91,7/19/15 02:20:00,22.68,97.60,22.31,0.0,0.5,154,1,0.0,4.24
92,7/19/15 02:30:00,22.51,97.70,22.16,0.0,1.0,97,1,0.0,4.24
93,7/19/15 02:40:00,22.51,97.60,22.14,0.0,1.0,46,1,0.0,4.24
94,7/19/15 02:50:00,22.49,97.60,22.12,0.0,0.3,46,1,0.0,4.22
95,7/19/15 03:00:00,22.39,97.60,22.02,0.0,0.5,46,1,0.0,4.24
96,7/19/15 03:10:00,22.30,97.60,21.93,0.0,0.0,46,1,0.0,4.24
97,7/19/15 03:20:00,22.44,97.60,22.07,0.0,0.3,46,1,0.0,4.24
98,7/19/15 03:30:00,22.42,97.60,22.05,0.0,0.8,46,1,0.0,4.24
99,7/19/15 03:40:00,22.35,97.60,21.98,0.0,0.8,27,1,0.0,4.24
100,7/19/15 03:50:00,22.32,97.40,21.92,0.0,0.3,29,1,0.0,4.23
101,7/19/15 04:00:00,22.23,97.40,21.82,0.0,0.0,29,1,0.0,4.24
102,7/19/15 04:10:00,22.27,97.60,21.90,0.0,0.0,29,1,0.0,4.24
103,7/19/15 04:20:00,22.23,97.50,21.84,0.0,0.5,29,1,0.0,4.24
104,7/19/15 04:30:00,22.11,97.50,21.72,0.0,0.3,31,1,0.0,4.24
105,7/19/15 04:40:00,22.13,97.40,21.73,0.0,0.3,44,1,0.0,4.24
106,7/19/15 04:50:00,22.08,97.20,21.65,0.0,0.5,44,1,0.0,4.22
107,7/19/15 05:00:00,22.11,97.10,21.65,0.0,0.8,44,1,0.0,4.24
108,7/19/15 05:10:00,21.96,97.00,21.49,0.0,1.3,44,1,0.0,4.24
109,7/19/15 05:20:00,21.72,97.20,21.29,0.0,0.8,32,6,0.0,4.24
110,7/19/15 05:30:00,21.96,97.40,21.56,0.0,0.5,29,16,0.0,4.24
111,7/19/15 05:40:00,22.13,97.30,21.71,0.0,1.5,24,29,0.0,4.22
112,7/19/15 05:50:00,22.03,97.20,21.60,0.0,0.5,13,36,0.0,4.23
113,7/19/15 06:00:00,22.18,97.20,21.74,0.0,0.3,13,41,0.0,4.23
114,7/19/15 06:10:00,22.11,97.00,21.64,0.0,0.5,13,56,0.0,4.24
115,7/19/15 06:20:00,22.23,97.00,21.76,0.0,0.5,13,69,0.0,4.24
116,7/19/15 06:30:00,22.30,97.00,21.83,0.0,0.8,27,106,0.0,4.24
117,7/19/15 06:40:00,22.42,96.70,21.90,0.0,0.8,45,146,0.0,4.22
118,7/19/15 06:50:00,22.42,96.30,21.83,0.0,0.3,45,159,0.0,4.23
119,7/19/15 07:00:00,22.51,95.70,21.82,0.5,1.8,93,144,0.0,4.24
120,7/19/15 07:10:00,22.61,94.90,21.78,0.0,0.8,122,151,0.2,4.24
121,7/19/15 07:20:00,23.35,94.50,22.45,0.3,1.3,67,569,0.0,4.24
122,7/19/15 07:30:00,25.21,92.20,23.88,0.0,1.0,90,861,0.0,4.23
123,7/19/15 07:40:00,24.99,90.00,23.27,0.3,1.3,28,-889,0.0,4.22
124,7/19/15 07:50:00,25.53,88.30,23.48,0.0,1.0,8,-889,0.0,4.22
125,7/19/15 08:00:00,26.38,86.20,23.92,0.0,0.8,119,-889,0.0,4.22
126,7/19/15 08:10:00,26.50,83.30,23.47,0.3,1.3,119,-889,0.0,4.27
