Data Format: 
  dateTimeDelimiter: " "
  decimalSeparator: "."
  dataDelimiter: ","
  dateFormat: M/d/yy
  timeFormat: HH:mm:ss
  gmtOffset: "6"
  daylightSavings: false

Logger Info: 
  - &1
    launchDescription: "Gyelpozhing"
    model: U30
    vendor: Onset Computer Corporation
    serialNumber: 10364427
    memorySize: 0
    firmwareVersion: 2.006
    firmwareVersionRaw: 0
    deploymentNumber: 4207
Series Info: 
  - name: "Temp"
    type: value
    unitName: ""
    OMClassName: OMTemp12bit_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 1
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "RH"
    type: value
    unitName: ""
    OMClassName: OMRH_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 2
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "DewPt"
    type: value
    unitName: ""
    OMClassName: OMDewPoint_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 6
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "Wind Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Gust Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Wind Dir"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-WDA-XXXX
    OMUnitIndex: 0
    OMChannelType: 4
    OMValuePattern: "#,##0.;-#,##0."
    logger: *1
  - name: "PAR"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-LIA-XXXX
    OMUnitIndex: 0
    OMChannelType: 22
    OMValuePattern: "#,##0.;-#,##0."
    logger: *1
  - name: "Rain"
    type: value
    unitName: ""
    OMClassName: OMRain_HWS
    OMPartNumber: S-RGB-M002
    OMUnitIndex: 0
    OMChannelType: 17
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Batt"
    type: value
    unitName: ""
    OMClassName: OMVoltage_PipeBattery
    OMPartNumber: U30 BATTERY
    OMUnitIndex: 0
    OMChannelType: 5
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
------------
"#","Time, Bangladesh Time","Temp, *C","RH, %","DewPt, *C","Wind Speed, m/s","Gust Speed, m/s","Wind Dir, *","PAR, uE","Rain, mm","Batt, V"
1,8/20/14 13:40:00,30.17,75.2,25.32,0.3,1.0,317.,1131.,0.0,4.15
2,8/20/14 13:50:00,29.51,77.0,25.08,0.5,2.5,270.,939.,0.0,4.15
3,8/20/14 14:00:00,29.71,77.2,25.32,0.3,1.8,248.,906.,0.0,4.15
4,8/20/14 14:10:00,29.56,76.4,25.00,0.3,2.5,275.,904.,0.0,4.15
5,8/20/14 14:20:00,30.39,76.2,25.76,0.5,2.0,243.,1161.,0.0,4.16
6,8/20/14 14:30:00,30.12,74.9,25.21,0.3,2.3,264.,874.,0.0,4.16
7,8/20/14 14:40:00,30.37,74.3,25.31,0.3,1.3,232.,1061.,0.0,4.15
8,8/20/14 14:50:00,30.32,72.6,24.87,0.8,3.5,243.,1031.,0.0,4.16
9,8/20/14 15:00:00,30.17,72.4,24.68,0.0,2.0,253.,754.,0.0,4.16
10,8/20/14 15:10:00,30.57,73.3,25.27,0.0,1.3,239.,899.,0.0,4.16
11,8/20/14 15:20:00,30.42,72.7,24.99,0.3,1.5,246.,881.,0.0,4.16
12,8/20/14 15:30:00,30.24,71.2,24.47,0.3,1.8,277.,801.,0.2,4.16
13,8/20/14 15:40:00,29.79,72.6,24.36,0.3,2.0,247.,569.,0.6,4.16
14,8/20/14 15:50:00,28.42,74.5,23.48,0.5,1.8,289.,479.,0.0,4.16
15,8/20/14 16:00:00,28.64,76.1,24.04,0.5,2.5,355.,416.,0.0,4.16
16,8/20/14 16:10:00,28.92,75.0,24.07,0.3,1.3,286.,579.,0.0,4.16
17,8/20/14 16:20:00,28.52,74.6,23.59,0.3,3.8,246.,349.,0.0,4.16
18,8/20/14 16:30:00,28.44,77.0,24.04,0.3,1.8,330.,321.,0.0,4.16
19,8/20/14 16:40:00,28.49,76.8,24.05,0.0,1.0,10.,304.,0.0,4.16
20,8/20/14 16:50:00,28.22,77.1,23.85,0.3,2.8,341.,246.,0.0,4.16
21,8/20/14 17:00:00,28.27,76.1,23.68,0.3,2.0,233.,219.,0.0,4.16
22,8/20/14 17:10:00,28.12,76.8,23.69,0.0,1.8,209.,191.,0.8,4.16
23,8/20/14 17:20:00,28.10,75.7,23.43,0.0,1.5,251.,139.,0.0,4.16
24,8/20/14 17:30:00,27.85,77.3,23.54,0.0,1.8,232.,114.,0.0,4.16
25,8/20/14 17:40:00,27.55,77.9,23.38,0.0,0.8,237.,84.,0.0,4.16
26,8/20/14 17:50:00,27.33,79.6,23.52,0.0,1.0,241.,54.,0.0,4.16
27,8/20/14 18:00:00,27.11,80.0,23.39,0.0,1.5,268.,29.,0.0,4.16
28,8/20/14 18:10:00,27.16,79.9,23.42,0.0,0.8,268.,14.,0.0,4.22
29,8/20/14 18:20:00,26.89,78.8,22.93,0.0,1.0,268.,6.,0.0,4.16
30,8/20/14 18:30:00,26.74,80.9,23.21,0.0,1.3,268.,1.,0.0,4.16
31,8/20/14 18:40:00,26.67,82.4,23.45,0.0,0.8,268.,1.,0.0,4.15
32,8/20/14 18:50:00,26.65,84.0,23.75,0.0,1.0,268.,1.,0.0,4.16
33,8/20/14 19:00:00,26.16,85.4,23.55,0.3,1.3,270.,1.,0.0,4.16
34,8/20/14 19:10:00,26.16,86.0,23.66,0.3,1.5,17.,1.,0.0,4.16
35,8/20/14 19:20:00,26.11,86.2,23.65,0.3,1.5,22.,1.,0.0,4.16
36,8/20/14 19:30:00,25.94,86.8,23.60,0.0,0.8,25.,1.,0.0,4.16
37,8/20/14 19:40:00,26.06,86.6,23.68,0.0,1.3,25.,1.,0.0,4.15
38,8/20/14 19:50:00,25.87,86.7,23.51,0.0,0.5,25.,1.,0.0,4.15
39,8/20/14 20:00:00,25.72,86.5,23.33,0.0,1.3,25.,1.,0.0,4.16
40,8/20/14 20:10:00,25.67,87.2,23.41,0.0,0.5,25.,1.,0.0,4.16
41,8/20/14 20:20:00,25.62,87.2,23.36,0.0,0.0,25.,1.,0.0,4.16
42,8/20/14 20:30:00,25.65,88.3,23.60,0.0,0.0,25.,1.,0.0,4.16
43,8/20/14 20:40:00,25.48,89.3,23.62,0.0,1.0,25.,1.,0.0,4.16
44,8/20/14 20:50:00,25.53,89.1,23.63,0.5,1.8,28.,1.,0.0,4.15
45,8/20/14 21:00:00,25.02,89.8,23.26,0.5,2.0,46.,1.,0.0,4.16
46,8/20/14 21:10:00,25.11,90.8,23.53,0.5,1.3,62.,1.,0.0,4.16
47,8/20/14 21:20:00,25.14,90.7,23.54,0.0,1.0,62.,1.,0.0,4.16
48,8/20/14 21:30:00,24.97,90.6,23.36,0.0,1.3,62.,1.,0.0,4.21
49,8/20/14 21:40:00,24.87,90.2,23.18,0.3,1.5,58.,1.,0.0,4.16
50,8/20/14 21:50:00,25.02,90.7,23.42,0.0,0.5,59.,1.,0.0,4.15
51,8/20/14 22:00:00,24.87,90.9,23.31,0.0,0.0,59.,1.,0.0,4.15
52,8/20/14 22:10:00,24.94,91.0,23.40,0.0,0.8,59.,1.,0.0,4.16
53,8/20/14 22:20:00,24.65,91.5,23.20,0.0,0.0,59.,1.,0.0,4.16
54,8/20/14 22:30:00,24.63,91.9,23.26,0.0,0.0,59.,1.,0.0,4.16
55,8/20/14 22:40:00,24.63,92.1,23.29,0.0,0.3,58.,1.,0.0,4.16
56,8/20/14 22:50:00,24.36,92.5,23.10,0.0,0.3,58.,1.,0.0,4.15
57,8/20/14 23:00:00,24.46,93.1,23.30,0.0,0.0,58.,1.,0.0,4.15
58,8/20/14 23:10:00,24.34,93.3,23.22,0.0,0.0,58.,1.,0.0,4.16
59,8/20/14 23:20:00,24.32,93.5,23.23,0.0,0.3,58.,1.,0.0,4.16
60,8/20/14 23:30:00,24.51,93.7,23.46,0.0,0.8,58.,1.,0.0,4.16
61,8/20/14 23:40:00,24.17,93.6,23.10,0.0,0.0,59.,1.,0.0,4.16
62,8/20/14 23:50:00,24.10,93.9,23.09,0.0,0.8,59.,1.,0.0,4.15
63,8/21/14 00:00:00,24.29,94.3,23.35,0.0,0.0,59.,1.,0.0,4.16
64,8/21/14 00:10:00,24.07,94.8,23.21,0.0,0.5,59.,1.,0.0,4.16
65,8/21/14 00:20:00,24.34,94.8,23.48,0.0,0.5,59.,1.,0.0,4.16
66,8/21/14 00:30:00,23.95,94.7,23.08,0.3,1.5,59.,1.,0.0,4.16
67,8/21/14 00:40:00,24.03,95.1,23.23,0.0,0.5,59.,1.,0.0,4.16
68,8/21/14 00:50:00,24.19,94.8,23.33,0.0,0.0,59.,1.,0.0,4.19
69,8/21/14 01:00:00,24.15,94.8,23.29,0.0,0.8,59.,1.,0.0,4.15
70,8/21/14 01:10:00,24.03,95.1,23.23,0.0,0.5,59.,1.,0.0,4.15
71,8/21/14 01:20:00,24.10,95.3,23.33,0.0,0.0,59.,1.,0.0,4.15
72,8/21/14 01:30:00,23.74,95.7,23.04,0.0,1.0,59.,1.,0.0,4.16
73,8/21/14 01:40:00,23.83,96.2,23.22,0.0,0.3,59.,1.,0.0,4.16
74,8/21/14 01:50:00,23.91,96.2,23.30,0.0,0.0,59.,1.,0.0,4.15
75,8/21/14 02:00:00,23.98,96.2,23.37,0.0,0.5,59.,1.,0.0,4.15
76,8/21/14 02:10:00,24.12,95.6,23.40,0.0,0.8,59.,1.,0.0,4.15
77,8/21/14 02:20:00,24.29,95.0,23.47,0.0,0.5,59.,1.,0.0,4.15
78,8/21/14 02:30:00,23.74,95.4,22.99,0.3,1.0,59.,1.,0.0,4.15
79,8/21/14 02:40:00,23.91,96.2,23.30,0.0,0.8,59.,1.,0.0,4.15
80,8/21/14 02:50:00,23.71,95.9,23.05,0.0,0.0,59.,1.,0.0,4.15
81,8/21/14 03:00:00,23.79,96.0,23.14,0.0,0.3,59.,1.,0.0,4.19
82,8/21/14 03:10:00,23.93,96.3,23.34,0.0,0.5,59.,1.,0.0,4.15
83,8/21/14 03:20:00,23.57,96.4,22.99,0.0,0.3,59.,1.,0.0,4.15
84,8/21/14 03:30:00,23.81,96.8,23.30,0.0,0.0,59.,1.,0.0,4.15
85,8/21/14 03:40:00,23.88,96.7,23.35,0.0,0.0,59.,1.,0.0,4.15
86,8/21/14 03:50:00,23.91,96.2,23.30,0.0,0.0,58.,1.,0.0,4.15
87,8/21/14 04:00:00,23.76,96.6,23.22,0.0,0.0,58.,1.,0.0,4.15
88,8/21/14 04:10:00,23.88,96.7,23.35,0.0,0.8,58.,1.,0.0,4.18
89,8/21/14 04:20:00,23.71,96.6,23.17,0.0,0.8,58.,1.,0.0,4.15
90,8/21/14 04:30:00,23.62,97.2,23.18,0.3,1.0,58.,1.,0.0,4.15
91,8/21/14 04:40:00,23.38,96.8,22.87,0.3,1.0,58.,1.,0.0,4.15
92,8/21/14 04:50:00,23.33,97.2,22.89,0.0,0.8,58.,1.,0.0,4.15
93,8/21/14 05:00:00,23.38,97.4,22.98,0.0,0.0,58.,1.,0.0,4.15
94,8/21/14 05:10:00,23.50,97.5,23.11,0.0,0.0,58.,1.,0.0,4.15
95,8/21/14 05:20:00,23.64,97.2,23.20,0.0,0.0,58.,1.,0.0,4.15
96,8/21/14 05:30:00,23.64,97.2,23.20,0.0,0.0,58.,1.,0.0,4.15
97,8/21/14 05:40:00,23.47,97.4,23.07,0.0,0.0,58.,4.,0.0,4.15
98,8/21/14 05:50:00,23.79,97.9,23.47,0.0,0.0,58.,11.,0.0,4.15
99,8/21/14 06:00:00,23.59,97.5,23.20,0.0,0.5,58.,26.,0.0,4.15
100,8/21/14 06:10:00,23.79,97.5,23.40,0.0,0.3,58.,46.,0.0,4.15
101,8/21/14 06:20:00,23.62,97.3,23.20,0.0,0.8,58.,74.,0.0,4.15
102,8/21/14 06:30:00,23.86,97.2,23.42,0.0,0.3,58.,111.,0.0,4.15
103,8/21/14 06:40:00,24.12,96.5,23.56,0.0,0.5,58.,149.,0.0,4.15
104,8/21/14 06:50:00,24.29,96.1,23.66,0.0,0.3,58.,199.,0.0,4.15
105,8/21/14 07:00:00,24.68,95.5,23.94,0.0,0.3,58.,241.,0.0,4.15
106,8/21/14 07:10:00,24.70,94.8,23.84,0.0,0.8,58.,296.,0.0,4.15
107,8/21/14 07:20:00,24.82,94.2,23.86,0.0,0.8,58.,301.,0.0,4.15
108,8/21/14 07:30:00,25.11,93.7,24.05,0.0,0.3,58.,319.,0.0,4.15
109,8/21/14 07:40:00,25.33,92.8,24.11,0.0,0.5,58.,359.,0.0,4.15
110,8/21/14 07:50:00,25.67,92.3,24.36,0.0,0.8,58.,426.,0.0,4.15
111,8/21/14 08:00:00,25.89,91.4,24.41,0.3,1.0,58.,539.,0.0,4.15
112,8/21/14 08:10:00,26.28,89.9,24.52,0.0,1.0,58.,609.,0.0,4.15
113,8/21/14 08:20:00,26.23,89.7,24.43,0.3,1.3,58.,596.,0.0,4.15
114,8/21/14 08:30:00,26.62,88.9,24.67,0.0,1.3,58.,604.,0.0,4.17
115,8/21/14 08:40:00,26.67,87.6,24.47,0.0,0.8,58.,694.,0.0,4.15
116,8/21/14 08:50:00,27.23,86.4,24.79,0.0,0.3,58.,766.,0.0,4.15
117,8/21/14 09:00:00,27.60,84.9,24.86,0.0,1.0,58.,821.,0.0,4.15
118,8/21/14 09:10:00,28.15,83.1,25.04,0.5,1.8,119.,1246.,0.0,4.15
119,8/21/14 09:20:00,28.92,81.3,25.42,0.5,2.0,171.,1614.,0.0,4.15
120,8/21/14 09:30:00,28.34,79.8,24.54,0.5,1.8,185.,1221.,0.0,4.15
121,8/21/14 09:40:00,29.04,79.3,25.12,0.3,2.3,240.,1114.,0.0,4.19
