Data Format: 
  dateTimeDelimiter: " "
  decimalSeparator: "."
  dataDelimiter: ","
  dateFormat: M/d/yy
  timeFormat: HH:mm:ss
  gmtOffset: "6"
  daylightSavings: false

Logger Info: 
  - &1
    launchDescription: "Gyelpozhing"
    model: U30
    vendor: Onset Computer Corporation
    serialNumber: 10364427
    memorySize: 0
    firmwareVersion: 2.006
    firmwareVersionRaw: 0
    deploymentNumber: 4207
Series Info: 
  - name: "Temp"
    type: value
    unitName: ""
    OMClassName: OMTemp12bit_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 1
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "RH"
    type: value
    unitName: ""
    OMClassName: OMRH_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 2
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "DewPt"
    type: value
    unitName: ""
    OMClassName: OMDewPoint_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 6
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "Wind Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Gust Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Wind Dir"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-WDA-XXXX
    OMUnitIndex: 0
    OMChannelType: 20
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "PAR"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-LIA-XXXX
    OMUnitIndex: 0
    OMChannelType: 22
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "Rain"
    type: value
    unitName: ""
    OMClassName: OMRain_HWS
    OMPartNumber: S-RGB-M002
    OMUnitIndex: 0
    OMChannelType: 17
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Batt"
    type: value
    unitName: ""
    OMClassName: OMVoltage_PipeBattery
    OMPartNumber: U30 Battery
    OMUnitIndex: 0
    OMChannelType: 5
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
------------
"#","Time, Bangladesh Time","Temp, *C","RH, %","DewPt, *C","Wind Speed, m/s","Gust Speed, m/s","Wind Dir, *","PAR, uE","Rain, mm","Batt, V"
1,2/3/16 12:40:00,20.39,55.50,11.20,0.5,1.3,143,416,0.0,4.20
2,2/3/16 12:50:00,19.79,55.90,10.76,1.0,3.5,202,396,0.0,4.22
3,2/3/16 13:00:00,19.65,56.20,10.70,1.0,3.5,178,336,0.0,4.23
4,2/3/16 13:10:00,19.44,56.50,10.58,1.3,3.5,167,281,0.0,4.24
5,2/3/16 13:20:00,19.48,56.20,10.55,1.0,3.0,166,254,0.0,4.24
6,2/3/16 13:30:00,19.46,56.90,10.71,0.3,1.8,191,236,0.0,4.24
7,2/3/16 13:40:00,19.29,57.40,10.69,0.3,1.3,211,221,0.0,4.22
8,2/3/16 13:50:00,19.27,57.50,10.69,0.0,1.8,226,199,0.0,4.24
9,2/3/16 14:00:00,19.13,58.10,10.71,0.0,0.8,229,164,0.0,4.24
10,2/3/16 14:10:00,18.75,58.50,10.46,0.3,3.5,220,134,0.0,4.24
11,2/3/16 14:20:00,18.68,59.10,10.55,0.0,1.3,225,121,0.0,4.24
12,2/3/16 14:30:00,18.65,59.40,10.60,0.0,1.0,264,114,0.0,4.27
13,2/3/16 14:40:00,18.60,59.70,10.63,0.0,1.3,241,109,0.0,4.23
14,2/3/16 14:50:00,18.68,59.90,10.75,0.0,0.8,240,111,0.0,4.24
15,2/3/16 15:00:00,18.70,59.70,10.72,0.0,1.5,241,126,0.0,4.24
16,2/3/16 15:10:00,18.68,59.70,10.70,0.0,1.0,227,134,0.0,4.24
17,2/3/16 15:20:00,18.89,59.70,10.90,0.0,0.5,227,144,0.0,4.24
18,2/3/16 15:30:00,19.01,59.60,10.98,0.0,0.8,219,136,0.0,4.24
19,2/3/16 15:40:00,18.77,59.90,10.84,0.0,0.8,216,121,0.0,4.23
20,2/3/16 15:50:00,18.75,60.60,10.99,0.0,0.5,218,121,0.0,4.24
21,2/3/16 16:00:00,18.51,60.60,10.77,0.0,1.5,239,109,0.0,4.24
22,2/3/16 16:10:00,18.58,61.00,10.93,0.0,0.8,229,101,0.0,4.24
23,2/3/16 16:20:00,18.56,61.60,11.06,0.0,0.3,229,99,0.0,4.24
24,2/3/16 16:30:00,18.46,62.30,11.14,0.0,0.3,229,79,0.0,4.24
25,2/3/16 16:40:00,18.22,62.30,10.91,0.0,1.3,241,54,0.0,4.23
26,2/3/16 16:50:00,18.15,62.90,10.99,0.0,0.5,225,49,0.0,4.24
27,2/3/16 17:00:00,17.87,63.90,10.96,0.0,0.0,225,36,0.0,4.24
28,2/3/16 17:10:00,17.70,64.70,10.99,0.0,0.0,225,24,0.0,4.24
29,2/3/16 17:20:00,17.75,64.80,11.05,0.0,0.3,225,14,0.0,4.24
30,2/3/16 17:30:00,17.39,65.60,10.90,0.0,0.0,225,6,0.0,4.24
31,2/3/16 17:40:00,17.37,66.50,11.08,0.0,0.3,225,1,0.0,4.23
32,2/3/16 17:50:00,17.06,68.40,11.21,0.0,0.3,225,1,0.0,4.24
33,2/3/16 18:00:00,17.06,69.40,11.43,0.0,1.3,225,1,0.0,4.24
34,2/3/16 18:10:00,16.89,70.40,11.49,0.0,0.8,98,1,0.0,4.24
35,2/3/16 18:20:00,16.75,71.30,11.54,0.0,1.0,87,1,0.0,4.24
36,2/3/16 18:30:00,16.70,71.70,11.58,0.0,1.3,67,1,0.0,4.24
37,2/3/16 18:40:00,16.75,72.20,11.73,0.0,0.5,65,1,0.0,4.22
38,2/3/16 18:50:00,16.65,72.60,11.73,0.0,0.5,65,1,0.0,4.22
39,2/3/16 19:00:00,16.51,73.00,11.67,0.0,1.0,65,1,0.0,4.23
40,2/3/16 19:10:00,16.51,72.80,11.63,0.0,0.5,65,1,0.0,4.22
41,2/3/16 19:20:00,16.25,73.30,11.48,0.0,0.5,65,1,0.0,4.24
42,2/3/16 19:30:00,16.13,74.40,11.59,0.0,0.5,65,1,0.0,4.24
43,2/3/16 19:40:00,16.13,74.70,11.65,0.0,0.3,65,1,0.0,4.24
44,2/3/16 19:50:00,16.20,74.70,11.72,0.0,0.0,65,1,0.0,4.24
45,2/3/16 20:00:00,15.89,75.30,11.54,0.0,0.0,65,1,0.0,4.24
46,2/3/16 20:10:00,15.77,76.10,11.59,0.0,0.8,65,1,0.0,4.22
47,2/3/16 20:20:00,15.65,76.90,11.63,0.0,0.3,65,1,0.0,4.22
48,2/3/16 20:30:00,15.63,77.50,11.72,0.0,0.3,65,1,0.0,4.23
49,2/3/16 20:40:00,15.58,77.80,11.74,0.0,0.0,65,1,0.0,4.24
50,2/3/16 20:50:00,15.53,78.00,11.73,0.0,0.0,65,1,0.0,4.24
51,2/3/16 21:00:00,15.56,78.00,11.75,0.0,0.0,65,1,0.0,4.24
52,2/3/16 21:10:00,15.34,78.50,11.64,0.0,0.3,65,1,0.0,4.28
53,2/3/16 21:20:00,15.25,79.20,11.68,0.0,0.8,65,1,0.0,4.23
54,2/3/16 21:30:00,15.25,79.60,11.76,0.0,0.8,65,1,0.0,4.24
55,2/3/16 21:40:00,15.10,79.90,11.68,0.0,0.3,65,1,0.0,4.24
56,2/3/16 21:50:00,14.77,81.00,11.56,0.0,0.3,65,1,0.0,4.24
57,2/3/16 22:00:00,14.86,81.30,11.71,0.0,1.0,62,1,0.0,4.24
58,2/3/16 22:10:00,14.62,82.40,11.68,0.0,0.8,59,1,0.0,4.24
59,2/3/16 22:20:00,14.70,82.30,11.73,0.0,0.0,59,1,0.0,4.23
60,2/3/16 22:30:00,14.60,82.80,11.73,0.0,0.5,59,1,0.0,4.24
61,2/3/16 22:40:00,14.39,82.80,11.51,0.0,0.5,59,1,0.0,4.24
62,2/3/16 22:50:00,14.51,83.90,11.83,0.0,0.5,58,1,0.0,4.24
63,2/3/16 23:00:00,14.51,83.60,11.78,0.0,0.0,58,1,0.0,4.24
64,2/3/16 23:10:00,14.29,83.70,11.58,0.0,0.0,58,1,0.0,4.24
65,2/3/16 23:20:00,14.41,84.00,11.76,0.0,0.0,58,1,0.0,4.23
66,2/3/16 23:30:00,14.31,84.30,11.72,0.0,0.3,58,1,0.0,4.24
67,2/3/16 23:40:00,14.10,84.80,11.59,0.0,0.0,58,1,0.0,4.24
68,2/3/16 23:50:00,13.98,85.20,11.55,0.0,0.0,58,1,0.0,4.24
69,2/4/16 00:00:00,14.03,85.10,11.58,0.0,0.0,58,1,0.0,4.24
70,2/4/16 00:10:00,13.76,85.60,11.41,0.0,0.0,58,1,0.0,4.24
71,2/4/16 00:20:00,13.74,86.40,11.52,0.0,0.0,58,1,0.0,4.23
72,2/4/16 00:30:00,13.45,86.80,11.31,0.0,0.3,58,1,0.0,4.24
73,2/4/16 00:40:00,13.47,87.30,11.42,0.0,0.3,58,1,0.0,4.24
74,2/4/16 00:50:00,13.43,87.50,11.41,0.0,0.0,58,1,0.0,4.24
75,2/4/16 01:00:00,13.31,88.20,11.41,0.0,0.5,58,1,0.0,4.24
76,2/4/16 01:10:00,13.14,88.20,11.24,0.0,1.0,58,1,0.0,4.24
77,2/4/16 01:20:00,12.85,89.30,11.14,0.0,1.0,58,1,0.0,4.23
78,2/4/16 01:30:00,12.65,90.10,11.09,0.0,0.0,58,1,0.0,4.24
79,2/4/16 01:40:00,12.68,90.50,11.18,0.0,0.0,58,1,0.0,4.24
80,2/4/16 01:50:00,12.68,90.70,11.21,0.0,0.3,58,1,0.0,4.24
81,2/4/16 02:00:00,12.82,90.60,11.34,0.0,0.3,58,1,0.0,4.24
82,2/4/16 02:10:00,12.70,90.70,11.24,0.0,0.3,58,1,0.0,4.24
83,2/4/16 02:20:00,12.46,90.60,10.98,0.0,0.0,58,1,0.0,4.23
84,2/4/16 02:30:00,12.32,91.60,11.00,0.0,0.3,58,1,0.0,4.24
85,2/4/16 02:40:00,12.34,91.70,11.04,0.0,0.3,58,1,0.0,4.24
86,2/4/16 02:50:00,12.44,92.10,11.20,0.0,0.5,58,1,0.0,4.24
87,2/4/16 03:00:00,12.41,92.30,11.21,0.0,0.5,58,1,0.0,4.24
88,2/4/16 03:10:00,12.36,92.10,11.13,0.0,0.0,58,1,0.0,4.24
89,2/4/16 03:20:00,12.29,91.80,11.01,0.0,0.0,58,1,0.0,4.22
90,2/4/16 03:30:00,12.00,92.00,10.76,0.0,0.0,58,1,0.0,4.24
91,2/4/16 03:40:00,11.86,92.00,10.61,0.0,0.0,58,1,0.0,4.24
92,2/4/16 03:50:00,12.05,92.60,10.90,0.0,0.3,58,1,0.0,4.24
93,2/4/16 04:00:00,11.88,93.10,10.81,0.0,0.8,58,1,0.0,4.24
94,2/4/16 04:10:00,12.00,93.20,10.95,0.0,0.8,58,1,0.0,4.24
95,2/4/16 04:20:00,11.83,92.80,10.72,0.0,0.3,58,1,0.0,4.23
96,2/4/16 04:30:00,11.81,93.40,10.79,0.0,0.5,58,1,0.0,4.24
97,2/4/16 04:40:00,11.76,93.70,10.79,0.0,1.0,55,1,0.0,4.24
98,2/4/16 04:50:00,11.78,94.30,10.91,0.0,0.5,53,1,0.0,4.24
99,2/4/16 05:00:00,11.90,94.30,11.03,0.0,0.0,53,1,0.0,4.24
100,2/4/16 05:10:00,11.73,94.10,10.83,0.0,0.0,53,1,0.0,4.22
101,2/4/16 05:20:00,11.73,94.10,10.83,0.0,0.0,53,1,0.0,4.23
102,2/4/16 05:30:00,11.90,94.30,11.03,0.0,0.0,53,1,0.0,4.24
103,2/4/16 05:40:00,11.76,94.20,10.87,0.0,0.0,53,1,0.0,4.24
104,2/4/16 05:50:00,11.61,94.30,10.74,0.0,0.0,53,1,0.0,4.24
105,2/4/16 06:00:00,11.76,94.30,10.89,0.0,0.0,53,1,0.0,4.24
106,2/4/16 06:10:00,11.78,94.60,10.96,0.0,0.0,53,1,0.0,4.22
107,2/4/16 06:20:00,11.66,94.40,10.81,0.0,0.0,53,1,0.0,4.22
108,2/4/16 06:30:00,11.66,94.50,10.82,0.0,0.0,53,1,0.0,4.24
109,2/4/16 06:40:00,11.76,94.50,10.92,0.0,0.0,53,1,0.0,4.24
110,2/4/16 06:50:00,11.54,94.50,10.70,0.0,0.0,53,11,0.0,4.24
111,2/4/16 07:00:00,11.49,94.70,10.68,0.0,0.8,53,31,0.0,4.24
112,2/4/16 07:10:00,11.32,95.20,10.59,0.0,0.5,53,56,0.0,4.22
113,2/4/16 07:20:00,11.47,95.20,10.74,0.0,0.3,53,79,0.0,4.23
114,2/4/16 07:30:00,11.76,95.10,11.01,0.0,0.3,53,101,0.0,4.24
115,2/4/16 07:40:00,12.00,94.50,11.16,0.0,0.3,53,134,0.0,4.25
116,2/4/16 07:50:00,12.17,93.80,11.22,0.0,0.5,53,179,0.0,4.24
117,2/4/16 08:00:00,12.29,93.40,11.27,0.0,1.0,53,206,0.0,4.24
118,2/4/16 08:10:00,12.58,92.80,11.46,0.3,1.3,95,241,0.0,4.22
119,2/4/16 08:20:00,13.33,91.50,11.99,0.0,0.5,119,286,0.0,4.22
120,2/4/16 08:30:00,13.79,90.10,12.21,0.0,1.0,126,336,0.0,4.23
121,2/4/16 08:40:00,14.58,88.20,12.66,0.0,0.8,154,391,0.0,4.24
122,2/4/16 08:50:00,15.44,86.20,13.16,0.0,0.3,154,446,0.0,4.23
123,2/4/16 09:00:00,15.87,84.60,13.29,0.0,0.3,154,504,0.0,4.23
124,2/4/16 09:10:00,15.94,82.60,13.00,0.0,0.5,154,559,0.0,4.22
125,2/4/16 09:20:00,15.44,81.30,12.27,0.0,0.8,163,609,0.0,4.22
126,2/4/16 09:30:00,16.56,80.50,13.21,0.0,0.5,190,666,0.0,4.22
127,2/4/16 09:40:00,16.92,77.40,12.95,0.0,0.8,191,726,0.0,4.22
