Data Format: 
127,3/5/16 14:10:00,31.92,31.60,12.99,1.0,4.0,199,1216,0.0,4.30
128,3/5/16 14:20:00,30.92,32.80,12.70,0.5,4.0,197,731,0.0,4.30
129,3/5/16 14:30:00,28.42,35.80,11.84,0.5,3.0,160,319,0.0,4.30
130,3/5/16 14:40:00,27.53,38.40,12.12,0.5,3.3,194,256,0.0,4.30
131,3/5/16 14:50:00,27.60,39.50,12.61,0.3,2.3,202,289,0.0,4.29
132,3/5/16 15:00:00,27.58,39.50,12.59,0.5,3.0,205,294,0.0,4.30
133,3/5/16 15:10:00,27.43,39.50,12.46,1.5,3.5,166,301,0.0,4.30
134,3/5/16 15:20:00,27.55,39.40,12.53,1.0,3.3,192,344,0.0,4.30
135,3/5/16 15:30:00,27.75,39.20,12.63,0.8,3.3,173,326,0.0,4.30
136,3/5/16 15:40:00,27.78,39.00,12.57,0.8,2.8,160,309,0.0,4.30
137,3/5/16 15:50:00,27.55,39.30,12.49,0.0,2.0,108,229,0.0,4.29
138,3/5/16 16:00:00,27.28,40.40,12.67,0.0,1.5,278,184,0.0,4.30
139,3/5/16 16:10:00,26.79,42.30,12.94,0.0,2.3,272,146,0.0,4.30
140,3/5/16 16:20:00,26.62,43.60,13.24,0.3,1.8,223,141,0.0,4.30
141,3/5/16 16:30:00,26.43,44.20,13.28,0.3,1.5,256,159,0.0,4.30
142,3/5/16 16:40:00,26.65,45.20,13.82,0.0,0.8,216,194,0.0,4.30
143,3/5/16 16:50:00,26.45,46.20,13.98,0.0,0.5,218,174,0.0,4.29
144,3/5/16 17:00:00,26.26,46.50,13.90,0.0,2.3,241,141,0.0,4.30
145,3/5/16 17:10:00,25.99,46.60,13.69,0.0,0.8,250,111,0.0,4.30
146,3/5/16 17:20:00,25.67,47.70,13.76,0.0,1.3,263,94,0.0,4.30
147,3/5/16 17:30:00,25.31,49.00,13.84,0.0,1.0,208,71,0.0,4.30
148,3/5/16 17:40:00,25.11,49.50,13.82,0.0,1.3,219,39,0.0,4.30
149,3/5/16 17:50:00,24.41,50.80,13.58,0.0,0.5,201,16,0.0,4.30
150,3/5/16 18:00:00,24.58,51.60,13.97,0.3,2.5,192,6,0.0,4.30
151,3/5/16 18:10:00,23.81,51.50,13.23,0.0,0.5,239,1,0.0,4.30
152,3/5/16 18:20:00,23.35,53.60,13.42,0.0,0.3,239,1,0.0,4.30
153,3/5/16 18:30:00,23.28,54.40,13.59,0.0,1.3,246,1,0.0,4.30
154,3/5/16 18:40:00,22.63,56.00,13.43,0.0,1.5,209,1,0.0,4.30
155,3/5/16 18:50:00,22.61,57.80,13.89,0.0,0.5,199,1,0.0,4.30
156,3/5/16 19:00:00,22.56,58.00,13.90,0.0,1.3,233,1,0.0,4.30
157,3/5/16 19:10:00,22.80,58.50,14.26,0.0,1.0,239,1,0.0,4.30
158,3/5/16 19:20:00,22.51,58.90,14.09,0.0,1.0,264,1,0.0,4.30
159,3/5/16 19:30:00,22.39,59.80,14.22,0.0,0.5,314,1,0.0,4.30
160,3/5/16 19:40:00,22.18,60.20,14.12,0.0,1.3,340,1,0.0,4.30
161,3/5/16 19:50:00,22.03,61.00,14.19,0.0,1.0,344,1,0.0,4.30
162,3/5/16 20:00:00,22.06,60.80,14.16,0.0,0.8,344,1,0.0,4.30
163,3/5/16 20:10:00,21.82,61.60,14.13,0.0,0.5,344,1,0.0,4.30
164,3/5/16 20:20:00,21.63,62.00,14.05,0.0,0.8,344,1,0.0,4.30
165,3/5/16 20:30:00,21.32,63.30,14.08,0.0,0.0,344,1,0.0,4.30
166,3/5/16 20:40:00,21.13,63.90,14.05,0.0,0.3,344,1,0.0,4.30
167,3/5/16 20:50:00,20.94,64.90,14.11,0.0,1.0,354,1,0.0,4.30
168,3/5/16 21:00:00,21.10,66.80,14.71,0.8,3.3,28,1,0.0,4.30
169,3/5/16 21:10:00,20.77,67.90,14.65,1.0,3.0,28,1,0.2,4.30
170,3/5/16 21:20:00,20.34,70.70,14.86,0.8,2.5,10,1,0.0,4.30
171,3/5/16 21:30:00,20.17,72.60,15.12,0.3,1.8,7,1,0.0,4.30
172,3/5/16 21:40:00,20.25,73.10,15.29,0.5,3.0,17,1,0.0,4.30
173,3/5/16 21:50:00,20.77,71.60,15.47,1.3,3.5,49,1,0.0,4.30
174,3/5/16 22:00:00,20.79,70.80,15.32,0.8,3.0,35,1,0.0,4.30
175,3/5/16 22:10:00,20.13,71.60,14.85,0.3,1.5,7,1,0.2,4.30
176,3/5/16 22:20:00,20.17,73.40,15.29,0.0,0.8,316,1,0.0,4.30
177,3/5/16 22:30:00,20.72,71.50,15.40,0.5,3.3,1,1,0.0,4.30
178,3/5/16 22:40:00,20.13,72.30,15.01,0.0,1.3,7,1,0.0,4.30
179,3/5/16 22:50:00,20.10,73.20,15.17,0.0,0.8,0,1,0.0,4.30
180,3/5/16 23:00:00,20.06,73.00,15.09,0.0,1.0,0,1,0.0,4.30
181,3/5/16 23:10:00,19.89,72.90,14.90,0.0,1.0,0,1,0.0,4.30
182,3/5/16 23:20:00,20.29,72.00,15.10,0.0,1.5,352,1,0.0,4.33
183,3/5/16 23:30:00,20.94,67.80,14.78,0.8,3.0,350,1,0.0,4.30
184,3/5/16 23:40:00,21.15,64.40,14.19,1.3,4.3,7,1,0.0,4.28
185,3/5/16 23:50:00,20.94,64.00,13.89,1.0,3.3,22,1,0.0,4.29
186,3/6/16 00:00:00,20.72,64.80,13.88,1.0,3.5,7,1,0.0,4.30
187,3/6/16 00:10:00,20.29,65.60,13.66,0.8,3.3,53,1,0.0,4.30
188,3/6/16 00:20:00,19.94,67.30,13.71,0.0,2.0,31,1,0.0,4.30
189,3/6/16 00:30:00,19.82,68.30,13.83,0.3,2.8,22,1,0.0,4.30
190,3/6/16 00:40:00,19.34,69.50,13.64,0.3,1.5,63,1,0.0,4.29
191,3/6/16 00:50:00,19.10,72.40,14.04,0.0,1.0,340,1,0.0,4.30
192,3/6/16 01:00:00,18.84,74.10,14.15,0.0,0.8,340,1,0.0,4.30
193,3/6/16 01:10:00,18.84,74.70,14.27,0.0,0.8,341,1,0.0,4.30
194,3/6/16 01:20:00,18.56,75.70,14.20,0.0,0.3,343,1,0.0,4.30
195,3/6/16 01:30:00,18.27,76.80,14.15,0.0,0.5,345,1,0.0,4.30
196,3/6/16 01:40:00,18.13,77.50,14.15,0.0,0.3,345,1,0.0,4.29
197,3/6/16 01:50:00,18.20,78.30,14.38,0.0,0.8,355,1,0.0,4.30
198,3/6/16 02:00:00,18.15,77.70,14.21,0.3,1.3,17,1,0.0,4.30
199,3/6/16 02:10:00,17.87,78.70,14.13,0.0,1.3,355,1,0.0,4.30
200,3/6/16 02:20:00,17.75,79.20,14.12,0.0,0.8,355,1,0.0,4.30
201,3/6/16 02:30:00,17.87,78.90,14.17,0.0,0.8,355,1,0.0,4.30
202,3/6/16 02:40:00,17.70,78.60,13.95,0.0,0.5,355,1,0.0,4.29
203,3/6/16 02:50:00,17.58,79.40,13.99,0.0,0.8,355,1,0.0,4.30
204,3/6/16 03:00:00,17.68,79.90,14.18,0.0,1.0,22,1,0.0,4.30
205,3/6/16 03:10:00,17.70,79.20,14.07,0.3,0.8,42,1,0.0,4.30
206,3/6/16 03:20:00,17.91,78.80,14.20,0.3,1.3,42,1,0.0,4.30
207,3/6/16 03:30:00,17.63,78.40,13.84,0.3,1.5,42,1,0.0,4.30
208,3/6/16 03:40:00,17.49,78.80,13.78,0.0,0.8,41,1,0.0,4.29
209,3/6/16 03:50:00,17.53,79.10,13.89,0.0,1.0,42,1,0.0,4.32
210,3/6/16 04:00:00,17.49,78.60,13.75,0.0,0.8,41,1,0.0,4.30
211,3/6/16 04:10:00,17.06,79.50,13.50,0.0,0.8,41,1,0.0,4.30
212,3/6/16 04:20:00,17.11,80.20,13.68,0.0,0.5,41,1,0.0,4.30
213,3/6/16 04:30:00,17.11,80.70,13.78,0.0,0.8,41,1,0.0,4.30
214,3/6/16 04:40:00,17.37,79.80,13.86,0.0,1.3,63,1,0.0,4.29
215,3/6/16 04:50:00,17.27,78.90,13.60,0.0,0.5,67,1,0.0,4.29
216,3/6/16 05:00:00,17.01,79.50,13.46,0.0,0.0,67,1,0.0,4.30
217,3/6/16 05:10:00,16.42,80.70,13.11,0.0,0.0,67,1,0.0,4.30
218,3/6/16 05:20:00,16.32,82.50,13.35,0.3,1.3,67,1,0.0,4.30
219,3/6/16 05:30:00,16.49,82.10,13.44,0.0,0.8,63,1,0.0,4.30
220,3/6/16 05:40:00,16.34,81.90,13.26,0.0,1.0,60,1,0.0,4.29
221,3/6/16 05:50:00,16.20,82.00,13.14,0.0,0.8,60,1,0.0,4.30
222,3/6/16 06:00:00,15.89,83.10,13.04,0.0,0.3,60,1,0.0,4.30
223,3/6/16 06:10:00,16.30,83.90,13.59,0.3,1.8,65,1,0.0,4.30
224,3/6/16 06:20:00,15.80,82.30,12.80,0.0,1.3,52,6,0.0,4.30
225,3/6/16 06:30:00,15.87,84.30,13.24,0.0,0.8,34,19,0.0,4.31
226,3/6/16 06:40:00,16.18,83.70,13.43,0.0,0.5,34,64,0.0,4.29
227,3/6/16 06:50:00,16.46,83.10,13.60,0.0,0.0,34,121,0.0,4.29
228,3/6/16 07:00:00,16.89,82.10,13.84,0.0,0.8,34,101,0.0,4.30
229,3/6/16 07:10:00,16.94,81.80,13.83,0.0,1.3,42,116,0.0,4.30
230,3/6/16 07:20:00,17.18,80.70,13.85,0.0,0.8,44,129,0.0,4.30
231,3/6/16 07:30:00,17.03,81.10,13.79,0.0,0.0,44,89,0.0,4.28
232,3/6/16 07:40:00,16.99,81.00,13.72,0.3,1.5,44,66,0.0,4.29
233,3/6/16 07:50:00,16.46,83.50,13.68,0.5,2.0,45,49,0.0,4.29
234,3/6/16 08:00:00,16.46,85.70,14.08,0.5,2.3,28,51,0.2,4.30
235,3/6/16 08:10:00,16.25,87.90,14.26,0.3,2.3,41,84,0.2,4.30
236,3/6/16 08:20:00,16.46,89.50,14.75,0.3,1.5,24,151,0.0,4.30
237,3/6/16 08:30:00,16.82,89.90,15.17,0.0,1.5,28,244,0.0,4.28
238,3/6/16 08:40:00,17.61,90.20,16.00,0.0,1.3,6,409,0.0,4.29
239,3/6/16 08:50:00,17.63,89.00,15.81,0.3,1.5,11,336,0.0,4.29
240,3/6/16 09:00:00,18.70,87.40,16.58,0.3,1.8,0,599,0.0,4.29
241,3/6/16 09:10:00,19.27,84.80,16.67,0.3,2.0,32,716,0.0,4.29
242,3/6/16 09:20:00,20.13,83.10,17.19,0.3,1.5,4,809,0.0,4.29
243,3/6/16 09:30:00,20.10,80.00,16.57,0.5,2.3,350,976,0.0,4.28
244,3/6/16 09:40:00,20.86,78.30,16.97,0.8,2.3,350,1054,0.0,4.29
245,3/6/16 09:50:00,21.94,73.70,17.05,0.3,1.5,337,1089,0.0,4.29
246,3/6/16 10:00:00,23.04,69.60,17.20,0.3,1.8,310,1124,0.0,4.29
247,3/6/16 10:10:00,23.09,64.80,16.12,0.5,1.8,336,1166,0.0,4.29
248,3/6/16 10:20:00,23.38,62.30,15.78,0.5,1.5,306,1204,0.0,4.29
249,3/6/16 10:30:00,23.62,59.50,15.29,0.8,1.8,303,1236,0.0,4.32
250,3/6/16 10:40:00,25.23,57.00,16.13,0.3,1.0,305,1279,0.0,4.29
251,3/6/16 10:50:00,26.50,53.80,16.40,0.0,1.0,292,1306,0.0,4.29
252,3/6/16 11:00:00,26.60,49.20,15.09,0.0,1.3,289,1346,0.0,4.29
253,3/6/16 11:10:00,26.65,48.60,14.94,0.3,1.5,298,1361,0.0,4.29
254,3/6/16 11:20:00,27.38,45.50,14.59,0.5,1.5,291,1381,0.0,4.29
255,3/6/16 11:30:00,29.24,42.40,15.17,0.3,1.3,268,1404,0.0,4.28
256,3/6/16 11:40:00,29.29,40.50,14.50,0.3,2.0,260,1416,0.0,4.33
257,3/6/16 11:50:00,30.39,39.40,15.06,0.5,2.0,267,1471,0.0,4.29
258,3/6/16 12:00:00,29.94,37.60,13.93,0.3,2.3,279,1276,0.0,4.29
259,3/6/16 12:10:00,28.62,38.40,13.08,0.3,3.3,271,974,0.0,4.29
260,3/6/16 12:20:00,30.55,36.10,13.84,0.8,3.5,288,1466,0.0,4.29
261,3/6/16 12:30:00,31.26,34.00,13.54,0.8,3.0,268,1454,0.0,4.29
262,3/6/16 12:40:00,32.82,32.80,14.35,0.3,2.5,261,1474,0.0,4.29
263,3/6/16 12:50:00,32.66,31.80,13.74,0.5,3.8,264,1471,0.0,4.29
264,3/6/16 13:00:00,31.71,32.10,13.06,0.5,3.5,243,1139,0.0,4.29
265,3/6/16 13:10:00,32.64,32.80,14.19,0.5,2.3,257,1189,0.0,4.29
266,3/6/16 13:20:00,33.13,32.30,14.38,0.5,3.0,265,1434,0.0,4.29
267,3/6/16 13:30:00,32.85,31.50,13.75,0.5,2.8,246,1341,0.0,4.29
268,3/6/16 13:40:00,32.30,32.70,13.85,0.5,2.8,260,1121,0.0,4.29
269,3/6/16 13:50:00,30.49,33.70,12.74,0.8,3.5,212,694,0.0,4.29
270,3/6/16 14:00:00,28.99,36.80,12.76,0.8,3.3,218,471,0.0,4.29
271,3/6/16 14:10:00,29.26,38.50,13.70,0.3,2.8,216,554,0.0,4.29
272,3/6/16 14:20:00,29.94,38.30,14.22,0.5,4.3,168,569,0.0,4.28
273,3/6/16 14:30:00,29.16,38.60,13.65,0.3,2.8,223,399,0.0,4.29
