Data Format: 
  dateTimeDelimiter: " "
  decimalSeparator: "."
  dataDelimiter: ","
  dateFormat: M/d/yy
  timeFormat: HH:mm:ss
  gmtOffset: "6"
  daylightSavings: false

Logger Info: 
  - &1
    launchDescription: "Gyelpozhing"
    model: U30
    vendor: Onset Computer Corporation
    serialNumber: 10364427
    memorySize: 0
    firmwareVersion: 2.006
    firmwareVersionRaw: 0
    deploymentNumber: 4207
Series Info: 
  - name: "Temp"
    type: value
    unitName: ""
    OMClassName: OMTemp12bit_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 1
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "RH"
    type: value
    unitName: ""
    OMClassName: OMRH_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 2
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "DewPt"
    type: value
    unitName: ""
    OMClassName: OMDewPoint_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 6
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "Wind Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Gust Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Wind Dir"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-WDA-XXXX
    OMUnitIndex: 0
    OMChannelType: 20
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "PAR"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-LIA-XXXX
    OMUnitIndex: 0
    OMChannelType: 22
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "Rain"
    type: value
    unitName: ""
    OMClassName: OMRain_HWS
    OMPartNumber: S-RGB-M002
    OMUnitIndex: 0
    OMChannelType: 17
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Batt"
    type: value
    unitName: ""
    OMClassName: OMVoltage_PipeBattery
    OMPartNumber: U30 Battery
    OMUnitIndex: 0
    OMChannelType: 5
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
------------
"#","Time, Bangladesh Time","Temp, *C","RH, %","DewPt, *C","Wind Speed, m/s","Gust Speed, m/s","Wind Dir, *","PAR, uE","Rain, mm","Batt, V"
1,3/6/15 12:00:00,23.88,36.60,8.17,0.5,1.8,260,681,0.0,4.28
2,3/6/15 12:10:00,24.05,36.40,8.23,0.3,1.8,285,571,0.0,4.30
3,3/6/15 12:20:00,24.70,35.40,8.40,0.0,1.8,299,521,0.0,4.30
4,3/6/15 12:30:00,24.68,34.60,8.04,0.0,1.3,241,479,0.0,4.30
5,3/6/15 12:40:00,24.60,34.50,7.93,0.3,2.5,215,534,0.0,4.30
6,3/6/15 12:50:00,24.94,33.90,7.97,0.5,3.8,229,564,0.0,4.30
7,3/6/15 13:00:00,25.67,32.30,7.90,0.5,2.8,208,1004,0.0,4.30
8,3/6/15 13:10:00,25.43,32.00,7.55,0.5,2.8,199,609,0.0,4.30
9,3/6/15 13:20:00,24.68,33.40,7.52,0.8,3.8,191,579,0.0,4.30
10,3/6/15 13:30:00,24.63,33.70,7.61,0.8,3.8,205,604,0.0,4.30
11,3/6/15 13:40:00,24.94,33.20,7.67,0.5,3.0,143,661,0.0,4.36
12,3/6/15 13:50:00,25.77,33.80,8.65,0.5,3.0,191,684,0.0,4.31
13,3/6/15 14:00:00,27.55,34.20,10.39,0.5,2.0,190,699,0.0,4.30
14,3/6/15 14:10:00,25.82,33.30,8.47,0.8,3.5,177,681,0.0,4.30
15,3/6/15 14:20:00,24.87,35.60,8.63,0.8,3.0,159,684,0.0,4.30
16,3/6/15 14:30:00,24.22,39.10,9.44,0.8,4.3,190,379,0.0,4.30
17,3/6/15 14:40:00,25.06,38.60,10.00,0.8,4.3,183,526,0.0,4.31
18,3/6/15 14:50:00,24.22,38.60,9.25,1.0,4.8,208,376,0.0,4.31
19,3/6/15 15:00:00,25.21,39.10,10.33,1.0,4.8,192,496,0.0,4.30
20,3/6/15 15:10:00,24.32,38.60,9.34,1.3,4.8,183,421,0.0,4.30
21,3/6/15 15:20:00,23.83,40.40,9.59,1.0,4.0,188,394,0.0,4.31
22,3/6/15 15:30:00,24.29,40.70,10.11,1.3,4.8,192,449,0.0,4.31
23,3/6/15 15:40:00,23.86,41.00,9.83,1.0,4.0,188,454,0.0,4.31
24,3/6/15 15:50:00,23.11,41.60,9.37,1.3,5.0,188,351,0.0,4.29
25,3/6/15 16:00:00,22.99,42.60,9.62,1.3,5.0,185,311,0.0,4.30
26,3/6/15 16:10:00,22.66,43.60,9.66,1.5,4.3,157,229,0.0,4.30
27,3/6/15 16:20:00,22.42,44.40,9.72,1.5,4.3,183,206,0.0,4.31
28,3/6/15 16:30:00,22.27,44.80,9.72,1.8,4.3,174,129,0.0,4.31
29,3/6/15 16:40:00,22.13,45.20,9.72,1.3,4.8,180,106,0.0,4.31
30,3/6/15 16:50:00,22.08,45.40,9.75,1.5,3.8,152,84,0.0,4.29
31,3/6/15 17:00:00,21.75,45.60,9.51,2.0,5.3,157,81,0.0,4.29
32,3/6/15 17:10:00,21.72,45.90,9.58,1.8,4.3,177,59,0.0,4.30
33,3/6/15 17:20:00,21.37,46.50,9.45,1.3,4.5,183,66,0.0,4.29
34,3/6/15 17:30:00,21.25,47.30,9.60,0.5,2.8,227,39,0.0,4.30
35,3/6/15 17:40:00,21.37,47.50,9.77,1.3,4.5,198,21,0.0,4.30
36,3/6/15 17:50:00,21.32,47.70,9.79,1.3,3.8,184,11,0.0,4.30
37,3/6/15 18:00:00,20.70,48.60,9.50,0.5,3.3,218,4,0.0,4.29
38,3/6/15 18:10:00,20.91,48.90,9.79,1.3,5.8,204,1,0.0,4.34
39,3/6/15 18:20:00,20.89,49.40,9.92,1.3,4.3,206,1,0.0,4.30
40,3/6/15 18:30:00,20.67,49.80,9.84,1.0,3.8,220,1,0.0,4.30
41,3/6/15 18:40:00,20.44,50.90,9.95,0.3,2.5,206,1,0.0,4.31
42,3/6/15 18:50:00,20.17,51.20,9.79,0.3,1.8,124,1,0.0,4.31
43,3/6/15 19:00:00,20.08,51.50,9.79,0.3,1.8,258,1,0.0,4.31
44,3/6/15 19:10:00,19.96,52.60,10.00,0.0,1.0,272,1,0.0,4.31
45,3/6/15 19:20:00,19.89,52.70,9.96,0.0,3.0,239,1,0.0,4.29
46,3/6/15 19:30:00,19.75,53.60,10.08,0.0,1.0,240,1,0.0,4.30
47,3/6/15 19:40:00,19.63,53.70,10.00,0.0,1.0,241,1,0.0,4.30
48,3/6/15 19:50:00,19.77,54.00,10.21,0.0,3.3,206,1,0.0,4.30
49,3/6/15 20:00:00,20.03,52.60,10.06,0.5,2.3,197,1,0.0,4.30
50,3/6/15 20:10:00,19.79,53.50,10.10,0.3,2.5,191,1,0.0,4.30
51,3/6/15 20:20:00,19.91,53.10,10.09,0.0,2.0,213,1,0.0,4.31
52,3/6/15 20:30:00,19.82,53.60,10.15,0.0,1.5,232,1,0.0,4.31
53,3/6/15 20:40:00,19.91,53.40,10.18,0.0,2.3,261,1,0.0,4.31
54,3/6/15 20:50:00,19.72,53.60,10.06,0.0,1.8,277,1,0.0,4.31
55,3/6/15 21:00:00,19.56,54.00,10.02,0.3,1.5,241,1,0.0,4.31
56,3/6/15 21:10:00,19.51,54.80,10.19,0.0,1.8,205,1,0.0,4.31
57,3/6/15 21:20:00,19.56,54.30,10.10,0.0,2.0,209,1,0.0,4.29
58,3/6/15 21:30:00,19.56,54.70,10.21,0.0,0.8,225,1,0.0,4.30
59,3/6/15 21:40:00,19.46,55.30,10.28,0.0,1.5,236,1,0.0,4.30
60,3/6/15 21:50:00,19.58,55.40,10.42,0.0,1.3,212,1,0.0,4.30
61,3/6/15 22:00:00,19.56,55.30,10.37,0.0,1.8,184,1,0.0,4.30
62,3/6/15 22:10:00,19.48,55.60,10.39,0.0,0.8,202,1,0.0,4.30
63,3/6/15 22:20:00,19.41,55.60,10.32,0.0,0.8,202,1,0.0,4.30
64,3/6/15 22:30:00,19.37,55.90,10.36,0.0,1.0,208,1,0.0,4.30
65,3/6/15 22:40:00,19.37,56.10,10.41,0.0,0.8,202,1,0.0,4.31
66,3/6/15 22:50:00,19.51,55.60,10.41,0.3,1.8,197,1,0.0,4.36
67,3/6/15 23:00:00,19.15,56.40,10.29,0.0,1.0,201,1,0.0,4.30
68,3/6/15 23:10:00,18.60,58.30,10.27,0.0,0.5,197,1,0.0,4.30
69,3/6/15 23:20:00,18.58,58.70,10.35,0.0,0.3,197,1,0.0,4.30
70,3/6/15 23:30:00,18.20,59.30,10.15,0.0,0.0,197,1,0.0,4.30
71,3/6/15 23:40:00,18.25,59.90,10.35,0.0,0.5,195,1,0.0,4.30
72,3/6/15 23:50:00,18.18,60.40,10.40,0.3,1.0,107,1,0.0,4.30
73,3/7/15 00:00:00,17.72,61.50,10.25,0.0,0.3,95,1,0.0,4.30
74,3/7/15 00:10:00,17.94,61.50,10.45,0.0,0.0,95,1,0.0,4.30
75,3/7/15 00:20:00,17.68,62.20,10.37,0.0,0.0,95,1,0.0,4.30
76,3/7/15 00:30:00,17.32,62.90,10.20,0.0,0.0,95,1,0.0,4.30
77,3/7/15 00:40:00,17.37,63.50,10.39,0.0,0.0,95,1,0.0,4.30
78,3/7/15 00:50:00,17.32,63.60,10.37,0.0,0.0,95,1,0.0,4.30
79,3/7/15 01:00:00,17.44,64.20,10.62,0.0,0.3,95,1,0.0,4.32
80,3/7/15 01:10:00,17.53,64.30,10.74,0.0,0.3,95,1,0.0,4.28
81,3/7/15 01:20:00,17.77,62.90,10.63,0.0,0.5,95,1,0.0,4.30
82,3/7/15 01:30:00,17.39,63.80,10.48,0.0,0.8,132,1,0.0,4.30
83,3/7/15 01:40:00,17.20,65.10,10.60,0.0,0.5,159,1,0.0,4.30
84,3/7/15 01:50:00,17.44,65.10,10.83,0.0,0.8,159,1,0.0,4.30
85,3/7/15 02:00:00,17.01,65.90,10.61,0.0,0.8,150,1,0.0,4.30
86,3/7/15 02:10:00,17.32,65.50,10.81,0.0,1.0,62,1,0.0,4.30
87,3/7/15 02:20:00,17.22,65.50,10.72,0.0,0.0,62,1,0.0,4.30
88,3/7/15 02:30:00,17.30,65.80,10.86,0.0,0.0,62,1,0.0,4.30
89,3/7/15 02:40:00,17.11,66.30,10.79,0.0,0.0,62,1,0.0,4.30
90,3/7/15 02:50:00,17.06,66.80,10.86,0.0,0.0,62,1,0.0,4.30
91,3/7/15 03:00:00,17.20,66.10,10.83,0.0,0.0,62,1,0.0,4.30
92,3/7/15 03:10:00,17.20,65.80,10.77,0.0,0.0,62,1,0.0,4.29
93,3/7/15 03:20:00,17.08,66.60,10.83,0.0,0.0,62,1,0.0,4.30
94,3/7/15 03:30:00,17.08,67.70,11.08,0.0,0.0,62,1,0.0,4.30
95,3/7/15 03:40:00,17.11,66.90,10.92,0.0,0.0,62,1,0.0,4.30
96,3/7/15 03:50:00,17.20,66.20,10.86,0.0,0.0,62,1,0.0,4.30
97,3/7/15 04:00:00,17.22,66.50,10.95,0.0,0.0,62,1,0.0,4.30
98,3/7/15 04:10:00,17.03,66.70,10.81,0.0,0.0,62,1,0.0,4.30
99,3/7/15 04:20:00,16.51,69.30,10.89,0.0,0.5,62,1,0.0,4.30
100,3/7/15 04:30:00,16.82,69.60,11.25,0.0,0.5,62,1,0.0,4.30
101,3/7/15 04:40:00,16.56,69.50,10.98,0.0,0.0,62,1,0.0,4.30
102,3/7/15 04:50:00,16.56,70.80,11.25,0.0,0.0,62,1,0.0,4.30
103,3/7/15 05:00:00,16.84,69.60,11.27,0.0,0.3,62,1,0.0,4.30
104,3/7/15 05:10:00,16.84,69.10,11.16,0.0,0.8,63,1,0.0,4.29
105,3/7/15 05:20:00,16.80,69.30,11.16,0.0,0.0,63,1,0.0,4.30
106,3/7/15 05:30:00,16.65,70.70,11.32,0.0,0.8,63,1,0.0,4.30
107,3/7/15 05:40:00,16.77,70.30,11.35,0.0,0.0,63,1,0.0,4.30
108,3/7/15 05:50:00,16.77,70.40,11.37,0.0,0.0,63,1,0.0,4.30
109,3/7/15 06:00:00,16.53,71.20,11.32,0.0,1.0,63,1,0.0,4.30
110,3/7/15 06:10:00,16.39,71.60,11.26,0.0,1.0,63,1,0.0,4.30
111,3/7/15 06:20:00,16.49,72.40,11.52,0.0,0.3,63,1,0.0,4.30
112,3/7/15 06:30:00,16.30,72.50,11.36,0.0,0.0,63,9,0.0,4.30
113,3/7/15 06:40:00,16.25,72.70,11.36,0.0,0.0,63,21,0.0,4.30
114,3/7/15 06:50:00,16.30,73.00,11.47,0.0,1.0,76,34,0.0,4.30
115,3/7/15 07:00:00,16.30,73.00,11.47,0.0,0.0,188,46,0.0,4.30
116,3/7/15 07:10:00,16.34,73.60,11.63,0.0,0.0,188,59,0.0,4.29
117,3/7/15 07:20:00,16.39,73.40,11.64,0.0,0.0,188,76,0.0,4.30
118,3/7/15 07:30:00,16.46,73.50,11.73,0.0,0.0,188,114,0.0,4.30
119,3/7/15 07:40:00,16.94,72.90,12.06,0.0,0.3,188,156,0.0,4.30
120,3/7/15 07:50:00,17.06,72.60,12.12,0.0,0.0,188,174,0.0,4.30
121,3/7/15 08:00:00,17.01,72.80,12.11,0.0,0.0,188,204,0.0,4.30
122,3/7/15 08:10:00,17.56,72.00,12.47,0.0,0.0,183,276,0.0,4.30
123,3/7/15 08:20:00,17.75,70.70,12.38,0.0,0.8,206,341,0.0,4.30
124,3/7/15 08:30:00,18.32,69.60,12.68,0.0,1.0,355,401,0.0,4.30
125,3/7/15 08:40:00,18.60,67.80,12.56,0.0,1.0,347,499,0.0,4.30
126,3/7/15 08:50:00,19.89,64.90,13.11,0.0,1.0,347,526,0.0,4.32
127,3/7/15 09:00:00,20.15,63.40,13.00,0.0,0.8,347,411,0.0,4.30
