Data Format: 
  dateTimeDelimiter: " "
  decimalSeparator: "."
  dataDelimiter: ","
  dateFormat: M/d/yy
  timeFormat: HH:mm:ss
  gmtOffset: "6"
  daylightSavings: false

Logger Info: 
  - &1
    launchDescription: "PMSS"
    model: U30
    vendor: Onset Computer Corporation
    serialNumber: 10364428
    memorySize: 0
    firmwareVersion: 2.006
    firmwareVersionRaw: 0
    deploymentNumber: 4208
Series Info: 
  - name: "Temp"
    type: value
    unitName: ""
    OMClassName: OMTemp12bit_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 1
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "RH"
    type: value
    unitName: ""
    OMClassName: OMRH_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 2
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "DewPt"
    type: value
    unitName: ""
    OMClassName: OMDewPoint_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 6
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "Wind Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Gust Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Wind Dir"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-WDA-XXXX
    OMUnitIndex: 0
    OMChannelType: 20
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "PAR"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-LIA-XXXX
    OMUnitIndex: 0
    OMChannelType: 22
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "Rain"
    type: value
    unitName: ""
    OMClassName: OMRain_HWS
    OMPartNumber: S-RGB-M002
    OMUnitIndex: 0
    OMChannelType: 17
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Batt"
    type: value
    unitName: ""
    OMClassName: OMVoltage_PipeBattery
    OMPartNumber: U30 Battery
    OMUnitIndex: 0
    OMChannelType: 5
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
------------
"#","Time, Bangladesh Time","Temp, *C","RH, %","DewPt, *C","Wind Speed, m/s","Gust Speed, m/s","Wind Dir, *","PAR, uE","Rain, mm","Batt, V"
1,5/8/15 12:30:00,28.69,64.50,21.36,1.3,2.5,6,819,0.0,4.29
2,5/8/15 12:40:00,29.74,63.10,21.99,1.5,3.5,352,1811,0.0,4.27
3,5/8/15 12:50:00,29.54,61.20,21.30,1.0,3.3,15,1369,0.0,4.27
4,5/8/15 13:00:00,28.79,62.30,20.89,1.3,3.8,355,939,0.0,4.27
5,5/8/15 13:10:00,28.94,66.00,21.97,0.8,2.8,337,754,0.0,4.27
6,5/8/15 13:20:00,29.31,64.60,21.97,0.8,3.0,355,914,0.0,4.27
7,5/8/15 13:30:00,30.80,62.90,22.94,1.0,3.5,22,1916,0.0,4.27
8,5/8/15 13:40:00,30.29,61.10,21.98,0.8,3.3,22,1126,0.0,4.27
9,5/8/15 13:50:00,29.26,62.20,21.31,0.8,2.0,6,739,0.0,4.27
10,5/8/15 14:00:00,29.51,63.20,21.80,0.0,1.3,22,909,0.0,4.27
11,5/8/15 14:10:00,31.03,59.50,22.23,0.5,2.8,20,1466,0.0,4.27
12,5/8/15 14:20:00,30.44,56.70,20.90,1.3,3.0,352,1496,0.0,4.27
13,5/8/15 14:30:00,30.29,56.60,20.73,1.3,3.0,333,1436,0.0,4.27
14,5/8/15 14:40:00,30.47,56.80,20.95,1.0,4.3,355,1189,0.0,4.27
15,5/8/15 14:50:00,30.34,56.70,20.81,1.3,3.5,347,1279,0.0,4.27
16,5/8/15 15:00:00,30.67,57.60,21.37,1.0,3.3,22,1249,0.0,4.27
17,5/8/15 15:10:00,30.34,56.90,20.87,0.8,2.3,21,1176,0.0,4.27
18,5/8/15 15:20:00,29.26,58.00,20.17,0.8,2.8,338,759,0.0,4.27
19,5/8/15 15:30:00,28.84,61.50,20.72,0.8,2.3,352,496,0.0,4.27
20,5/8/15 15:40:00,29.16,61.10,20.92,0.5,2.5,7,601,0.0,4.27
21,5/8/15 15:50:00,30.37,59.30,21.56,0.5,3.0,343,889,0.0,4.27
22,5/8/15 16:00:00,29.99,57.90,20.82,0.5,2.3,336,909,0.0,4.27
23,5/8/15 16:10:00,29.92,58.60,20.95,0.8,2.5,344,844,0.0,4.30
24,5/8/15 16:20:00,29.99,58.50,20.99,0.3,2.0,348,744,0.0,4.27
25,5/8/15 16:30:00,29.61,60.30,21.13,0.5,2.8,333,599,0.0,4.27
26,5/8/15 16:40:00,29.44,60.60,21.05,0.8,2.3,338,591,0.0,4.27
27,5/8/15 16:50:00,29.07,60.70,20.72,0.8,3.0,25,464,0.0,4.27
28,5/8/15 17:00:00,29.04,61.00,20.78,0.5,1.8,10,416,0.0,4.27
29,5/8/15 17:10:00,28.77,61.60,20.68,0.3,1.5,354,351,0.0,4.27
30,5/8/15 17:20:00,28.20,63.30,20.58,0.0,1.0,321,199,0.0,4.27
31,5/8/15 17:30:00,27.87,65.10,20.74,0.0,0.5,321,151,0.0,4.27
32,5/8/15 17:40:00,27.63,67.60,21.12,0.0,0.5,321,134,0.0,4.27
33,5/8/15 17:50:00,27.43,68.40,21.12,0.0,0.0,321,106,0.0,4.27
34,5/8/15 18:00:00,26.94,70.20,21.07,0.0,0.0,321,76,0.0,4.27
35,5/8/15 18:10:00,26.67,72.20,21.28,0.0,0.5,321,59,0.0,4.27
36,5/8/15 18:20:00,26.16,74.90,21.38,0.0,0.0,321,39,0.0,4.27
37,5/8/15 18:30:00,25.60,78.70,21.65,0.0,0.0,321,16,0.0,4.27
38,5/8/15 18:40:00,25.19,81.40,21.80,0.0,0.3,321,4,0.0,4.27
39,5/8/15 18:50:00,25.36,81.00,21.89,0.0,0.8,321,1,0.0,4.27
40,5/8/15 19:00:00,25.16,79.40,21.37,0.0,0.0,321,1,0.0,4.28
41,5/8/15 19:10:00,24.94,80.40,21.36,0.0,0.8,321,1,0.0,4.28
42,5/8/15 19:20:00,24.94,81.10,21.50,0.0,0.8,227,1,0.0,4.28
43,5/8/15 19:30:00,24.80,80.70,21.28,0.0,0.5,192,1,0.0,4.27
44,5/8/15 19:40:00,24.63,81.10,21.20,0.0,0.0,192,1,0.0,4.28
45,5/8/15 19:50:00,24.39,82.60,21.26,0.0,0.0,192,1,0.0,4.27
46,5/8/15 20:00:00,24.56,82.70,21.45,0.0,0.0,192,1,0.0,4.27
47,5/8/15 20:10:00,24.73,82.70,21.61,0.3,1.3,195,1,0.0,4.27
48,5/8/15 20:20:00,24.90,81.10,21.46,0.3,1.5,187,1,0.0,4.27
49,5/8/15 20:30:00,24.44,81.80,21.15,0.0,0.5,153,1,0.0,4.27
50,5/8/15 20:40:00,24.58,82.20,21.37,0.0,1.0,73,1,0.0,4.27
51,5/8/15 20:50:00,24.12,82.50,20.98,0.0,0.5,146,1,0.0,4.28
52,5/8/15 21:00:00,23.86,85.00,21.21,0.0,0.8,107,1,0.0,4.27
53,5/8/15 21:10:00,23.74,84.70,21.03,0.0,0.5,93,1,0.0,4.27
54,5/8/15 21:20:00,23.71,85.50,21.16,0.0,0.3,95,1,0.0,4.27
55,5/8/15 21:30:00,24.22,82.30,21.04,0.0,1.0,247,1,0.0,4.27
56,5/8/15 21:40:00,23.45,83.70,20.56,0.0,0.5,272,1,0.0,4.28
57,5/8/15 21:50:00,23.06,86.50,20.72,0.0,0.5,333,1,0.0,4.27
58,5/8/15 22:00:00,22.87,88.30,20.86,0.0,0.0,347,1,0.0,4.27
59,5/8/15 22:10:00,22.78,88.40,20.79,0.0,0.0,347,1,0.0,4.27
60,5/8/15 22:20:00,22.68,88.50,20.71,0.0,0.8,347,1,0.0,4.30
61,5/8/15 22:30:00,22.70,88.50,20.73,0.0,0.8,345,1,0.0,4.27
62,5/8/15 22:40:00,22.66,89.20,20.81,0.0,0.3,347,1,0.0,4.27
63,5/8/15 22:50:00,22.27,89.60,20.51,0.0,0.0,347,1,0.0,4.27
64,5/8/15 23:00:00,22.51,89.30,20.69,0.0,0.3,347,1,0.0,4.27
65,5/8/15 23:10:00,22.56,88.90,20.66,0.0,0.3,347,1,0.0,4.27
66,5/8/15 23:20:00,22.30,89.90,20.59,0.0,0.0,345,1,0.0,4.27
67,5/8/15 23:30:00,22.01,90.90,20.48,0.0,0.0,345,1,0.0,4.28
68,5/8/15 23:40:00,21.99,91.40,20.55,0.0,0.0,345,1,0.0,4.28
69,5/8/15 23:50:00,22.08,90.90,20.55,0.0,0.0,345,1,0.0,4.27
70,5/9/15 00:00:00,22.11,90.50,20.51,0.0,0.0,345,1,0.0,4.27
71,5/9/15 00:10:00,21.72,90.60,20.14,0.0,0.0,345,1,0.0,4.27
72,5/9/15 00:20:00,21.70,90.90,20.17,0.0,0.0,18,1,0.0,4.27
73,5/9/15 00:30:00,22.06,88.90,20.17,0.0,1.0,62,1,0.0,4.27
74,5/9/15 00:40:00,21.58,90.40,19.97,0.0,0.0,70,1,0.0,4.27
75,5/9/15 00:50:00,21.44,91.30,19.99,0.0,0.0,70,1,0.0,4.27
76,5/9/15 01:00:00,21.41,92.00,20.09,0.0,0.5,70,1,0.0,4.27
77,5/9/15 01:10:00,21.41,92.00,20.09,0.0,0.0,70,1,0.0,4.27
78,5/9/15 01:20:00,21.53,91.70,20.15,0.0,0.0,70,1,0.0,4.27
79,5/9/15 01:30:00,21.77,91.00,20.26,0.0,0.0,70,1,0.0,4.27
80,5/9/15 01:40:00,21.44,89.80,19.72,0.0,0.0,70,1,0.0,4.25
81,5/9/15 01:50:00,21.22,90.20,19.58,0.0,0.0,70,1,0.0,4.27
82,5/9/15 02:00:00,21.27,91.30,19.82,0.0,0.0,70,1,0.0,4.27
83,5/9/15 02:10:00,21.15,91.60,19.76,0.0,0.0,70,1,0.0,4.27
84,5/9/15 02:20:00,21.29,91.80,19.93,0.0,0.0,70,1,0.0,4.27
85,5/9/15 02:30:00,21.17,91.50,19.76,0.0,0.0,70,1,0.0,4.27
86,5/9/15 02:40:00,21.08,91.70,19.70,0.0,0.0,70,1,0.0,4.27
87,5/9/15 02:50:00,20.94,91.90,19.60,0.0,0.0,70,1,0.0,4.27
88,5/9/15 03:00:00,21.15,91.70,19.77,0.0,0.0,70,1,0.0,4.27
89,5/9/15 03:10:00,21.06,92.10,19.75,0.0,0.0,70,1,0.0,4.27
90,5/9/15 03:20:00,20.98,92.50,19.75,0.0,0.5,70,1,0.0,4.27
91,5/9/15 03:30:00,21.01,92.50,19.77,0.0,0.5,70,1,0.0,4.27
92,5/9/15 03:40:00,21.03,92.50,19.80,0.0,0.0,70,1,0.0,4.27
93,5/9/15 03:50:00,20.98,92.40,19.73,0.0,0.3,70,1,0.0,4.27
94,5/9/15 04:00:00,20.94,92.20,19.65,0.0,0.0,70,1,0.0,4.27
95,5/9/15 04:10:00,20.91,93.10,19.78,0.0,0.0,70,1,0.0,4.27
96,5/9/15 04:20:00,20.84,93.10,19.71,0.0,0.0,70,1,0.0,4.27
97,5/9/15 04:30:00,20.72,93.20,19.61,0.0,0.0,70,1,0.0,4.27
98,5/9/15 04:40:00,20.75,93.10,19.62,0.0,0.3,72,1,0.0,4.27
99,5/9/15 04:50:00,20.75,92.20,19.46,0.0,0.0,101,1,0.0,4.27
100,5/9/15 05:00:00,20.82,90.10,19.16,0.0,0.5,101,1,0.0,4.27
101,5/9/15 05:10:00,20.82,89.40,19.03,0.0,0.0,101,1,0.0,4.27
102,5/9/15 05:20:00,20.63,90.10,18.97,0.0,0.0,101,9,0.0,4.27
103,5/9/15 05:30:00,20.70,91.60,19.31,0.0,0.0,101,26,0.0,4.30
104,5/9/15 05:40:00,21.06,92.40,19.80,0.0,0.5,102,54,0.0,4.27
105,5/9/15 05:50:00,21.49,90.80,19.94,0.0,0.5,104,71,0.0,4.27
106,5/9/15 06:00:00,22.13,86.90,19.87,0.0,1.5,131,116,0.0,4.27
107,5/9/15 06:10:00,22.37,79.90,18.75,0.5,2.8,175,181,0.0,4.27
108,5/9/15 06:20:00,22.58,80.10,19.00,0.0,0.8,174,224,0.0,4.27
109,5/9/15 06:30:00,23.57,80.30,20.00,0.0,0.3,180,281,0.0,4.27
110,5/9/15 06:40:00,23.98,79.00,20.14,0.0,0.5,160,329,0.0,4.27
111,5/9/15 06:50:00,24.44,78.00,20.37,0.0,0.0,147,409,0.0,4.27
112,5/9/15 07:00:00,24.99,73.80,20.02,0.0,1.0,178,496,0.0,4.27
113,5/9/15 07:10:00,25.55,71.60,20.06,0.0,0.5,295,566,0.0,4.27
114,5/9/15 07:20:00,25.43,69.30,19.42,0.3,1.3,275,631,0.0,4.27
115,5/9/15 07:30:00,26.28,69.40,20.26,0.0,1.0,260,701,0.0,4.27
116,5/9/15 07:40:00,26.38,67.40,19.88,0.0,1.0,220,766,0.0,4.26
117,5/9/15 07:50:00,27.09,67.30,20.53,0.0,1.0,204,836,0.0,4.27
118,5/9/15 08:00:00,26.92,66.00,20.05,0.3,1.3,243,899,0.0,4.27
119,5/9/15 08:10:00,27.70,65.90,20.77,0.0,1.0,258,961,0.0,4.27
120,5/9/15 08:20:00,27.95,64.50,20.66,0.0,1.0,264,1031,0.0,4.27
121,5/9/15 08:30:00,27.97,63.70,20.48,0.0,1.5,292,1099,0.0,4.27
122,5/9/15 08:40:00,28.30,64.10,20.88,0.3,1.8,312,1161,0.0,4.27
123,5/9/15 08:50:00,28.52,64.50,21.20,0.5,1.8,331,1219,0.0,4.27
124,5/9/15 09:00:00,28.57,64.20,21.17,0.5,1.5,327,1274,0.0,4.27
125,5/9/15 09:10:00,28.27,64.60,20.99,0.5,2.8,323,1321,0.0,4.27
126,5/9/15 09:20:00,28.59,63.80,21.09,1.0,2.8,309,1376,0.0,4.27
127,5/9/15 09:30:00,28.39,64.00,20.95,1.3,2.8,334,1421,0.0,4.27
