Data Format: 
128,2/5/16 12:56:09,24.10,56.40,14.90,1.0,3.8,345,1019,0.0,4.20
129,2/5/16 13:06:09,24.39,56.70,15.26,1.0,4.0,338,1031,0.0,4.20
130,2/5/16 13:16:09,24.44,55.60,15.00,0.5,2.8,341,1011,0.0,4.20
131,2/5/16 13:26:09,25.21,55.20,15.60,0.3,2.8,352,1001,0.0,4.20
132,2/5/16 13:36:09,24.85,55.20,15.27,0.8,2.8,347,991,0.0,4.20
133,2/5/16 13:46:09,24.73,54.90,15.07,0.8,3.3,350,971,0.0,4.20
134,2/5/16 13:56:09,24.22,54.40,14.46,1.3,3.0,38,941,0.0,4.20
135,2/5/16 14:06:09,24.68,55.10,15.08,0.8,5.3,3,831,0.0,4.20
136,2/5/16 14:16:09,24.73,54.70,15.01,0.8,3.0,0,886,0.0,4.20
137,2/5/16 14:26:09,24.36,54.40,14.59,0.8,2.8,3,836,0.0,4.20
138,2/5/16 14:36:09,24.39,54.30,14.58,1.3,3.5,11,866,0.0,4.20
139,2/5/16 14:46:09,23.71,54.90,14.13,1.0,3.0,317,841,0.0,4.20
140,2/5/16 14:56:09,24.34,55.10,14.77,0.8,3.5,310,759,0.0,4.20
141,2/5/16 15:06:09,24.03,54.90,14.42,0.8,2.8,348,604,0.0,4.20
