Data Format: 
127,5/7/15 06:00:00,22.66,86.10,20.24,0.0,0.5,42,14,0.0,4.32
128,5/7/15 06:10:00,22.63,86.20,20.23,0.0,0.3,42,14,0.0,4.28
129,5/7/15 06:20:00,22.99,84.60,20.28,0.0,1.3,29,6,0.2,4.29
130,5/7/15 06:30:00,22.63,84.80,19.97,0.0,0.5,333,6,0.0,4.29
131,5/7/15 06:40:00,22.51,86.80,20.23,0.3,1.3,343,11,0.4,4.29
132,5/7/15 06:50:00,22.35,89.00,20.47,0.0,0.3,6,16,0.2,4.29
133,5/7/15 07:00:00,22.49,89.30,20.67,0.0,1.3,37,41,0.0,4.29
134,5/7/15 07:10:00,22.39,90.00,20.70,0.0,0.8,129,46,0.2,4.29
135,5/7/15 07:20:00,22.39,90.70,20.83,0.0,0.0,70,76,0.2,4.29
136,5/7/15 07:30:00,22.58,90.90,21.05,0.0,0.0,70,81,0.6,4.29
137,5/7/15 07:40:00,22.49,91.60,21.08,0.0,1.5,60,71,0.0,4.29
138,5/7/15 07:50:00,22.20,91.40,20.76,0.3,1.8,25,51,0.0,4.29
139,5/7/15 08:00:00,22.03,92.00,20.70,0.0,1.0,133,26,0.2,4.27
140,5/7/15 08:10:00,21.84,93.00,20.69,0.0,0.8,17,26,0.2,4.28
141,5/7/15 08:20:00,21.80,93.40,20.71,0.5,3.0,107,21,0.8,4.29
142,5/7/15 08:30:00,21.03,91.50,19.62,1.8,4.8,86,49,1.0,4.29
143,5/7/15 08:40:00,20.70,91.30,19.25,1.8,4.8,88,81,3.0,4.29
144,5/7/15 08:50:00,21.10,94.00,20.13,0.8,2.8,164,176,5.2,4.29
145,5/7/15 09:00:00,21.70,94.40,20.79,0.0,1.5,192,299,0.6,4.29
146,5/7/15 09:10:00,21.77,93.50,20.70,0.3,1.8,197,336,0.0,4.29
147,5/7/15 09:20:00,22.08,92.20,20.78,0.5,3.3,208,414,0.0,4.29
148,5/7/15 09:30:00,23.64,90.60,22.04,0.0,0.5,180,1126,0.0,4.29
149,5/7/15 09:40:00,24.05,86.70,21.72,0.3,2.3,314,1269,0.0,4.29
150,5/7/15 09:50:00,24.97,83.90,22.08,0.5,2.0,355,1369,0.0,4.28
151,5/7/15 10:00:00,26.11,80.60,22.54,0.3,1.8,352,1419,0.0,4.27
152,5/7/15 10:10:00,27.11,75.30,22.39,0.5,2.5,312,1546,0.0,4.28
153,5/7/15 10:20:00,27.73,73.00,22.47,0.5,2.3,299,1511,0.0,4.28
154,5/7/15 10:30:00,28.59,72.10,23.10,0.3,1.3,337,1344,0.0,4.28
155,5/7/15 10:40:00,28.15,71.40,22.51,0.3,1.3,330,1144,0.0,4.28
156,5/7/15 10:50:00,28.00,73.20,22.78,1.0,2.8,4,1106,0.0,4.28
157,5/7/15 11:00:00,28.37,72.30,22.93,0.5,2.3,25,1176,0.0,4.27
158,5/7/15 11:10:00,27.75,70.80,21.99,0.8,2.3,25,844,0.0,4.28
159,5/7/15 11:20:00,27.33,73.00,22.09,0.8,2.3,345,756,0.0,4.28
160,5/7/15 11:30:00,27.48,75.10,22.70,0.5,2.3,336,766,0.0,4.28
161,5/7/15 11:40:00,27.16,74.90,22.35,0.8,2.5,340,689,0.0,4.28
162,5/7/15 11:50:00,26.94,75.90,22.35,1.0,2.8,343,709,0.0,4.33
163,5/7/15 12:00:00,26.77,77.00,22.43,1.0,3.3,351,684,0.0,4.28
164,5/7/15 12:10:00,26.45,78.00,22.33,1.3,3.3,343,624,0.0,4.28
165,5/7/15 12:20:00,26.23,78.90,22.31,1.0,3.0,334,556,0.0,4.28
166,5/7/15 12:30:00,27.01,78.10,22.90,0.8,3.3,351,869,0.0,4.28
167,5/7/15 12:40:00,26.94,76.50,22.48,0.5,2.8,31,631,0.0,4.28
168,5/7/15 12:50:00,27.60,74.60,22.71,0.5,2.5,4,1159,0.0,4.28
169,5/7/15 13:00:00,27.21,74.00,22.20,0.5,2.5,329,671,0.0,4.28
170,5/7/15 13:10:00,27.65,75.10,22.87,1.0,3.0,321,1289,0.0,4.28
171,5/7/15 13:20:00,28.05,73.70,22.94,0.3,2.0,330,926,0.0,4.28
172,5/7/15 13:30:00,28.39,73.30,23.18,0.5,2.0,355,1296,0.0,4.28
173,5/7/15 13:40:00,28.57,72.30,23.12,0.5,2.0,29,1286,0.0,4.28
174,5/7/15 13:50:00,28.05,72.80,22.73,0.8,2.0,345,939,0.0,4.28
175,5/7/15 14:00:00,29.36,69.80,23.30,0.3,2.0,39,1254,0.0,4.27
176,5/7/15 14:10:00,28.22,70.80,22.44,0.3,1.3,51,726,0.0,4.28
177,5/7/15 14:20:00,27.78,72.90,22.50,0.5,1.8,355,559,0.0,4.28
178,5/7/15 14:30:00,28.05,73.20,22.83,0.3,1.5,355,661,0.0,4.28
179,5/7/15 14:40:00,28.74,72.70,23.38,0.3,1.0,59,844,0.0,4.28
180,5/7/15 14:50:00,28.30,71.80,22.74,0.5,1.8,32,649,0.0,4.27
181,5/7/15 15:00:00,28.37,73.10,23.11,0.3,1.5,338,676,0.0,4.28
182,5/7/15 15:10:00,28.27,72.50,22.88,0.0,1.0,27,581,0.0,4.28
183,5/7/15 15:20:00,28.39,72.20,22.93,0.0,0.5,13,454,0.0,4.28
184,5/7/15 15:30:00,28.52,70.90,22.75,0.5,2.0,24,561,0.0,4.28
185,5/7/15 15:40:00,28.34,71.60,22.75,0.0,0.5,34,474,0.0,4.28
186,5/7/15 15:50:00,28.49,71.50,22.86,0.0,1.0,34,426,0.0,4.27
187,5/7/15 16:00:00,28.59,70.80,22.80,0.0,1.0,34,391,0.0,4.28
188,5/7/15 16:10:00,28.39,69.30,22.25,0.0,0.3,32,331,0.0,4.28
189,5/7/15 16:20:00,28.57,71.00,22.82,0.0,0.8,32,354,0.0,4.28
190,5/7/15 16:30:00,28.92,68.80,22.63,0.0,0.5,32,489,0.0,4.28
191,5/7/15 16:40:00,28.00,69.70,21.97,0.0,0.5,34,214,0.0,4.28
192,5/7/15 16:50:00,27.53,72.80,22.24,0.0,0.0,34,101,0.0,4.28
193,5/7/15 17:00:00,26.96,76.00,22.40,0.0,0.0,34,69,0.0,4.28
194,5/7/15 17:10:00,26.72,78.80,22.76,0.0,0.0,34,66,0.0,4.28
195,5/7/15 17:20:00,26.55,80.00,22.84,0.0,0.0,34,81,0.0,4.28
196,5/7/15 17:30:00,26.21,81.60,22.84,0.0,0.0,34,64,0.0,4.28
197,5/7/15 17:40:00,26.06,81.90,22.76,0.0,0.5,34,49,0.0,4.28
198,5/7/15 17:50:00,25.70,81.20,22.26,0.0,0.0,34,44,0.0,4.28
199,5/7/15 18:00:00,25.26,82.40,22.07,0.0,0.3,34,24,0.0,4.28
200,5/7/15 18:10:00,25.06,83.70,22.14,0.0,0.5,34,4,0.0,4.28
201,5/7/15 18:20:00,24.87,84.00,22.01,0.0,0.3,34,1,0.0,4.28
202,5/7/15 18:30:00,23.57,86.30,21.17,0.3,2.3,27,1,4.4,4.28
203,5/7/15 18:40:00,22.68,88.50,20.71,0.8,3.0,355,1,-888.9,4.28
204,5/7/15 18:50:00,22.18,91.30,20.72,0.3,1.5,59,1,-888.9,4.27
205,5/7/15 19:00:00,22.23,93.60,21.17,0.0,1.0,140,1,-888.9,4.27
206,5/7/15 19:10:00,22.30,93.90,21.30,0.0,0.5,153,1,-888.9,4.28
207,5/7/15 19:20:00,22.13,94.50,21.23,0.3,2.0,188,1,-888.9,4.28
208,5/7/15 19:30:00,22.08,95.00,21.27,0.3,1.8,218,1,-888.9,4.28
209,5/7/15 19:40:00,22.08,94.90,21.25,0.0,1.0,22,1,-888.9,4.28
210,5/7/15 19:50:00,22.11,95.10,21.31,0.3,1.0,22,1,-888.9,4.28
211,5/7/15 20:00:00,22.06,95.20,21.28,0.3,1.8,25,1,-888.9,4.28
212,5/7/15 20:10:00,22.03,94.50,21.14,0.0,1.0,117,1,-888.9,4.28
213,5/7/15 20:20:00,22.06,94.80,21.21,0.0,0.0,83,1,-888.9,4.28
214,5/7/15 20:30:00,22.20,95.00,21.39,0.0,0.5,83,1,-888.9,4.28
215,5/7/15 20:40:00,22.30,95.20,21.52,0.0,0.0,84,1,-888.9,4.28
216,5/7/15 20:50:00,22.32,95.60,21.61,0.0,1.0,93,1,-888.9,4.28
217,5/7/15 21:00:00,22.32,95.50,21.60,0.0,0.5,205,1,-888.9,4.28
218,5/7/15 21:10:00,22.32,95.20,21.54,0.0,0.8,194,1,-888.9,4.28
219,5/7/15 21:20:00,22.25,94.80,21.40,0.0,1.0,167,1,-888.9,4.28
220,5/7/15 21:30:00,22.15,94.30,21.22,0.0,0.0,185,1,-888.9,4.28
221,5/7/15 21:40:00,22.13,94.60,21.25,0.0,1.0,181,1,-888.9,4.28
222,5/7/15 21:50:00,22.23,94.90,21.40,0.0,0.5,29,1,-888.9,4.28
223,5/7/15 22:00:00,22.23,94.20,21.28,0.0,1.0,7,1,-888.9,4.29
224,5/7/15 22:10:00,22.15,94.20,21.21,0.0,1.0,341,1,-888.9,4.28
225,5/7/15 22:20:00,22.01,95.10,21.22,0.0,0.3,314,1,-888.9,4.32
226,5/7/15 22:30:00,21.91,95.30,21.16,0.0,0.0,314,1,-888.9,4.28
227,5/7/15 22:40:00,21.99,95.30,21.23,0.0,0.0,314,1,-888.9,4.29
228,5/7/15 22:50:00,22.23,93.90,21.22,0.0,0.5,314,1,-888.9,4.28
229,5/7/15 23:00:00,21.89,93.40,20.80,0.0,0.8,314,1,-888.9,4.28
230,5/7/15 23:10:00,21.80,94.70,20.93,0.0,0.8,316,1,-888.9,4.28
231,5/7/15 23:20:00,21.80,95.10,21.00,0.0,0.0,316,1,-888.9,4.28
232,5/7/15 23:30:00,21.75,95.40,21.01,0.0,0.5,314,1,-888.9,4.28
233,5/7/15 23:40:00,21.70,95.70,21.01,0.0,0.0,314,1,-888.9,4.28
234,5/7/15 23:50:00,21.65,95.90,21.00,0.0,0.0,314,1,-888.9,4.28
235,5/8/15 00:00:00,21.63,95.90,20.97,0.0,0.0,314,1,-888.9,4.28
236,5/8/15 00:10:00,21.63,96.00,20.99,0.0,0.5,314,1,-888.9,4.28
237,5/8/15 00:20:00,21.70,96.00,21.06,0.0,0.8,281,1,-888.9,4.28
238,5/8/15 00:30:00,21.70,95.60,20.99,0.0,1.0,213,1,-888.9,4.28
239,5/8/15 00:40:00,21.65,95.30,20.90,0.0,0.0,211,1,-888.9,4.28
240,5/8/15 00:50:00,21.58,95.00,20.77,0.0,0.0,211,1,-888.9,4.28
241,5/8/15 01:00:00,21.39,95.20,20.62,0.0,0.5,211,1,-888.9,4.28
242,5/8/15 01:10:00,21.34,95.50,20.62,0.0,0.3,211,1,-888.9,4.32
243,5/8/15 01:20:00,21.51,95.40,20.77,0.0,0.5,195,1,-888.9,4.28
244,5/8/15 01:30:00,21.37,95.50,20.64,0.0,0.0,175,1,-888.9,4.28
245,5/8/15 01:40:00,21.34,95.40,20.60,0.0,0.0,175,1,-888.9,4.28
246,5/8/15 01:50:00,21.32,95.30,20.56,0.0,0.8,174,1,-888.9,4.28
247,5/8/15 02:00:00,21.68,93.80,20.66,0.3,1.8,355,1,-888.9,4.28
248,5/8/15 02:10:00,21.75,91.80,20.38,0.8,2.8,352,1,-888.9,4.28
249,5/8/15 02:20:00,21.49,91.40,20.05,0.3,1.3,41,1,-888.9,4.29
250,5/8/15 02:30:00,21.25,93.10,20.11,0.0,0.5,52,1,-888.9,4.28
251,5/8/15 02:40:00,21.13,94.00,20.15,0.0,0.3,124,1,-888.9,4.27
252,5/8/15 02:50:00,21.34,94.00,20.36,0.8,1.8,17,1,-888.9,4.28
253,5/8/15 03:00:00,21.13,93.70,20.10,0.0,0.5,11,1,-888.9,4.28
254,5/8/15 03:10:00,21.17,93.90,20.18,0.5,2.3,38,1,-888.9,4.28
255,5/8/15 03:20:00,21.22,94.70,20.37,0.3,1.8,46,1,-888.9,4.28
256,5/8/15 03:30:00,21.32,94.60,20.44,0.0,1.8,67,1,-888.9,4.28
257,5/8/15 03:40:00,21.39,94.30,20.46,0.0,1.0,67,1,-888.9,4.28
258,5/8/15 03:50:00,21.39,93.20,20.27,0.0,1.0,107,1,-888.9,4.28
259,5/8/15 04:00:00,21.25,93.20,20.13,0.0,0.5,142,1,-888.9,4.28
260,5/8/15 04:10:00,20.98,93.40,19.90,0.0,0.0,143,1,-888.9,4.28
261,5/8/15 04:20:00,20.82,93.50,19.76,0.0,0.0,143,1,-888.9,4.28
262,5/8/15 04:30:00,20.72,93.90,19.73,0.0,0.0,143,1,-888.9,4.28
263,5/8/15 04:40:00,20.82,93.10,19.69,0.0,1.0,208,1,-888.9,4.27
264,5/8/15 04:50:00,20.63,92.50,19.39,0.0,0.3,225,1,-888.9,4.28
265,5/8/15 05:00:00,20.36,93.40,19.29,0.0,0.0,223,1,-888.9,4.28
266,5/8/15 05:10:00,20.34,93.90,19.35,0.0,0.0,223,1,-888.9,4.28
267,5/8/15 05:20:00,20.60,94.00,19.63,0.0,1.5,34,1,-888.9,4.28
268,5/8/15 05:30:00,20.51,93.60,19.47,0.0,1.0,21,11,-888.9,4.28
269,5/8/15 05:40:00,20.84,92.30,19.57,0.0,1.0,275,26,-888.9,4.28
270,5/8/15 05:50:00,20.51,92.90,19.34,0.0,0.3,248,49,-888.9,4.28
271,5/8/15 06:00:00,20.77,92.60,19.55,0.0,0.3,153,79,-888.9,4.28
272,5/8/15 06:10:00,20.98,92.20,19.70,0.0,0.0,159,111,-888.9,4.28
