Data Format: 
  dateTimeDelimiter: " "
  decimalSeparator: "."
  dataDelimiter: ","
  dateFormat: M/d/yy
  timeFormat: HH:mm:ss
  gmtOffset: "6"
  daylightSavings: false

Logger Info: 
  - &1
    launchDescription: "PMSS"
    model: U30
    vendor: Onset Computer Corporation
    serialNumber: 10364428
    memorySize: 0
    firmwareVersion: 2.006
    firmwareVersionRaw: 0
    deploymentNumber: 4208
Series Info: 
  - name: "Temp"
    type: value
    unitName: ""
    OMClassName: OMTemp12bit_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 1
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "RH"
    type: value
    unitName: ""
    OMClassName: OMRH_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 2
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "DewPt"
    type: value
    unitName: ""
    OMClassName: OMDewPoint_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 6
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "Wind Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Gust Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Wind Dir"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-WDA-XXXX
    OMUnitIndex: 0
    OMChannelType: 20
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "PAR"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-LIA-XXXX
    OMUnitIndex: 0
    OMChannelType: 22
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "Rain"
    type: value
    unitName: ""
    OMClassName: OMRain_HWS
    OMPartNumber: S-RGB-M002
    OMUnitIndex: 0
    OMChannelType: 17
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Batt"
    type: value
    unitName: ""
    OMClassName: OMVoltage_PipeBattery
    OMPartNumber: U30 Battery
    OMUnitIndex: 0
    OMChannelType: 5
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
------------
"#","Time, Bangladesh Time","Temp, *C","RH, %","DewPt, *C","Wind Speed, m/s","Gust Speed, m/s","Wind Dir, *","PAR, uE","Rain, mm","Batt, V"
1,12/2/15 12:00:00,26.18,53.90,16.13,0.8,1.8,317,1131,0.0,4.16
2,12/2/15 12:10:00,27.06,53.70,16.89,0.5,2.5,11,1136,0.0,4.18
3,12/2/15 12:20:00,26.33,53.20,16.06,1.0,2.5,354,1121,0.0,4.18
4,12/2/15 12:30:00,26.33,54.70,16.50,0.5,3.0,298,1109,0.0,4.19
5,12/2/15 12:40:00,26.50,54.20,16.51,0.8,4.0,337,1101,0.0,4.19
6,12/2/15 12:50:00,27.38,53.90,17.24,0.8,3.0,22,1089,0.0,4.19
7,12/2/15 13:00:00,26.79,53.20,16.49,0.8,4.0,352,1081,0.0,4.18
8,12/2/15 13:10:00,26.06,53.60,15.93,1.3,3.8,350,1046,0.0,4.18
9,12/2/15 13:20:00,26.84,53.70,16.69,0.5,3.3,330,1009,0.0,4.19
10,12/2/15 13:30:00,26.35,53.70,16.23,0.5,2.5,327,971,0.0,4.18
11,12/2/15 13:40:00,26.74,53.80,16.62,0.5,2.3,330,934,0.0,4.18
12,12/2/15 13:50:00,26.60,53.60,16.43,0.8,3.3,355,901,0.0,4.19
13,12/2/15 14:00:00,26.67,53.90,16.59,0.8,2.8,355,864,0.0,4.19
14,12/2/15 14:10:00,26.52,54.00,16.48,0.8,3.8,355,854,0.0,4.18
15,12/2/15 14:20:00,26.45,53.70,16.32,0.5,2.3,4,821,0.0,4.19
16,12/2/15 14:30:00,26.30,53.80,16.22,0.5,3.0,354,794,0.0,4.19
17,12/2/15 14:40:00,26.45,54.80,16.64,0.5,2.8,355,689,0.0,4.19
18,12/2/15 14:50:00,25.62,55.50,16.07,0.3,2.3,24,426,0.0,4.19
19,12/2/15 15:00:00,25.40,57.10,16.32,0.5,2.8,13,406,0.0,4.19
20,12/2/15 15:10:00,25.11,57.70,16.21,0.3,2.3,13,321,0.0,4.19
21,12/2/15 15:20:00,24.92,58.50,16.24,0.5,1.8,25,284,0.0,4.19
22,12/2/15 15:30:00,25.16,59.60,16.76,0.0,1.3,6,331,0.0,4.19
23,12/2/15 15:40:00,25.19,58.80,16.57,0.3,2.0,29,329,0.0,4.19
24,12/2/15 15:50:00,24.90,58.50,16.22,0.0,2.3,20,199,0.0,4.19
25,12/2/15 16:00:00,24.77,59.60,16.40,0.0,1.3,13,196,0.0,4.19
26,12/2/15 16:10:00,24.80,59.50,16.40,0.0,1.5,28,194,0.0,4.19
27,12/2/15 16:20:00,24.63,59.50,16.24,0.0,1.0,17,146,0.0,4.19
28,12/2/15 16:30:00,24.07,61.30,16.18,0.0,0.5,15,96,0.0,4.19
29,12/2/15 16:40:00,23.28,63.80,16.06,0.0,0.0,15,59,0.0,4.19
30,12/2/15 16:50:00,22.70,66.50,16.17,0.0,0.0,15,34,0.0,4.19
31,12/2/15 17:00:00,22.11,68.60,16.08,0.0,0.0,15,14,0.0,4.19
32,12/2/15 17:10:00,21.39,72.50,16.26,0.0,0.0,15,4,0.0,4.20
33,12/2/15 17:20:00,21.01,74.90,16.41,0.0,0.0,15,1,0.0,4.20
34,12/2/15 17:30:00,20.58,75.70,16.16,0.0,0.0,15,1,0.0,4.19
35,12/2/15 17:40:00,20.22,77.10,16.10,0.0,0.0,15,1,0.0,4.19
36,12/2/15 17:50:00,20.08,78.60,16.27,0.0,0.0,15,1,0.0,4.19
37,12/2/15 18:00:00,19.48,79.10,15.79,0.0,0.0,15,1,0.0,4.19
38,12/2/15 18:10:00,19.15,80.40,15.72,0.0,0.0,15,1,0.0,4.20
39,12/2/15 18:20:00,18.87,82.40,15.82,0.0,0.0,15,1,0.0,4.19
40,12/2/15 18:30:00,18.72,82.80,15.76,0.0,0.0,15,1,0.0,4.20
41,12/2/15 18:40:00,18.65,83.00,15.73,0.0,0.0,15,1,0.0,4.19
42,12/2/15 18:50:00,18.56,83.90,15.80,0.0,0.0,15,1,0.0,4.20
43,12/2/15 19:00:00,18.49,84.40,15.83,0.0,0.0,15,1,0.0,4.20
44,12/2/15 19:10:00,18.70,84.40,16.04,0.0,0.0,15,1,0.0,4.20
45,12/2/15 19:20:00,19.39,83.30,16.51,0.0,0.0,18,1,0.0,4.19
46,12/2/15 19:30:00,19.56,82.80,16.57,0.0,0.0,41,1,0.0,4.19
47,12/2/15 19:40:00,19.72,82.00,16.58,0.0,0.0,101,1,0.0,4.21
48,12/2/15 19:50:00,19.48,82.10,16.37,0.0,0.0,102,1,0.0,4.19
49,12/2/15 20:00:00,19.03,83.20,16.14,0.0,0.0,102,1,0.0,4.19
50,12/2/15 20:10:00,19.08,84.10,16.35,0.0,0.0,102,1,0.0,4.19
51,12/2/15 20:20:00,18.72,84.10,16.00,0.0,0.0,102,1,0.0,4.19
52,12/2/15 20:30:00,18.30,85.80,15.90,0.0,0.0,102,1,0.0,4.19
53,12/2/15 20:40:00,18.20,86.80,15.99,0.0,0.0,102,1,0.0,4.19
54,12/2/15 20:50:00,17.94,87.50,15.85,0.0,0.0,102,1,0.0,4.19
55,12/2/15 21:00:00,17.82,88.00,15.83,0.0,0.0,102,1,0.0,4.19
56,12/2/15 21:10:00,17.58,88.00,15.59,0.0,0.0,102,1,0.0,4.19
57,12/2/15 21:20:00,17.53,88.00,15.54,0.0,0.0,102,1,0.0,4.18
58,12/2/15 21:30:00,17.27,88.20,15.32,0.0,0.0,102,1,0.0,4.19
59,12/2/15 21:40:00,17.30,88.30,15.36,0.0,0.0,102,1,0.0,4.19
60,12/2/15 21:50:00,17.32,88.20,15.37,0.0,0.0,102,1,0.0,4.19
61,12/2/15 22:00:00,17.20,88.30,15.27,0.0,0.0,102,1,0.0,4.19
62,12/2/15 22:10:00,17.08,88.70,15.22,0.0,0.0,102,1,0.0,4.19
63,12/2/15 22:20:00,17.11,88.80,15.26,0.0,0.0,102,1,0.0,4.19
64,12/2/15 22:30:00,17.15,88.80,15.31,0.0,0.0,102,1,0.0,4.20
65,12/2/15 22:40:00,17.13,89.30,15.37,0.0,0.0,102,1,0.0,4.19
66,12/2/15 22:50:00,16.96,88.70,15.10,0.0,0.0,102,1,0.0,4.19
67,12/2/15 23:00:00,16.61,89.80,14.94,0.0,0.0,102,1,0.0,4.19
68,12/2/15 23:10:00,16.53,90.50,14.99,0.0,0.0,102,1,0.0,4.19
69,12/2/15 23:20:00,16.39,90.80,14.90,0.0,0.0,102,1,0.0,4.18
70,12/2/15 23:30:00,16.37,91.30,14.97,0.0,0.0,102,1,0.0,4.19
71,12/2/15 23:40:00,16.63,91.20,15.21,0.0,0.0,102,1,0.0,4.19
72,12/2/15 23:50:00,16.56,91.00,15.10,0.0,0.0,102,1,0.0,4.19
73,12/3/15 00:00:00,16.51,91.10,15.07,0.0,0.0,102,1,0.0,4.19
74,12/3/15 00:10:00,16.34,91.00,14.89,0.0,0.0,102,1,0.0,4.19
75,12/3/15 00:20:00,16.27,91.30,14.87,0.0,0.0,102,1,0.0,4.19
76,12/3/15 00:30:00,16.30,91.80,14.98,0.0,0.0,102,1,0.0,4.19
77,12/3/15 00:40:00,16.27,91.40,14.89,0.0,0.0,102,1,0.0,4.19
78,12/3/15 00:50:00,16.13,91.80,14.81,0.0,0.0,102,1,0.0,4.19
79,12/3/15 01:00:00,16.06,92.30,14.83,0.0,0.0,102,1,0.0,4.19
80,12/3/15 01:10:00,16.32,92.10,15.05,0.0,0.0,102,1,0.0,4.19
81,12/3/15 01:20:00,16.39,91.60,15.04,0.0,0.0,102,1,0.0,4.18
82,12/3/15 01:30:00,16.92,91.50,15.54,0.0,0.0,102,1,0.0,4.19
83,12/3/15 01:40:00,17.15,90.90,15.67,0.0,0.0,102,1,0.0,4.19
84,12/3/15 01:50:00,17.13,90.80,15.63,0.0,0.0,102,1,0.0,4.19
85,12/3/15 02:00:00,17.37,90.20,15.77,0.0,0.0,102,1,0.0,4.19
86,12/3/15 02:10:00,17.56,89.40,15.81,0.0,0.0,102,1,0.0,4.19
87,12/3/15 02:20:00,17.61,88.70,15.74,0.0,0.0,102,1,0.0,4.19
88,12/3/15 02:30:00,17.75,88.00,15.76,0.0,0.0,102,1,0.0,4.19
89,12/3/15 02:40:00,17.77,87.50,15.69,0.0,0.0,102,1,0.0,4.19
90,12/3/15 02:50:00,17.89,87.40,15.79,0.0,0.0,102,1,0.0,4.19
91,12/3/15 03:00:00,17.87,87.00,15.69,0.0,0.0,102,1,0.0,4.19
92,12/3/15 03:10:00,17.82,87.20,15.68,0.0,0.0,102,1,0.0,4.19
93,12/3/15 03:20:00,18.18,85.20,15.67,0.0,0.0,102,1,0.0,4.18
94,12/3/15 03:30:00,18.18,84.80,15.60,0.0,0.0,102,1,0.0,4.19
95,12/3/15 03:40:00,18.13,84.90,15.57,0.0,0.0,102,1,0.0,4.19
96,12/3/15 03:50:00,18.25,84.40,15.59,0.0,0.0,102,1,0.0,4.19
97,12/3/15 04:00:00,18.37,83.70,15.58,0.0,0.5,105,1,0.0,4.19
98,12/3/15 04:10:00,18.56,81.20,15.29,0.0,1.3,153,1,0.0,4.19
99,12/3/15 04:20:00,18.15,82.80,15.20,0.0,0.0,152,1,0.0,4.19
100,12/3/15 04:30:00,18.03,83.10,15.14,0.0,0.0,152,1,0.0,4.19
101,12/3/15 04:40:00,17.80,84.20,15.11,0.0,0.0,152,1,0.0,4.19
102,12/3/15 04:50:00,17.87,85.20,15.37,0.0,0.0,152,1,0.0,4.19
103,12/3/15 05:00:00,18.03,83.90,15.29,0.0,0.0,152,1,0.0,4.21
104,12/3/15 05:10:00,17.68,83.90,14.94,0.0,0.0,152,1,0.0,4.15
105,12/3/15 05:20:00,17.25,85.90,14.89,0.0,0.0,152,1,0.0,4.18
106,12/3/15 05:30:00,16.84,87.30,14.74,0.0,0.0,152,1,0.0,4.19
107,12/3/15 05:40:00,16.63,88.10,14.67,0.0,0.0,152,1,0.0,4.19
108,12/3/15 05:50:00,16.75,89.20,14.98,0.0,0.0,152,1,0.0,4.19
109,12/3/15 06:00:00,16.84,90.00,15.21,0.0,0.0,152,1,0.0,4.19
110,12/3/15 06:10:00,17.37,90.10,15.75,0.0,0.0,152,1,0.0,4.19
111,12/3/15 06:20:00,17.32,89.60,15.61,0.0,0.0,152,1,0.0,4.20
112,12/3/15 06:30:00,17.44,89.60,15.73,0.0,0.0,152,1,0.0,4.19
113,12/3/15 06:40:00,18.34,86.10,16.00,0.0,2.0,183,4,0.0,4.19
114,12/3/15 06:50:00,18.98,80.00,15.48,0.0,1.0,212,14,0.0,4.19
115,12/3/15 07:00:00,18.70,78.50,14.90,0.0,0.0,126,29,0.0,4.19
116,12/3/15 07:10:00,18.06,81.30,14.82,0.0,0.0,126,54,0.0,4.17
117,12/3/15 07:20:00,18.13,84.20,15.44,0.0,0.0,126,91,0.0,4.18
118,12/3/15 07:30:00,18.37,84.80,15.78,0.0,0.0,126,89,0.0,4.19
119,12/3/15 07:40:00,19.03,84.30,16.34,0.0,0.0,126,161,0.0,4.18
120,12/3/15 07:50:00,19.86,83.20,16.95,0.0,0.0,126,284,0.0,4.19
121,12/3/15 08:00:00,20.41,79.20,16.71,0.0,0.3,125,201,0.0,4.19
122,12/3/15 08:10:00,20.03,79.30,16.36,0.0,0.0,121,89,0.0,4.19
123,12/3/15 08:20:00,19.79,78.90,16.05,0.0,0.0,121,69,0.0,4.19
124,12/3/15 08:30:00,19.37,80.60,15.96,0.0,0.0,115,69,0.0,4.19
125,12/3/15 08:40:00,19.25,81.80,16.08,0.0,0.8,67,51,0.0,4.19
126,12/3/15 08:50:00,19.32,81.40,16.07,0.3,2.5,14,114,0.0,4.19
127,12/3/15 09:00:00,19.86,81.20,16.57,0.0,1.3,55,239,0.0,4.19
