Data Format: 
  dateTimeDelimiter: " "
  decimalSeparator: "."
  dataDelimiter: ","
  dateFormat: M/d/yy
  timeFormat: HH:mm:ss
  gmtOffset: "6"
  daylightSavings: false

Logger Info: 
  - &1
    launchDescription: "PMSS"
    model: U30
    vendor: Onset Computer Corporation
    serialNumber: 10364428
    memorySize: 0
    firmwareVersion: 2.006
    firmwareVersionRaw: 0
    deploymentNumber: 4208
Series Info: 
  - name: "Temp"
    type: value
    unitName: ""
    OMClassName: OMTemp12bit_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 1
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "RH"
    type: value
    unitName: ""
    OMClassName: OMRH_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 2
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "DewPt"
    type: value
    unitName: ""
    OMClassName: OMDewPoint_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 6
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "Wind Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Gust Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Wind Dir"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-WDA-XXXX
    OMUnitIndex: 0
    OMChannelType: 20
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "PAR"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-LIA-XXXX
    OMUnitIndex: 0
    OMChannelType: 22
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "Rain"
    type: value
    unitName: ""
    OMClassName: OMRain_HWS
    OMPartNumber: S-RGB-M002
    OMUnitIndex: 0
    OMChannelType: 17
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Batt"
    type: value
    unitName: ""
    OMClassName: OMVoltage_PipeBattery
    OMPartNumber: U30 Battery
    OMUnitIndex: 0
    OMChannelType: 5
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
------------
"#","Time, Bangladesh Time","Temp, *C","RH, %","DewPt, *C","Wind Speed, m/s","Gust Speed, m/s","Wind Dir, *","PAR, uE","Rain, mm","Batt, V"
1,4/9/15 12:10:00,28.87,63.80,21.35,1.5,3.8,337,1701,0.0,4.25
2,4/9/15 12:20:00,28.94,63.00,21.21,1.8,4.0,341,1719,0.0,4.22
3,4/9/15 12:30:00,28.89,62.10,20.93,1.8,5.0,330,1476,0.0,4.22
4,4/9/15 12:40:00,29.14,62.70,21.32,1.8,3.8,336,1756,0.0,4.22
5,4/9/15 12:50:00,29.02,60.50,20.62,1.5,4.5,329,1744,0.0,4.22
6,4/9/15 13:00:00,28.89,61.20,20.69,1.5,3.8,292,1564,0.0,4.22
7,4/9/15 13:10:00,29.09,61.60,20.98,1.5,5.3,289,1484,0.0,4.22
8,4/9/15 13:20:00,28.05,61.70,20.03,2.0,6.0,316,1084,0.0,4.22
9,4/9/15 13:30:00,27.38,64.20,20.04,1.5,3.8,307,414,0.0,4.22
10,4/9/15 13:40:00,26.48,68.00,20.11,1.3,3.3,340,181,0.0,4.23
11,4/9/15 13:50:00,25.87,72.80,20.64,0.3,1.5,355,146,0.4,4.24
12,4/9/15 14:00:00,25.67,74.20,20.76,0.0,1.8,42,239,0.4,4.22
13,4/9/15 14:10:00,23.50,73.60,18.53,1.0,3.0,219,319,0.4,4.22
14,4/9/15 14:20:00,23.35,71.10,17.84,1.3,4.0,206,446,0.0,4.22
15,4/9/15 14:30:00,22.70,69.70,16.91,1.8,4.3,213,331,0.0,4.22
16,4/9/15 14:40:00,22.44,69.80,16.68,1.8,4.3,209,234,0.0,4.23
17,4/9/15 14:50:00,23.21,69.40,17.32,1.0,4.3,208,181,0.0,4.23
18,4/9/15 15:00:00,24.39,67.80,18.07,1.0,3.5,229,349,0.0,4.23
19,4/9/15 15:10:00,21.87,68.70,15.88,3.3,8.3,229,319,0.0,4.22
20,4/9/15 15:20:00,21.53,69.50,15.74,3.0,6.3,199,226,0.0,4.22
21,4/9/15 15:30:00,21.99,69.20,16.10,2.5,6.3,209,196,0.0,4.23
22,4/9/15 15:40:00,22.63,68.40,16.54,3.0,6.5,216,376,0.0,4.23
23,4/9/15 15:50:00,21.96,72.50,16.82,3.0,7.1,205,249,0.0,4.23
24,4/9/15 16:00:00,20.63,77.90,16.66,3.0,7.1,219,231,0.0,4.24
25,4/9/15 16:10:00,20.94,78.20,17.02,2.5,5.8,212,201,0.0,4.24
26,4/9/15 16:20:00,22.08,74.90,17.45,2.0,6.0,219,194,0.0,4.24
27,4/9/15 16:30:00,21.80,70.60,16.24,2.3,4.5,218,214,0.0,4.22
28,4/9/15 16:40:00,21.56,73.00,16.53,1.8,3.8,213,196,0.0,4.25
29,4/9/15 16:50:00,22.51,71.50,17.12,2.0,4.0,209,279,0.0,4.22
30,4/9/15 17:00:00,22.92,69.30,17.02,1.3,3.0,215,286,0.0,4.22
31,4/9/15 17:10:00,22.18,68.80,16.20,2.0,5.5,215,159,0.0,4.22
32,4/9/15 17:20:00,22.20,70.30,16.56,1.5,3.3,211,91,0.0,4.23
33,4/9/15 17:30:00,22.08,70.40,16.47,1.5,3.0,208,94,0.0,4.23
34,4/9/15 17:40:00,22.66,70.30,16.99,1.8,4.3,205,94,0.0,4.23
35,4/9/15 17:50:00,22.61,69.50,16.77,1.8,4.3,206,61,0.0,4.23
36,4/9/15 18:00:00,22.20,70.80,16.67,1.8,4.0,204,39,0.0,4.23
37,4/9/15 18:10:00,22.61,69.60,16.79,1.8,3.8,201,19,0.0,4.23
38,4/9/15 18:20:00,22.27,70.70,16.72,1.3,3.3,199,9,0.0,4.23
39,4/9/15 18:30:00,22.25,70.10,16.56,1.3,3.0,204,1,0.0,4.22
40,4/9/15 18:40:00,22.61,70.30,16.95,1.0,2.5,213,1,0.0,4.22
41,4/9/15 18:50:00,21.84,71.40,16.46,1.3,2.8,212,1,0.0,4.23
42,4/9/15 19:00:00,21.82,73.30,16.85,1.3,3.3,208,1,0.0,4.23
43,4/9/15 19:10:00,22.20,72.60,17.07,1.0,3.3,208,1,0.0,4.23
44,4/9/15 19:20:00,22.70,69.70,16.91,1.0,2.3,195,1,0.0,4.23
45,4/9/15 19:30:00,22.32,70.10,16.63,1.3,3.3,198,1,0.0,4.24
46,4/9/15 19:40:00,22.13,71.60,16.78,1.0,2.8,219,1,0.0,4.22
47,4/9/15 19:50:00,22.01,72.40,16.84,0.3,2.0,198,1,0.0,4.23
48,4/9/15 20:00:00,22.13,72.50,16.98,0.8,3.0,192,1,0.0,4.23
49,4/9/15 20:10:00,21.94,72.70,16.84,1.3,3.8,208,1,0.0,4.23
50,4/9/15 20:20:00,21.94,72.70,16.84,1.0,2.3,202,1,0.0,4.22
51,4/9/15 20:30:00,22.03,72.90,16.97,1.0,2.5,208,1,0.0,4.22
52,4/9/15 20:40:00,21.89,73.10,16.88,1.3,2.8,212,1,0.0,4.22
53,4/9/15 20:50:00,21.89,72.60,16.77,1.3,2.8,202,1,0.0,4.23
54,4/9/15 21:00:00,21.91,73.20,16.92,1.0,2.8,209,1,0.0,4.25
55,4/9/15 21:10:00,21.82,72.80,16.74,0.8,2.8,205,1,0.0,4.22
56,4/9/15 21:20:00,21.96,72.70,16.86,0.8,2.5,205,1,0.0,4.23
57,4/9/15 21:30:00,21.70,72.90,16.65,1.0,2.5,201,1,0.0,4.23
58,4/9/15 21:40:00,21.84,72.10,16.61,1.0,2.5,197,1,0.0,4.23
59,4/9/15 21:50:00,21.99,71.20,16.55,1.0,3.0,199,1,0.0,4.23
60,4/9/15 22:00:00,22.06,71.00,16.58,1.0,2.5,205,1,0.0,4.23
61,4/9/15 22:10:00,21.87,70.40,16.26,1.3,2.8,201,1,0.0,4.23
62,4/9/15 22:20:00,21.82,70.70,16.28,1.0,3.0,212,1,0.0,4.22
63,4/9/15 22:30:00,21.82,70.30,16.19,1.0,3.3,205,1,0.0,4.22
64,4/9/15 22:40:00,21.89,70.10,16.22,1.0,3.0,206,1,0.0,4.22
65,4/9/15 22:50:00,21.60,69.80,15.87,0.8,2.3,201,1,0.0,4.22
66,4/9/15 23:00:00,20.84,71.50,15.52,0.3,1.8,161,1,0.0,4.23
67,4/9/15 23:10:00,21.01,72.10,15.81,0.0,1.0,152,1,0.0,4.23
68,4/9/15 23:20:00,20.17,74.50,15.52,0.0,0.5,164,1,0.0,4.23
69,4/9/15 23:30:00,19.77,76.80,15.60,0.0,0.5,164,1,0.0,4.24
70,4/9/15 23:40:00,19.82,76.00,15.48,0.0,0.8,166,1,0.0,4.23
71,4/9/15 23:50:00,19.60,77.40,15.56,0.0,1.0,164,1,0.0,4.23
72,4/10/15 00:00:00,19.08,79.80,15.53,0.0,0.5,164,1,0.0,4.23
73,4/10/15 00:10:00,18.94,81.70,15.76,0.0,0.5,164,1,0.0,4.24
74,4/10/15 00:20:00,19.03,81.30,15.78,0.0,0.0,164,1,0.0,4.22
75,4/10/15 00:30:00,18.91,80.20,15.45,0.0,0.3,164,1,0.0,4.22
76,4/10/15 00:40:00,18.89,79.50,15.29,0.0,0.0,164,1,0.0,4.22
77,4/10/15 00:50:00,18.75,80.50,15.34,0.0,0.5,164,1,0.0,4.23
78,4/10/15 01:00:00,18.79,81.80,15.64,0.0,0.3,164,1,0.0,4.23
79,4/10/15 01:10:00,18.77,81.40,15.54,0.0,0.3,164,1,0.0,4.23
80,4/10/15 01:20:00,19.77,77.60,15.76,0.0,2.5,168,1,0.0,4.23
81,4/10/15 01:30:00,19.41,75.30,14.95,0.0,1.8,208,1,0.0,4.23
82,4/10/15 01:40:00,19.01,75.70,14.64,0.0,0.5,211,1,0.0,4.23
83,4/10/15 01:50:00,19.27,77.40,15.24,0.0,0.8,202,1,0.0,4.23
84,4/10/15 02:00:00,18.79,78.10,14.92,0.0,0.5,143,1,0.0,4.23
85,4/10/15 02:10:00,19.22,78.90,15.49,0.0,1.3,147,1,0.0,4.23
86,4/10/15 02:20:00,19.25,76.40,15.01,0.0,1.3,160,1,0.0,4.22
87,4/10/15 02:30:00,19.17,76.80,15.03,0.0,0.5,157,1,0.0,4.22
88,4/10/15 02:40:00,19.01,76.70,14.84,0.0,0.5,122,1,0.0,4.22
89,4/10/15 02:50:00,19.37,77.50,15.35,0.0,0.5,122,1,0.0,4.22
90,4/10/15 03:00:00,19.32,75.60,14.92,0.0,0.5,122,1,0.0,4.23
91,4/10/15 03:10:00,19.70,73.30,14.81,0.0,1.3,218,1,0.0,4.23
92,4/10/15 03:20:00,19.75,71.30,14.42,0.3,1.8,218,1,0.0,4.23
93,4/10/15 03:30:00,20.20,69.30,14.42,0.8,2.5,184,1,0.0,4.23
94,4/10/15 03:40:00,20.36,68.30,14.35,1.0,3.0,187,1,0.0,4.22
95,4/10/15 03:50:00,20.36,67.60,14.19,1.0,2.5,185,1,0.0,4.22
96,4/10/15 04:00:00,20.20,67.60,14.03,0.8,2.0,202,1,0.0,4.22
97,4/10/15 04:10:00,20.65,66.30,14.16,1.0,2.5,201,1,0.0,4.22
98,4/10/15 04:20:00,20.58,65.70,13.96,1.0,2.8,201,1,0.0,4.22
99,4/10/15 04:30:00,20.41,65.30,13.70,1.0,2.8,199,1,0.0,4.22
100,4/10/15 04:40:00,20.51,65.40,13.82,1.0,2.5,205,1,0.0,4.22
101,4/10/15 04:50:00,20.58,65.00,13.79,1.0,2.3,201,1,0.0,4.22
102,4/10/15 05:00:00,20.84,64.70,13.97,1.0,2.5,201,1,0.0,4.22
103,4/10/15 05:10:00,20.63,64.30,13.67,1.0,2.8,208,1,0.0,4.22
104,4/10/15 05:20:00,20.63,64.00,13.60,1.0,3.3,209,1,0.0,4.22
105,4/10/15 05:30:00,20.51,64.20,13.53,1.0,2.5,209,1,0.0,4.22
106,4/10/15 05:40:00,20.46,64.30,13.51,0.8,2.3,199,1,0.0,4.22
107,4/10/15 05:50:00,20.39,64.20,13.42,0.8,2.3,194,11,0.0,4.22
108,4/10/15 06:00:00,19.84,66.30,13.39,0.0,1.5,183,26,0.0,4.22
109,4/10/15 06:10:00,19.94,67.70,13.81,0.0,2.0,191,49,0.0,4.21
110,4/10/15 06:20:00,20.70,65.10,13.93,0.5,2.0,197,79,0.0,4.22
111,4/10/15 06:30:00,20.48,65.10,13.72,0.3,1.8,184,114,0.0,4.22
112,4/10/15 06:40:00,20.34,69.80,14.66,0.0,1.3,199,154,0.0,4.22
113,4/10/15 06:50:00,21.32,69.10,15.44,0.0,1.3,199,201,0.0,4.22
114,4/10/15 07:00:00,21.80,64.80,14.90,0.0,0.8,125,254,0.0,4.22
115,4/10/15 07:10:00,22.44,63.90,15.29,0.0,0.5,125,306,0.0,4.22
116,4/10/15 07:20:00,22.68,61.70,14.97,0.0,0.8,108,364,0.0,4.22
117,4/10/15 07:30:00,23.40,59.70,15.14,0.0,0.8,334,434,0.0,4.22
118,4/10/15 07:40:00,24.07,57.70,15.24,0.0,0.8,307,509,0.0,4.22
119,4/10/15 07:50:00,23.98,58.80,15.44,0.5,2.0,10,581,0.0,4.22
120,4/10/15 08:00:00,24.00,57.30,15.06,1.0,2.8,35,639,0.0,4.22
121,4/10/15 08:10:00,24.24,59.10,15.77,0.5,1.5,53,711,0.0,4.21
122,4/10/15 08:20:00,24.56,59.60,16.20,0.5,1.8,53,779,0.0,4.22
123,4/10/15 08:30:00,25.36,59.10,16.81,0.5,2.0,48,829,0.0,4.22
124,4/10/15 08:40:00,24.77,56.90,15.67,1.3,3.3,35,894,0.0,4.22
125,4/10/15 08:50:00,24.53,57.80,15.69,1.5,3.0,28,949,0.0,4.22
126,4/10/15 09:00:00,24.92,59.30,16.46,1.5,3.5,25,1006,0.0,4.22
127,4/10/15 09:10:00,25.09,58.60,16.43,1.5,3.5,22,1054,0.0,4.22
