"Plot Title: 10364448"
"#","Date Time, GMT+06:00","Temp, °F (LGR S/N: 10364448, SEN S/N: 10344949, LBL: Temperature)","RH, % (LGR S/N: 10364448, SEN S/N: 10344949, LBL: Relative Humidity)","Water Content, m³/m³ (LGR S/N: 10364448, SEN S/N: 10346468, LBL: Water Content)","PAR, uE (LGR S/N: 10364448, SEN S/N: 10349864, LBL: Photosynthetic Active Radiatio)","Rain, in (LGR S/N: 10364448, SEN S/N: 10364397, LBL: Rainfall)","Wind Direction, ø (LGR S/N: 10364448, SEN S/N: 10566440, LBL: Wind Direction)","Wind Speed, mph (LGR S/N: 10364448, SEN S/N: 10587097, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10364448, SEN S/N: 10587097, LBL: Gust Speed)","Batt, V (LGR S/N: 10364448)"
772,03/18/16 06:10:48 PM,60.089,76.000,0.2043,1.2,0.000,249.9,0.56,2.26,4.327
773,03/18/16 06:20:48 PM,60.089,75.600,0.2047,1.2,0.000,247.1,0.00,1.12,4.321
774,03/18/16 06:30:48 PM,59.358,77.400,0.2047,1.2,0.000,247.1,0.00,1.70,4.321
775,03/18/16 06:40:48 PM,58.368,79.600,0.2047,1.2,0.000,234.5,0.56,2.26,4.321
776,03/18/16 06:50:48 PM,57.722,80.300,0.2052,1.2,0.000,233.1,0.56,2.26,4.321
777,03/18/16 07:00:48 PM,57.893,79.900,0.2052,1.2,0.000,214.8,0.56,2.82,4.321
778,03/18/16 07:10:48 PM,57.290,81.400,0.2052,1.2,0.000,203.6,0.00,1.70,4.321
779,03/18/16 07:20:48 PM,57.333,81.300,0.2052,1.2,0.000,210.6,0.56,5.08,4.315
780,03/18/16 07:30:48 PM,56.728,82.900,0.2056,1.2,0.000,220.4,0.56,2.82,4.315
781,03/18/16 07:40:48 PM,57.290,82.000,0.2056,1.2,0.000,220.4,0.00,1.12,4.309
782,03/18/16 07:50:48 PM,57.376,81.900,0.2052,1.2,0.000,220.4,0.00,1.70,4.309
783,03/18/16 08:00:48 PM,56.815,83.500,0.2052,1.2,0.000,220.4,0.00,2.26,4.303
784,03/18/16 08:10:48 PM,56.556,83.800,0.2052,1.2,0.000,220.4,0.56,1.70,4.303
785,03/18/16 08:20:48 PM,56.383,83.800,0.2056,1.2,0.000,220.4,0.56,1.70,4.303
786,03/18/16 08:30:48 PM,55.992,84.900,0.2052,1.2,0.000,220.4,1.12,2.82,4.303
787,03/18/16 08:40:48 PM,56.469,84.100,0.2056,1.2,0.000,220.4,1.70,2.82,4.303
788,03/18/16 08:50:48 PM,55.949,85.000,0.2056,1.2,0.000,220.4,1.12,2.26,4.303
789,03/18/16 09:00:48 PM,56.815,83.400,0.2056,1.2,0.000,221.8,1.70,5.08,4.297
790,03/18/16 09:10:48 PM,56.815,83.300,0.2056,1.2,0.000,228.8,1.12,3.94,4.297
791,03/18/16 09:20:48 PM,56.772,83.700,0.2052,1.2,0.000,228.8,0.56,2.26,4.297
792,03/18/16 09:30:48 PM,57.204,83.900,0.2052,1.2,0.000,228.8,0.00,1.12,4.297
793,03/18/16 09:40:48 PM,57.936,82.200,0.2052,1.2,0.000,228.8,0.00,2.82,4.297
794,03/18/16 09:50:48 PM,58.498,81.200,0.2052,1.2,0.000,228.8,0.56,3.38,4.291
795,03/18/16 10:00:48 PM,58.455,82.200,0.2052,1.2,0.000,228.8,0.00,0.56,4.291
796,03/18/16 10:10:48 PM,58.712,81.700,0.2047,1.2,0.000,230.2,0.00,2.82,4.291
797,03/18/16 10:20:48 PM,58.755,81.200,0.2052,1.2,0.000,230.2,0.00,0.56,4.291
798,03/18/16 10:30:48 PM,58.798,81.000,0.2047,1.2,0.000,230.2,0.00,0.56,4.291
799,03/18/16 10:40:48 PM,59.272,79.600,0.2047,1.2,0.000,228.8,0.56,3.38,4.291
800,03/18/16 10:50:48 PM,58.885,81.100,0.2052,1.2,0.000,228.8,0.00,1.12,4.291
801,03/18/16 11:00:48 PM,58.755,81.300,0.2052,1.2,0.000,228.8,0.00,0.00,4.291
802,03/18/16 11:10:48 PM,59.185,79.400,0.2052,1.2,0.000,228.8,0.00,2.82,4.291
803,03/18/16 11:20:48 PM,59.445,79.100,0.2052,1.2,0.000,228.8,1.12,3.38,4.291
804,03/18/16 11:30:48 PM,58.798,80.700,0.2052,1.2,0.000,228.8,0.00,1.12,4.291
805,03/18/16 11:40:48 PM,58.411,81.200,0.2052,1.2,0.000,228.8,0.00,0.56,4.291
806,03/18/16 11:50:48 PM,57.722,82.700,0.2056,1.2,0.000,228.8,0.00,0.00,4.291
807,03/19/16 12:00:48 AM,57.636,82.200,0.2056,1.2,0.000,228.8,0.00,1.12,4.291
808,03/19/16 12:10:48 AM,57.765,82.600,0.2056,1.2,0.000,228.8,0.00,1.12,4.285
809,03/19/16 12:20:48 AM,58.066,82.200,0.2056,1.2,0.000,228.8,0.00,1.12,4.285
810,03/19/16 12:30:48 AM,58.411,80.400,0.2056,1.2,0.000,228.8,0.00,2.82,4.285
811,03/19/16 12:40:48 AM,58.195,80.700,0.2056,1.2,0.000,219.0,0.56,3.38,4.285
812,03/19/16 12:50:48 AM,57.031,82.600,0.2056,1.2,0.000,212.0,0.00,2.26,4.285
813,03/19/16 01:00:48 AM,57.074,81.400,0.2061,1.2,0.000,207.8,1.12,2.82,4.285
814,03/19/16 01:10:48 AM,57.247,81.400,0.2061,1.2,0.000,206.4,0.56,2.26,4.285
815,03/19/16 01:20:48 AM,57.247,81.400,0.2061,1.2,0.000,206.4,0.56,2.26,4.285
816,03/19/16 01:30:48 AM,55.949,83.700,0.2061,1.2,0.000,206.4,0.56,1.70,4.285
817,03/19/16 01:40:48 AM,55.472,84.400,0.2061,1.2,0.000,193.7,1.12,2.82,4.285
818,03/19/16 01:50:48 AM,55.081,85.100,0.2061,1.2,0.000,185.3,1.12,2.26,4.285
819,03/19/16 02:00:48 AM,55.515,85.200,0.2061,1.2,0.000,185.3,0.00,1.12,4.285
820,03/19/16 02:10:48 AM,55.429,85.600,0.2061,1.2,0.000,185.3,0.00,1.70,4.285
821,03/19/16 02:20:48 AM,54.909,86.400,0.2061,1.2,0.000,185.3,0.00,1.70,4.285
822,03/19/16 02:30:48 AM,54.561,86.900,0.2064,1.2,0.000,185.3,0.00,1.70,4.285
823,03/19/16 02:40:48 AM,54.300,87.500,0.2064,1.2,0.000,185.3,0.00,1.12,4.285
824,03/19/16 02:50:48 AM,54.212,87.400,0.2064,1.2,0.000,185.3,0.00,1.70,4.285
825,03/19/16 03:00:48 AM,54.082,87.900,0.2064,1.2,0.000,185.3,0.00,1.12,4.285
826,03/19/16 03:10:48 AM,54.387,87.200,0.2064,1.2,0.000,185.3,0.00,1.70,4.285
827,03/19/16 03:20:48 AM,53.908,88.000,0.2064,1.2,0.000,186.7,0.00,1.70,4.285
828,03/19/16 03:30:48 AM,53.951,88.300,0.2064,1.2,0.000,186.7,0.56,2.26,4.285
829,03/19/16 03:40:48 AM,53.776,87.900,0.2064,1.2,0.000,196.5,1.12,3.38,4.285
830,03/19/16 03:50:48 AM,54.516,86.600,0.2064,1.2,0.000,228.8,1.70,3.38,4.279
831,03/19/16 04:00:48 AM,53.865,87.600,0.2064,1.2,0.000,224.6,1.12,5.08,4.279
832,03/19/16 04:10:48 AM,54.037,87.100,0.2064,1.2,0.000,223.2,0.00,2.26,4.279
833,03/19/16 04:20:48 AM,54.343,86.000,0.2070,1.2,0.000,221.8,0.00,1.70,4.279
834,03/19/16 04:30:48 AM,55.038,83.900,0.2070,1.2,0.000,199.4,1.12,3.38,4.279
835,03/19/16 04:40:48 AM,54.604,85.000,0.2070,1.2,0.000,189.5,0.56,3.38,4.279
836,03/19/16 04:50:48 AM,53.820,86.600,0.2070,1.2,0.000,203.6,1.12,2.82,4.279
837,03/19/16 05:00:48 AM,53.690,87.200,0.2070,1.2,0.000,202.2,1.12,2.82,4.279
838,03/19/16 05:10:48 AM,53.602,87.900,0.2073,1.2,0.000,213.4,1.70,3.38,4.273
839,03/19/16 05:20:48 AM,53.515,87.600,0.2070,1.2,0.000,221.8,0.56,3.38,4.273
840,03/19/16 05:30:48 AM,53.209,88.100,0.2073,1.2,0.000,220.4,0.00,1.70,4.273
841,03/19/16 05:40:48 AM,53.341,88.700,0.2073,1.2,0.000,216.2,0.56,2.82,4.273
842,03/19/16 05:50:48 AM,53.209,89.000,0.2073,1.2,0.000,214.8,0.56,1.70,4.273
843,03/19/16 06:00:48 AM,53.341,88.600,0.2073,3.7,0.000,214.8,0.56,1.70,4.273
844,03/19/16 06:10:48 AM,53.166,88.500,0.2073,13.7,0.000,214.8,0.56,2.82,4.273
845,03/19/16 06:20:48 AM,53.209,88.800,0.2073,31.2,0.000,214.8,1.12,2.26,4.273
846,03/19/16 06:30:48 AM,53.645,88.500,0.2073,43.7,0.000,214.8,0.56,2.26,4.273
847,03/19/16 06:40:48 AM,54.516,87.300,0.2073,63.7,0.000,217.6,1.12,4.50,4.273
848,03/19/16 06:50:48 AM,54.909,87.000,0.2070,76.2,0.000,217.6,0.56,1.70,4.273
849,03/19/16 07:00:48 AM,55.690,87.100,0.2070,86.2,0.000,217.6,0.00,1.12,4.273
850,03/19/16 07:10:48 AM,56.772,85.700,0.2064,123.7,0.000,217.6,0.00,0.56,4.291
851,03/19/16 07:20:48 AM,58.023,84.500,0.2064,176.2,0.000,217.6,0.00,0.00,4.303
852,03/19/16 07:30:48 AM,59.486,82.300,0.2061,208.7,0.000,217.6,0.00,0.00,4.339
853,03/19/16 07:40:48 AM,59.745,75.900,0.2056,271.2,0.000,219.0,0.00,1.12,4.393
854,03/19/16 07:50:48 AM,60.861,73.400,0.2056,291.2,0.000,219.0,0.00,0.00,4.375
855,03/19/16 08:00:48 AM,62.447,73.200,0.2047,386.2,0.000,219.0,0.00,0.00,4.363
856,03/19/16 08:10:48 AM,61.848,70.400,0.2047,471.2,0.000,219.0,0.00,0.56,4.393
857,03/19/16 08:20:48 AM,62.577,69.300,0.2043,538.7,0.000,219.0,0.00,1.12,4.351
858,03/19/16 08:30:48 AM,62.919,67.300,0.2038,603.7,0.000,219.0,0.00,2.26,4.363
859,03/19/16 08:40:48 AM,62.791,66.700,0.2038,668.7,0.000,144.6,0.56,2.82,4.363
860,03/19/16 08:50:48 AM,63.862,66.100,0.2035,723.7,0.000,25.3,0.56,2.82,4.357
861,03/19/16 09:00:48 AM,64.332,65.900,0.2029,841.2,0.000,23.9,1.12,3.38,4.345
862,03/19/16 09:10:48 AM,65.658,62.800,0.2029,923.7,0.000,67.4,1.12,3.94,4.339
863,03/19/16 09:20:48 AM,64.418,65.200,0.2026,901.2,0.000,0.0,2.26,5.08,4.375
864,03/19/16 09:30:48 AM,66.214,62.900,0.2026,933.7,0.000,4.2,1.70,7.31,4.363
865,03/19/16 09:40:48 AM,66.043,61.400,0.2020,1043.7,0.000,311.7,2.26,6.20,4.351
866,03/19/16 09:50:48 AM,66.729,60.800,0.2017,1076.2,0.000,334.1,2.82,9.57,4.345
867,03/19/16 10:00:48 AM,66.985,60.900,0.2012,1206.2,0.000,342.6,2.82,6.20,4.339
868,03/19/16 10:10:48 AM,64.717,62.600,0.2026,693.7,0.000,308.9,3.94,10.69,4.357
869,03/19/16 10:20:48 AM,65.316,62.500,0.2020,666.2,0.000,318.7,3.94,11.83,4.351
870,03/19/16 10:30:48 AM,65.916,62.800,0.2020,701.2,0.000,313.1,2.26,11.27,4.339
871,03/19/16 10:40:48 AM,65.145,62.700,0.2029,653.7,0.000,37.9,2.26,9.01,4.339
872,03/19/16 10:50:48 AM,67.413,59.000,0.2012,961.2,0.000,331.3,3.38,9.57,4.345
873,03/19/16 11:00:48 AM,66.686,61.000,0.2020,633.7,0.000,297.6,2.82,8.46,4.339
874,03/19/16 11:10:48 AM,68.056,59.800,0.2017,763.7,0.000,339.7,0.56,3.94,4.357
875,03/19/16 11:20:48 AM,68.698,57.900,0.1999,1431.2,0.000,63.2,2.82,8.46,4.345
876,03/19/16 11:30:48 AM,67.114,58.900,0.2012,711.2,0.000,88.4,3.38,6.76,4.339
877,03/19/16 11:40:48 AM,68.013,58.300,0.2008,663.7,0.000,50.5,3.38,8.46,4.351
878,03/19/16 11:50:48 AM,67.500,59.600,0.2017,573.7,0.000,353.8,2.26,6.76,4.339
879,03/19/16 12:00:48 PM,67.500,59.700,0.2017,583.7,0.000,300.4,1.70,5.64,4.339
880,03/19/16 12:10:48 PM,68.313,59.100,0.2012,918.7,0.000,46.3,2.26,9.01,4.357
881,03/19/16 12:20:48 PM,70.759,55.100,0.1999,573.7,0.000,44.9,2.26,8.46,4.345
882,03/19/16 12:30:48 PM,66.985,61.200,0.2020,463.7,0.000,37.9,3.38,13.51,4.339
883,03/19/16 12:40:48 PM,67.757,61.100,0.2017,403.7,0.000,67.4,2.26,9.01,4.345
884,03/19/16 12:50:48 PM,66.686,61.100,0.2026,316.2,0.000,85.6,2.26,14.09,4.339
885,03/19/16 01:00:48 PM,65.316,63.500,0.2029,406.2,0.000,117.9,2.26,11.27,4.345
886,03/19/16 01:10:48 PM,64.375,65.100,0.2029,248.7,0.000,325.7,3.94,11.83,4.339
887,03/19/16 01:20:48 PM,64.204,65.500,0.2035,88.7,0.000,338.3,2.26,8.46,4.339
888,03/19/16 01:30:48 PM,63.604,66.200,0.2035,91.2,0.000,296.2,3.94,14.65,4.339
889,03/19/16 01:40:48 PM,63.433,66.400,0.2038,83.7,0.000,2.8,2.82,10.13,4.339
890,03/19/16 01:50:48 PM,63.304,66.100,0.2038,56.2,0.000,346.8,0.56,5.08,4.333
891,03/19/16 02:00:48 PM,63.005,66.500,0.2038,56.2,0.000,294.8,3.38,9.57,4.333
892,03/19/16 02:10:48 PM,63.048,67.000,0.2038,56.2,0.000,336.9,2.26,7.31,4.327
893,03/19/16 02:20:48 PM,63.219,66.700,0.2038,86.2,0.000,67.4,0.00,3.38,4.321
894,03/19/16 02:30:48 PM,63.005,66.600,0.2038,56.2,0.000,8.4,1.12,5.64,4.321
895,03/19/16 02:40:48 PM,62.919,66.100,0.2038,43.7,0.000,186.7,0.56,6.76,4.321
896,03/19/16 02:50:48 PM,62.834,65.800,0.2038,36.2,0.000,233.1,1.70,6.76,4.321
897,03/19/16 03:00:48 PM,62.362,66.700,0.2043,73.7,0.000,247.1,2.26,7.31,4.321
898,03/19/16 03:10:48 PM,62.062,67.300,0.2038,86.2,0.000,179.7,2.82,7.90,4.321
899,03/19/16 03:20:48 PM,62.406,69.500,0.2038,103.7,0.000,134.8,1.12,5.08,4.321
900,03/19/16 03:30:48 PM,63.390,64.000,0.2035,146.2,0.000,151.6,2.26,7.90,4.333
901,03/19/16 03:40:48 PM,63.990,64.500,0.2035,181.2,0.000,122.1,1.70,5.08,4.351
902,03/19/16 03:50:48 PM,64.674,62.200,0.2026,226.2,0.000,122.1,1.70,5.64,4.363
903,03/19/16 04:00:48 PM,64.845,61.100,0.2026,258.7,0.000,116.5,1.70,4.50,4.351
904,03/19/16 04:10:48 PM,65.444,59.300,0.2026,258.7,0.000,119.3,1.70,5.64,4.345
905,03/19/16 04:20:48 PM,65.487,58.600,0.2026,168.7,0.000,120.7,1.12,4.50,4.339
906,03/19/16 04:30:48 PM,64.674,59.500,0.2029,71.2,0.000,82.8,0.56,3.38,4.339
907,03/19/16 04:40:48 PM,64.288,60.500,0.2035,48.7,0.000,306.1,1.12,3.94,4.339
908,03/19/16 04:50:48 PM,64.288,59.700,0.2035,53.7,0.000,122.1,0.56,3.94,4.333
909,03/19/16 05:00:48 PM,63.518,64.700,0.2035,43.7,0.000,203.6,0.00,3.38,4.327
910,03/19/16 05:10:48 PM,63.604,61.100,0.2035,63.7,0.000,161.5,1.12,5.64,4.321
911,03/19/16 05:20:48 PM,63.648,60.300,0.2035,43.7,0.000,248.5,0.00,3.38,4.321
912,03/19/16 05:30:48 PM,63.219,60.800,0.2035,21.2,0.000,158.6,0.56,3.94,4.321
913,03/19/16 05:40:48 PM,63.304,60.800,0.2038,13.7,0.000,297.6,0.00,2.82,4.321
914,03/19/16 05:50:48 PM,62.748,63.400,0.2038,6.2,0.000,313.1,0.00,1.70,4.321
915,03/19/16 06:00:48 PM,62.019,64.900,0.2038,1.2,0.000,237.3,0.56,3.94,4.315
916,03/19/16 06:10:48 PM,62.019,66.600,0.2038,1.2,0.000,286.4,0.56,5.64,4.315
917,03/19/16 06:20:48 PM,61.333,67.500,0.2043,1.2,0.000,224.6,0.00,1.70,4.309
918,03/19/16 06:30:48 PM,60.818,68.900,0.2043,1.2,0.000,209.2,0.00,2.26,4.309
919,03/19/16 06:40:48 PM,59.873,71.700,0.2043,1.2,0.000,188.1,0.00,1.12,4.303
920,03/19/16 06:50:48 PM,59.358,73.700,0.2043,1.2,0.000,188.1,0.00,1.70,4.303
921,03/19/16 07:00:48 PM,59.529,72.100,0.2043,1.2,0.000,210.6,0.00,2.26,4.303
922,03/19/16 07:10:48 PM,59.529,71.600,0.2043,1.2,0.000,217.6,0.00,1.70,4.303
923,03/19/16 07:20:48 PM,59.529,70.500,0.2047,1.2,0.000,217.6,0.00,1.70,4.303
924,03/19/16 07:30:48 PM,59.572,70.900,0.2043,1.2,0.000,217.6,0.00,1.70,4.297
925,03/19/16 07:40:48 PM,58.885,71.800,0.2047,1.2,0.000,217.6,0.00,2.26,4.297
926,03/19/16 07:50:48 PM,59.185,71.900,0.2047,1.2,0.000,227.4,1.12,3.38,4.297
927,03/19/16 08:00:48 PM,58.152,74.300,0.2047,1.2,0.000,235.9,0.00,1.70,4.297
928,03/19/16 08:10:48 PM,58.325,73.200,0.2047,1.2,0.000,235.9,0.56,1.70,4.297
929,03/19/16 08:20:48 PM,58.626,72.600,0.2047,1.2,0.000,235.9,0.00,1.70,4.297
930,03/19/16 08:30:48 PM,58.755,72.600,0.2047,1.2,0.000,234.5,0.56,2.82,4.291
931,03/19/16 08:40:48 PM,58.582,72.600,0.2047,1.2,0.000,230.2,0.00,1.70,4.291
932,03/19/16 08:50:48 PM,58.669,72.800,0.2047,1.2,0.000,230.2,0.00,1.12,4.291
933,03/19/16 09:00:48 PM,59.142,70.900,0.2047,1.2,0.000,224.6,0.56,3.94,4.291
934,03/19/16 09:10:48 PM,58.842,72.300,0.2047,1.2,0.000,217.6,0.00,1.70,4.291
935,03/19/16 09:20:48 PM,58.626,73.400,0.2047,1.2,0.000,217.6,0.56,1.70,4.291
936,03/19/16 09:30:48 PM,58.712,73.700,0.2047,1.2,0.000,217.6,0.00,1.70,4.291
937,03/19/16 09:40:48 PM,59.056,72.000,0.2047,1.2,0.000,217.6,0.00,2.26,4.291
938,03/19/16 09:50:48 PM,59.916,70.400,0.2047,1.2,0.000,216.2,0.56,2.26,4.291
939,03/19/16 10:00:48 PM,60.390,69.100,0.2047,1.2,0.000,207.8,0.00,2.26,4.291
940,03/19/16 10:10:48 PM,60.174,70.500,0.2047,1.2,0.000,202.2,0.00,1.12,4.291
941,03/19/16 10:20:48 PM,59.745,71.000,0.2047,1.2,0.000,202.2,0.00,1.70,4.285
942,03/19/16 10:30:48 PM,59.401,72.600,0.2047,1.2,0.000,202.2,0.00,0.00,4.285
943,03/19/16 10:40:48 PM,59.486,74.200,0.2047,1.2,0.000,202.2,0.00,1.12,4.285
944,03/19/16 10:50:48 PM,58.023,78.700,0.2052,1.2,0.000,202.2,0.56,1.70,4.285
945,03/19/16 11:00:48 PM,57.979,78.100,0.2052,1.2,0.000,202.2,0.56,2.26,4.285
946,03/19/16 11:10:48 PM,58.066,78.500,0.2052,1.2,0.000,202.2,0.00,1.12,4.285
947,03/19/16 11:20:48 PM,58.755,76.800,0.2052,1.2,0.000,203.6,0.56,2.82,4.285
948,03/19/16 11:30:48 PM,57.765,78.400,0.2047,1.2,0.000,205.0,0.00,0.00,4.285
949,03/19/16 11:40:48 PM,58.239,76.200,0.2047,1.2,0.000,205.0,0.00,1.70,4.285
950,03/19/16 11:50:48 PM,58.109,77.200,0.2052,1.2,0.000,205.0,0.00,1.70,4.285
951,03/20/16 12:00:48 AM,58.842,74.200,0.2052,1.2,0.000,230.2,0.56,2.82,4.285
952,03/20/16 12:10:48 AM,58.195,76.500,0.2052,1.2,0.000,231.6,0.00,1.70,4.285
953,03/20/16 12:20:48 AM,58.411,74.600,0.2052,1.2,0.000,231.6,0.56,3.38,4.285
954,03/20/16 12:30:48 AM,59.099,71.800,0.2052,1.2,0.000,231.6,0.00,1.70,4.285
955,03/20/16 12:40:48 AM,58.755,73.200,0.2052,1.2,0.000,231.6,0.00,1.70,4.285
956,03/20/16 12:50:48 AM,58.626,73.300,0.2052,1.2,0.000,231.6,0.00,1.70,4.285
957,03/20/16 01:00:48 AM,58.455,74.200,0.2052,1.2,0.000,231.6,0.00,1.70,4.285
958,03/20/16 01:10:48 AM,58.541,74.000,0.2052,1.2,0.000,231.6,0.56,2.26,4.285
959,03/20/16 01:20:48 AM,58.498,73.800,0.2052,1.2,0.000,231.6,0.00,1.70,4.279
960,03/20/16 01:30:48 AM,58.109,75.700,0.2052,1.2,0.000,231.6,0.00,1.12,4.279
961,03/20/16 01:40:48 AM,58.152,74.500,0.2052,1.2,0.000,231.6,0.00,0.00,4.279
962,03/20/16 01:50:48 AM,58.498,73.500,0.2052,1.2,0.000,231.6,0.00,1.70,4.279
963,03/20/16 02:00:48 AM,58.455,73.300,0.2052,1.2,0.000,228.8,0.56,3.38,4.279
964,03/20/16 02:10:48 AM,57.807,75.600,0.2052,1.2,0.000,216.2,0.56,5.64,4.279
965,03/20/16 02:20:48 AM,56.901,76.600,0.2056,1.2,0.000,214.8,0.00,1.12,4.273
966,03/20/16 02:30:48 AM,56.858,76.700,0.2056,1.2,0.000,221.8,0.00,3.94,4.279
967,03/20/16 02:40:48 AM,56.251,77.400,0.2061,1.2,0.000,231.6,0.56,2.82,4.279
968,03/20/16 02:50:48 AM,55.647,78.100,0.2061,1.2,0.000,221.8,1.12,3.94,4.279
969,03/20/16 03:00:48 AM,55.819,77.400,0.2056,1.2,0.000,224.6,1.12,5.08,4.279
970,03/20/16 03:10:48 AM,55.776,77.500,0.2056,1.2,0.000,223.2,0.56,2.82,4.273
971,03/20/16 03:20:48 AM,55.819,77.300,0.2056,1.2,0.000,223.2,0.56,3.38,4.279
972,03/20/16 03:30:48 AM,55.515,78.200,0.2061,1.2,0.000,209.2,1.12,3.94,4.273
973,03/20/16 03:40:48 AM,54.995,79.900,0.2056,1.2,0.000,207.8,0.56,2.26,4.273
974,03/20/16 03:50:48 AM,55.863,77.900,0.2056,1.2,0.000,207.8,1.12,2.82,4.273
975,03/20/16 04:00:48 AM,56.165,77.200,0.2056,1.2,0.000,207.8,1.12,2.82,4.273
976,03/20/16 04:10:48 AM,55.776,78.500,0.2056,1.2,0.000,207.8,0.56,1.70,4.273
977,03/20/16 04:20:48 AM,55.342,79.500,0.2061,1.2,0.000,207.8,0.56,2.82,4.273
978,03/20/16 04:30:48 AM,55.299,78.900,0.2061,1.2,0.000,212.0,1.12,3.94,4.273
979,03/20/16 04:40:48 AM,54.516,80.800,0.2061,1.2,0.000,210.6,1.70,4.50,4.273
980,03/20/16 04:50:48 AM,54.300,81.000,0.2064,1.2,0.000,207.8,1.12,2.82,4.273
981,03/20/16 05:00:48 AM,53.908,81.900,0.2061,1.2,0.000,206.4,1.12,2.82,4.273
982,03/20/16 05:10:48 AM,55.125,78.800,0.2061,1.2,0.000,206.4,1.12,3.38,4.273
983,03/20/16 05:20:48 AM,55.342,78.700,0.2064,1.2,0.000,189.5,1.70,3.94,4.273
984,03/20/16 05:30:48 AM,55.515,78.700,0.2064,1.2,0.000,178.3,1.12,2.82,4.291
985,03/20/16 05:40:48 AM,55.256,79.000,0.2061,1.2,0.000,178.3,0.56,2.82,4.297
986,03/20/16 05:50:48 AM,54.909,80.100,0.2061,1.2,0.000,178.3,0.00,2.26,4.267
987,03/20/16 06:00:48 AM,54.952,79.900,0.2061,3.7,0.000,178.3,0.00,1.70,4.273
988,03/20/16 06:10:48 AM,54.865,79.900,0.2064,13.7,0.000,178.3,0.00,1.70,4.267
989,03/20/16 06:20:48 AM,54.126,81.700,0.2064,28.7,0.000,178.3,0.00,2.26,4.273
990,03/20/16 06:30:48 AM,54.473,80.800,0.2064,46.2,0.000,178.3,0.00,1.70,4.315
991,03/20/16 06:40:48 AM,55.690,78.800,0.2061,56.2,0.000,178.3,0.00,2.26,4.267
992,03/20/16 06:50:48 AM,56.685,78.000,0.2061,73.7,0.000,179.7,0.00,1.70,4.267
993,03/20/16 07:00:48 AM,58.066,74.900,0.2056,103.7,0.000,190.9,0.56,3.38,4.285
994,03/20/16 07:10:48 AM,58.755,75.100,0.2056,86.2,0.000,226.0,0.56,2.82,4.291
995,03/20/16 07:20:48 AM,58.669,77.400,0.2056,131.2,0.000,226.0,0.00,1.12,4.303
996,03/20/16 07:30:48 AM,59.272,75.400,0.2052,153.7,0.000,226.0,0.00,0.00,4.321
997,03/20/16 07:40:48 AM,60.089,76.300,0.2052,203.7,0.000,226.0,0.00,0.56,4.345
998,03/20/16 07:50:48 AM,61.804,68.700,0.2043,228.7,0.000,226.0,0.00,1.12,4.393
999,03/20/16 08:00:48 AM,62.875,65.400,0.2038,283.7,0.000,226.0,0.00,0.00,4.369
1000,03/20/16 08:10:48 AM,63.648,62.600,0.2038,211.2,0.000,226.0,0.00,0.00,4.363
1001,03/20/16 08:20:48 AM,63.262,63.500,0.2038,231.2,0.000,226.0,0.00,0.00,4.351
1002,03/20/16 08:30:48 AM,63.946,62.300,0.2038,368.7,0.000,226.0,0.00,1.12,4.345
1003,03/20/16 08:40:48 AM,64.632,58.300,0.2035,423.7,0.000,226.0,0.00,1.70,4.339
1004,03/20/16 08:50:48 AM,64.845,59.100,0.2029,551.2,0.000,227.4,0.00,1.70,4.345
1005,03/20/16 09:00:48 AM,65.017,60.300,0.2026,761.2,0.000,353.8,0.56,2.82,4.363
1006,03/20/16 09:10:48 AM,65.487,57.200,0.2020,716.2,0.000,352.4,1.12,4.50,4.351
1007,03/20/16 09:20:48 AM,66.258,57.500,0.2017,808.7,0.000,0.0,0.56,4.50,4.339
1008,03/20/16 09:30:48 AM,66.000,56.700,0.2017,658.7,0.000,352.4,1.70,5.08,4.345
1009,03/20/16 09:40:48 AM,66.943,56.200,0.2008,896.2,0.000,32.3,0.56,3.38,4.357
1010,03/20/16 09:50:48 AM,67.285,54.700,0.2012,728.7,0.000,9.8,1.12,5.08,4.345
1011,03/20/16 10:00:48 AM,66.087,57.300,0.2017,541.2,0.000,46.3,1.12,4.50,4.369
1012,03/20/16 10:10:48 AM,65.487,57.000,0.2026,451.2,0.000,11.2,1.70,5.64,4.351
1013,03/20/16 10:20:48 AM,65.102,57.000,0.2026,488.7,0.000,1.4,2.26,8.46,4.351
1014,03/20/16 10:30:48 AM,65.745,56.700,0.2026,448.7,0.000,348.2,1.12,5.64,4.339
1015,03/20/16 10:40:48 AM,64.546,58.500,0.2029,291.2,0.000,272.4,3.38,6.20,4.351
1016,03/20/16 10:50:48 AM,64.546,58.200,0.2029,291.2,0.000,276.6,2.26,6.20,4.345
1017,03/20/16 11:00:48 AM,64.717,57.900,0.2029,218.7,0.000,244.3,0.56,3.94,4.339
1018,03/20/16 11:10:48 AM,64.033,58.700,0.2035,176.2,0.000,300.4,1.70,6.76,4.351
1019,03/20/16 11:20:48 AM,64.204,59.300,0.2035,158.7,0.000,293.4,1.12,4.50,4.345
1020,03/20/16 11:30:48 AM,64.717,59.200,0.2035,236.2,0.000,322.9,0.00,2.26,4.339
1021,03/20/16 11:40:48 AM,66.985,59.000,0.2020,738.7,0.000,32.3,0.00,2.26,4.345
1022,03/20/16 11:50:48 AM,66.515,57.900,0.2012,646.2,0.000,30.9,1.12,3.38,4.339
