EventID,dt,odba,groundspeed,pressuredelta,vvelocity,uvelocity,altitude,temperature,humidity,state,acc_x_mean,acc_x_std,acc_y_mean,acc_y_std,acc_z_mean,acc_z_std
503734456.0,2015-01-02 12:30:06,12.37609037,0.37,0.153828836,-0.725391278,-2.308082849,39.8707889,19.6221815,88.47006754,Rest,-0.076467804848,0.145224861311,-0.796623929274,0.0405937586971,1.35280298098,0.0438707672794
503734458.0,2015-01-02 12:40:06,8.660105515,0.15,0.152941332,-0.726584004,-2.304844501,39.0387161,19.6133757,88.62430966,Rest,-0.641963877991,0.0838129586166,-0.794087060203,0.0365181644284,1.32895580477,0.0289894709474
503734460.0,2015-01-02 12:50:09,9.94801286,1.35,0.152275441,-0.726482606,-2.310226412,46.6115036,19.5532092,88.77530665,Rest,-0.80697748622,0.11813885869,-0.794932683227,0.040008225123,1.29090954655,0.0313821548491
503734462.0,2015-01-02 13:00:08,11.16825432,1.79,0.151261641,-0.728250451,-2.302114361,41.1588695,19.5723591,88.93207988,Rest,-0.970137008963,0.108400154394,-0.784573801188,0.0406229238487,1.21518110914,0.0394043017488
503734466.0,2015-01-02 13:20:07,9.557806256,1.07,0.149792882,-0.727800341,-2.303742407,47.5044129,19.4905666,89.23848016,Rest,-0.221086472734,0.118551978023,-0.786899264503,0.0355708638603,1.22373696625,0.0293055347585
503734470.0,2015-01-02 13:40:07,10.44422935,1.94,0.148261556,-0.727280573,-2.306482968,54.7338277,19.4089919,89.5428852,Rest,-0.637637678524,0.119687086278,-0.800006421368,0.0389577847796,1.22228065015,0.0360622067186
503734478.0,2015-01-02 14:20:07,10.90548513,0.11,0.144330351,-0.7360243,-2.273319955,32.5871119,19.4880834,90.17613492,Rest,0.444530216638,0.107712633129,-0.794298465959,0.0515483361037,1.23320302093,0.03303101822
503734484.0,2015-01-02 14:50:07,13.78354077,0.27,0.142071972,-0.735167973,-2.280894752,46.4064046,19.3527897,90.62620516,Rest,-0.0455663800861,0.140274770452,-0.814382012815,0.0632915788255,1.44018194722,0.0387017032172
503734488.0,2015-01-02 15:10:07,10.24010393,0.24,0.140214651,-0.73879286,-2.267292784,38.2678013,19.369982,90.94372016,Rest,0.055790293133,0.100804975639,-0.759416516238,0.0431966679967,0.979986058323,0.0350495798025
503734526.0,2015-01-02 18:20:06,9.369469543,0.47,0.13131341,-0.790368953,-2.193205326,41.3413537,19.050925,93.66451562,Rest,-0.306374405077,0.10192787062,-0.78859051055,0.0360104123953,1.17713485092,0.0316790598045
503734534.0,2015-01-02 19:00:07,8.965729763,0.88,0.14220248,-0.867585899,-2.12314495,43.0571912,19.0043026,93.86355125,Rest,0.0131463269615,0.0857056461246,-0.780134280315,0.0349523472688,1.18641886608,0.0357052766738
503734536.0,2015-01-02 19:10:07,10.16228816,0.4,0.145080586,-0.8839592,-2.113826598,50.8012063,18.9368719,93.90012115,Rest,-0.0301156677052,0.0991757626544,-0.791338785377,0.0393896069656,1.19260820952,0.0399488604273
