EventID,dt,odba,groundspeed,pressuredelta,vvelocity,uvelocity,altitude,temperature,humidity,state,acc_x_mean,acc_x_std,acc_y_mean,acc_y_std,acc_z_mean,acc_z_std
557615325,2015-02-18 06:40:14,64.80700136,11.02,-0.554789664,2.601898341,1.002993235,174.374663,0.5178482,85.19288012,Fly,-0.269811957133,0.442092558875,2.2844878478,0.143595175937,-3.23044833159,0.336207066262
557615327,2015-02-18 06:50:14,40.05707616,16.8,-0.582264008,2.744972526,0.993242436,823.347937,0.4274665,86.21393256,Fly,-0.161714524302,0.226537113925,1.69966355837,0.0945159129483,-1.17723714247,0.217385873464
557615329,2015-02-18 07:00:14,10.69910418,0.16,-0.592354332,2.940703328,0.958899642,35.809033,5.2764642,88.25275849,Restless,-0.0612522261324,0.160899834648,0.370002130449,0.0171367854038,-0.711213544281,0.0184513588199
557615331,2015-02-18 07:10:14,8.84167564,0.06,-0.58654857,2.92275411,0.956499553,39.49927,5.2696514,88.48988052,Rest,1.02213319733,0.0444856312888,-0.126717918204,0.0301843317177,-0.20418146202,0.0311339856858
557615333,2015-02-18 07:20:14,58.53099053,0.03,-0.582135179,2.913649073,0.954551757,32.979566,5.3185667,88.74753836,Others,-0.382329731083,0.314737974627,-0.28559707299,0.270398392242,-0.033578205444,0.159573325924
557615335,2015-02-18 07:30:14,3.084436591,0.01,-0.57778829,2.904859576,0.952578003,28.040692,5.3682595,89.00536504,Rest,0.668505907773,0.0213207412592,-0.258550366721,0.015933572409,-0.0572675724598,0.00819821717877
557615337,2015-02-18 07:40:14,7.474824763,0.02,-0.572069574,2.887499114,0.950212277,30.141004,5.3655468,89.2439859,Rest,1.01128326913,0.071180639968,-0.318798119607,0.0191348502169,0.0418694424465,0.027094047086
557615339,2015-02-18 07:50:14,9.754037323,0.04,-0.56645371,2.87083106,0.947849279,32.345778,5.3677188,89.48491128,Rest,-0.00740443431339,0.0777461362432,-0.555578266698,0.0463859992168,0.36456241667,0.0500736032939
557615341,2015-02-18 08:00:24,4.137768868,0.03,-0.557065406,2.831594542,0.944463956,59.420019,5.2423583,89.68796335,Rest,-0.0475893535813,0.0448039324092,-0.721907412432,0.0070965706009,0.693028429913,0.0134295021417
557615343,2015-02-18 08:10:14,7.252655107,0.08,-0.556422523,2.844861011,0.943343154,32.82923,5.4156236,89.98301979,Rest,-0.373489048844,0.0702443423477,-0.580195628092,0.012890543329,0.424482580298,0.0263615998494
557615345,2015-02-18 08:20:14,3.847933327,0.03,-0.551525227,2.832536072,0.941269107,31.639508,5.4425002,90.23179613,Rest,-0.3429485102,0.0266435409245,-0.603193426236,0.010877631118,0.470666892463,0.0146827006633
557615347,2015-02-18 08:30:14,9.792381324,0.01,-0.547355576,2.824521143,0.939239691,25.458471,5.4929151,90.48839383,Rest,-0.821550898681,0.0912746283242,-0.62748687498,0.0274806049013,0.556068055906,0.0327584093968
557615349,2015-02-18 08:40:14,9.381874955,0.03,-0.538435946,2.788423022,0.936274134,44.948468,5.3909542,90.69667811,Rest,-0.595711652395,0.10821538367,-0.576794545268,0.0493539147519,0.441204486426,0.0423678495343
557615351,2015-02-18 08:50:14,5.151629378,0.07,-0.533202189,2.774211429,0.934001396,43.3804,5.4089737,90.94364041,Rest,0.262236373974,0.0436963650172,-0.589751051265,0.010222510805,0.421894666254,0.0233981725676
557615353,2015-02-18 09:00:14,8.77513752,0.08,-0.52899739,2.765972252,0.931971462,37.424168,5.4579521,91.19965178,Rest,0.0223324059449,0.0550269342126,-0.632183608404,0.022837564694,0.510680024985,0.0360965582975
557615356,2015-02-18 09:10:14,6.11361271,0.06,-0.522770221,2.745971264,0.929555486,43.584517,5.4456747,91.43776654,Rest,-0.0106192278548,0.0465434357198,-0.543269586001,0.01318825778,0.353215408939,0.0202817381692
557615358,2015-02-18 09:20:14,4.727589832,0.06,-0.516847507,2.727802045,0.927129546,45.183288,5.4437503,91.67921679,Rest,0.130429838776,0.0349955047887,-0.510878321009,0.0140361110113,0.29867014371,0.0182277108171
557615360,2015-02-18 09:30:14,6.36059319,0.29,-0.513322468,2.723332912,0.925379969,35.750378,5.5097732,91.93792951,Rest,0.0235379535229,0.0410987811553,-0.6490270662,0.0185932632624,0.554674563729,0.0240833942637
557615362,2015-02-18 09:40:14,12.2407586,0.44,-0.512919291,2.736457452,0.924319447,3.560092,5.6597147,92.2153125,Rest,-1.045380899,0.0914063384509,-0.685467239316,0.0327356162391,0.710148476664,0.0508900190944
557615364,2015-02-18 09:50:14,5.754983519,0.12,-0.500927244,2.683951077,0.920406107,46.205694,5.4922655,92.41906178,Rest,-0.377909389963,0.0490832099621,-0.517680486657,0.0112194944575,0.31937345606,0.0188434534825
557984065,2015-02-18 10:00:14,57.76749379,0.13,-0.498870256,2.687546881,0.919006905,33.942603,5.5940557,92.68540659,WHR,0.175035099163,0.462889629787,1.22432174461,0.253501280782,-1.19057485331,0.137749607061
557984067,2015-02-18 10:17:14,6.529757903,0.03,-0.48845729,2.65483041,0.914799126,39.688217,5.5836516,93.09551135,Rest,0.0408174688081,0.0482068314214,-0.403825190211,0.0181968580112,0.128664098067,0.0239513933011
557984068,2015-02-18 10:20:14,4.273100638,0.08,-0.488850226,2.661437216,0.914689372,32.880014,5.6382709,93.17958595,Restless,0.474814596901,0.0435612680399,0.962924236128,0.0106829809767,-1.07591035414,0.0132033299393
557984070,2015-02-18 10:30:14,209.9931797,0.25,-0.505823228,2.770536089,0.911344923,0.0,6.2371423,93.61931635,WHR,1.02253504652,1.43902773815,2.96697180118,0.66616302325,-1.28612860275,0.792496258257
557984072,2015-02-18 10:40:14,58.36182581,0.86,-0.500469059,2.754972431,0.908965064,3.378136,6.2398621,93.86038251,Fly,0.103505942866,0.374819758816,2.71367210895,0.217322879588,-1.32375289145,0.18386640874
557984074,2015-02-18 10:50:14,8.268771147,0.15,-0.501183641,2.772375852,0.910389162,13.985786,6.3786683,94.10925459,Rest,-1.50790931978,0.0649940603139,-0.161052659095,0.0288586902904,-0.0628415411694,0.0316515534446
557984076,2015-02-18 11:00:14,3.79154509,0.15,-0.494439379,2.749169218,0.90761355,21.423111,6.3473289,94.34329709,Restless,0.950202191841,0.0329025913052,0.785258147646,0.010989187181,-0.968412386167,0.00999126731935
557984078,2015-02-18 11:10:16,2.086364787,0.06,-0.481978692,2.695017504,0.903900715,49.893483,6.1833338,94.55175787,Rest,0.5901453152,0.0193556202402,-0.151983104898,0.00511894728859,-0.196218649577,0.00791288836114
557984080,2015-02-18 11:20:15,3.038198237,0.35,-0.476731401,2.680196861,0.901526881,50.87219,6.1915842,94.79360798,Rest,0.186286876558,0.0354334385176,-0.360096982471,0.00702972543209,0.0723272000382,0.00796032367445
557984082,2015-02-18 11:30:14,2.446121743,0.04,-0.47609332,2.690240888,0.899984983,37.735552,6.3047038,95.05534555,Rest,-0.348172549705,0.0146826258834,-0.170770038593,0.00744118376817,-0.167751595096,0.0126390052468
557984084,2015-02-18 11:40:14,15.71540179,0.22,-0.477703143,2.712217507,0.898741557,13.070765,6.4652754,95.32308758,Rest,0.220845907128,0.161120480419,-0.478001187042,0.0395000818791,0.245120230035,0.0487584112103
557984086,2015-02-18 11:50:14,1.683752772,0.12,-0.472898984,2.699596466,0.896496152,14.804751,6.4797531,95.56457215,Rest,0.287552873113,0.0118596583364,-0.104853814334,0.00496548689686,-0.26071743036,0.00605121356421
557984088,2015-02-18 12:00:14,2.580325748,0.22,-0.456872564,2.626690835,0.891989525,50.052959,6.2526573,95.76923051,Restless,1.09567159959,0.021550509438,1.26400104423,0.00663032658337,-1.17922784558,0.00928615525971
557984090,2015-02-18 12:10:14,1.492032764,0.14,-0.466096327,2.667981206,0.895689316,0.0,6.5278152,95.87025836,Rest,0.445077756643,0.0127012318648,-0.16348200397,0.00462639801301,-0.186066063714,0.00722984343908
557984092,2015-02-18 12:20:14,1.708563596,0.13,-0.455841017,2.605201923,0.896282151,12.234876,6.3763397,95.9122959,Rest,0.321308205298,0.0119139984071,-0.213850421032,0.00431849791008,-0.118581228265,0.00689599786058
557984094,2015-02-18 12:30:14,1.676986183,0.4,-0.448514435,2.558022291,0.897396524,16.94966,6.2875633,95.96325424,Restless,0.285141777957,0.0136805897047,0.000903665864701,0.00539827423138,-0.37558099984,0.0062920076093
557984096,2015-02-18 12:40:14,1.269863108,0.27,-0.440023736,2.504411873,0.898949778,31.945285,6.1662232,96.01020551,Restless,0.252190144157,0.0084196756253,-0.0875244875635,0.0041952628227,-0.283809586442,0.00728716988393
557984098,2015-02-18 12:50:17,1.444666645,0.25,-0.43621036,2.476124721,0.900403648,25.731566,6.1597726,96.07155916,Rest,0.288356571498,0.00983504862318,-0.109550547758,0.00409400475248,-0.257930446005,0.00590537975874
557984100,2015-02-18 13:00:14,1.448049939,0.07,-0.432754354,2.4499523,0.90199951,22.69136,6.1632797,96.12934652,Rest,0.623096949,0.00876731431287,-0.219842805056,0.00522293454318,-0.103053744003,0.00561646463894
557984102,2015-02-18 13:10:14,1.764951834,0.15,-0.426695193,2.409528225,0.903411472,24.91299,6.1016197,96.18425562,Restless,0.290365817462,0.0105097201286,-0.0870386185886,0.00614581042013,-0.285999359864,0.00834909523249
557984104,2015-02-18 13:20:14,2.131475378,0.16,-0.422262633,2.378096235,0.904550079,20.048304,6.0849331,96.24224128,Rest,0.265049318323,0.0116397614708,-0.135301603427,0.00693959701951,-0.227273618102,0.00845521706963
557984106,2015-02-18 13:30:14,1.484138411,0.19,-0.417524914,2.345041914,0.905761493,16.937951,6.0612081,96.29759895,Restless,-0.0809428365736,0.00783348287734,0.02001451221,0.00522042291306,-0.396682452812,0.00559879720089
557984108,2015-02-18 13:40:14,1.46496641,0.15,-0.410721981,2.300425035,0.907365011,21.748983,5.9767812,96.35229487,Restless,0.393239210788,0.0086187050003,0.0734600994468,0.00396379626943,-0.445255608709,0.00689312392928
557984110,2015-02-18 13:50:14,1.44128335,0.11,-0.408391528,2.2810831,0.907343023,4.625874,6.0325582,96.41056644,Restless,0.138868671822,0.00976915140793,0.0886839939931,0.00505708462602,-0.463371007016,0.00716653119804
557984112,2015-02-18 14:00:14,1.554059826,0.19,-0.400812399,2.232006522,0.909462699,15.018131,5.9211263,96.46422274,Restless,0.170614758043,0.0100381896158,0.072650317822,0.00492304605948,-0.446848171198,0.00689312392928
557984114,2015-02-18 14:10:14,1.492032764,0.13,-0.393831623,2.18617659,0.911616086,25.160899,5.8243491,96.51978929,Restless,0.849338044478,0.0114720730703,-0.0486549695731,0.0053002047724,-0.308494305013,0.0080715585543
557984116,2015-02-18 14:20:14,1.667964065,0.08,-0.387516005,2.144070396,0.913669732,32.385343,5.7468944,96.57535705,Restless,1.3420051547,0.0154542234434,-0.0603158249702,0.00484517459119,-0.250365774185,0.00688449493704
