Data Format: 
  dateTimeDelimiter: " "
  decimalSeparator: "."
  dataDelimiter: ","
  dateFormat: M/d/yy
  timeFormat: HH:mm:ss
  gmtOffset: "6"
  daylightSavings: false

Logger Info: 
  - &1
    launchDescription: "Baylling HSS"
    model: U30
    vendor: Onset Computer Corporation
    serialNumber: 10364430
    memorySize: 0
    firmwareVersion: 2.006
    firmwareVersionRaw: 0
    deploymentNumber: 4210
Series Info: 
  - name: "PAR"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-LIA-XXXX
    OMUnitIndex: 0
    OMChannelType: 22
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "Temp"
    type: value
    unitName: ""
    OMClassName: OMTemp12bit_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 1
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "RH"
    type: value
    unitName: ""
    OMClassName: OMRH_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 2
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "DewPt"
    type: value
    unitName: ""
    OMClassName: OMDewPoint_HWS
    OMPartNumber: S-THB-XXXX
    OMUnitIndex: 0
    OMChannelType: 6
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
  - name: "Wind Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Gust Speed"
    type: value
    unitName: ""
    OMClassName: OMWindWSA_HWS
    OMPartNumber: S-WSA-XXXX
    OMUnitIndex: 0
    OMChannelType: 16
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Wind Dir"
    type: value
    unitName: ""
    OMClassName: OMeasurementH21
    OMPartNumber: S-WDA-XXXX
    OMUnitIndex: 0
    OMChannelType: 20
    OMValuePattern: "#,##0;-#,##0"
    logger: *1
  - name: "Rain"
    type: value
    unitName: ""
    OMClassName: OMRain_HWS
    OMPartNumber: S-RGB-M002
    OMUnitIndex: 0
    OMChannelType: 17
    OMValuePattern: "#,##0.0;-#,##0.0"
    logger: *1
  - name: "Batt"
    type: value
    unitName: ""
    OMClassName: OMVoltage_PipeBattery
    OMPartNumber: U30 Battery
    OMUnitIndex: 0
    OMChannelType: 5
    OMValuePattern: "#,##0.00;-#,##0.00"
    logger: *1
------------
"#","Time, Bangladesh Time","PAR, uE","Temp, *C","RH, %","DewPt, *C","Wind Speed, m/s","Gust Speed, m/s","Wind Dir, *","Rain, mm","Batt, V"
1,3/27/15 16:30:00,164,18.13,55.20,9.02,1.8,6.8,42,0.0,4.08
2,3/27/15 16:40:00,156,18.08,55.30,9.00,0.3,2.8,110,0.0,4.08
3,3/27/15 16:50:00,161,17.61,55.70,8.66,0.5,4.5,49,0.0,4.09
4,3/27/15 17:00:00,131,17.15,57.60,8.74,1.3,4.3,42,0.0,4.09
5,3/27/15 17:10:00,121,16.92,58.30,8.69,1.8,4.3,44,0.0,4.09
6,3/27/15 17:20:00,94,16.82,58.80,8.73,0.5,3.0,59,0.0,4.07
7,3/27/15 17:30:00,69,16.87,58.70,8.75,0.0,1.3,142,0.0,4.08
8,3/27/15 17:40:00,56,16.63,58.90,8.57,0.0,1.8,10,0.0,4.08
9,3/27/15 17:50:00,34,16.30,60.40,8.63,0.0,1.3,211,0.0,4.09
10,3/27/15 18:00:00,16,15.72,62.40,8.57,0.0,0.8,219,0.0,4.09
11,3/27/15 18:10:00,4,15.53,63.80,8.72,0.0,0.5,223,0.0,4.09
12,3/27/15 18:20:00,1,15.63,62.80,8.58,0.0,2.3,81,0.0,4.08
13,3/27/15 18:30:00,1,15.25,63.90,8.47,0.0,2.3,211,0.0,4.08
14,3/27/15 18:40:00,1,14.55,66.30,8.36,0.0,0.5,247,0.0,4.08
15,3/27/15 18:50:00,1,14.79,66.50,8.63,0.3,1.5,239,0.0,4.08
16,3/27/15 19:00:00,1,15.08,64.40,8.43,0.0,1.3,181,0.0,4.08
17,3/27/15 19:10:00,1,14.96,65.70,8.61,0.3,1.8,226,0.0,4.08
18,3/27/15 19:20:00,1,14.77,66.00,8.50,0.3,1.8,244,0.0,4.07
19,3/27/15 19:30:00,1,14.77,66.30,8.56,0.3,2.3,202,0.0,4.08
20,3/27/15 19:40:00,1,14.39,66.60,8.26,0.0,2.5,232,0.0,4.08
21,3/27/15 19:50:00,1,14.00,69.20,8.46,0.3,1.5,233,0.0,4.08
22,3/27/15 20:00:00,1,13.95,70.10,8.61,0.0,1.3,225,0.0,4.08
23,3/27/15 20:10:00,1,13.57,70.90,8.41,0.0,1.3,250,0.0,4.08
24,3/27/15 20:20:00,1,13.43,71.90,8.47,0.3,1.5,232,0.0,4.07
25,3/27/15 20:30:00,1,13.26,71.80,8.29,0.0,1.0,226,0.0,4.08
26,3/27/15 20:40:00,1,13.69,71.50,8.65,0.0,1.3,177,0.0,4.08
27,3/27/15 20:50:00,1,13.35,71.50,8.32,0.0,0.3,136,0.0,4.08
28,3/27/15 21:00:00,1,13.40,73.00,8.67,0.0,0.8,192,0.0,4.08
29,3/27/15 21:10:00,1,13.43,72.80,8.66,0.0,0.3,197,0.0,4.08
30,3/27/15 21:20:00,1,13.16,73.30,8.50,0.0,0.5,197,0.0,4.07
31,3/27/15 21:30:00,1,13.21,75.20,8.93,0.0,0.3,197,0.0,4.08
32,3/27/15 21:40:00,1,12.80,75.80,8.65,0.0,0.0,197,0.0,4.08
33,3/27/15 21:50:00,1,12.85,76.80,8.89,0.0,0.0,197,0.0,4.08
34,3/27/15 22:00:00,1,12.56,77.30,8.70,0.0,0.8,208,0.0,4.08
35,3/27/15 22:10:00,1,12.63,77.80,8.87,0.0,0.5,233,0.0,4.08
36,3/27/15 22:20:00,1,12.24,78.10,8.55,0.3,1.3,236,0.0,4.07
37,3/27/15 22:30:00,1,12.27,78.10,8.58,0.5,1.8,240,0.0,4.08
38,3/27/15 22:40:00,1,11.95,77.70,8.19,0.0,1.0,241,0.0,4.08
39,3/27/15 22:50:00,1,12.15,78.40,8.51,0.0,1.0,152,0.0,4.08
40,3/27/15 23:00:00,1,11.49,79.50,8.08,0.0,1.0,232,0.0,4.09
41,3/27/15 23:10:00,1,11.81,80.60,8.59,0.0,0.8,243,0.0,4.08
42,3/27/15 23:20:00,1,12.15,79.10,8.65,0.0,1.0,229,0.0,4.07
43,3/27/15 23:30:00,1,11.73,79.10,8.24,0.0,0.8,227,0.0,4.08
44,3/27/15 23:40:00,1,11.61,80.60,8.40,0.0,0.0,227,0.0,4.08
45,3/27/15 23:50:00,1,11.73,81.20,8.63,0.0,0.0,219,0.0,4.08
46,3/28/15 00:00:00,1,11.56,82.80,8.75,0.0,0.3,183,0.0,4.08
47,3/28/15 00:10:00,1,12.03,82.20,9.10,0.0,0.5,184,0.0,4.08
48,3/28/15 00:20:00,1,11.90,82.80,9.09,0.0,1.0,326,0.0,4.07
49,3/28/15 00:30:00,1,11.52,83.90,8.90,0.0,0.0,326,0.0,4.08
50,3/28/15 00:40:00,1,11.47,84.60,8.98,0.0,0.3,326,0.0,4.08
51,3/28/15 00:50:00,1,11.83,85.00,9.40,0.0,0.5,316,0.0,4.08
52,3/28/15 01:00:00,1,11.98,83.60,9.30,0.0,0.8,236,0.0,4.08
53,3/28/15 01:10:00,1,11.52,83.90,8.90,0.0,0.8,268,0.0,4.08
54,3/28/15 01:20:00,1,11.61,85.90,9.35,0.0,0.3,321,0.0,4.07
55,3/28/15 01:30:00,1,11.88,84.70,9.40,0.0,0.0,306,0.0,4.07
56,3/28/15 01:40:00,1,11.47,84.70,8.99,0.0,0.0,306,0.0,4.08
57,3/28/15 01:50:00,1,11.35,86.20,9.14,0.0,0.0,306,0.0,4.08
58,3/28/15 02:00:00,1,11.39,85.80,9.11,0.0,0.0,306,0.0,4.08
59,3/28/15 02:10:00,1,11.25,86.60,9.11,0.0,0.0,306,0.0,4.08
60,3/28/15 02:20:00,1,11.39,86.20,9.18,0.0,0.3,306,0.0,4.07
61,3/28/15 02:30:00,1,11.64,85.00,9.21,0.0,0.0,306,0.0,4.07
62,3/28/15 02:40:00,1,11.25,86.10,9.02,0.0,0.0,306,0.0,4.08
63,3/28/15 02:50:00,1,11.05,88.30,9.20,0.0,0.0,306,0.0,4.08
64,3/28/15 03:00:00,1,11.20,88.70,9.42,0.0,0.0,306,0.0,4.08
65,3/28/15 03:10:00,1,11.35,87.70,9.39,0.0,0.5,296,0.0,4.08
66,3/28/15 03:20:00,1,11.37,86.10,9.14,0.0,0.3,253,0.0,4.07
67,3/28/15 03:30:00,1,11.27,85.50,8.94,0.0,0.0,244,0.0,4.07
68,3/28/15 03:40:00,1,11.20,86.60,9.06,0.0,0.0,244,0.0,4.08
69,3/28/15 03:50:00,1,11.13,86.60,8.99,0.0,0.0,244,0.0,4.08
70,3/28/15 04:00:00,1,11.03,87.70,9.08,0.0,0.3,244,0.0,4.08
71,3/28/15 04:10:00,1,11.32,87.20,9.28,0.0,1.3,257,0.0,4.08
72,3/28/15 04:20:00,1,11.44,86.10,9.21,0.0,0.0,206,0.0,4.07
73,3/28/15 04:30:00,1,10.76,87.90,8.85,0.3,1.8,8,0.0,4.07
74,3/28/15 04:40:00,1,10.59,91.70,9.31,0.0,1.3,77,0.0,4.08
75,3/28/15 04:50:00,1,10.64,92.40,9.47,0.0,0.8,291,0.0,4.08
76,3/28/15 05:00:00,1,10.76,91.50,9.44,0.0,1.3,229,0.0,4.08
77,3/28/15 05:10:00,1,10.39,92.20,9.19,0.0,1.0,286,0.0,4.08
78,3/28/15 05:20:00,1,10.34,93.70,9.38,0.0,0.0,337,0.0,4.07
79,3/28/15 05:30:00,1,10.30,94.90,9.53,0.0,0.5,306,0.0,4.07
80,3/28/15 05:40:00,1,10.57,94.20,9.68,0.0,1.0,263,0.0,4.08
81,3/28/15 05:50:00,1,10.44,93.40,9.43,0.0,0.8,248,0.0,4.08
82,3/28/15 06:00:00,1,10.57,93.80,9.62,0.0,0.8,284,0.0,4.08
83,3/28/15 06:10:00,4,10.47,93.00,9.39,0.0,1.3,307,0.0,4.08
84,3/28/15 06:20:00,11,10.37,94.30,9.50,0.0,0.0,355,0.0,4.07
85,3/28/15 06:30:00,21,10.42,94.70,9.62,0.0,0.0,355,0.0,4.07
86,3/28/15 06:40:00,29,10.66,94.60,9.84,0.0,0.3,302,0.0,4.07
87,3/28/15 06:50:00,41,10.91,93.70,9.94,0.0,0.0,232,0.0,4.08
88,3/28/15 07:00:00,64,10.88,93.20,9.84,0.0,0.0,232,0.0,4.08
89,3/28/15 07:10:00,96,11.13,93.10,10.07,0.0,0.0,232,0.0,4.08
90,3/28/15 07:20:00,136,11.54,92.70,10.41,0.0,0.0,232,0.0,4.07
91,3/28/15 07:30:00,221,11.86,92.70,10.72,0.0,0.0,232,0.0,4.07
92,3/28/15 07:40:00,326,11.95,91.50,10.63,0.0,0.0,232,0.0,4.07
93,3/28/15 07:50:00,401,12.22,91.20,10.84,0.0,0.8,279,0.0,4.07
94,3/28/15 08:00:00,444,12.75,90.60,11.27,0.0,0.8,348,0.0,4.07
95,3/28/15 08:10:00,449,12.65,89.00,10.90,0.0,1.0,352,0.0,4.07
96,3/28/15 08:20:00,449,12.80,88.40,10.94,0.0,1.0,7,0.0,4.07
97,3/28/15 08:30:00,486,13.33,85.90,11.03,0.0,0.3,22,0.0,4.07
98,3/28/15 08:40:00,609,13.95,83.00,11.13,0.0,0.8,24,0.0,4.07
99,3/28/15 08:50:00,591,13.83,80.70,10.59,0.3,1.5,20,0.0,4.07
100,3/28/15 09:00:00,674,14.46,79.60,10.99,0.5,1.5,8,0.0,4.07
101,3/28/15 09:10:00,834,14.79,77.20,10.85,0.8,1.8,22,0.0,4.07
102,3/28/15 09:20:00,1216,15.75,73.30,11.00,0.5,2.0,25,0.0,4.06
103,3/28/15 09:30:00,1121,16.06,70.70,10.75,1.0,2.5,31,0.0,4.07
104,3/28/15 09:40:00,1306,17.49,67.40,11.40,0.5,2.0,20,0.0,4.07
105,3/28/15 09:50:00,1406,17.80,65.30,11.22,1.0,3.3,22,0.0,4.07
106,3/28/15 10:00:00,1189,17.65,63.10,10.56,0.8,2.8,18,0.0,4.07
107,3/28/15 10:10:00,1481,19.77,59.20,11.60,0.0,1.8,55,0.0,4.07
108,3/28/15 10:20:00,1334,19.29,56.90,10.56,0.8,3.5,29,0.0,4.07
109,3/28/15 10:30:00,1596,18.72,53.70,9.16,1.8,3.8,29,0.0,4.07
110,3/28/15 10:40:00,1676,19.37,52.70,9.48,2.3,4.8,22,0.0,4.07
111,3/28/15 10:50:00,1709,19.77,49.70,8.98,3.0,5.5,22,0.0,4.07
112,3/28/15 11:00:00,1739,20.17,49.00,9.14,3.0,5.0,27,0.0,4.07
113,3/28/15 11:10:00,1764,20.36,48.30,9.10,3.0,5.8,29,0.0,4.08
114,3/28/15 11:20:00,1806,20.72,47.80,9.27,3.0,6.5,18,0.0,4.08
115,3/28/15 11:30:00,1766,20.39,46.00,8.40,3.0,6.3,10,0.0,4.07
116,3/28/15 11:40:00,1444,20.75,47.90,9.33,3.3,7.1,8,0.0,4.07
117,3/28/15 11:50:00,1841,21.15,46.20,9.16,3.3,7.6,17,0.0,4.08
118,3/28/15 12:00:00,1839,20.75,45.40,8.53,4.3,8.6,13,0.0,4.08
119,3/28/15 12:10:00,1839,20.91,45.50,8.72,3.8,7.6,3,0.0,4.08
120,3/28/15 12:20:00,1836,21.25,46.50,9.34,3.5,7.6,7,0.0,4.08
121,3/28/15 12:30:00,1834,20.84,47.80,9.38,4.0,8.8,3,0.0,4.07
122,3/28/15 12:40:00,1831,20.96,48.70,9.77,3.8,7.6,355,0.0,4.08
123,3/28/15 12:50:00,1814,21.41,48.30,10.06,3.5,8.1,0,0.0,4.08
124,3/28/15 13:00:00,1794,21.89,47.20,10.15,3.5,7.8,10,0.0,4.08
125,3/28/15 13:10:00,1776,21.34,47.40,9.71,4.0,7.8,355,0.0,4.08
126,3/28/15 13:20:00,1761,21.32,46.80,9.50,4.0,8.6,15,0.0,4.08
