Data Format: 
128,4/14/16 15:20:00,151,9.16,94.90,8.40,1.3,3.5,230,2.0,4.10
129,4/14/16 15:30:00,146,9.41,95.90,8.80,0.5,3.0,215,0.2,4.10
130,4/14/16 15:40:00,99,9.76,96.60,9.25,0.0,1.8,171,0.0,4.10
131,4/14/16 15:50:00,131,9.66,97.00,9.21,0.0,0.8,205,0.0,4.10
132,4/14/16 16:00:00,69,9.80,97.30,9.41,0.0,0.5,218,0.0,4.10
133,4/14/16 16:10:00,31,9.85,97.60,9.50,0.0,1.5,220,0.2,4.10
134,4/14/16 16:20:00,21,9.88,97.60,9.53,0.0,1.5,243,0.2,4.10
135,4/14/16 16:30:00,14,9.78,97.90,9.47,0.0,0.0,247,0.2,4.10
136,4/14/16 16:40:00,24,9.83,98.10,9.55,0.0,0.5,278,0.2,4.10
137,4/14/16 16:50:00,46,9.93,98.20,9.67,0.0,0.8,229,0.4,4.10
138,4/14/16 17:00:00,81,10.22,98.30,9.98,0.0,0.0,229,0.2,4.10
139,4/14/16 17:10:00,66,10.12,98.30,9.88,0.0,1.0,117,0.2,4.10
140,4/14/16 17:20:00,11,10.08,98.40,9.85,0.0,1.8,135,0.0,4.10
141,4/14/16 17:30:00,24,10.12,98.40,9.89,0.3,1.8,225,0.2,4.10
142,4/14/16 17:40:00,14,10.03,98.20,9.77,0.3,2.5,213,0.6,4.10
143,4/14/16 17:50:00,9,9.98,98.50,9.76,0.0,0.3,24,0.0,4.10
144,4/14/16 18:00:00,4,10.08,98.70,9.89,0.0,0.0,22,0.0,4.10
145,4/14/16 18:10:00,1,9.93,98.70,9.74,0.0,0.0,22,0.0,4.10
146,4/14/16 18:20:00,1,9.85,98.70,9.67,0.0,0.0,22,0.0,4.10
147,4/14/16 18:30:00,1,9.88,98.80,9.71,0.0,0.0,22,0.0,4.10
148,4/14/16 18:40:00,1,9.90,98.90,9.75,0.0,0.0,22,0.0,4.10
149,4/14/16 18:50:00,1,10.03,98.90,9.87,0.0,0.0,22,0.2,4.10
150,4/14/16 19:00:00,1,9.90,98.90,9.75,0.0,0.3,21,0.2,4.10
151,4/14/16 19:10:00,1,9.95,99.10,9.83,0.0,0.0,20,0.0,4.10
152,4/14/16 19:20:00,1,10.00,99.20,9.89,0.0,0.0,20,0.0,4.10
153,4/14/16 19:30:00,1,9.95,99.10,9.83,0.0,0.0,330,0.2,4.10
154,4/14/16 19:40:00,1,9.88,99.10,9.75,0.0,0.5,226,0.4,4.10
155,4/14/16 19:50:00,1,9.93,99.20,9.82,0.0,0.3,67,0.8,4.10
156,4/14/16 20:00:00,1,9.95,99.40,9.87,0.0,0.0,53,0.6,4.10
157,4/14/16 20:10:00,1,9.90,99.30,9.81,0.0,0.0,53,0.4,4.10
158,4/14/16 20:20:00,1,9.93,99.40,9.85,0.0,0.0,53,0.6,4.10
159,4/14/16 20:30:00,1,9.93,99.40,9.85,0.0,0.0,53,0.2,4.10
160,4/14/16 20:40:00,1,9.93,99.50,9.86,0.0,0.0,53,0.0,4.10
161,4/14/16 20:50:00,1,9.95,99.60,9.90,0.0,0.0,53,0.0,4.10
162,4/14/16 21:00:00,1,10.00,99.60,9.95,0.0,0.0,53,0.0,4.10
163,4/14/16 21:10:00,1,9.95,99.60,9.90,0.0,0.0,32,0.0,4.10
164,4/14/16 21:20:00,1,9.93,99.60,9.88,0.0,0.3,264,0.2,4.10
165,4/14/16 21:30:00,1,9.93,99.80,9.91,0.0,0.8,261,0.0,4.10
166,4/14/16 21:40:00,1,9.88,99.90,9.87,0.0,0.0,34,0.0,4.10
167,4/14/16 21:50:00,1,9.90,99.80,9.88,0.0,0.0,6,0.0,4.10
168,4/14/16 22:00:00,1,9.83,99.90,9.83,0.0,0.3,230,0.0,4.10
169,4/14/16 22:10:00,1,9.76,99.90,9.75,0.0,0.0,183,0.0,4.10
170,4/14/16 22:20:00,1,9.83,100.00,9.84,0.0,0.0,183,0.0,4.13
171,4/14/16 22:30:00,1,9.66,99.90,9.65,0.0,0.0,183,0.0,4.10
172,4/14/16 22:40:00,1,9.66,100.00,9.67,0.0,0.0,183,0.0,4.10
173,4/14/16 22:50:00,1,9.83,100.00,9.84,0.0,0.0,183,0.0,4.10
174,4/14/16 23:00:00,1,9.76,100.00,9.77,0.0,0.0,183,0.0,4.10
175,4/14/16 23:10:00,1,9.56,100.00,9.57,0.0,0.0,183,0.0,4.10
176,4/14/16 23:20:00,1,9.31,100.00,9.32,0.0,1.0,212,0.0,4.10
177,4/14/16 23:30:00,1,9.21,99.90,9.21,0.0,0.3,218,0.0,4.10
178,4/14/16 23:40:00,1,9.16,100.00,9.17,0.0,0.0,216,0.0,4.10
179,4/14/16 23:50:00,1,9.04,100.00,9.05,0.0,0.0,216,0.0,4.10
180,4/15/16 00:00:00,1,8.97,100.00,8.97,0.0,0.0,216,0.0,4.10
181,4/15/16 00:10:00,1,9.11,100.00,9.12,0.0,0.0,215,0.0,4.10
182,4/15/16 00:20:00,1,9.21,100.00,9.22,0.0,0.0,213,0.0,4.10
183,4/15/16 00:30:00,1,9.11,100.00,9.12,0.0,0.0,213,0.0,4.10
184,4/15/16 00:40:00,1,9.14,100.00,9.15,0.0,0.0,213,0.0,4.10
185,4/15/16 00:50:00,1,9.29,100.00,9.30,0.0,0.0,213,0.0,4.10
186,4/15/16 01:00:00,1,9.16,100.00,9.17,0.0,0.5,213,0.0,4.10
187,4/15/16 01:10:00,1,9.24,100.00,9.25,0.0,0.3,215,0.0,4.10
188,4/15/16 01:20:00,1,9.16,100.00,9.17,0.0,0.0,125,0.0,4.10
189,4/15/16 01:30:00,1,9.24,100.00,9.25,0.0,0.0,125,0.0,4.10
190,4/15/16 01:40:00,1,9.26,100.00,9.27,0.0,0.8,183,0.0,4.10
191,4/15/16 01:50:00,1,9.09,100.00,9.10,0.0,0.8,243,0.0,4.10
192,4/15/16 02:00:00,1,8.84,100.00,8.85,0.0,1.3,211,0.0,4.10
193,4/15/16 02:10:00,1,8.44,100.00,8.45,0.0,0.0,206,0.0,4.10
194,4/15/16 02:20:00,1,8.59,100.00,8.60,0.0,0.5,208,0.0,4.10
195,4/15/16 02:30:00,1,8.62,100.00,8.63,0.0,0.8,227,0.0,4.10
196,4/15/16 02:40:00,1,8.57,100.00,8.58,0.0,0.0,164,0.0,4.10
197,4/15/16 02:50:00,1,8.34,100.00,8.35,0.0,0.0,114,0.0,4.10
198,4/15/16 03:00:00,1,8.37,100.00,8.38,0.0,0.0,114,0.0,4.10
199,4/15/16 03:10:00,1,8.05,100.00,8.05,0.0,0.3,204,0.0,4.10
200,4/15/16 03:20:00,1,7.92,100.00,7.93,0.0,0.5,223,0.0,4.10
201,4/15/16 03:30:00,1,7.74,100.00,7.75,0.0,0.3,190,0.0,4.10
202,4/15/16 03:40:00,1,7.62,100.00,7.63,0.0,0.8,293,0.0,4.10
203,4/15/16 03:50:00,1,7.74,100.00,7.75,0.0,0.8,226,0.0,4.10
204,4/15/16 04:00:00,1,7.59,100.00,7.60,0.0,0.8,223,0.0,4.10
205,4/15/16 04:10:00,1,7.57,100.00,7.58,0.0,0.3,225,0.0,4.12
206,4/15/16 04:20:00,1,7.34,100.00,7.35,0.0,0.0,225,0.0,4.10
207,4/15/16 04:30:00,1,7.47,100.00,7.48,0.0,0.5,225,0.0,4.10
208,4/15/16 04:40:00,1,7.09,100.00,7.10,0.0,0.0,225,0.0,4.10
209,4/15/16 04:50:00,1,7.07,100.00,7.07,0.0,0.0,225,0.0,4.10
210,4/15/16 05:00:00,1,7.14,100.00,7.15,0.0,0.0,225,0.2,4.10
211,4/15/16 05:10:00,1,7.09,100.00,7.10,0.0,0.0,223,0.0,4.10
212,4/15/16 05:20:00,1,6.89,100.00,6.90,0.0,0.3,223,0.0,4.10
213,4/15/16 05:30:00,4,7.07,100.00,7.07,0.0,0.3,223,0.0,4.10
214,4/15/16 05:40:00,11,6.89,100.00,6.90,0.0,0.0,223,0.0,4.10
215,4/15/16 05:50:00,26,6.86,100.00,6.87,0.0,0.3,240,0.0,4.10
216,4/15/16 06:00:00,39,6.96,100.00,6.97,0.0,0.0,250,0.0,4.10
217,4/15/16 06:10:00,51,6.71,100.00,6.72,0.0,0.8,343,0.0,4.10
218,4/15/16 06:20:00,64,7.12,100.00,7.12,0.0,1.5,234,0.0,4.10
219,4/15/16 06:30:00,86,7.24,100.00,7.25,0.0,0.0,218,0.0,4.10
220,4/15/16 06:40:00,159,7.59,100.00,7.60,0.0,0.0,218,0.0,4.10
221,4/15/16 06:50:00,216,8.00,100.00,8.00,0.0,0.0,218,0.0,4.10
222,4/15/16 07:00:00,234,8.27,100.00,8.28,0.0,0.0,218,0.0,4.10
223,4/15/16 07:10:00,306,9.09,100.00,9.10,0.0,0.0,218,0.0,4.09
224,4/15/16 07:20:00,296,9.01,100.00,9.02,0.0,0.0,323,0.0,4.10
225,4/15/16 07:30:00,299,8.94,100.00,8.95,0.0,0.0,354,0.0,4.10
226,4/15/16 07:40:00,689,10.34,99.90,10.34,0.0,0.0,354,0.0,4.10
227,4/15/16 07:50:00,826,12.44,98.80,12.27,0.0,0.0,355,0.0,4.10
228,4/15/16 08:00:00,794,12.56,95.80,11.92,0.0,0.5,310,0.0,4.10
229,4/15/16 08:10:00,496,11.86,93.40,10.84,0.0,0.0,293,0.0,4.09
230,4/15/16 08:20:00,721,12.39,91.40,11.04,0.0,0.0,303,0.0,4.10
231,4/15/16 08:30:00,1034,14.12,88.80,12.32,0.0,1.3,313,0.0,4.10
232,4/15/16 08:40:00,1091,14.15,83.00,11.32,0.0,1.5,14,0.0,4.10
233,4/15/16 08:50:00,1151,15.29,81.40,12.14,0.0,0.8,14,0.0,4.10
234,4/15/16 09:00:00,1201,15.91,79.40,12.37,0.0,0.8,20,0.0,4.10
235,4/15/16 09:10:00,1261,16.61,76.60,12.50,0.0,2.0,18,0.0,4.10
236,4/15/16 09:20:00,1321,17.22,74.70,12.71,0.0,1.0,46,0.0,4.10
237,4/15/16 09:30:00,1379,17.80,73.40,12.99,0.0,0.5,35,0.0,4.10
238,4/15/16 09:40:00,1434,18.18,69.60,12.55,0.0,1.0,66,0.0,4.10
239,4/15/16 09:50:00,1479,18.32,63.60,11.31,0.0,1.0,28,0.0,4.10
240,4/15/16 10:00:00,1526,19.08,61.30,11.48,0.0,0.8,79,0.0,4.10
241,4/15/16 10:10:00,1566,20.39,58.50,12.00,0.3,1.8,20,0.0,4.10
242,4/15/16 10:20:00,1601,20.91,55.50,11.69,0.3,1.5,4,0.0,4.10
243,4/15/16 10:30:00,1634,20.51,52.50,10.48,0.3,1.8,20,0.0,4.10
244,4/15/16 10:40:00,1661,20.53,50.50,9.92,0.8,2.3,22,0.0,4.10
245,4/15/16 10:50:00,1689,20.53,52.40,10.47,0.8,2.8,28,0.0,4.10
246,4/15/16 11:00:00,1721,20.94,51.30,10.52,1.5,3.0,31,0.0,4.10
247,4/15/16 11:10:00,1741,21.13,50.30,10.41,1.8,3.8,24,0.0,4.10
248,4/15/16 11:20:00,1764,21.22,48.80,10.04,2.3,4.0,24,0.0,4.10
249,4/15/16 11:30:00,1774,21.29,47.30,9.64,2.0,4.5,25,0.0,4.10
250,4/15/16 11:40:00,1786,21.72,46.00,9.62,2.0,4.3,28,0.0,4.13
251,4/15/16 11:50:00,1796,21.96,46.30,9.93,2.0,3.8,31,0.0,4.10
252,4/15/16 12:00:00,1806,21.82,46.60,9.90,2.5,5.5,31,0.0,4.10
253,4/15/16 12:10:00,1811,21.94,46.70,10.04,2.3,5.8,13,0.0,4.10
254,4/15/16 12:20:00,1814,22.11,45.20,9.70,2.3,5.8,11,0.0,4.10
255,4/15/16 12:30:00,1809,22.11,43.70,9.20,2.8,7.3,10,0.0,4.10
256,4/15/16 12:40:00,1796,22.68,44.10,9.85,2.0,5.0,14,0.0,4.10
257,4/15/16 12:50:00,1794,22.73,43.50,9.69,2.3,7.3,0,0.0,4.10
258,4/15/16 13:00:00,1806,22.90,43.10,9.71,2.5,6.8,355,0.0,4.10
259,4/15/16 13:10:00,1769,22.97,43.60,9.94,2.3,7.6,355,0.0,4.10
260,4/15/16 13:20:00,1726,23.11,43.50,10.04,2.3,6.8,4,0.0,4.10
261,4/15/16 13:30:00,1706,22.61,43.00,9.41,3.5,7.6,22,0.0,4.10
262,4/15/16 13:40:00,1701,22.80,43.40,9.72,2.8,7.1,10,0.0,4.10
263,4/15/16 13:50:00,1684,22.70,43.20,9.57,2.5,7.6,13,0.0,4.13
264,4/15/16 14:00:00,1599,22.47,43.40,9.42,3.8,8.6,11,0.0,4.10
265,4/15/16 14:10:00,1446,22.51,43.70,9.57,3.3,7.3,21,0.0,4.10
266,4/15/16 14:20:00,1511,22.94,44.00,10.06,2.5,5.8,13,0.0,4.10
267,4/15/16 14:30:00,1449,23.40,44.20,10.54,1.8,6.3,355,0.0,4.10
268,4/15/16 14:40:00,1406,22.66,44.20,9.87,3.0,7.3,8,0.0,4.10
269,4/15/16 14:50:00,684,21.37,46.20,9.35,2.5,7.1,11,0.0,4.10
270,4/15/16 15:00:00,501,21.68,47.80,10.15,1.5,5.3,22,0.0,4.10
271,4/15/16 15:10:00,664,21.27,48.60,10.02,3.0,7.1,28,0.0,4.10
272,4/15/16 15:20:00,614,21.34,49.20,10.27,2.3,5.0,38,0.0,4.10
273,4/15/16 15:30:00,494,20.84,50.10,10.08,2.5,7.6,32,0.0,4.10
