"Plot Title: Yurung MSS"
"#","Date Time, GMT+06:00","Temp, °F (LGR S/N: 10364439, SEN S/N: 10344945, LBL: Temperature)","RH, % (LGR S/N: 10364439, SEN S/N: 10344945, LBL: Relative Humidity)","Water Content, m³/m³ (LGR S/N: 10364439, SEN S/N: 10346467, LBL: Soil Moisture)","Wind Speed, mph (LGR S/N: 10364439, SEN S/N: 10349699, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10364439, SEN S/N: 10349699, LBL: Wind Guest)","Wind Direction, ø (LGR S/N: 10364439, SEN S/N: 10349741, LBL: Wind Direction)","PAR, uE (LGR S/N: 10364439, SEN S/N: 10349868, LBL: Photosynthetic Radiation)","Rain, in (LGR S/N: 10364439, SEN S/N: 10364403, LBL: Rainfall)","Batt, V (LGR S/N: 10364439)"
1,02/25/16 10:35:54 AM,64.760,53.800,0.2505,0.56,5.08,207.8,1331.2,,4.363
2,02/25/16 10:45:54 AM,64.717,50.700,0.2528,1.12,7.90,169.9,1388.7,0.000,4.351
3,02/25/16 10:55:54 AM,66.686,48.500,0.2528,1.12,4.50,196.5,1421.2,0.000,4.387
4,02/25/16 11:05:54 AM,63.475,48.400,0.2528,2.82,8.46,160.0,1431.2,0.000,4.369
5,02/25/16 11:15:54 AM,65.359,48.700,0.2532,2.82,9.01,161.5,1478.7,0.000,4.357
6,02/25/16 11:25:54 AM,64.589,50.100,0.2532,2.26,7.90,189.5,1513.7,0.000,4.351
7,02/25/16 11:35:54 AM,65.230,49.600,0.2532,2.26,9.01,157.2,1531.2,0.000,4.369
8,02/25/16 11:45:54 AM,65.359,47.400,0.2532,1.70,7.31,151.6,1503.7,0.000,4.357
9,02/25/16 11:55:54 AM,64.418,45.200,0.2532,3.94,11.27,175.5,1506.2,0.000,4.351
10,02/25/16 12:05:54 PM,66.173,48.900,0.2532,3.94,10.69,185.3,1511.2,0.000,4.369
11,02/25/16 12:15:54 PM,67.158,49.100,0.2532,2.82,10.13,176.9,1548.7,0.000,4.357
12,02/25/16 12:25:54 PM,65.102,48.500,0.2532,2.26,9.01,181.1,1541.2,0.000,4.351
13,02/25/16 12:35:54 PM,65.230,49.400,0.2528,3.38,9.57,176.9,1511.2,0.000,4.363
14,02/25/16 12:45:54 PM,64.204,51.400,0.2528,4.50,11.83,175.5,1498.7,0.000,4.351
15,02/25/16 12:55:54 PM,64.845,52.100,0.2528,3.94,7.90,181.1,1388.7,0.000,4.363
16,02/25/16 01:05:54 PM,65.574,51.900,0.2528,2.82,7.90,189.5,1456.2,0.000,4.357
17,02/25/16 01:15:54 PM,64.632,52.400,0.2528,4.50,10.13,153.0,1428.7,0.000,4.363
18,02/25/16 01:25:54 PM,65.916,53.600,0.2528,3.94,9.57,137.6,1361.2,0.000,4.357
19,02/25/16 01:35:54 PM,63.819,53.000,0.2528,3.94,9.01,136.2,1166.2,0.000,4.351
20,02/25/16 01:45:54 PM,63.732,53.800,0.2528,2.26,7.90,144.6,833.7,0.000,4.363
21,02/25/16 01:55:54 PM,65.403,54.700,0.2532,2.26,8.46,151.6,941.2,0.000,4.357
22,02/25/16 02:05:54 PM,62.875,55.700,0.2528,3.94,12.95,115.1,673.7,0.000,4.363
23,02/25/16 02:15:54 PM,62.661,58.100,0.2528,5.64,12.95,116.5,768.7,0.000,4.357
24,02/25/16 02:25:54 PM,63.561,58.800,0.2528,5.64,11.83,144.6,983.7,0.000,4.351
25,02/25/16 02:35:54 PM,61.205,58.900,0.2524,5.64,11.27,143.2,653.7,0.000,4.363
26,02/25/16 02:45:54 PM,60.861,62.800,0.2528,5.64,10.69,143.2,313.7,0.000,4.351
27,02/25/16 02:55:54 PM,60.474,64.200,0.2528,5.64,11.27,146.0,271.2,0.000,4.363
28,02/25/16 03:05:54 PM,61.506,64.300,0.2528,6.76,13.51,141.8,518.7,0.000,4.363
29,02/25/16 03:15:54 PM,61.419,62.800,0.2524,4.50,11.83,158.6,461.2,0.000,4.351
30,02/25/16 03:25:54 PM,63.604,62.400,0.2524,5.08,12.95,158.6,646.2,0.000,4.363
31,02/25/16 03:35:54 PM,61.891,61.500,0.2520,5.08,11.83,153.0,641.2,0.000,4.357
32,02/25/16 03:45:54 PM,62.276,63.800,0.2520,4.50,12.95,151.6,513.7,0.000,4.375
33,02/25/16 03:55:54 PM,61.891,61.800,0.2520,4.50,9.01,157.2,578.7,0.000,4.363
34,02/25/16 04:05:54 PM,60.561,63.300,0.2516,5.08,11.83,167.1,338.7,0.000,4.351
35,02/25/16 04:15:54 PM,60.647,64.300,0.2516,4.50,12.39,164.3,353.7,0.000,4.363
36,02/25/16 04:25:54 PM,60.303,64.600,0.2516,4.50,10.69,157.2,298.7,0.000,4.351
37,02/25/16 04:35:54 PM,59.916,65.000,0.2516,5.64,11.27,154.4,256.2,0.000,4.369
38,02/25/16 04:45:54 PM,59.702,65.700,0.2516,4.50,10.13,148.8,238.7,0.000,4.363
39,02/25/16 04:55:54 PM,59.659,66.500,0.2516,3.94,9.57,140.4,203.7,0.000,4.351
40,02/25/16 05:05:54 PM,59.056,66.800,0.2512,3.38,8.46,144.6,143.7,0.000,4.351
41,02/25/16 05:15:54 PM,58.755,67.700,0.2512,4.50,10.13,139.0,101.2,0.000,4.345
