"Plot Title: Yurung MSS"
"#","Date Time, GMT+06:00","Temp, °F (LGR S/N: 10364439, SEN S/N: 10344945, LBL: Temperature)","RH, % (LGR S/N: 10364439, SEN S/N: 10344945, LBL: Relative Humidity)","Water Content, m³/m³ (LGR S/N: 10364439, SEN S/N: 10346467, LBL: Soil Moisture)","Wind Speed, mph (LGR S/N: 10364439, SEN S/N: 10349699, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10364439, SEN S/N: 10349699, LBL: Wind Guest)","Wind Direction, ø (LGR S/N: 10364439, SEN S/N: 10349741, LBL: Wind Direction)","PAR, uE (LGR S/N: 10364439, SEN S/N: 10349868, LBL: Photosynthetic Radiation)","Rain, in (LGR S/N: 10364439, SEN S/N: 10364403, LBL: Rainfall)","Batt, V (LGR S/N: 10364439)"
1,05/04/16 10:45:54 AM,69.213,82.600,0.3121,1.12,5.64,329.9,831.2,,4.339
2,05/04/16 10:55:54 AM,70.201,78.700,0.3175,1.70,6.76,332.7,1583.7,0.000,4.369
3,05/04/16 11:05:54 AM,71.404,76.500,0.3171,1.12,4.50,355.2,1528.7,0.000,4.357
4,05/04/16 11:15:54 AM,71.577,75.900,0.3171,1.70,4.50,335.5,1486.2,0.000,4.490
5,05/04/16 11:25:54 AM,71.620,75.900,0.3168,0.56,2.82,308.9,1078.7,0.000,4.357
6,05/04/16 11:35:54 AM,71.834,73.800,0.3168,1.12,7.31,206.4,1066.2,0.000,4.345
7,05/04/16 11:45:54 AM,70.673,72.600,0.3168,2.26,8.46,132.0,831.2,0.000,4.351
8,05/04/16 11:55:54 AM,71.017,76.600,0.3168,2.82,6.76,140.4,828.7,0.000,4.357
9,05/04/16 12:05:54 PM,69.985,77.000,0.3163,3.94,10.13,130.6,958.7,0.000,4.375
10,05/04/16 12:15:54 PM,69.858,77.900,0.3163,4.50,12.95,150.2,778.7,0.000,4.351
11,05/04/16 12:25:54 PM,68.484,78.800,0.3163,5.64,12.39,136.2,538.7,0.000,4.400
12,05/04/16 12:35:54 PM,68.484,79.700,0.3163,3.38,9.57,144.6,486.2,0.000,4.381
13,05/04/16 12:45:54 PM,65.745,80.800,0.3163,5.08,17.47,130.6,246.2,0.000,4.363
14,05/04/16 12:55:54 PM,65.017,83.400,0.3160,3.38,8.46,158.6,356.2,0.000,4.357
15,05/04/16 01:05:54 PM,63.819,86.000,0.3151,7.31,19.71,117.9,441.2,0.000,4.351
16,05/04/16 01:15:54 PM,61.720,87.500,0.3140,4.50,13.51,102.5,76.2,0.008,4.351
17,05/04/16 01:25:54 PM,59.702,91.100,0.3304,6.20,20.85,221.8,26.2,0.079,4.339
18,05/04/16 01:35:54 PM,58.541,95.800,0.3542,7.31,18.03,150.2,118.7,0.079,4.357
19,05/04/16 01:45:54 PM,59.529,94.800,0.3521,15.21,25.34,139.0,246.2,0.000,4.381
20,05/04/16 01:55:54 PM,60.433,87.000,0.3511,14.65,27.60,146.0,236.2,0.000,4.363
21,05/04/16 02:05:54 PM,60.217,85.600,0.3500,7.31,18.03,129.2,113.7,0.000,4.357
22,05/04/16 02:15:54 PM,59.916,84.900,0.3496,5.64,12.39,129.2,106.2,0.000,4.357
23,05/04/16 02:25:54 PM,60.948,84.400,0.3490,8.46,15.77,122.1,126.2,0.000,4.357
24,05/04/16 02:35:54 PM,61.248,82.400,0.3486,3.94,12.39,126.4,148.7,0.000,4.363
25,05/04/16 02:45:54 PM,61.162,81.600,0.3481,0.56,5.08,168.5,166.2,0.000,4.363
26,05/04/16 02:55:54 PM,61.462,83.100,0.3481,0.00,1.70,78.6,161.2,0.000,4.351
27,05/04/16 03:05:54 PM,61.547,83.300,0.3476,0.00,1.12,351.0,163.7,0.000,4.369
28,05/04/16 03:15:54 PM,61.677,85.100,0.3476,0.00,0.00,292.0,193.7,0.000,4.357
29,05/04/16 03:25:54 PM,61.761,85.200,0.3471,0.00,2.26,235.9,233.7,0.000,4.369
30,05/04/16 03:35:54 PM,62.019,85.800,0.3471,0.00,0.00,175.5,251.2,0.000,4.363
31,05/04/16 03:45:54 PM,62.276,85.700,0.3466,0.00,0.00,154.4,248.7,0.000,4.381
32,05/04/16 03:55:54 PM,61.891,84.500,0.3466,0.00,0.00,154.4,236.2,0.008,4.381
33,05/04/16 04:05:54 PM,62.319,86.200,0.3461,0.00,0.00,154.4,223.7,0.000,4.357
34,05/04/16 04:15:54 PM,62.191,86.400,0.3461,0.00,0.00,154.4,223.7,0.000,4.357
35,05/04/16 04:25:54 PM,62.704,87.200,0.3466,0.00,2.26,144.6,233.7,0.000,4.357
36,05/04/16 04:35:54 PM,63.048,86.000,0.3461,0.00,2.26,143.2,228.7,0.000,4.363
37,05/04/16 04:45:54 PM,63.090,82.800,0.3461,1.12,5.08,143.2,231.2,0.000,4.363
38,05/04/16 04:55:54 PM,64.161,80.000,0.3461,0.00,3.38,144.6,228.7,0.000,4.369
39,05/04/16 05:05:54 PM,64.589,79.600,0.3457,0.00,0.00,153.0,208.7,0.000,4.363
40,05/04/16 05:15:54 PM,63.648,81.500,0.3457,0.00,1.70,154.4,171.2,0.000,4.351
41,05/04/16 05:25:54 PM,61.590,85.000,0.3451,0.00,1.70,306.1,108.7,0.000,4.351
42,05/04/16 05:35:54 PM,61.848,86.000,0.3451,0.00,0.00,289.2,101.2,0.000,4.351
43,05/04/16 05:45:54 PM,61.761,84.400,0.3451,0.00,0.00,255.5,96.2,0.000,4.345
44,05/04/16 05:55:54 PM,62.406,83.000,0.3447,0.56,3.94,137.6,78.7,0.000,4.339
45,05/04/16 06:05:54 PM,62.019,79.700,0.3447,0.00,2.82,140.4,58.7,0.000,4.339
46,05/04/16 06:15:54 PM,62.105,80.000,0.3447,0.00,1.70,140.4,36.2,0.000,4.333
47,05/04/16 06:25:54 PM,61.205,81.000,0.3441,0.00,1.70,141.8,16.2,0.000,4.333
48,05/04/16 06:35:54 PM,61.119,79.500,0.3437,0.00,2.82,143.2,3.7,0.000,4.333
49,05/04/16 06:45:54 PM,61.290,79.600,0.3437,0.56,3.38,146.0,1.2,0.000,4.327
50,05/04/16 06:55:54 PM,61.462,76.000,0.3437,0.56,5.08,132.0,1.2,0.000,4.321
51,05/04/16 07:05:54 PM,59.745,78.700,0.3437,0.00,2.82,146.0,1.2,0.000,4.321
52,05/04/16 07:15:54 PM,59.702,81.500,0.3432,0.00,2.26,148.8,1.2,0.000,4.321
53,05/04/16 07:25:54 PM,59.916,78.600,0.3432,0.00,2.82,136.2,1.2,0.000,4.321
54,05/04/16 07:35:54 PM,58.712,79.900,0.3432,0.00,0.00,139.0,1.2,0.000,4.321
55,05/04/16 07:45:54 PM,59.702,81.500,0.3427,0.00,2.26,139.0,1.2,0.000,4.321
56,05/04/16 07:55:54 PM,60.174,79.100,0.3427,0.00,1.12,139.0,1.2,0.000,4.315
57,05/04/16 08:05:54 PM,59.014,80.600,0.3427,0.00,1.70,139.0,1.2,0.000,4.315
58,05/04/16 08:15:54 PM,59.099,79.700,0.3422,0.00,2.26,140.4,1.2,0.000,4.315
59,05/04/16 08:25:54 PM,58.885,80.300,0.3422,0.00,0.56,140.4,1.2,0.000,4.309
60,05/04/16 08:35:54 PM,58.885,80.400,0.3418,0.00,1.12,140.4,1.2,0.000,4.309
61,05/04/16 08:45:54 PM,58.971,80.100,0.3418,0.00,0.56,140.4,1.2,0.000,4.303
62,05/04/16 08:55:54 PM,59.056,80.400,0.3418,0.00,0.56,140.4,1.2,0.000,4.303
63,05/04/16 09:05:54 PM,59.659,78.500,0.3418,0.00,0.00,140.4,1.2,0.000,4.303
64,05/04/16 09:15:54 PM,59.272,77.400,0.3418,0.00,0.56,140.4,1.2,0.000,4.303
65,05/04/16 09:25:54 PM,57.636,81.800,0.3412,0.00,2.82,140.4,1.2,0.000,4.303
66,05/04/16 09:35:54 PM,59.099,81.900,0.3412,0.00,1.12,141.8,1.2,0.000,4.303
67,05/04/16 09:45:54 PM,58.066,81.300,0.3412,0.00,2.26,141.8,1.2,0.000,4.297
68,05/04/16 09:55:54 PM,57.893,82.300,0.3412,0.00,1.12,139.0,1.2,0.000,4.297
69,05/04/16 10:05:54 PM,60.217,80.600,0.3412,0.00,2.26,139.0,1.2,0.000,4.297
70,05/04/16 10:15:54 PM,59.745,77.900,0.3408,0.00,0.00,139.0,1.2,0.000,4.297
71,05/04/16 10:25:54 PM,58.498,81.400,0.3408,0.00,2.82,139.0,1.2,0.000,4.297
72,05/04/16 10:35:54 PM,60.517,80.400,0.3408,0.00,0.00,140.4,1.2,0.000,4.297
73,05/04/16 10:45:54 PM,59.616,78.400,0.3408,0.00,0.00,140.4,1.2,0.000,4.291
74,05/04/16 10:55:54 PM,58.928,80.900,0.3403,0.00,1.12,140.4,1.2,0.000,4.291
75,05/04/16 11:05:54 PM,58.195,81.400,0.3403,0.00,0.00,140.4,1.2,0.000,4.291
76,05/04/16 11:15:54 PM,57.979,82.200,0.3403,0.00,2.26,140.4,1.2,0.000,4.291
77,05/04/16 11:25:54 PM,58.325,82.000,0.3403,0.00,0.56,140.4,1.2,0.000,4.291
78,05/04/16 11:35:54 PM,58.411,81.100,0.3403,0.00,1.12,140.4,1.2,0.000,4.291
79,05/04/16 11:45:54 PM,57.765,82.300,0.3403,0.00,1.70,140.4,1.2,0.000,4.291
80,05/04/16 11:55:54 PM,58.152,82.000,0.3403,0.00,0.56,140.4,1.2,0.000,4.291
81,05/05/16 12:05:54 AM,58.368,81.300,0.3403,0.00,0.56,140.4,1.2,0.000,4.291
82,05/05/16 12:15:54 AM,57.936,82.300,0.3399,0.00,0.00,140.4,1.2,0.000,4.291
83,05/05/16 12:25:54 AM,57.936,83.700,0.3399,0.00,0.00,140.4,1.2,0.000,4.291
84,05/05/16 12:35:54 AM,58.669,83.100,0.3399,0.00,0.00,140.4,1.2,0.000,4.291
85,05/05/16 12:45:54 AM,58.195,82.200,0.3399,0.00,0.00,140.4,1.2,0.000,4.291
86,05/05/16 12:55:54 AM,58.152,84.600,0.3399,0.00,0.00,140.4,1.2,0.000,4.291
87,05/05/16 01:05:54 AM,58.152,83.700,0.3399,0.00,0.00,140.4,1.2,0.000,4.291
88,05/05/16 01:15:54 AM,57.679,84.100,0.3393,0.00,1.12,140.4,1.2,0.000,4.285
89,05/05/16 01:25:54 AM,57.936,85.000,0.3399,0.00,1.12,140.4,1.2,0.000,4.285
90,05/05/16 01:35:54 AM,58.498,85.100,0.3393,0.00,0.00,140.4,1.2,0.000,4.285
91,05/05/16 01:45:54 AM,58.842,84.200,0.3393,0.00,0.00,140.4,1.2,0.000,4.285
92,05/05/16 01:55:54 AM,59.315,83.300,0.3399,0.00,0.00,140.4,1.2,0.000,4.285
93,05/05/16 02:05:54 AM,59.529,81.800,0.3393,0.00,0.00,140.4,1.2,0.000,4.285
94,05/05/16 02:15:54 AM,58.368,83.800,0.3393,0.00,0.00,140.4,1.2,0.000,4.285
95,05/05/16 02:25:54 AM,58.152,84.700,0.3393,0.00,0.00,140.4,1.2,0.000,4.285
96,05/05/16 02:35:54 AM,58.109,85.900,0.3393,0.00,0.00,140.4,1.2,0.000,4.285
97,05/05/16 02:45:54 AM,58.368,86.800,0.3393,0.00,0.00,140.4,1.2,0.000,4.285
98,05/05/16 02:55:54 AM,59.014,84.500,0.3393,0.00,0.00,140.4,1.2,0.000,4.285
99,05/05/16 03:05:54 AM,58.582,84.800,0.3393,0.00,0.00,140.4,1.2,0.000,4.285
100,05/05/16 03:15:54 AM,58.928,84.600,0.3393,0.00,0.00,140.4,1.2,0.000,4.285
101,05/05/16 03:25:54 AM,57.936,84.900,0.3393,0.00,0.00,140.4,1.2,0.000,4.285
102,05/05/16 03:35:54 AM,58.455,85.800,0.3389,0.00,2.82,140.4,1.2,0.000,4.285
103,05/05/16 03:45:54 AM,59.315,84.700,0.3389,0.00,2.82,133.4,1.2,0.000,4.285
104,05/05/16 03:55:54 AM,58.626,84.100,0.3389,0.00,1.70,122.1,1.2,0.000,4.285
105,05/05/16 04:05:54 AM,58.541,84.900,0.3389,0.00,1.12,88.4,1.2,0.000,4.285
106,05/05/16 04:15:54 AM,58.023,85.600,0.3389,0.00,0.00,81.4,1.2,0.000,4.285
107,05/05/16 04:25:54 AM,58.023,87.800,0.3389,0.00,0.00,81.4,1.2,0.000,4.285
108,05/05/16 04:35:54 AM,57.979,87.300,0.3389,0.00,0.00,81.4,1.2,0.000,4.285
109,05/05/16 04:45:54 AM,58.109,88.000,0.3389,0.00,0.00,82.8,1.2,0.000,4.285
110,05/05/16 04:55:54 AM,58.368,87.900,0.3389,0.00,0.00,87.0,1.2,0.000,4.285
111,05/05/16 05:05:54 AM,58.368,86.700,0.3389,0.00,0.00,87.0,1.2,0.000,4.279
112,05/05/16 05:15:54 AM,58.282,86.900,0.3389,0.00,0.00,87.0,1.2,0.000,4.279
113,05/05/16 05:25:54 AM,58.368,87.100,0.3389,0.00,0.00,87.0,6.2,0.000,4.279
114,05/05/16 05:35:54 AM,58.066,88.100,0.3384,0.00,0.00,87.0,21.2,0.000,4.285
115,05/05/16 05:45:54 AM,58.109,88.300,0.3384,0.00,0.00,87.0,36.2,0.000,4.279
116,05/05/16 05:55:54 AM,58.455,88.000,0.3389,0.00,0.00,87.0,26.2,0.000,4.279
117,05/05/16 06:05:54 AM,58.755,87.200,0.3384,0.00,0.56,87.0,23.7,0.000,4.279
118,05/05/16 06:15:54 AM,58.411,87.400,0.3384,0.00,0.00,87.0,31.2,0.000,4.279
119,05/05/16 06:25:54 AM,58.368,88.300,0.3389,0.00,0.00,87.0,56.2,0.000,4.279
120,05/05/16 06:35:54 AM,58.669,88.700,0.3384,0.00,0.00,87.0,83.7,0.000,4.285
121,05/05/16 06:45:54 AM,58.842,88.900,0.3384,0.00,0.00,87.0,81.2,0.000,4.285
