"Plot Title: Yurung MSS"
"#","Date Time, GMT+06:00","Temp, °F (LGR S/N: 10364439, SEN S/N: 10344945, LBL: Temperature)","RH, % (LGR S/N: 10364439, SEN S/N: 10344945, LBL: Relative Humidity)","Water Content, m³/m³ (LGR S/N: 10364439, SEN S/N: 10346467, LBL: Soil Moisture)","Wind Speed, mph (LGR S/N: 10364439, SEN S/N: 10349699, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10364439, SEN S/N: 10349699, LBL: Wind Guest)","Wind Direction, ø (LGR S/N: 10364439, SEN S/N: 10349741, LBL: Wind Direction)","PAR, uE (LGR S/N: 10364439, SEN S/N: 10349868, LBL: Photosynthetic Radiation)","Rain, in (LGR S/N: 10364439, SEN S/N: 10364403, LBL: Rainfall)","Batt, V (LGR S/N: 10364439)"
1,04/13/16 12:25:54 PM,75.508,34.700,0.2664,4.50,11.27,321.5,1508.7,,4.351
2,04/13/16 12:35:54 PM,77.639,34.800,0.2680,3.94,11.27,308.9,1496.2,0.000,4.351
3,04/13/16 12:45:54 PM,73.990,34.300,0.2677,4.50,15.21,42.1,1468.7,0.000,4.357
4,04/13/16 12:55:54 PM,76.114,35.500,0.2677,3.94,10.69,300.4,1448.7,0.000,4.357
5,04/13/16 01:05:54 PM,75.853,36.000,0.2677,3.38,10.69,303.2,1416.2,0.000,4.363
6,04/13/16 01:15:54 PM,74.640,36.500,0.2673,5.08,16.33,268.1,1368.7,0.000,4.351
7,04/13/16 01:25:54 PM,74.034,36.900,0.2673,5.08,18.59,244.3,1296.2,0.000,4.381
8,04/13/16 01:35:54 PM,73.990,37.700,0.2673,5.64,25.90,280.8,1273.7,0.000,4.351
9,04/13/16 01:45:54 PM,73.947,37.900,0.2670,5.64,16.33,40.7,1231.2,0.000,4.345
10,04/13/16 01:55:54 PM,75.681,38.100,0.2670,3.94,16.89,199.4,1198.7,0.000,4.357
11,04/13/16 02:05:54 PM,74.077,37.700,0.2670,6.20,19.71,144.6,1148.7,0.000,4.345
12,04/13/16 02:15:54 PM,74.206,37.900,0.2666,5.64,19.71,74.4,1111.2,0.000,4.363
13,04/13/16 02:25:54 PM,74.424,37.700,0.2666,2.82,7.31,263.9,1023.7,0.000,4.351
14,04/13/16 02:35:54 PM,73.515,37.600,0.2666,3.94,12.95,336.9,948.7,0.000,4.363
15,04/13/16 02:45:54 PM,72.696,38.100,0.2666,5.08,12.95,294.8,931.2,0.000,4.351
16,04/13/16 02:55:54 PM,72.783,38.700,0.2664,5.64,14.65,259.7,883.7,0.000,4.369
17,04/13/16 03:05:54 PM,73.645,39.200,0.2664,3.94,17.47,0.0,821.2,0.000,4.351
18,04/13/16 03:15:54 PM,72.653,39.800,0.2660,5.08,16.33,14.0,721.2,0.000,4.345
19,04/13/16 03:25:54 PM,72.351,40.000,0.2660,3.38,9.01,7.0,783.7,0.000,4.351
20,04/13/16 03:35:54 PM,73.731,41.000,0.2660,2.26,10.13,328.5,743.7,0.000,4.345
21,04/13/16 03:45:54 PM,72.523,41.100,0.2660,3.38,11.83,344.0,703.7,0.000,4.351
22,04/13/16 03:55:54 PM,73.299,42.000,0.2657,2.26,8.46,346.8,608.7,0.000,4.351
23,04/13/16 04:05:54 PM,72.783,41.900,0.2657,1.70,6.20,290.6,501.2,0.000,4.363
24,04/13/16 04:15:54 PM,71.791,43.000,0.2657,4.50,11.83,336.9,366.2,0.000,4.351
25,04/13/16 04:25:54 PM,71.620,43.800,0.2657,4.50,11.83,336.9,343.7,0.000,4.369
26,04/13/16 04:35:54 PM,72.307,44.300,0.2657,2.26,8.46,136.2,331.2,0.000,4.351
27,04/13/16 04:45:54 PM,71.274,45.100,0.2657,1.70,7.31,322.9,293.7,0.000,4.351
28,04/13/16 04:55:54 PM,71.146,47.200,0.2657,1.70,6.20,346.8,281.2,0.000,4.363
29,04/13/16 05:05:54 PM,70.329,48.300,0.2657,1.12,6.20,2.8,236.2,0.000,4.351
30,04/13/16 05:15:54 PM,69.300,49.300,0.2657,1.70,9.01,331.3,176.2,0.000,4.351
31,04/13/16 05:25:54 PM,68.443,50.700,0.2657,3.38,10.69,74.4,131.2,0.000,4.351
32,04/13/16 05:35:54 PM,68.484,51.800,0.2657,3.94,11.27,101.1,98.7,0.000,4.345
33,04/13/16 05:45:54 PM,67.757,52.700,0.2653,2.82,10.69,110.9,71.2,0.000,4.339
34,04/13/16 05:55:54 PM,67.199,54.000,0.2653,2.82,9.01,89.9,46.2,0.000,4.339
35,04/13/16 06:05:54 PM,67.586,54.800,0.2657,2.82,9.01,96.9,26.2,0.000,4.339
36,04/13/16 06:15:54 PM,66.729,55.800,0.2657,1.12,5.08,117.9,11.2,0.000,4.333
37,04/13/16 06:25:54 PM,66.857,56.300,0.2657,0.56,3.94,130.6,1.2,0.000,4.333
38,04/13/16 06:35:54 PM,66.385,58.600,0.2657,3.38,9.57,133.4,1.2,0.000,4.333
39,04/13/16 06:45:54 PM,66.943,59.500,0.2657,6.20,11.83,130.6,1.2,0.000,4.327
40,04/13/16 06:55:54 PM,66.429,59.700,0.2657,6.20,10.13,134.8,1.2,0.000,4.339
41,04/13/16 07:05:54 PM,66.429,60.300,0.2657,6.76,11.83,134.8,1.2,0.000,4.321
