"Plot Title: Yurung MSS"
"#","Date Time, GMT+06:00","Temp, °F (LGR S/N: 10364439, SEN S/N: 10344945, LBL: Temperature)","RH, % (LGR S/N: 10364439, SEN S/N: 10344945, LBL: Relative Humidity)","Water Content, m³/m³ (LGR S/N: 10364439, SEN S/N: 10346467, LBL: Soil Moisture)","Wind Speed, mph (LGR S/N: 10364439, SEN S/N: 10349699, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10364439, SEN S/N: 10349699, LBL: Wind Guest)","Wind Direction, ø (LGR S/N: 10364439, SEN S/N: 10349741, LBL: Wind Direction)","PAR, uE (LGR S/N: 10364439, SEN S/N: 10349868, LBL: Photosynthetic Radiation)","Rain, in (LGR S/N: 10364439, SEN S/N: 10364403, LBL: Rainfall)","Batt, V (LGR S/N: 10364439)"
1,03/30/16 03:35:54 PM,70.158,65.100,0.3005,1.70,5.64,334.1,978.7,,4.339
2,03/30/16 03:45:54 PM,69.643,64.300,0.3015,2.26,11.27,331.3,673.7,0.000,4.357
3,03/30/16 03:55:54 PM,69.256,64.200,0.3011,1.70,6.20,294.8,521.2,0.000,4.381
4,03/30/16 04:05:54 PM,68.571,64.300,0.3011,1.70,7.90,174.1,471.2,0.000,4.363
5,03/30/16 04:15:54 PM,67.842,65.500,0.3011,2.82,14.09,37.9,386.2,0.000,4.351
6,03/30/16 04:25:54 PM,66.600,67.000,0.3008,2.26,11.83,242.9,293.7,0.000,4.363
7,03/30/16 04:35:54 PM,66.472,68.500,0.3008,2.82,10.13,110.9,291.2,0.000,4.363
8,03/30/16 04:45:54 PM,65.916,68.700,0.3008,2.82,11.83,120.7,268.7,0.000,4.351
9,03/30/16 04:55:54 PM,65.615,69.100,0.3008,3.94,10.69,122.1,256.2,0.000,4.363
10,03/30/16 05:05:54 PM,65.102,70.100,0.3005,6.76,15.77,124.9,183.7,0.000,4.357
11,03/30/16 05:15:54 PM,64.845,70.400,0.3005,5.08,15.77,122.1,143.7,0.000,4.351
12,03/30/16 05:25:54 PM,64.546,70.200,0.3005,5.64,11.27,130.6,118.7,0.000,4.351
13,03/30/16 05:35:54 PM,64.161,70.300,0.3005,5.64,12.39,127.8,81.2,0.000,4.345
14,03/30/16 05:45:54 PM,63.732,70.300,0.3005,6.20,13.51,130.6,56.2,0.000,4.339
15,03/30/16 05:55:54 PM,63.648,69.700,0.3005,5.64,11.27,139.0,31.2,0.000,4.339
16,03/30/16 06:05:54 PM,63.475,71.000,0.3001,2.82,9.01,137.6,11.2,0.000,4.339
17,03/30/16 06:15:54 PM,63.262,70.800,0.3001,0.00,4.50,134.8,3.7,0.000,4.333
18,03/30/16 06:25:54 PM,63.347,68.500,0.3001,0.56,5.64,126.4,1.2,0.000,4.333
19,03/30/16 06:35:54 PM,61.934,70.500,0.3001,0.00,0.56,73.0,1.2,0.000,4.333
20,03/30/16 06:45:54 PM,61.720,71.400,0.3001,0.00,3.94,151.6,1.2,0.000,4.327
21,03/30/16 06:55:54 PM,62.105,72.100,0.3001,0.00,1.12,132.0,1.2,0.000,4.327
22,03/30/16 07:05:54 PM,60.433,73.900,0.3001,0.56,4.50,130.6,1.2,0.000,4.321
23,03/30/16 07:15:54 PM,62.019,71.100,0.2997,0.00,5.08,134.8,1.2,0.000,4.321
24,03/30/16 07:25:54 PM,60.775,73.500,0.3001,0.00,3.38,141.8,1.2,0.000,4.321
25,03/30/16 07:35:54 PM,60.174,74.600,0.3001,0.00,1.12,132.0,1.2,0.000,4.321
26,03/30/16 07:45:54 PM,60.260,74.300,0.2997,0.56,4.50,129.2,1.2,0.000,4.321
27,03/30/16 07:55:54 PM,59.830,74.000,0.2997,0.56,4.50,140.4,1.2,0.000,4.321
28,03/30/16 08:05:54 PM,59.014,76.200,0.2997,0.00,2.26,146.0,1.2,0.000,4.321
29,03/30/16 08:15:54 PM,58.582,77.200,0.2997,0.00,2.26,147.4,1.2,0.000,4.321
30,03/30/16 08:25:54 PM,58.411,78.400,0.2997,0.00,1.70,143.2,1.2,0.000,4.321
31,03/30/16 08:35:54 PM,58.798,77.500,0.2997,0.00,2.26,147.4,1.2,0.000,4.315
32,03/30/16 08:45:54 PM,58.971,77.800,0.2997,0.56,2.82,143.2,1.2,0.000,4.315
33,03/30/16 08:55:54 PM,58.798,78.500,0.2997,0.56,2.82,144.6,1.2,0.000,4.315
34,03/30/16 09:05:54 PM,58.582,78.900,0.2997,1.12,5.08,148.8,1.2,0.000,4.315
35,03/30/16 09:15:54 PM,58.885,78.700,0.2997,0.00,2.82,146.0,1.2,0.000,4.309
36,03/30/16 09:25:54 PM,59.401,78.900,0.2994,0.00,2.26,140.4,1.2,0.000,4.309
37,03/30/16 09:35:54 PM,57.074,79.300,0.2994,0.00,1.70,140.4,1.2,0.000,4.309
38,03/30/16 09:45:54 PM,58.109,81.000,0.2997,0.00,1.70,144.6,1.2,0.000,4.309
39,03/30/16 09:55:54 PM,58.626,79.800,0.2994,0.00,3.94,147.4,1.2,0.000,4.303
40,03/30/16 10:05:54 PM,58.885,76.800,0.2994,1.12,5.08,137.6,1.2,0.000,4.303
41,03/30/16 10:15:54 PM,58.368,76.500,0.2994,0.00,3.38,140.4,1.2,0.000,4.303
42,03/30/16 10:25:54 PM,57.549,76.900,0.2994,0.00,4.50,130.6,1.2,0.000,4.303
43,03/30/16 10:35:54 PM,57.936,77.600,0.2994,0.00,0.56,132.0,1.2,0.000,4.303
44,03/30/16 10:45:54 PM,57.936,75.400,0.2994,0.00,1.70,122.1,1.2,0.000,4.303
45,03/30/16 10:55:54 PM,58.582,76.200,0.2994,0.00,3.38,136.2,1.2,0.000,4.303
46,03/30/16 11:05:54 PM,58.195,76.000,0.2994,0.00,2.82,143.2,1.2,0.000,4.303
47,03/30/16 11:15:54 PM,57.420,78.100,0.2994,0.00,1.70,143.2,1.2,0.000,4.303
48,03/30/16 11:25:54 PM,57.936,78.100,0.2994,0.00,1.70,144.6,1.2,0.000,4.303
49,03/30/16 11:35:54 PM,58.928,77.900,0.2994,0.00,1.70,146.0,1.2,0.000,4.297
50,03/30/16 11:45:54 PM,58.066,77.700,0.2990,0.00,0.00,146.0,1.2,0.000,4.297
51,03/30/16 11:55:54 PM,57.807,78.900,0.2990,0.00,0.00,146.0,1.2,0.000,4.297
52,03/31/16 12:05:54 AM,57.807,79.800,0.2994,0.00,0.00,146.0,1.2,0.000,4.297
53,03/31/16 12:15:54 AM,57.506,80.500,0.2990,0.00,1.70,144.6,1.2,0.000,4.297
54,03/31/16 12:25:54 AM,56.383,80.700,0.2990,0.00,1.70,144.6,1.2,0.000,4.297
55,03/31/16 12:35:54 AM,57.722,81.100,0.2990,0.00,2.26,144.6,1.2,0.000,4.297
56,03/31/16 12:45:54 AM,56.251,81.300,0.2990,0.00,0.56,144.6,1.2,0.000,4.297
57,03/31/16 12:55:54 AM,56.208,83.200,0.2990,0.00,0.00,146.0,1.2,0.000,4.297
58,03/31/16 01:05:54 AM,58.712,81.100,0.2990,0.56,3.38,146.0,1.2,0.000,4.297
59,03/31/16 01:15:54 AM,57.160,79.300,0.2987,0.00,2.26,134.8,1.2,0.000,4.297
60,03/31/16 01:25:54 AM,59.099,78.500,0.2987,1.70,5.64,133.4,1.2,0.000,4.297
61,03/31/16 01:35:54 AM,58.325,76.900,0.2987,0.56,4.50,117.9,1.2,0.000,4.297
62,03/31/16 01:45:54 AM,56.944,78.700,0.2987,0.00,2.26,143.2,1.2,0.000,4.291
63,03/31/16 01:55:54 AM,57.376,78.300,0.2987,0.00,1.70,143.2,1.2,0.000,4.291
64,03/31/16 02:05:54 AM,57.592,77.800,0.2987,0.00,1.12,143.2,1.2,0.000,4.291
65,03/31/16 02:15:54 AM,57.979,77.500,0.2987,0.00,1.12,143.2,1.2,0.000,4.291
66,03/31/16 02:25:54 AM,57.549,79.300,0.2987,0.00,0.00,143.2,1.2,0.000,4.291
67,03/31/16 02:35:54 AM,56.858,79.800,0.2987,0.00,1.70,147.4,1.2,0.000,4.291
68,03/31/16 02:45:54 AM,58.885,79.000,0.2987,0.00,1.12,162.9,1.2,0.000,4.291
69,03/31/16 02:55:54 AM,58.498,78.600,0.2987,0.00,2.82,132.0,1.2,0.000,4.291
70,03/31/16 03:05:54 AM,57.420,80.000,0.2987,0.00,2.82,143.2,1.2,0.000,4.291
71,03/31/16 03:15:54 AM,58.109,80.700,0.2987,0.00,1.12,144.6,1.2,0.000,4.291
72,03/31/16 03:25:54 AM,58.325,79.100,0.2987,1.12,5.64,153.0,1.2,0.000,4.291
73,03/31/16 03:35:54 AM,58.411,79.100,0.2987,1.70,6.20,151.6,1.2,0.000,4.291
74,03/31/16 03:45:54 AM,56.685,80.500,0.2987,0.00,1.12,220.4,1.2,0.000,4.291
75,03/31/16 03:55:54 AM,56.426,83.600,0.2984,0.00,1.12,179.7,1.2,0.000,4.291
76,03/31/16 04:05:54 AM,56.426,82.300,0.2984,0.00,0.00,179.7,1.2,0.000,4.291
77,03/31/16 04:15:54 AM,57.850,80.300,0.2984,0.00,0.56,182.5,1.2,0.000,4.291
78,03/31/16 04:25:54 AM,57.290,78.300,0.2984,0.00,1.70,192.3,1.2,0.000,4.291
79,03/31/16 04:35:54 AM,56.728,79.700,0.2987,0.00,4.50,196.5,1.2,0.000,4.291
80,03/31/16 04:45:54 AM,57.031,79.100,0.2984,0.00,1.12,192.3,1.2,0.000,4.291
81,03/31/16 04:55:54 AM,56.556,79.000,0.2984,0.56,4.50,139.0,1.2,0.000,4.291
82,03/31/16 05:05:54 AM,56.685,79.600,0.2984,0.00,1.70,112.3,1.2,0.000,4.291
83,03/31/16 05:15:54 AM,55.647,78.800,0.2984,0.00,1.12,119.3,1.2,0.000,4.291
84,03/31/16 05:25:54 AM,55.992,79.100,0.2984,0.00,0.00,119.3,1.2,0.000,4.291
85,03/31/16 05:35:54 AM,54.734,80.300,0.2984,0.00,0.00,119.3,1.2,0.000,4.291
86,03/31/16 05:45:54 AM,54.126,82.000,0.2984,0.00,1.70,140.4,1.2,0.000,4.291
87,03/31/16 05:55:54 AM,56.208,80.900,0.2984,0.00,3.38,146.0,6.2,0.000,4.291
88,03/31/16 06:05:54 AM,57.247,75.900,0.2984,0.56,5.08,134.8,21.2,0.000,4.291
89,03/31/16 06:15:54 AM,56.944,74.200,0.2984,0.56,3.94,134.8,43.7,0.000,4.291
90,03/31/16 06:25:54 AM,56.208,75.800,0.2984,0.00,3.94,124.9,66.2,0.000,4.297
91,03/31/16 06:35:54 AM,56.426,76.600,0.2984,0.00,1.12,115.1,103.7,0.000,4.321
92,03/31/16 06:45:54 AM,57.722,76.200,0.2979,0.00,1.12,80.0,173.7,0.000,4.381
93,03/31/16 06:55:54 AM,58.282,74.100,0.2979,0.00,0.00,99.7,228.7,0.000,4.400
94,03/31/16 07:05:54 AM,59.830,74.600,0.2979,0.00,0.00,99.7,271.2,0.000,4.400
95,03/31/16 07:15:54 AM,59.873,72.700,0.2979,0.00,0.00,99.7,261.2,0.000,4.387
96,03/31/16 07:25:54 AM,60.904,72.200,0.2979,0.00,0.00,124.9,286.2,0.000,4.375
97,03/31/16 07:35:54 AM,63.048,66.600,0.2979,0.00,0.00,141.8,396.2,0.000,4.363
98,03/31/16 07:45:54 AM,62.362,69.000,0.2979,0.00,0.00,141.8,418.7,0.000,4.357
99,03/31/16 07:55:54 AM,62.791,68.100,0.2979,0.00,0.00,141.8,501.2,0.000,4.369
100,03/31/16 08:05:54 AM,63.648,67.800,0.2979,0.00,1.12,154.4,638.7,0.000,4.363
101,03/31/16 08:15:54 AM,65.188,67.600,0.2979,0.00,1.70,313.1,678.7,0.000,4.351
102,03/31/16 08:25:54 AM,65.017,66.100,0.2976,0.00,2.82,355.2,733.7,0.000,4.369
103,03/31/16 08:35:54 AM,64.632,67.500,0.2976,0.56,2.82,345.4,818.7,0.000,4.363
104,03/31/16 08:45:54 AM,65.701,70.300,0.2976,0.56,3.38,297.6,978.7,0.000,4.351
105,03/31/16 08:55:54 AM,65.745,67.300,0.2976,0.56,2.82,311.7,1081.2,0.000,4.381
