"Plot Title: Yurung MSS"
"#","Date Time, GMT+06:00","Temp, °F (LGR S/N: 10364439, SEN S/N: 10344945, LBL: Temperature)","RH, % (LGR S/N: 10364439, SEN S/N: 10344945, LBL: Relative Humidity)","Water Content, m³/m³ (LGR S/N: 10364439, SEN S/N: 10346467, LBL: Soil Moisture)","Wind Speed, mph (LGR S/N: 10364439, SEN S/N: 10349699, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10364439, SEN S/N: 10349699, LBL: Wind Guest)","Wind Direction, ø (LGR S/N: 10364439, SEN S/N: 10349741, LBL: Wind Direction)","PAR, uE (LGR S/N: 10364439, SEN S/N: 10349868, LBL: Photosynthetic Radiation)","Rain, in (LGR S/N: 10364439, SEN S/N: 10364403, LBL: Rainfall)","Batt, V (LGR S/N: 10364439)"
1,03/16/16 02:35:54 PM,66.814,50.700,0.2509,3.94,15.77,30.9,998.7,,4.357
2,03/16/16 02:45:54 PM,65.102,47.200,0.2520,3.94,12.39,21.1,738.7,0.000,4.351
3,03/16/16 02:55:54 PM,66.900,46.500,0.2520,3.94,11.27,336.9,1131.2,0.000,4.357
4,03/16/16 03:05:54 PM,66.900,43.800,0.2520,5.08,14.09,329.9,1063.7,0.000,4.351
5,03/16/16 03:15:54 PM,67.757,42.400,0.2520,2.82,10.13,334.1,996.2,0.000,4.363
6,03/16/16 03:25:54 PM,65.959,42.000,0.2520,4.50,17.47,61.8,936.2,0.000,4.351
7,03/16/16 03:35:54 PM,66.301,42.700,0.2520,3.94,14.65,355.2,861.2,0.000,4.363
8,03/16/16 03:45:54 PM,68.443,43.300,0.2520,1.70,7.90,78.6,753.7,0.000,4.357
9,03/16/16 03:55:54 PM,66.344,45.000,0.2520,3.38,18.59,247.1,688.7,0.000,4.351
10,03/16/16 04:05:54 PM,64.717,44.900,0.2516,3.38,12.39,327.1,623.7,0.000,4.363
11,03/16/16 04:15:54 PM,64.888,42.400,0.2520,3.94,14.65,82.8,586.2,0.000,4.357
12,03/16/16 04:25:54 PM,64.717,42.700,0.2520,3.94,14.09,26.7,526.2,0.000,4.351
13,03/16/16 04:35:54 PM,63.775,42.800,0.2516,3.94,15.21,67.4,443.7,0.000,4.393
14,03/16/16 04:45:54 PM,64.247,43.500,0.2520,2.26,7.31,217.6,378.7,0.000,4.357
15,03/16/16 04:55:54 PM,63.475,44.600,0.2516,3.94,14.09,154.4,308.7,0.000,4.351
16,03/16/16 05:05:54 PM,62.406,46.200,0.2516,4.50,11.83,124.9,158.7,0.000,4.351
17,03/16/16 05:15:54 PM,62.105,47.500,0.2516,1.70,7.31,70.2,93.7,0.000,4.345
18,03/16/16 05:25:54 PM,61.547,48.300,0.2516,2.82,11.27,122.1,61.2,0.000,4.339
19,03/16/16 05:35:54 PM,61.205,48.900,0.2516,2.26,11.83,82.8,63.7,0.000,4.339
20,03/16/16 05:45:54 PM,61.119,50.600,0.2516,5.08,11.83,123.5,41.2,0.000,4.339
21,03/16/16 05:55:54 PM,60.775,52.100,0.2516,6.20,13.51,139.0,21.2,0.000,4.339
22,03/16/16 06:05:54 PM,60.303,53.100,0.2516,5.64,10.13,133.4,8.7,0.000,4.333
23,03/16/16 06:15:54 PM,60.174,54.400,0.2516,6.76,11.27,139.0,1.2,0.000,4.333
24,03/16/16 06:25:54 PM,60.346,54.500,0.2516,7.90,12.39,133.4,1.2,0.000,4.333
25,03/16/16 06:35:54 PM,59.916,55.500,0.2516,6.20,10.69,134.8,1.2,0.000,4.333
26,03/16/16 06:45:54 PM,59.702,55.800,0.2516,6.20,10.69,141.8,1.2,0.000,4.333
27,03/16/16 06:55:54 PM,59.745,56.400,0.2516,7.31,14.09,134.8,1.2,0.000,4.327
28,03/16/16 07:05:54 PM,59.572,57.200,0.2516,7.31,12.95,137.6,1.2,0.000,4.321
29,03/16/16 07:15:54 PM,59.401,57.800,0.2516,7.90,14.65,134.8,1.2,0.000,4.321
30,03/16/16 07:25:54 PM,59.529,58.500,0.2516,9.57,15.21,134.8,1.2,0.000,4.321
31,03/16/16 07:35:54 PM,59.185,59.500,0.2516,8.46,18.59,134.8,1.2,0.000,4.321
32,03/16/16 07:45:54 PM,58.582,60.500,0.2516,2.26,9.57,158.6,1.2,0.000,4.321
33,03/16/16 07:55:54 PM,57.979,61.800,0.2516,0.56,4.50,336.9,1.2,0.000,4.321
34,03/16/16 08:05:54 PM,57.722,62.000,0.2516,1.12,5.08,101.1,1.2,0.000,4.321
35,03/16/16 08:15:54 PM,56.858,64.600,0.2516,2.82,6.76,133.4,1.2,0.000,4.321
36,03/16/16 08:25:54 PM,55.386,67.600,0.2516,1.12,3.38,134.8,1.2,0.000,4.321
37,03/16/16 08:35:54 PM,56.858,69.800,0.2516,1.70,3.94,141.8,1.2,0.000,4.321
38,03/16/16 08:45:54 PM,56.122,68.400,0.2516,2.26,5.08,136.2,1.2,0.000,4.315
39,03/16/16 08:55:54 PM,56.426,70.400,0.2516,3.38,5.64,134.8,1.2,0.000,4.315
40,03/16/16 09:05:54 PM,56.122,70.300,0.2516,3.38,6.20,137.6,1.2,0.000,4.315
41,03/16/16 09:15:54 PM,55.690,72.400,0.2516,2.82,5.64,140.4,1.2,0.000,4.315
42,03/16/16 09:25:54 PM,55.863,71.200,0.2516,3.38,6.20,136.2,1.2,0.000,4.315
43,03/16/16 09:35:54 PM,54.734,73.200,0.2516,1.70,5.08,151.6,1.2,0.000,4.309
44,03/16/16 09:45:54 PM,54.300,74.400,0.2516,1.12,3.38,151.6,1.2,0.000,4.309
45,03/16/16 09:55:54 PM,53.994,75.500,0.2516,2.26,5.08,151.6,1.2,0.000,4.309
46,03/16/16 10:05:54 PM,55.342,75.200,0.2516,2.26,4.50,151.6,1.2,0.000,4.309
47,03/16/16 10:15:54 PM,56.383,72.600,0.2516,0.00,2.82,162.9,1.2,0.000,4.303
48,03/16/16 10:25:54 PM,55.906,70.900,0.2516,0.00,2.26,226.0,1.2,0.000,4.303
49,03/16/16 10:35:54 PM,56.383,72.300,0.2516,1.70,7.90,160.0,1.2,0.000,4.303
