"Plot Title: Yurung MSS"
"#","Date Time, GMT+06:00","Temp, °F (LGR S/N: 10364439, SEN S/N: 10344945, LBL: Temperature)","RH, % (LGR S/N: 10364439, SEN S/N: 10344945, LBL: Relative Humidity)","Water Content, m³/m³ (LGR S/N: 10364439, SEN S/N: 10346467, LBL: Soil Moisture)","Wind Speed, mph (LGR S/N: 10364439, SEN S/N: 10349699, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10364439, SEN S/N: 10349699, LBL: Wind Guest)","Wind Direction, ø (LGR S/N: 10364439, SEN S/N: 10349741, LBL: Wind Direction)","PAR, uE (LGR S/N: 10364439, SEN S/N: 10349868, LBL: Photosynthetic Radiation)","Rain, in (LGR S/N: 10364439, SEN S/N: 10364403, LBL: Rainfall)","Batt, V (LGR S/N: 10364439)"
1,05/11/16 10:45:54 AM,76.899,68.600,0.2800,2.26,7.90,102.5,1018.7,,4.327
2,05/11/16 10:55:54 AM,77.247,68.100,0.2840,1.70,5.64,349.6,1518.7,0.000,4.369
3,05/11/16 11:05:54 AM,78.865,70.000,0.2837,1.70,5.08,348.2,1966.2,0.000,4.351
4,05/11/16 11:15:54 AM,78.559,67.100,0.2837,1.70,5.08,303.2,1958.7,0.000,4.339
5,05/11/16 11:25:54 AM,80.757,65.000,0.2834,1.70,5.64,292.0,2023.7,0.000,4.351
6,05/11/16 11:35:54 AM,80.890,60.400,0.2830,1.70,7.90,168.5,1868.7,0.000,4.339
7,05/11/16 11:45:54 AM,79.392,60.300,0.2830,2.26,6.20,179.7,1716.2,0.000,4.351
8,05/11/16 11:55:54 AM,81.687,61.900,0.2830,1.70,9.01,108.1,1613.7,0.000,4.339
9,05/11/16 12:05:54 PM,79.612,59.000,0.2827,2.82,10.13,220.4,1793.7,0.000,4.357
10,05/11/16 12:15:54 PM,80.404,57.600,0.2824,3.38,10.69,202.2,2091.2,0.000,4.345
11,05/11/16 12:25:54 PM,80.139,55.500,0.2821,2.82,6.76,332.7,2043.7,0.000,4.357
12,05/11/16 12:35:54 PM,82.620,54.800,0.2817,2.82,7.90,303.2,2063.7,0.000,4.351
13,05/11/16 12:45:54 PM,79.261,55.500,0.2817,2.82,9.01,275.2,1536.2,0.000,4.351
14,05/11/16 12:55:54 PM,77.727,62.600,0.2813,5.08,12.95,209.2,1551.2,0.000,4.375
15,05/11/16 01:05:54 PM,77.509,65.400,0.2810,4.50,11.27,155.8,1533.7,0.000,4.363
16,05/11/16 01:15:54 PM,77.902,68.200,0.2810,6.20,17.47,133.4,1793.7,0.000,4.357
17,05/11/16 01:25:54 PM,75.898,66.800,0.2806,7.31,17.47,137.6,1618.7,0.000,4.345
18,05/11/16 01:35:54 PM,76.811,69.200,0.2803,9.57,19.71,133.4,1656.2,0.000,4.357
19,05/11/16 01:45:54 PM,76.114,67.800,0.2803,10.69,19.71,133.4,1733.7,0.000,4.345
20,05/11/16 01:55:54 PM,77.335,59.000,0.2800,8.46,17.47,143.2,1766.2,0.000,4.369
21,05/11/16 02:05:54 PM,77.160,53.500,0.2800,7.31,21.97,153.0,1693.7,0.000,4.351
22,05/11/16 02:15:54 PM,77.421,51.500,0.2793,4.50,16.33,146.0,1618.7,0.000,4.393
23,05/11/16 02:25:54 PM,78.427,51.400,0.2793,5.64,11.83,129.2,1593.7,0.000,4.357
24,05/11/16 02:35:54 PM,77.945,51.400,0.2793,3.38,10.13,133.4,1576.2,0.000,4.345
