"Plot Title: Yurung MSS"
"#","Date Time, GMT+06:00","Temp, °F (LGR S/N: 10364439, SEN S/N: 10344945, LBL: Temperature)","RH, % (LGR S/N: 10364439, SEN S/N: 10344945, LBL: Relative Humidity)","Water Content, m³/m³ (LGR S/N: 10364439, SEN S/N: 10346467, LBL: Soil Moisture)","Wind Speed, mph (LGR S/N: 10364439, SEN S/N: 10349699, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10364439, SEN S/N: 10349699, LBL: Wind Guest)","Wind Direction, ø (LGR S/N: 10364439, SEN S/N: 10349741, LBL: Wind Direction)","PAR, uE (LGR S/N: 10364439, SEN S/N: 10349868, LBL: Photosynthetic Radiation)","Rain, in (LGR S/N: 10364439, SEN S/N: 10364403, LBL: Rainfall)","Batt, V (LGR S/N: 10364439)"
1,07/06/16 11:35:54 AM,77.639,81.000,0.3883,0.00,3.38,283.6,796.2,,4.351
2,07/06/16 11:45:54 AM,78.339,83.900,0.3978,0.00,3.38,335.5,751.2,0.000,4.339
3,07/06/16 11:55:54 AM,78.076,84.100,0.3978,0.00,2.26,2.8,768.7,0.000,4.363
4,07/06/16 12:05:54 PM,77.335,84.500,0.3978,0.56,5.08,328.5,678.7,0.000,4.345
5,07/06/16 12:15:54 PM,77.203,85.800,0.3978,0.00,2.26,338.3,526.2,0.000,4.412
6,07/06/16 12:25:54 PM,75.551,87.000,0.3971,0.00,2.82,325.7,596.2,0.000,4.345
7,07/06/16 12:35:54 PM,74.511,88.500,0.3985,0.00,3.94,255.5,608.7,0.008,4.393
8,07/06/16 12:45:54 PM,73.904,88.200,0.3978,0.00,3.94,235.9,531.2,0.000,4.351
9,07/06/16 12:55:54 PM,72.394,91.400,0.3978,1.12,4.50,299.0,476.2,0.000,4.339
10,07/06/16 01:05:54 PM,72.610,92.900,0.3978,0.56,4.50,282.2,596.2,0.000,4.357
11,07/06/16 01:15:54 PM,74.250,93.400,0.3971,0.00,2.26,329.9,783.7,0.000,4.345
12,07/06/16 01:25:54 PM,75.637,91.900,0.3971,0.00,1.70,56.2,863.7,0.000,4.351
13,07/06/16 01:35:54 PM,74.424,88.200,0.3964,0.56,4.50,39.3,513.7,0.000,4.351
14,07/06/16 01:45:54 PM,75.074,90.500,0.3971,0.00,1.70,336.9,708.7,0.000,4.357
15,07/06/16 01:55:54 PM,75.074,89.100,0.3971,0.00,2.82,331.3,516.2,0.000,4.345
16,07/06/16 02:05:54 PM,77.902,88.800,0.3971,0.00,0.00,336.9,688.7,0.000,4.412
17,07/06/16 02:15:54 PM,78.165,83.900,0.3971,1.70,7.31,241.5,1611.2,0.000,4.351
18,07/06/16 02:25:54 PM,78.645,84.100,0.3971,1.12,3.94,304.7,1818.7,0.000,4.345
19,07/06/16 02:35:54 PM,77.378,85.000,0.3971,0.00,3.38,328.5,753.7,0.000,4.357
20,07/06/16 02:45:54 PM,77.770,85.200,0.3971,0.00,3.94,321.5,766.2,0.000,4.345
21,07/06/16 02:55:54 PM,77.292,84.400,0.3971,0.00,2.26,300.4,678.7,0.000,4.351
22,07/06/16 03:05:54 PM,80.713,84.300,0.3964,0.00,2.26,320.1,1256.2,0.000,4.351
23,07/06/16 03:15:54 PM,77.902,82.300,0.3964,1.12,3.94,320.1,1131.2,0.000,4.345
24,07/06/16 03:25:54 PM,79.041,83.500,0.3964,0.56,4.50,332.7,1306.2,0.000,4.357
25,07/06/16 03:35:54 PM,76.158,83.700,0.3959,0.56,3.94,342.6,723.7,0.000,4.345
26,07/06/16 03:45:54 PM,78.296,85.500,0.3959,0.00,0.00,355.2,673.7,0.000,4.381
27,07/06/16 03:55:54 PM,79.876,82.700,0.3952,0.00,3.38,327.1,903.7,0.000,4.351
28,07/06/16 04:05:54 PM,76.854,81.300,0.3952,1.70,7.90,155.8,418.7,0.000,4.369
29,07/06/16 04:15:54 PM,75.767,82.900,0.3952,0.00,2.26,7.0,383.7,0.000,4.363
30,07/06/16 04:25:54 PM,76.854,85.200,0.3946,0.56,3.38,334.1,706.2,0.000,4.369
31,07/06/16 04:35:54 PM,76.375,85.500,0.3946,0.00,2.82,335.5,551.2,0.000,4.381
32,07/06/16 04:45:54 PM,76.899,85.400,0.3946,0.00,2.26,349.6,573.7,0.000,4.357
33,07/06/16 04:55:54 PM,76.332,85.400,0.3939,0.00,0.00,7.0,353.7,0.000,4.357
34,07/06/16 05:05:54 PM,75.942,84.900,0.3939,0.00,0.00,19.7,188.7,0.000,4.357
35,07/06/16 05:15:54 PM,74.986,85.700,0.3939,0.00,2.82,8.4,176.2,0.000,4.357
36,07/06/16 05:25:54 PM,74.424,86.600,0.3934,0.00,1.70,342.6,151.2,0.000,4.351
37,07/06/16 05:35:54 PM,74.640,88.100,0.3934,0.00,0.00,342.6,156.2,0.000,4.357
38,07/06/16 05:45:54 PM,74.467,87.700,0.3934,0.00,0.00,342.6,121.2,0.000,4.345
39,07/06/16 05:55:54 PM,74.163,88.300,0.3927,0.00,0.00,342.6,71.2,0.000,4.339
